First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
44792,39755,398,244,Lincoln,17214,27180,14770,24741
25554,22048,473,301,Davie,7968,17113,7110,14637
9465,8439,173,94,Northampton,1529,7763,1294,7051
28714,25363,544,329,Halifax,5393,22777,4493,20541
60961,52761,1424,932,Robeson,15706,43831,13309,38520
26316,21173,6388,4326,Hoke,6890,13038,5707,11140
9622,8501,175,134,Yancey,1081,8366,894,7473
36255,31973,675,443,Lee,12026,23554,10724,20806
179723,155054,6699,4177,Buncombe,44854,128170,41683,109194
3426,3115,,,Hyde,175,3251,147,2968
26274,22305,826,487,Edgecombe,7322,18126,6194,15624
19611,15128,355,236,Transylvania,3413,15843,2928,11964
47141,41564,4778,2916,Chatham,13759,28604,12322,26326
238744,208779,7523,4974,Durham,59570,171651,55217,148588
2050,1785,,,Tyrrell,180,1870,142,1643
62426,55193,5042,3160,Moore,16923,40461,14926,37107
66358,58565,870,619,Randolph,22863,42625,20065,37881
66442,58631,3979,3091,Rowan,22255,40208,19612,35928
15597,12534,201,121,Ashe,3395,12001,2890,9523
71852,60055,1610,1028,Henderson,14843,55399,12688,46339
27696,24255,448,317,Vance,7655,19593,6595,17343
137929,124112,1287,703,Union,53553,83089,49669,73740
6432,5575,59,38,Washington,1820,4553,1573,3964
86910,75091,2019,1282,Davidson,26385,58506,23156,50653
39903,35648,5199,4544,Granville,10753,23951,9517,21587
33541,25926,211,91,Watauga,4752,28578,4057,21778
52212,46248,670,374,Cleveland,15632,35910,13485,32389
4281,3661,442,325,Graham,894,2945,729,2607
4904,4351,125,77,Gates,563,4216,480,3794
48161,42025,6934,4908,Carteret,13282,27945,11616,25501
104951,93932,1859,1187,Alamance,27862,75230,25097,67648
744609,650397,9146,5071,Mecklenburg,262282,473181,240468,404858
93667,82565,2827,1922,Brunswick,25290,65550,22597,58046
29441,26381,720,530,Stanly,7404,21317,6454,19397
6620,5650,20,12,Perquimans,1161,5439,951,4687
12771,10293,226,137,Madison,1378,11167,1239,8917
22912,19447,52,20,Pasquotank,5666,17194,4808,14619
34082,30051,330,207,Wilkes,10724,23028,9527,20317
89851,80752,1088,527,Catawba,32531,56232,28597,51628
40882,35224,333,186,Caldwell,11622,28927,9372,25666
15238,12295,3390,2316,Greene,2924,8924,2520,7459
48626,43324,569,355,Rockingham,15051,33006,13030,29939
22074,17622,519,322,Macon,3113,18442,2530,14770
112696,92399,,,Out o,714,111982,857,91542
844915,753933,11284,7123,Wake,278886,554745,259368,487442
11436,10369,152,119,Warren,2587,8697,2319,7931
345455,308133,5069,2891,Guilford,113352,227034,103447,201795
24059,19797,6788,4584,Bladen,4613,12658,3840,11373
231383,188713,91737,66237,Cumberland,59357,80289,51446,71030
8650,7273,192,90,Chowan,1778,6680,1632,5551
7449,6684,207,165,Pamlico,1280,5962,1000,5519
18331,16077,265,185,Scotland,5186,12880,4165,11727
120384,104248,3421,2000,Johnston,39265,77698,34969,67279
5580,5004,227,102,Clay,1042,4311,946,3956
13971,12373,686,460,Cherokee,2872,10413,2272,9641
11784,9904,222,134,Martin,2614,8948,2143,7627
116366,103128,1334,907,Orange,25858,89174,24686,77535
44168,38758,732,416,Burke,11548,31888,9872,28470
37709,34124,348,229,Surry,11942,25419,10654,23241
65021,56793,6516,4992,Wayne,20346,38159,17557,34244
9922,8283,168,77,Avery,1625,8129,1395,6811
102268,86330,2119,1270,Pitt,31838,68311,28161,56899
10948,9588,103,61,Bertie,2064,8781,1768,7759
12087,10656,83,36,Hertford,3452,8552,2969,7651
23324,20886,400,296,Person,6081,16843,5076,15514
11449,10229,201,96,Caswell,1757,9491,1406,8727
