First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
4742,4167,15,,Gates,553,4174,461,3706
4220,3608,405,306,Graham,884,2931,717,2585
41669,36970,603,391,Carteret,13066,28000,11266,25313
103519,91704,1458,1046,Alamance,27195,74866,23969,66689
735857,635371,7850,4711,Mecklenburg,256861,471146,232069,398591
92275,81051,1849,1509,Brunswick,24825,65601,21888,57654
28839,25701,481,390,Stanly,7263,21095,6218,19093
6566,5560,19,12,Perquimans,1142,5405,923,4625
12685,10156,225,136,Madison,1359,11101,1205,8815
22574,18816,44,15,Pasquotank,5535,16995,4579,14222
88587,79081,747,405,Catawba,31934,55906,27577,51099
33693,29618,260,195,Wilkes,10543,22890,9270,20153
40362,34567,328,184,Caldwell,11381,28653,9018,25365
11730,9728,101,82,Greene,2852,8777,2377,7269
48001,42343,502,338,Rockingham,14722,32777,12450,29555
21900,17451,485,319,Macon,3079,18336,2482,14650
114073,89923,,,Out o,,114073,,89923
836721,737836,8830,5889,Wake,273987,553904,251669,480278
11289,10135,149,117,Warren,2548,8592,2237,7781
340136,300470,3587,2262,Guilford,110310,226239,98659,199549
17272,15007,224,166,Bladen,4527,12521,3672,11169
231313,194468,94576,76119,Cumberland,57519,79218,48783,69566
8406,7027,12,,Chowan,1763,6631,1573,5454
7484,6719,93,78,Pamlico,1259,6132,973,5668
18054,15679,242,169,Scotland,5130,12682,4047,11463
116795,100678,1413,939,Johnston,38262,77120,33416,66323
5400,4888,93,56,Clay,1022,4285,934,3898
11764,9857,186,134,Martin,2539,9039,2024,7699
13806,12182,613,425,Cherokee,2822,10371,2212,9545
116070,101643,1227,847,Orange,25281,89562,23852,76944
43311,38063,506,340,Burke,11346,31459,9567,28156
37898,34010,314,229,Surry,11808,25776,10379,23402
68511,58666,10870,8240,Wayne,19838,37803,16735,33691
9773,8177,103,65,Avery,1591,8079,1358,6754
100171,83834,1554,1021,Pitt,31033,67584,26839,55974
10787,9282,45,28,Bertie,2006,8736,1690,7564
11890,10363,51,23,Hertford,3359,8480,2836,7504
23051,20443,392,292,Person,5940,16719,4825,15326
11252,10055,111,71,Caswell,1714,9427,1342,8642
