First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
52831,46855,704,385,Cleveland,15914,36213,13773,32697
4292,3676,451,335,Graham,906,2935,742,2599
4968,4396,145,67,Gates,579,4244,492,3837
48603,42396,7035,4896,Carteret,13494,28074,11867,25633
106375,95364,1994,1248,Alamance,28440,75941,25734,68382
752815,658367,9657,5347,Mecklenburg,267196,475962,246123,406897
94524,83298,2972,1985,Brunswick,25665,65887,23002,58311
29921,26879,750,539,Stanly,7550,21621,6615,19725
6654,5692,20,12,Perquimans,1188,5446,980,4700
12840,10352,233,138,Madison,1395,11212,1253,8961
23120,19753,52,21,Pasquotank,5773,17295,4935,14797
90930,81784,1158,539,Catawba,33053,56719,29192,52053
41323,35635,341,187,Caldwell,11844,29138,9599,25849
34412,30337,363,227,Wilkes,10912,23137,9734,20376
15404,12667,3369,2449,Greene,2998,9037,2594,7624
49064,43865,598,374,Rockingham,15354,33112,13409,30082
22148,17734,530,325,Macon,3166,18452,2586,14823
119117,97954,,,Out o,772,118345,944,97010
857059,763688,11860,7454,Wake,283667,561532,264736,491498
11548,10468,160,120,Warren,2643,8745,2370,7978
350377,313251,5423,3019,Guilford,116004,228950,106659,203573
24094,19892,6620,4455,Bladen,4690,12784,3926,11511
232634,190255,90275,64732,Cumberland,60876,81483,53276,72247
8791,7391,238,92,Chowan,1820,6733,1668,5631
7423,6650,231,168,Pamlico,1303,5889,1027,5455
18618,16217,288,190,Scotland,5317,13013,4307,11720
121963,105866,3605,2071,Johnston,40131,78227,35977,67818
5629,5040,245,109,Clay,1048,4336,949,3982
11803,9976,238,156,Martin,2673,8892,2219,7601
14081,12466,708,465,Cherokee,2901,10472,2305,9696
118383,104441,1436,918,Orange,26296,90651,25081,78442
44556,39084,798,430,Burke,11772,31986,10113,28541
38189,34465,388,238,Surry,12077,25724,10835,23392
65921,57729,6617,4972,Wayne,20840,38464,18132,34625
10091,8471,186,92,Avery,1651,8254,1424,6955
103514,87710,2227,1348,Pitt,32547,68740,28993,57369
10992,9642,127,61,Bertie,2121,8744,1821,7760
12226,10811,90,41,Hertford,3543,8593,3054,7716
23566,21135,432,299,Person,6201,16933,5214,15622
11519,10308,226,109,Caswell,1776,9517,1427,8772
