First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
33894,29827,322,207,Wilkes,10597,22975,9361,20259
89255,79762,1069,520,Catawba,32153,56033,27852,51390
40606,34894,331,184,Caldwell,11467,28808,9173,25537
15140,12075,3369,2247,Greene,2890,8881,2437,7391
48344,42836,564,352,Rockingham,14857,32923,12664,29820
22023,17516,518,322,Macon,3104,18401,2494,14700
111368,90879,,,Out o,,111368,,90879
839832,745896,11195,7056,Wake,275928,552709,254446,484394
11366,10263,151,117,Warren,2565,8650,2278,7868
342584,303901,5008,2848,Guilford,111520,226056,100185,200868
23818,19376,6648,4337,Bladen,4577,12593,3741,11298
229417,184275,91504,64349,Cumberland,58115,79798,49621,70305
8626,7198,185,83,Chowan,1772,6669,1604,5511
7610,6832,203,160,Pamlico,1265,6142,988,5684
18270,15912,263,183,Scotland,5167,12840,4130,11599
119482,102746,3362,1938,Johnston,38683,77437,33904,66904
5546,4971,223,100,Clay,1023,4300,939,3932
11742,9838,217,134,Martin,2561,8964,2069,7635
13919,12299,684,458,Cherokee,2834,10401,2238,9603
115846,102281,1338,896,Orange,25428,89080,24044,77341
43733,38331,740,410,Burke,11421,31572,9662,28259
37846,34056,345,229,Surry,11883,25618,10471,23356
64595,55955,6567,4895,Wayne,20038,37990,17028,34032
9857,8230,165,76,Avery,1593,8099,1363,6791
101560,84988,2097,1262,Pitt,31459,68004,27310,56416
10910,9435,102,59,Bertie,2037,8771,1734,7642
11985,10484,77,33,Hertford,3391,8517,2883,7568
23161,20652,395,292,Person,5995,16771,4918,15442
11390,10130,199,85,Caswell,1732,9459,1363,8682
