First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
15413,12377,199,120,Ashe,3345,11869,2871,9386
71446,59520,1600,1023,Henderson,14663,55183,12447,46050
27406,23937,443,317,Vance,7554,19409,6465,17155
137047,122697,1274,699,Union,52878,82895,48512,73486
6389,5517,56,38,Washington,1804,4529,1560,3919
86348,74209,2000,1262,Davidson,26093,58255,22624,50323
39598,35281,5100,4499,Granville,10659,23839,9324,21458
33445,25750,207,89,Watauga,4697,28541,3992,21669
51864,45750,663,372,Cleveland,15489,35712,13248,32130
4867,4279,117,66,Gates,557,4193,471,3742
4268,3631,439,313,Graham,888,2941,723,2595
47691,41424,6671,4632,Carteret,13132,27888,11381,25411
104180,92656,1842,1171,Alamance,27398,74940,24289,67196
738844,641813,9063,5034,Mecklenburg,258791,470990,234803,401976
93236,81921,2803,1911,Brunswick,24991,65442,22146,57864
29231,26069,718,530,Stanly,7315,21198,6296,19243
6589,5595,19,12,Perquimans,1149,5421,935,4648
12725,10219,225,136,Madison,1361,11139,1212,8871
22720,19050,49,17,Pasquotank,5571,17100,4643,14390
89238,79739,1069,519,Catawba,32150,56019,27847,51373
33884,29820,322,207,Wilkes,10595,22967,9362,20251
40602,34890,330,184,Caldwell,11467,28805,9169,25537
15132,12060,3366,2241,Greene,2891,8875,2435,7384
48332,42830,563,352,Rockingham,14853,32916,12663,29815
111354,90873,,,Out o,,111354,,90873
22021,17514,517,322,Macon,3104,18400,2494,14698
839688,745737,11188,7054,Wake,275883,552617,254385,484298
11366,10261,151,117,Warren,2565,8650,2276,7868
342533,303811,5004,2846,Guilford,111490,226039,100139,200826
23812,19372,6644,4336,Bladen,4577,12591,3741,11295
229359,184224,91478,64332,Cumberland,58101,79780,49615,70277
8621,7190,184,83,Chowan,1772,6665,1602,5505
7608,6828,203,160,Pamlico,1265,6140,987,5681
18267,15898,263,183,Scotland,5167,12837,4130,11585
119464,102713,3361,1937,Johnston,38677,77426,33891,66885
5546,4971,223,100,Clay,1023,4300,939,3932
11736,9828,217,134,Martin,2561,8958,2068,7626
13916,12296,684,458,Cherokee,2834,10398,2238,9600
115835,102255,1338,896,Orange,25427,89070,24036,77323
43728,38329,740,410,Burke,11421,31567,9663,28256
37863,34072,345,229,Surry,11883,25635,10469,23374
64582,55941,6562,4893,Wayne,20036,37984,17028,34020
9858,8229,165,76,Avery,1593,8100,1363,6790
101527,84957,2096,1261,Pitt,31446,67985,27302,56394
10906,9430,102,59,Bertie,2036,8768,1734,7637
11985,10479,77,33,Hertford,3392,8516,2883,7563
23160,20651,395,292,Person,5995,16770,4918,15441
11389,10130,199,85,Caswell,1731,9459,1363,8682
