First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
40094,35841,5293,4602,Granville,10825,23976,9637,21602
33472,25950,218,91,Watauga,4780,28474,4101,21758
52597,46657,685,378,Cleveland,15782,36130,13664,32615
4938,4388,132,78,Gates,574,4232,490,3820
4285,3673,446,332,Graham,900,2939,736,2605
48441,42303,7062,4957,Carteret,13385,27994,11766,25580
105717,94825,1935,1208,Alamance,28175,75607,25502,68115
749179,655913,9436,5157,Mecklenburg,264725,475018,243637,407119
94144,82957,2935,1941,Brunswick,25483,65726,22832,58184
29710,26690,729,532,Stanly,7487,21494,6550,19608
6647,5685,20,12,Perquimans,1181,5446,974,4699
12806,10322,228,137,Madison,1385,11193,1247,8938
23027,19626,52,21,Pasquotank,5719,17256,4864,14741
90378,81333,1126,531,Catawba,32817,56435,28966,51836
41098,35451,337,187,Caldwell,11736,29025,9507,25757
34276,30243,344,210,Wilkes,10812,23120,9645,20388
15418,12490,3449,2340,Greene,2959,9010,2559,7591
48877,43675,584,364,Rockingham,15212,33081,13268,30043
22093,17673,522,334,Macon,3136,18435,2563,14776
114680,94228,,,Out o,743,113937,905,93323
849667,759573,11569,7220,Wake,281101,556997,262524,489829
11490,10437,154,119,Warren,2617,8719,2351,7967
347914,311050,5260,2937,Guilford,114744,227910,105301,202812
24340,19998,6965,4644,Bladen,4649,12726,3894,11460
233866,191126,92719,66723,Cumberland,60160,80987,52580,71823
8732,7340,225,90,Chowan,1799,6708,1648,5602
7444,6682,217,167,Pamlico,1289,5938,1017,5498
18468,16220,271,187,Scotland,5257,12940,4253,11780
121172,105163,3545,2022,Johnston,39701,77926,35557,67584
5600,5017,237,106,Clay,1044,4319,947,3964
14027,12425,695,462,Cherokee,2885,10447,2292,9671
11797,9958,231,136,Martin,2646,8920,2200,7622
117080,103882,1383,915,Orange,26045,89652,24900,78067
44358,38977,764,420,Burke,11668,31926,10025,28532
37825,34277,365,233,Surry,12011,25449,10769,23275
65511,57419,6587,5055,Wayne,20612,38312,17877,34487
10017,8386,177,83,Avery,1643,8197,1409,6894
102918,87133,2191,1290,Pitt,32206,68521,28611,57232
10988,9637,119,61,Bertie,2100,8769,1800,7776
12150,10764,83,36,Hertford,3491,8576,3031,7697
23470,21054,415,298,Person,6149,16906,5157,15599
11488,10284,212,99,Caswell,1767,9509,1422,8763
