First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
44855,39853,398,244,Lincoln,17249,27208,14829,24780
25579,22097,475,301,Davie,7975,17129,7128,14668
9426,8407,174,94,Northampton,1531,7721,1300,7013
28722,25392,546,329,Halifax,5407,22769,4511,20552
61173,53109,1427,938,Robeson,15767,43979,13403,38768
26397,21291,6407,4345,Hoke,6926,13064,5767,11179
9634,8517,175,134,Yancey,1087,8372,899,7484
36361,32113,677,444,Lee,12069,23615,10782,20887
180020,155355,6703,4180,Buncombe,44946,128371,41763,109412
3434,3120,,,Hyde,176,3258,150,2970
26553,22602,831,488,Edgecombe,7350,18372,6252,15862
19629,15147,355,236,Transylvania,3420,15854,2932,11979
47236,41664,4808,2924,Chatham,13788,28640,12371,26369
239215,209364,7554,4978,Durham,59727,171934,55463,148923
2055,1789,,,Tyrrell,181,1874,142,1647
62517,55280,5058,3171,Moore,16972,40487,14981,37128
66466,58734,876,619,Randolph,22923,42667,20178,37937
66684,58872,3986,3093,Rowan,22341,40357,19721,36058
15772,12563,201,121,Ashe,3400,12171,2901,9541
71938,60198,1613,1028,Henderson,14861,55464,12725,46445
27799,24409,448,317,Vance,7692,19659,6647,17445
138161,124461,1295,704,Union,53704,83162,49919,73838
6451,5599,59,38,Washington,1824,4568,1577,3984
87142,75357,2024,1284,Davidson,26458,58660,23251,50822
39985,35745,5203,4545,Granville,10784,23998,9556,21644
33585,25978,212,91,Watauga,4766,28607,4073,21814
52359,46395,671,374,Cleveland,15684,36004,13542,32479
4285,3669,445,328,Graham,896,2944,732,2609
4914,4364,125,77,Gates,568,4221,483,3804
48231,42127,6960,4926,Carteret,13305,27966,11661,25540
105195,94235,1873,1189,Alamance,27967,75355,25228,67818
746363,652580,9174,5080,Mecklenburg,263097,474092,241611,405889
93801,82688,2839,1924,Brunswick,25353,65609,22682,58082
29519,26472,720,531,Stanly,7428,21371,6484,19457
6628,5670,20,12,Perquimans,1166,5442,959,4699
12790,10317,226,137,Madison,1381,11183,1243,8937
22952,19507,52,20,Pasquotank,5675,17225,4832,14655
90009,80969,1093,528,Catawba,32624,56292,28726,51715
34175,30134,330,207,Wilkes,10755,23090,9569,20358
40956,35329,333,186,Caldwell,11654,28969,9420,25723
15270,12354,3403,2324,Greene,2932,8935,2536,7494
48704,43462,570,356,Rockingham,15104,33030,13128,29978
22093,17643,520,323,Macon,3124,18449,2537,14783
112917,92603,,,Out o,718,112199,866,91737
846467,755999,11310,7137,Wake,279651,555506,260509,488353
11453,10388,153,119,Warren,2599,8701,2323,7946
346269,309373,5095,2898,Guilford,113784,227390,104218,202257
24131,19867,6821,4603,Bladen,4621,12689,3864,11400
232093,189558,91942,66366,Cumberland,59641,80510,51876,71316
8665,7289,192,90,Chowan,1786,6687,1637,5562
7453,6700,207,165,Pamlico,1284,5962,1012,5523
18360,16123,268,185,Scotland,5207,12885,4194,11744
120668,104629,3439,2005,Johnston,39406,77823,35187,67437
5582,5007,227,102,Clay,1042,4313,947,3958
11802,9941,223,134,Martin,2626,8953,2165,7642
13990,12386,688,460,Cherokee,2877,10425,2278,9648
116527,103339,1337,909,Orange,25931,89259,24762,77668
44233,38845,735,416,Burke,11576,31922,9912,28517
37742,34195,349,229,Surry,11962,25431,10694,23272
65162,57012,6527,5000,Wayne,20425,38210,17670,34342
9953,8305,169,77,Avery,1631,8153,1400,6828
102542,86670,2133,1273,Pitt,31983,68426,28319,57078
10974,9616,114,61,Bertie,2074,8786,1778,7777
12106,10688,83,36,Hertford,3462,8561,2989,7663
23373,20958,402,296,Person,6101,16870,5119,15543
11453,10248,201,96,Caswell,1757,9495,1409,8743
