First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
26267,22290,826,487,Edgecombe,7317,18124,6190,15613
19611,15125,355,236,Transylvania,3414,15842,2926,11963
47129,41534,4776,2916,Chatham,13756,28597,12310,26308
238656,208663,7519,4974,Durham,59543,171594,55184,148505
2049,1785,,,Tyrrell,179,1870,141,1644
62432,55185,5040,3156,Moore,16918,40474,14913,37116
66331,58524,870,619,Randolph,22852,42609,20049,37856
66385,58577,3978,3089,Rowan,22249,40158,19596,35892
15594,12533,201,121,Ashe,3393,12000,2888,9524
71812,60019,1610,1028,Henderson,14839,55363,12683,46308
27670,24235,448,317,Vance,7654,19568,6587,17331
137894,124060,1286,703,Union,53534,83074,49646,73711
6430,5569,59,38,Washington,1820,4551,1572,3959
86882,75052,2018,1282,Davidson,26374,58490,23141,50629
39887,35631,5199,4544,Granville,10750,23938,9513,21574
33540,25919,210,91,Watauga,4753,28577,4058,21770
52192,46210,670,374,Cleveland,15625,35897,13476,32360
4279,3661,442,325,Graham,893,2944,728,2608
4903,4350,125,77,Gates,562,4216,480,3793
48147,42001,6926,4900,Carteret,13282,27939,11613,25488
104917,93880,1859,1187,Alamance,27854,75204,25077,67616
744266,650061,9140,5070,Mecklenburg,262174,472952,240318,404673
93654,82537,2827,1921,Brunswick,25286,65541,22586,58030
29427,26369,720,530,Stanly,7398,21309,6446,19393
6617,5649,20,12,Perquimans,1159,5438,951,4686
12772,10293,226,137,Madison,1378,11168,1239,8917
22907,19424,51,20,Pasquotank,5664,17192,4800,14604
34073,30042,330,207,Wilkes,10721,23022,9525,20310
89828,80716,1088,526,Catawba,32514,56226,28578,51612
40864,35197,333,186,Caldwell,11614,28917,9364,25647
15226,12280,3384,2313,Greene,2918,8924,2511,7456
48614,43303,569,355,Rockingham,15041,33004,13016,29932
22073,17619,519,322,Macon,3114,18440,2532,14765
112590,92323,,,Out o,713,111877,856,91467
844664,753590,11276,7118,Wake,278790,554598,259231,487241
11432,10364,152,119,Warren,2586,8694,2317,7928
345336,307999,5068,2890,Guilford,113288,226980,103351,201758
24046,19777,6783,4580,Bladen,4612,12651,3836,11361
231247,188542,91698,66213,Cumberland,59312,80237,51389,70940
8651,7272,192,90,Chowan,1778,6681,1630,5552
7457,6693,207,165,Pamlico,1279,5971,1000,5528
18314,16066,265,185,Scotland,5180,12869,4162,11719
120340,104177,3418,1999,Johnston,39235,77687,34925,67253
5580,5004,227,102,Clay,1042,4311,946,3956
11786,9903,222,134,Martin,2614,8950,2141,7628
13967,12366,686,460,Cherokee,2871,10410,2269,9637
116339,103098,1334,907,Orange,25851,89154,24675,77516
44167,38742,732,416,Burke,11545,31890,9865,28461
37712,34121,348,229,Surry,11939,25425,10647,23245
64998,56751,6514,4989,Wayne,20332,38152,17534,34228
9921,8280,168,77,Avery,1625,8128,1395,6808
102209,86251,2118,1270,Pitt,31820,68271,28140,56841
10947,9577,103,61,Bertie,2064,8780,1767,7749
12079,10642,83,36,Hertford,3449,8547,2965,7641
23305,20864,399,295,Person,6076,16830,5075,15494
11449,10225,201,96,Caswell,1758,9490,1404,8725
