First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
29568,26543,722,531,Stanly,7444,21402,6505,19507
6634,5675,20,12,Perquimans,1172,5442,962,4701
12795,10325,227,137,Madison,1382,11186,1244,8944
22970,19556,52,20,Pasquotank,5683,17235,4846,14690
34196,30171,333,207,Wilkes,10766,23097,9600,20364
90119,81078,1096,528,Catawba,32680,56343,28799,51751
40987,35378,334,186,Caldwell,11680,28973,9462,25730
15332,12421,3407,2330,Greene,2943,8982,2542,7549
48752,43558,572,356,Rockingham,15132,33048,13193,30009
113183,92848,,,Out o,727,112456,881,91967
22104,17650,521,323,Macon,3129,18454,2538,14789
847542,757159,11373,7149,Wake,280075,556094,261170,488840
11450,10395,153,119,Warren,2603,8694,2333,7943
346758,309956,5116,2909,Guilford,114065,227577,104585,202462
24177,19919,6837,4606,Bladen,4630,12710,3878,11435
232509,190000,92072,66461,Cumberland,59812,80625,52103,71436
8675,7301,192,90,Chowan,1791,6692,1640,5571
7450,6696,210,167,Pamlico,1285,5955,1013,5516
18390,16150,268,187,Scotland,5224,12898,4209,11754
120803,104823,3445,2006,Johnston,39496,77862,35303,67514
5585,5013,227,103,Clay,1042,4316,947,3963
14002,12403,691,461,Cherokee,2881,10430,2284,9658
11809,9960,223,134,Martin,2632,8954,2174,7652
116624,103446,1339,910,Orange,25962,89323,24805,77731
44289,38905,747,418,Burke,11600,31942,9952,28535
37758,34227,349,230,Surry,11976,25433,10719,23278
65293,57154,6545,5004,Wayne,20484,38264,17742,34408
9968,8326,170,77,Avery,1635,8163,1407,6842
102654,86815,2139,1278,Pitt,32041,68474,28400,57137
10989,9625,115,61,Bertie,2085,8789,1780,7784
12117,10709,83,36,Hertford,3473,8561,3000,7673
23413,20998,403,296,Person,6115,16895,5134,15568
11471,10261,203,96,Caswell,1761,9507,1414,8751
