First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
15280,12369,3405,2329,Greene,2939,8936,2537,7503
48728,43517,572,356,Rockingham,15117,33039,13169,29992
22100,17649,520,323,Macon,3125,18455,2538,14788
112955,92638,,,Out o,718,112237,866,91772
847008,756537,11324,7139,Wake,279872,555812,260816,488582
11458,10389,153,119,Warren,2602,8703,2325,7945
346537,309667,5105,2907,Guilford,113935,227497,104391,202369
24144,19895,6822,4604,Bladen,4624,12698,3873,11418
232295,189739,91996,66400,Cumberland,59752,80547,51981,71358
8673,7294,192,90,Chowan,1788,6693,1639,5565
7455,6703,209,167,Pamlico,1284,5962,1012,5524
18369,16130,268,186,Scotland,5210,12891,4200,11744
120737,104745,3440,2005,Johnston,39451,77846,35254,67486
5583,5008,227,102,Clay,1042,4314,947,3959
11808,9947,223,134,Martin,2629,8956,2167,7646
13995,12391,689,460,Cherokee,2878,10428,2280,9651
116563,103382,1338,910,Orange,25944,89281,24781,77691
44255,38869,736,416,Burke,11586,31933,9925,28528
37756,34208,349,229,Surry,11969,25438,10706,23273
65209,57084,6535,5001,Wayne,20443,38231,17702,34381
9958,8312,170,77,Avery,1633,8155,1405,6830
102586,86742,2135,1274,Pitt,32009,68442,28361,57107
10983,9622,115,61,Bertie,2078,8790,1780,7781
12114,10698,83,36,Hertford,3469,8562,2993,7669
23402,20985,402,296,Person,6112,16888,5128,15561
11458,10257,201,96,Caswell,1758,9499,1413,8748
