First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
105219,94294,1873,1190,Alamance,27982,75364,25251,67853
746584,652859,9196,5084,Mecklenburg,263193,474195,241767,406008
93819,82704,2839,1924,Brunswick,25363,65617,22691,58089
29528,26492,721,531,Stanly,7432,21375,6489,19472
6628,5669,20,12,Perquimans,1166,5442,959,4698
12792,10324,226,137,Madison,1381,11185,1243,8944
22955,19535,52,20,Pasquotank,5675,17228,4835,14680
90035,80995,1094,528,Catawba,32633,56308,28741,51726
34175,30148,331,207,Wilkes,10755,23089,9580,20361
40964,35342,333,186,Caldwell,11661,28970,9427,25729
15278,12359,3403,2325,Greene,2939,8936,2537,7497
48715,43480,572,356,Rockingham,15110,33033,13144,29980
22095,17644,520,323,Macon,3124,18451,2537,14784
112946,92637,,,Out o,718,112228,866,91771
846690,756239,11321,7137,Wake,279747,555622,260636,488466
11457,10390,153,119,Warren,2600,8704,2325,7946
346412,309523,5101,2903,Guilford,113840,227471,104289,202331
24138,19890,6821,4603,Bladen,4623,12694,3869,11418
232203,189635,91968,66378,Cumberland,59699,80536,51920,71337
8666,7290,192,90,Chowan,1787,6687,1637,5563
7455,6702,209,167,Pamlico,1284,5962,1012,5523
18362,16128,268,185,Scotland,5207,12887,4199,11744
120699,104703,3440,2005,Johnston,39422,77837,35216,67482
5582,5008,227,102,Clay,1042,4313,947,3959
11804,9944,223,134,Martin,2628,8953,2166,7644
13992,12387,689,460,Cherokee,2877,10426,2278,9649
116542,103366,1337,910,Orange,25935,89270,24768,77688
44248,38862,735,416,Burke,11580,31933,9919,28527
37745,34203,349,229,Surry,11963,25433,10704,23270
65196,57050,6533,5001,Wayne,20434,38229,17690,34359
9955,8309,169,77,Avery,1633,8153,1405,6827
102565,86717,2134,1274,Pitt,31991,68440,28340,57103
10978,9617,114,61,Bertie,2076,8788,1778,7778
12110,10691,83,36,Hertford,3465,8562,2990,7665
23376,20962,402,296,Person,6103,16871,5122,15544
11455,10252,201,96,Caswell,1757,9497,1411,8745
