First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
87024,75217,2022,1282,Davidson,26427,58575,23207,50728
39935,35695,5200,4544,Granville,10768,23967,9539,21612
33556,25946,211,91,Watauga,4758,28587,4066,21789
52274,46313,671,374,Cleveland,15654,35949,13517,32422
4907,4355,125,77,Gates,564,4218,482,3796
4283,3663,445,327,Graham,894,2944,730,2606
48188,42088,6943,4918,Carteret,13289,27956,11645,25525
105080,94068,1868,1188,Alamance,27928,75284,25156,67724
745323,651310,9163,5076,Mecklenburg,262691,473469,241043,405191
93745,82615,2836,1923,Brunswick,25334,65575,22638,58054
29477,26413,720,530,Stanly,7417,21340,6465,19418
6626,5660,20,12,Perquimans,1165,5441,957,4691
12781,10307,226,137,Madison,1380,11175,1243,8927
22929,19479,52,20,Pasquotank,5670,17207,4825,14634
34102,30098,330,207,Wilkes,10740,23032,9553,20338
89943,80878,1091,528,Catawba,32584,56268,28669,51681
40916,35271,333,186,Caldwell,11639,28944,9397,25688
15254,12325,3398,2319,Greene,2926,8930,2528,7478
48667,43399,569,355,Rockingham,15080,33018,13084,29960
22086,17637,519,322,Macon,3120,18447,2533,14782
112801,92497,,,Out o,716,112085,862,91635
845614,754856,11298,7129,Wake,279308,555008,259910,487817
11443,10369,152,119,Warren,2593,8698,2322,7928
345901,308699,5085,2894,Guilford,113582,227234,103828,201977
24110,19838,6814,4596,Bladen,4616,12680,3854,11388
231712,189112,91836,66312,Cumberland,59507,80369,51667,71133
8660,7284,192,90,Chowan,1782,6686,1635,5559
7450,6697,207,165,Pamlico,1282,5961,1009,5523
18350,16097,266,185,Scotland,5199,12885,4177,11735
120502,104450,3430,2004,Johnston,39319,77753,35077,67369
5581,5007,227,102,Clay,1043,4311,947,3958
11799,9925,222,134,Martin,2619,8958,2152,7639
13976,12381,686,460,Cherokee,2874,10416,2275,9646
116431,103222,1336,908,Orange,25894,89201,24730,77584
44188,38798,735,416,Burke,11560,31893,9890,28492
37723,34145,348,229,Surry,11950,25425,10664,23252
65073,56902,6519,4996,Wayne,20383,38171,17610,34296
9936,8292,169,77,Avery,1629,8138,1398,6817
102420,86540,2128,1272,Pitt,31913,68379,28248,57020
10952,9596,103,61,Bertie,2067,8782,1774,7761
12094,10666,83,36,Hertford,3455,8556,2974,7656
23350,20923,401,296,Person,6093,16856,5101,15526
11448,10227,201,96,Caswell,1757,9490,1406,8725
