First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
14982,11893,3313,2212,Greene,2874,8795,2392,7289
48138,42495,548,352,Rockingham,14771,32819,12526,29617
21956,17479,511,319,Macon,3089,18356,2489,14671
114360,90245,,,Out o,,114360,,90245
840574,741411,11072,7031,Wake,274892,554610,252741,481639
11313,10178,149,117,Warren,2549,8615,2251,7810
342406,302101,4938,2829,Guilford,110844,226624,99230,200042
23618,19213,6530,4305,Bladen,4554,12534,3695,11213
228085,183000,90906,64080,Cumberland,57777,79402,49138,69782
8580,7128,176,82,Chowan,1766,6638,1584,5462
7589,6807,201,158,Pamlico,1261,6127,980,5669
18114,15746,262,182,Scotland,5143,12709,4067,11497
118986,102008,3292,1922,Johnston,38503,77191,33638,66448
5525,4944,212,99,Clay,1023,4290,935,3910
11742,9817,212,134,Martin,2545,8985,2042,7641
13888,12231,674,454,Cherokee,2827,10387,2216,9561
116306,101851,1329,895,Orange,25351,89626,23903,77053
43577,38180,730,407,Burke,11388,31459,9617,28156
37912,34012,338,229,Surry,11833,25741,10401,23382
64263,55438,6515,4863,Wayne,19907,37841,16810,33765
9843,8210,162,75,Avery,1590,8091,1360,6775
100980,84371,2074,1252,Pitt,31234,67672,27024,56095
10872,9344,98,59,Bertie,2025,8749,1706,7579
11928,10412,75,33,Hertford,3364,8489,2862,7517
23091,20500,392,292,Person,5963,16736,4847,15361
11341,10093,189,84,Caswell,1715,9437,1351,8658
