First Dose Administered,Second Dose Administered,first_dose_tiberius,second_dose_tiberius,County,first_dose_federal,first_dose_nc,second_dose_federal,second_dose_nc
52387,46447,671,374,Cleveland,15699,36017,13567,32506
4285,3669,445,329,Graham,898,2942,732,2608
4917,4368,125,78,Gates,571,4221,484,3806
48243,42151,6964,4928,Carteret,13316,27963,11689,25534
105279,94365,1877,1192,Alamance,28004,75398,25287,67886
746967,653335,9204,5085,Mecklenburg,263388,474375,242072,406178
93849,82738,2843,1925,Brunswick,25371,65635,22708,58105
29551,26513,722,531,Stanly,7442,21387,6498,19484
6636,5674,20,12,Perquimans,1172,5444,960,4702
12799,10327,226,137,Madison,1382,11191,1244,8946
22961,19551,52,20,Pasquotank,5678,17231,4844,14687
90090,81054,1094,528,Catawba,32661,56335,28777,51749
34190,30163,332,207,Wilkes,10762,23096,9587,20369
40976,35376,333,186,Caldwell,11670,28973,9444,25746
15323,12406,3405,2329,Greene,2943,8975,2538,7539
48734,43542,572,356,Rockingham,15118,33044,13176,30010
22096,17645,520,323,Macon,3125,18451,2538,14784
112998,92688,,,Out o,724,112274,872,91816
847222,756793,11325,7139,Wake,279932,555965,260911,488743
11456,10391,153,119,Warren,2602,8701,2327,7945
346602,309774,5105,2907,Guilford,113964,227533,104449,202418
24152,19905,6822,4604,Bladen,4627,12703,3875,11426
232348,189807,92002,66407,Cumberland,59766,80580,52008,71392
8670,7300,192,90,Chowan,1788,6690,1640,5570
7452,6700,209,167,Pamlico,1285,5958,1012,5521
18377,16137,268,186,Scotland,5216,12893,4201,11750
120761,104780,3440,2005,Johnston,39466,77855,35275,67500
5583,5008,227,102,Clay,1042,4314,947,3959
13996,12395,689,460,Cherokee,2878,10429,2280,9655
11804,9950,223,134,Martin,2629,8952,2168,7648
116596,103411,1338,910,Orange,25946,89312,24786,77715
44268,38881,736,416,Burke,11592,31940,9933,28532
37752,34207,349,229,Surry,11972,25431,10708,23270
65233,57097,6536,5001,Wayne,20454,38243,17708,34388
9963,8316,170,77,Avery,1634,8159,1405,6834
102628,86781,2135,1274,Pitt,32023,68470,28369,57138
10985,9626,115,61,Bertie,2079,8791,1780,7785
12114,10702,83,36,Hertford,3468,8563,2994,7672
23408,20992,402,296,Person,6112,16894,5128,15568
11469,10261,201,96,Caswell,1760,9508,1414,8751
