Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24919,DAVIE COUNTY,3910,3924,2445,3843,3924,1820,1810,1776,1213,1820,2104,2104,2100,2067,1232,7529,6312,9133,6311,6228,6049,3148,9133,9103,8892,4371,9133,6312,14951,15341,15454,15502,25939,8524,22981,24280,25038,8728,23921,25265,26093,Davie,10,10,10,10,57,15444,15331,14941,7519,464,257,40760,464,257,526,464,220,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15445,7273,1798,8119,7915,8109,17448,17366,16886,6710,16184,7016,7836,7834,7632,1779,16391,16828,16873,6575,15708
206115,CUMBERLAND COUNTY,13097,13150,6892,12798,13156,4440,4420,4330,2594,4446,8710,8710,8677,8468,4298,33585,31010,45663,31002,30766,30117,14364,45659,45425,44179,17233,45663,31010,91254,93397,93902,93935,233553,38838,189613,200658,206377,41957,214797,227057,234225,Cumberland,17241,17206,16958,1988,17262,76661,76191,74296,31597,89578,70540,310252,88537,69913,89761,86163,8260,70653,68004,5920,252655,40937,335509,277878,CUMBERLAND COUNTY,76673,52969,7063,61764,58922,61664,82700,82311,79598,26634,75665,50373,58592,58563,55991,6952,74754,77012,77132,25966,71236
23841,MCDOWELL COUNTY,2777,2792,1655,2740,2792,2163,2149,2116,1291,2163,629,629,628,624,364,5719,8415,3453,8410,8352,8193,3881,3453,3448,3421,1838,3453,8415,11614,11800,11863,11896,25291,8219,22528,23474,23909,8563,23842,24876,25407,Mcdowell,0,0,0,0,28,11863,11800,11614,5719,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11868,3308,686,3486,3450,3485,21296,21242,20862,7580,19970,2971,3121,3121,3093,608,20042,20381,20405,7393,19218
13184,CHEROKEE COUNTY,2074,2077,1411,2064,2077,1549,1546,1538,1092,1549,528,528,528,526,319,4698,5017,2306,5014,5006,4962,3280,2306,2306,2301,1363,2306,5017,7367,7416,7424,7465,14028,6543,12801,13083,13303,6785,13612,13911,14150,Cherokee,104,104,104,55,142,7320,7312,7263,4643,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7323,2895,922,2917,2915,2917,10514,10498,10383,5629,10104,2616,2633,2633,2633,862,10011,10112,10128,5496,9746
7930,CHOWAN COUNTY,1133,1133,772,1125,1134,731,731,725,517,732,402,402,402,400,255,2726,3087,1676,3083,3075,3040,1834,1676,1676,1653,892,1676,3087,4693,4751,4759,4789,8772,3231,7503,7831,7989,3571,8312,8655,8860,Chowan,0,0,0,0,26,4759,4751,4693,2726,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4763,1737,430,1842,1837,1842,6772,6756,6644,3074,6401,1685,1786,1786,1783,462,5981,6077,6078,2759,5751
114948,ORANGE COUNTY,28575,29171,10431,26836,29182,10816,10357,9378,3568,10827,18355,18355,18218,17458,6863,26976,41441,48534,41418,39182,36414,11201,48531,47971,46120,15746,48534,41441,82586,87205,90001,90056,118453,24412,99732,107929,116274,24868,102700,111109,120725,Orange,52,52,52,29,81,89949,87153,82534,26947,1364,859,142010,1364,859,1464,1364,444,944,859,351,119925,21654,148476,130842,ORANGE COUNTY,89975,23590,3424,26609,25596,26458,92652,90631,84149,21000,77746,23505,26560,26480,25520,3541,81550,87609,88770,20520,75368
17027,ALEXANDER COUNTY,1989,1990,1218,1958,1990,1274,1274,1254,790,1274,716,716,715,704,428,4387,6352,2818,6352,6318,6226,3037,2818,2814,2765,1350,2818,6352,9003,9144,9182,9222,17995,6105,16241,16788,17132,6367,17168,17749,18103,Alexander,12,12,12,0,52,9170,9132,8991,4387,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9170,2815,422,3067,3014,3064,14561,14539,14343,5783,13961,2621,2864,2864,2804,399,13763,13942,13947,5632,13399
232901,DURHAM COUNTY,49644,50196,16833,47880,50207,21524,21222,20344,6512,21534,28673,28672,28422,27536,10321,45255,80979,81996,80970,78389,75175,20077,81996,81008,78715,25000,81996,80979,154396,159903,163472,163526,244773,44294,208516,221747,235021,45629,218669,232585,249333,Durham,506,506,506,178,551,162966,159397,153890,45077,8076,5566,301307,8051,5553,8117,7977,2096,5616,5503,1558,255829,43764,321488,275950,DURHAM COUNTY,162975,53892,6451,61465,58563,61139,179751,175558,165971,37082,156800,52602,59937,59847,57223,6456,158971,167488,169468,36280,150411
70020,HENDERSON COUNTY,14628,14699,9695,14405,14699,8982,8935,8778,6020,8982,5717,5717,5693,5627,3675,24167,27803,17739,27777,27499,26844,14622,17739,17680,17404,9520,17739,27803,44289,45220,45557,45614,72929,27699,65273,68235,70157,28238,67867,70996,73279,Henderson,41,41,41,25,72,45516,45179,44248,24142,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45542,13900,4211,15124,14733,15114,56393,56100,54548,22989,52252,13335,14519,14513,14154,4175,53085,54511,54566,22756,50942
21231,PASQUOTANK COUNTY,2214,2221,1289,2164,2221,817,813,780,408,817,1404,1404,1401,1384,881,5276,6565,4538,6563,6501,6350,3076,4538,4536,4489,2200,4538,6565,10839,11037,11101,11118,23172,6934,19799,20695,21268,7492,21598,22557,23270,Pasquotank,0,0,0,0,15,11101,11037,10839,5276,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11103,5531,1055,5840,5758,5837,17378,17299,16763,6413,16031,5232,5510,5508,5438,997,15257,15723,15737,5937,14567
6966,PAMLICO COUNTY,837,838,613,832,838,539,539,535,391,539,299,299,298,297,222,2716,2903,1481,2903,2890,2850,1784,1481,1479,1476,932,1481,2903,4326,4369,4384,4432,7317,3301,6726,6892,7018,3387,7036,7226,7390,Pamlico,0,0,0,0,48,4384,4369,4326,2716,180,127,12261,180,127,238,180,92,176,127,74,10805,3866,12726,11540,PAMLICO COUNTY,4384,1230,303,1326,1303,1326,5826,5811,5743,2992,5626,1169,1250,1250,1231,299,5534,5589,5592,2928,5430
7311,MITCHELL COUNTY,959,964,578,951,965,833,828,823,510,834,131,131,131,128,68,1913,3117,819,3117,3106,3066,1510,819,819,800,403,819,3117,3866,3925,3936,3936,7847,2913,7002,7222,7338,3053,7498,7737,7880,Mitchell,,,,,,3936,3925,3866,1913,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3936,1166,297,1302,1292,1302,6454,6436,6336,2679,6223,1042,1168,1168,1161,253,6009,6091,6095,2608,5908
12217,CURRITUCK COUNTY,1187,1195,752,1176,1195,643,636,626,417,643,552,552,551,550,335,2793,3604,1960,3604,3588,3545,1824,1960,1958,1936,969,1960,3604,5560,5625,5643,5682,13704,4412,11640,12033,12277,5021,13081,13501,13766,Currituck,79,79,79,0,118,5564,5546,5481,2793,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5564,2097,415,2249,2203,2248,10427,10406,10292,4462,10082,1980,2121,2121,2076,413,9326,9437,9444,3958,9112
90746,BRUNSWICK COUNTY,18192,18212,13464,18106,18212,7402,7388,7354,5730,7402,10810,10810,10804,10752,7734,44564,25044,42709,25041,24971,24749,16805,42707,42614,42237,27647,42709,25044,67242,67841,68004,68059,95027,44997,86882,89456,90839,46173,90782,93599,95194,Brunswick,256,256,256,112,306,67748,67585,66986,44452,3006,2040,137478,2995,2040,3030,2969,1719,2074,2030,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67753,23648,7081,25972,25210,25957,66192,66064,65394,37373,64165,22778,24957,24954,24260,7281,63156,63752,63808,36442,62074
82689,DAVIDSON COUNTY,9600,9636,5580,9408,9641,4299,4268,4167,2652,4304,5337,5337,5332,5241,2928,21422,22057,23141,22054,21871,21367,11060,23141,23096,22739,10194,23141,22057,44393,45254,45482,45549,88732,26492,77181,80951,82794,27274,82438,86654,89021,Davidson,287,287,287,168,351,45195,44967,44106,21254,2194,1433,158409,2182,1433,2235,2128,1053,1474,1395,760,131285,31089,167609,144432,DAVIDSON COUNTY,45198,25026,4970,27091,26572,27077,59695,59461,57900,21251,55284,23786,25661,25660,25204,4965,54314,55596,55659,20767,52000
38397,FRANKLIN COUNTY,4877,4892,2548,4756,4894,1701,1697,1645,916,1703,3191,3191,3180,3111,1632,9459,8808,13303,8804,8700,8486,3775,13302,13257,12964,5649,13303,8808,21546,22053,22202,22293,40742,11030,35225,37322,38488,11364,37239,39520,41001,Franklin,96,96,96,35,182,22106,21957,21450,9424,1379,858,65799,1361,858,1416,1279,486,910,803,299,54524,11935,69685,59978,FRANKLIN COUNTY,22111,12825,2189,14609,14111,14579,24976,24784,24048,8689,23135,12274,13950,13950,13512,2203,22952,23589,23628,8528,22148
27130,DARE COUNTY,4349,4363,2834,4314,4365,1862,1859,1846,1319,1864,2501,2501,2490,2468,1515,8144,7272,8869,7269,7238,7119,4109,8869,8859,8721,4035,8869,7272,15840,16097,16138,16172,28308,9773,25497,26556,27244,10089,26565,27684,28436,Dare,0,0,0,0,31,16138,16097,15840,8144,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16141,5344,732,6069,5802,6060,21983,21932,21566,9235,20905,5023,5751,5746,5494,713,20945,21267,21291,9060,20357
150666,NEW HANOVER COUNTY,24321,24466,13858,23857,24469,10051,9979,9868,6310,10053,14416,14415,14342,13989,7548,42103,37016,59606,37000,36708,35912,17319,59605,59210,57768,24612,59606,37016,94120,96358,97045,97102,158042,42768,138726,146225,151062,43865,145131,153196,158777,New Hanover,440,440,440,172,480,96605,95918,93680,41931,3333,2153,223363,3308,2142,3388,3227,1407,2195,2088,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96622,45751,6884,52841,50315,52740,102548,101969,99573,35574,96153,43957,50883,50879,48514,6849,95569,97634,97984,34924,92681
21336,BLADEN COUNTY,1232,1233,847,1219,1233,761,760,756,546,761,472,472,472,463,301,4596,5557,2750,5554,5542,5485,3166,2750,2747,2689,1268,2750,5557,9257,9455,9483,9516,24198,6263,19448,20850,21372,6792,21861,23549,24282,Bladen,1179,1166,1083,162,1209,8304,8289,8174,4434,6616,4884,31131,6338,4733,6682,5465,783,4913,4079,473,26077,7459,32722,28574,BLADEN COUNTY,8307,4331,788,4739,4654,4738,12861,12844,12557,5221,12065,4115,4511,4511,4432,740,11685,11941,11948,5050,11254
11592,ANSON COUNTY,1183,1187,617,1171,1189,931,928,924,498,933,256,256,255,247,119,2738,4462,1472,4460,4447,4403,2137,1472,1472,1438,601,1472,4462,5851,5929,5942,5965,12434,3854,10939,11377,11639,3996,11724,12197,12503,Anson,10,10,10,0,31,5932,5919,5841,2738,172,102,23143,172,102,228,172,100,145,102,75,19608,4730,24446,21306,ANSON COUNTY,5934,2761,477,3111,3070,3110,9164,9152,8955,3419,8791,2525,2851,2850,2816,431,8459,8640,8643,3348,8312
