Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53811,53110,85929,56678,IREDELL COUNTY,40307,846,56638,35178,55716,19225,12,33517,1169,39822,12,140623,12,40308,156060,51243,1525,38080,96132,907,12,16239,93112,1169,25397,171884,IREDELL,1525,5326,38079,181806,12,98631,91242,5209,1543,40410,29513,38891,40409,19997,53679,90382,1525,40306,26113,1192,36963,53840,1169
15197,14915,17644,15700,TRANSYLVANIA COUNTY,10550,194,15694,3175,15311,6696,,3058,207,10485,,29099,,10551,30988,14379,281,3198,18898,230,,6029,18621,207,7992,33015,TRANSYLVANIA,281,1102,3198,34385,,19348,18286,1085,295,3353,10809,3306,3353,6807,14744,18200,281,10550,8122,224,3164,15199,207
8464,8400,10358,9052,MARTIN COUNTY,3880,107,9046,2283,8937,3538,,2121,124,3870,,17917,,3880,19455,8113,176,2269,11531,125,,2190,10872,124,4132,21211,MARTIN,176,487,2269,22440,,11693,10772,514,185,2456,5372,2418,2456,3668,8600,11059,176,3880,4307,133,2248,8470,124
7972,7863,9894,8542,WARREN COUNTY,4390,83,8533,2231,8322,3186,,2145,111,4369,,16200,,4390,17477,7638,139,2387,10930,93,,2458,10486,111,3771,18843,WARREN,139,502,2387,19731,,11197,10337,488,149,2506,5173,2469,2506,3274,8039,10409,139,4390,3855,117,2363,7982,111
3550,3517,4427,3760,JONES COUNTY,1931,26,3758,1114,3693,1577,,992,41,1921,,7704,,1931,8314,3394,58,1079,4941,32,,1108,4680,41,1823,8956,JONES,58,220,1079,9419,,5039,4622,235,75,1204,2257,1190,1204,1611,3551,4723,58,1931,1878,51,1064,3550,41
16172,15878,22012,16896,DAVIE COUNTY,11093,163,16882,6927,16471,6246,,6598,237,10969,,33901,,11093,37262,15177,348,7353,24385,182,,5457,23788,237,8025,40760,DAVIE,348,1616,7353,42846,,25011,23311,1640,356,7759,9279,7566,7759,6398,15734,23009,348,11093,8220,252,7196,16183,237
72875,71662,189530,78731,CUMBERLAND COUNTY,47597,6089,78612,48815,76583,24347,154,45784,77683,47017,482,252655,482,47601,277878,68328,91048,52389,224806,7138,482,19479,203320,75418,36518,310252,CUMBERLAND,93730,6082,52388,335509,482,229563,200358,6226,94312,56520,40937,54493,56517,25000,72810,212673,94263,47596,38364,78001,51013,72930,77957
19834,19581,21873,20872,MCDOWELL COUNTY,8471,218,20859,3147,20531,7161,0,2783,338,8430,0,36617,0,8472,39943,18752,503,2920,24321,268,0,4315,23110,338,7917,43474,MCDOWELL,503,538,2920,45756,0,24697,22819,616,514,3311,9517,3287,3311,7325,19617,23267,503,8471,8209,351,2900,19839,338
9870,9804,12457,10319,CHEROKEE COUNTY,5658,179,10314,2779,10221,5273,49,2492,425,5648,77,23877,77,5659,25640,9540,552,2504,13569,216,77,3664,12867,425,6236,27420,CHEROKEE,552,784,2504,28612,77,13729,12733,838,613,2797,8723,2796,2797,5408,9934,13265,552,5658,6462,482,2504,9881,425
5823,5778,7118,6599,CHOWAN COUNTY,3418,,6594,1634,6509,2589,,1554,,3401,,11164,,3419,12171,5564,0,1656,8248,0,,2036,7480,,3014,13243,CHOWAN,0,425,1656,13943,,8351,7433,398,10,1742,3521,1739,1742,2907,6277,7911,0,3418,3305,,1655,5824,
85196,79822,96631,89262,ORANGE COUNTY,60691,343,89172,22307,83121,19165,0,22097,819,58939,0,119925,0,60703,130842,73715,1164,24771,108664,392,0,16550,110873,819,22539,142010,ORANGE,1164,3031,24771,148476,0,115561,104760,2961,1214,25085,21654,24379,25081,19887,76791,100262,1164,60689,23240,858,24119,85244,819
13110,12992,15114,13813,ALEXANDER COUNTY,6916,59,13804,2609,13644,5108,,2413,71,6866,,30040,,6916,32781,12630,89,2614,16535,65,,3523,15837,71,5490,35620,ALEXANDER,89,323,2614,37497,,16795,15650,336,134,2848,7667,2802,2848,5247,13247,15945,89,6916,5648,110,2587,13113,71
160124,154028,199649,170023,DURHAM COUNTY,110666,1428,169922,50921,162197,34448,31,49116,4555,108890,72,255829,72,110668,275950,145978,6180,55414,223956,1647,72,29180,220173,4555,41622,301307,DURHAM,6180,5746,55414,321488,72,233976,212161,5826,6224,57729,43764,55579,57723,35792,153643,210744,6180,110666,43265,4579,53578,160180,4555
52492,51388,62984,54648,HENDERSON COUNTY,35053,767,54628,13342,53243,21748,0,12694,962,34705,0,95451,0,35060,103234,49328,1436,13767,68854,875,0,18767,67253,962,26366,111764,HENDERSON,1436,3851,13766,117417,0,70600,65852,3898,1443,14509,30961,14175,14509,22117,50969,65747,1436,35053,26890,982,13502,52504,962
14985,14788,18990,16858,PASQUOTANK COUNTY,7782,0,16828,5187,16474,5614,,4814,0,7745,,31068,,7783,34029,14176,28,5037,21916,17,,3859,20050,0,6513,37393,PASQUOTANK,28,899,5037,39824,,22367,19797,969,42,5467,6841,5414,5467,6130,15789,21004,28,7781,7116,15,5009,14998,0
5864,5824,6865,6121,PAMLICO COUNTY,3093,49,6121,1131,6064,3050,,1070,66,3087,,10805,,3093,11540,5729,77,1155,7361,52,,1971,7097,66,3361,12261,PAMLICO,77,262,1155,12726,,7454,7038,267,93,1240,3866,1220,1240,3116,5954,7162,77,3093,3435,78,1148,5864,66
5850,5795,6718,6256,MITCHELL COUNTY,2923,52,6254,1051,6166,2505,,955,52,2904,,12229,,2923,13195,5711,102,1090,7459,73,,1540,7016,52,2796,14242,MITCHELL,102,239,1090,14964,,7569,6934,256,115,1198,3810,1191,1198,2577,6062,7215,102,2923,2906,75,1087,5851,52
9226,9170,10823,10279,CURRITUCK COUNTY,4156,13,10269,2006,10190,3694,,1867,13,4136,,21675,,4156,23787,8943,36,1983,12334,20,,2129,11243,13,4066,26216,CURRITUCK,36,359,1983,27763,,12471,11145,366,48,2144,4551,2108,2144,4209,9957,11999,36,4156,4595,28,1962,9232,13
62498,62086,83885,65394,BRUNSWICK COUNTY,47974,1134,65373,22405,64806,35049,0,21398,1491,47803,0,121795,0,47976,129086,60996,1815,23281,90519,1242,0,30796,87304,1491,42679,137478,BRUNSWICK,1815,6496,23279,142820,0,91778,86375,6288,1844,24540,46605,23898,24538,36276,63561,87781,1815,47974,43806,1508,22798,62515,1491
53428,52708,73451,57562,DAVIDSON COUNTY,32802,696,57531,23572,56409,19805,15,22057,941,32542,15,131285,15,32804,144432,50453,1254,23753,82773,783,15,15762,78163,941,24884,158409,DAVIDSON,1254,4383,23752,167609,15,84374,77109,4437,1284,25528,31089,25110,25526,20275,53853,78679,1254,32801,25495,965,23460,53445,941
22482,22107,33200,23748,FRANKLIN COUNTY,15231,246,23731,12065,23217,8030,,11491,384,15098,,54524,,15235,59978,21325,510,13001,37129,276,,6655,35903,384,10217,65799,FRANKLIN,510,1941,13001,69685,,38054,35228,1926,529,13777,11935,13402,13776,8223,22322,34897,510,15231,10425,411,12737,22491,384
20841,20585,24637,21670,DARE COUNTY,12649,0,21658,5105,21302,8635,,4719,0,12542,,30088,,12652,32745,19918,10,5328,26843,10,,6254,26191,0,9227,35367,DARE,10,592,5328,37009,,27459,25730,615,23,5766,8201,5531,5766,8827,20560,25675,10,12648,9452,17,5145,20846,0
95072,93454,133160,100330,NEW HANOVER COUNTY,69062,853,100300,43532,98096,33466,28,41481,1236,68115,28,191812,28,69071,206724,90443,1837,47742,147925,997,28,28527,144092,1236,40372,223363,NEW HANOVER,1837,6053,47741,234473,28,152467,140548,6136,1854,50283,43147,47992,50262,34387,94560,139929,1837,69062,41520,1257,45858,95093,1236
11480,11347,14876,12435,BLADEN COUNTY,5674,90,12428,4036,12219,4846,,3784,151,5633,,26077,,5675,28574,10941,179,4142,16779,98,,3253,15805,151,5594,31131,BLADEN,179,658,4142,32722,,17088,15611,693,221,4432,7459,4381,4432,5012,11738,15953,179,5674,5803,177,4113,11486,151
8328,8248,10501,8928,ANSON COUNTY,4375,69,8927,2496,8778,3247,,2267,95,4353,,19608,,4375,21306,8139,121,2588,11731,79,,2261,11016,95,3691,23143,ANSON,121,375,2588,24446,,11916,10917,424,131,2857,4730,2832,2857,3335,8642,11259,121,4375,3838,99,2574,8329,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
