Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
15114,14880,17569,15601,TRANSYLVANIA COUNTY,9358,194,15595,3137,15262,6677,,3011,207,9347,,29099,,9358,30988,14351,278,3134,18805,227,,5661,18474,207,7965,33015,TRANSYLVANIA,278,1094,3134,34385,,19192,18200,1078,292,3299,10809,3265,3299,6783,14711,18126,278,9358,8088,224,3113,15116,207
8464,8433,10361,9075,MARTIN COUNTY,3256,107,9069,2240,8982,3553,,2087,124,3249,,17917,,3256,19455,8150,174,2227,11526,123,,1973,10830,124,4145,21211,MARTIN,174,485,2227,22440,,11658,10769,511,183,2400,5372,2370,2400,3684,8648,11062,174,3256,4318,133,2212,8470,124
7967,7888,9871,8493,WARREN COUNTY,3839,83,8485,2195,8335,3196,,2096,111,3831,,16200,,3839,17477,7664,136,2332,10903,90,,2261,10426,111,3779,18843,WARREN,136,500,2332,19731,,11099,10312,488,146,2460,5173,2432,2460,3279,8060,10391,136,3839,3857,117,2313,7977,111
3517,3493,4398,3714,JONES COUNTY,1637,26,3712,1092,3668,1567,,983,41,1635,,7704,,1637,8314,3374,55,1064,4889,30,,992,4632,41,1813,8956,JONES,55,220,1064,9419,,4963,4585,233,71,1178,2257,1166,1178,1602,3531,4678,55,1637,1865,51,1051,3517,41
16025,15803,21845,16741,DAVIE COUNTY,9534,162,16727,6813,16386,6220,,6490,236,9488,,33901,,9534,37262,15119,344,7190,24174,182,,5022,23477,236,7988,40760,DAVIE,344,1606,7190,42846,,24701,23113,1633,352,7608,9279,7444,7608,6368,15651,22808,344,9534,8183,251,7074,16036,236
72488,71608,188387,78232,CUMBERLAND COUNTY,39043,6068,78116,47728,76537,24412,0,44865,77436,38877,28,252655,28,39043,277878,68333,90661,50972,223072,7086,28,17845,201087,75189,36482,310252,CUMBERLAND,93306,6002,50971,335509,28,226709,199035,6135,93727,54750,40937,53229,54747,25070,72836,211225,93679,39043,38291,77572,49991,72543,77530
19732,19546,21803,20776,MCDOWELL COUNTY,7476,218,20763,3086,20489,7165,,2743,338,7458,,36617,,7477,39943,18722,496,2869,24209,263,,4048,22957,338,7913,43474,MCDOWELL,496,530,2869,45756,,24528,22743,609,507,3245,9517,3224,3245,7322,19578,23160,496,7476,8194,351,2859,19737,338
9805,9764,12375,10273,CHEROKEE COUNTY,4955,179,10268,2745,10193,5269,49,2456,424,4950,77,23877,77,4955,25640,9495,550,2468,13505,215,77,3329,12764,424,6218,27420,CHEROKEE,550,770,2468,28612,77,13646,12656,828,611,2762,8723,2762,2762,5397,9900,13195,550,4955,6440,481,2468,9815,424
5780,5749,7068,6546,CHOWAN COUNTY,2935,,6541,1594,6484,2580,,1529,,2930,,11164,,2936,12171,5539,,1631,8181,,,1847,7412,,2998,13243,CHOWAN,,418,1631,13943,,8245,7379,392,,1699,3521,1697,1699,2895,6256,7850,,2935,3287,,1630,5781,
84994,79978,96499,89168,ORANGE COUNTY,51901,343,89079,22085,83263,19090,,21893,818,51372,,119925,,51905,130842,73788,1148,24411,108551,391,,15737,110309,818,22436,142010,ORANGE,1148,3003,24411,148476,,115090,104685,2935,1197,24725,21654,24140,24723,19811,76862,100095,1148,51901,23137,857,23889,85041,818
13009,12917,15010,13648,ALEXANDER COUNTY,5726,59,13639,2558,13515,5098,,2369,71,5715,,30040,,5726,32781,12570,89,2560,16347,65,,3170,15682,71,5475,35620,ALEXANDER,89,318,2560,37497,,16555,15525,332,133,2774,7667,2743,2774,5238,13136,15783,89,5726,5635,109,2537,13013,71
158801,153636,198849,168652,DURHAM COUNTY,95070,1428,168557,50230,161709,34369,,48603,4547,94542,,255829,,95070,275950,145699,6102,54559,222619,1636,,27506,217985,4547,41469,301307,DURHAM,6102,5672,54559,321488,,231400,211193,5762,6143,56605,43764,54808,56599,35706,153290,209622,6102,95070,43104,4570,53010,158856,4547
52028,51137,62644,54189,HENDERSON COUNTY,30420,765,54170,13206,52975,21715,,12563,959,30317,,95451,,30421,103234,49122,1429,13590,68426,873,,17443,66609,959,26302,111764,HENDERSON,1429,3822,13589,117417,,69924,65456,3863,1436,14299,30961,14022,14299,22083,50756,65391,1429,30420,26819,979,13360,52040,959
14865,14714,18823,16726,PASQUOTANK COUNTY,6683,0,16696,5063,16404,5581,,4713,0,6671,,31068,,6683,34029,14110,12,4925,21697,12,,3528,19817,0,6465,37393,PASQUOTANK,12,884,4925,39824,,22074,19621,954,30,5318,6841,5281,5318,6108,15748,20823,12,6683,7074,14,4907,14878,0
5835,5811,6838,6099,PAMLICO COUNTY,2795,49,6099,1113,6052,3041,,1052,66,2792,,10805,,2795,11540,5720,77,1136,7329,52,,1849,7049,66,3346,12261,PAMLICO,77,256,1136,12726,,7404,7007,261,93,1212,3866,1200,1212,3110,5947,7137,77,2795,3423,78,1130,5835,66
5811,5771,6677,6221,MITCHELL COUNTY,2474,52,6219,1036,6146,2503,,934,52,2473,,12229,,2474,13195,5691,101,1067,7423,72,,1373,6954,52,2793,14242,MITCHELL,101,238,1067,14964,,7516,6888,255,114,1181,3810,1176,1181,2575,6046,7183,101,2474,2902,75,1065,5812,52
9082,9041,10666,10151,CURRITUCK COUNTY,3614,13,10143,1967,10081,3647,,1835,13,3610,,21675,,3614,23787,8818,34,1947,12181,19,,1992,11061,13,4017,26216,CURRITUCK,34,357,1947,27763,,12287,10983,364,46,2090,4551,2066,2090,4170,9848,11849,34,3614,4553,28,1929,9086,13
62281,61968,83518,65119,BRUNSWICK COUNTY,43216,1133,65098,22132,64649,34934,,21141,1488,43142,,121795,,43216,129086,60889,1815,22859,90037,1242,,29058,86662,1488,42501,137478,BRUNSWICK,1815,6434,22857,142820,,91061,85967,6236,1844,24098,46605,23573,24096,36164,63430,87377,1815,43216,43642,1505,22511,62298,1488
52844,52318,72687,56822,DAVIDSON COUNTY,27606,695,56792,23103,55911,19697,,21670,928,27510,,131285,,27606,144432,50089,1244,23283,81764,781,,14387,77105,928,24710,158409,DAVIDSON,1244,4318,23282,167609,,83029,76305,4369,1273,24934,31089,24609,24932,20157,53410,77757,1244,27606,25307,961,23059,52861,928
22294,22024,32968,23560,FRANKLIN COUNTY,12833,246,23546,11874,23111,8010,,11332,384,12796,,54524,,12835,59978,21252,505,12761,36807,275,,6180,35476,384,10177,65799,FRANKLIN,505,1921,12761,69685,,37553,34964,1898,524,13469,11935,13191,13468,8194,22242,34621,505,12833,10367,411,12556,22304,384
20732,20541,24523,21559,DARE COUNTY,10863,0,21546,5020,21238,8615,,4652,0,10834,,30088,,10863,32745,19871,10,5195,26686,10,,5801,25950,0,9198,35367,DARE,10,583,5195,37009,,27194,25610,607,23,5612,8201,5438,5612,8804,20494,25524,10,10863,9421,17,5069,20738,0
94541,93293,132592,99746,NEW HANOVER COUNTY,59304,852,99716,43022,97813,33401,,41056,1234,59004,,191812,,59306,206724,90302,1823,46834,147027,993,,26922,142652,1234,40245,223363,NEW HANOVER,1823,5992,46833,234473,,150899,139896,6085,1840,49313,43147,47391,49292,34310,94324,139169,1823,59304,41388,1255,45369,94563,1234
11372,11300,14778,12313,BLADEN COUNTY,4794,90,12306,3960,12161,4837,,3723,151,4781,,26077,,4794,28574,10904,176,4068,16634,98,,2973,15623,151,5576,31131,BLADEN,176,649,4068,32722,,16864,15498,685,218,4333,7459,4297,4333,4997,11701,15837,176,4794,5780,177,4047,11378,151
8255,8190,10397,8816,ANSON COUNTY,3820,69,8815,2446,8707,3242,,2217,95,3814,,19608,,3820,21306,8085,119,2528,11596,77,,2085,10883,95,3684,23143,ANSON,119,373,2528,24446,,11734,10808,419,129,2789,4730,2770,2789,3326,8584,11149,119,3820,3822,99,2523,8256,95
,,0,,"",,,,,,,17856,,,,29527,,29527,,,,,,0,,29527,,0,,,,"",,,,,29527,0,0,,,,,,,,,0,,,0,,,,
