First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.02428983120625772,0.009621656881930854,Missing or Undisclosed,0.008233841086867023,Bladen ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005111167901865576
0.0323994157482406,0.006782110793006643,Missing or Undisclosed,0.014871862966405525,Brunswick ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.004993535155379197
0.051144348524392695,0.022163255540813886,Missing or Undisclosed,0.023840594258181087,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01850841645885287
0.041803171275062244,0.019948721155650054,Missing or Undisclosed,0.023194863058576858,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.017154487303741035
0.03414046362175809,0.022047652573461297,Missing or Undisclosed,0.013541427587789763,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.014358724750547579
0.03267868641339343,0.014163120072559827,Missing or Undisclosed,0.015292981326464906,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009461209042924012
0.04827586206896552,0.016010978956999086,Missing or Undisclosed,0.023448275862068966,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01511111111111111
0.03098465663637718,0.015371540479621625,Missing or Undisclosed,0.013108893192313422,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01069063961610885
0.054553264604811,0.014170943985717475,Missing or Undisclosed,0.025128865979381444,Chatham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009606700057475983
0.05416666666666667,0.013245033112582781,Missing or Undisclosed,0.025,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010152284263959392
0.02837340264240849,0.0161369795516137,Missing or Undisclosed,0.009529997834091402,Columbus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010145261701637076
0.02319179110703262,0.014026943841768,Missing or Undisclosed,0.010678234754317176,Craven ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01144696834197818
0.03514376996805112,0.012898182528825483,Missing or Undisclosed,0.022896698615548456,Currituck ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012658227848101266
0.04695041684949539,0.010485056344928956,Missing or Undisclosed,0.028521281263712155,Dare ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008804009210348096
0.031171679197994986,0.017755174875089222,Missing or Undisclosed,0.014097744360902255,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012547926106657371
0.05133928571428571,0.01913250148544266,Missing or Undisclosed,0.02614795918367347,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.013379017784304129
0.08993309475649604,0.04384833634253288,Missing or Undisclosed,0.04328613661117162,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03335331495024577
0.04927371888330903,0.028660269799142546,Missing or Undisclosed,0.022355418759112265,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.020335985853227233
0.025263886485551133,0.014015551502351925,Missing or Undisclosed,0.011593701332410451,Franklin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010314039408866995
0.02986405170492534,0.016502971150589612,Missing or Undisclosed,0.010474704702473813,Gaston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009496868054152355
0.05333333333333334,0.017797552836484983,Missing or Undisclosed,0.016666666666666666,Graham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008968609865470852
0.04025895205340886,0.01740575526983294,Missing or Undisclosed,0.014970665587699777,Granville ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010834553440702782
0.031425364758698095,0.016307513104251603,Missing or Undisclosed,0.017957351290684626,Greene ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012573673870333988
0.03689948892674617,0.02565408440027952,Missing or Undisclosed,0.012896081771720613,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.015458128280002452
0.036151128023919545,0.01304561059342815,Missing or Undisclosed,0.012231584669747214,Halifax ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008921490880253766
0.040181573638197715,0.027923822876504266,Missing or Undisclosed,0.01487895090786819,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.017298670836591087
0.045477903391572455,0.013868212802632611,Missing or Undisclosed,0.023381294964028777,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.0116547131147541
0.038947085683588505,0.01333701250919794,Missing or Undisclosed,0.0182648401826484,Henderson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011047031110389084
0.02571756601607348,0.020876048462255357,Missing or Undisclosed,0.010562571756601608,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.014050091631032376
0.05026357729557435,0.04986621260034055,Missing or Undisclosed,0.011646438641657472,Jackson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.03150912106135987
0.04608154296875,0.023973581430794148,Missing or Undisclosed,0.01593017578125,Johnston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.015313306735508098
0.03403565640194489,0.010730710270822688,Missing or Undisclosed,0.014586709886547812,Jones ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009
0.03136,0.014957264957264958,Missing or Undisclosed,0.01264,Lincoln ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010433174854727945
0.04262086513994911,0.013825835740817168,Missing or Undisclosed,0.015903307888040712,Martin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009064539521392315
0.037465824077876034,0.02597447683057226,Missing or Undisclosed,0.01448157755055032,Mecklenburg ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01703441045154146
0.014830508474576272,0.005874947545111204,Missing or Undisclosed,0.005296610169491525,Mitchell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.0037907505686125853
0.03115264797507788,0.014821088291340248,Missing or Undisclosed,0.011125945705384957,Montgomery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010096930533117932
0.056461932181701854,0.013811722356991941,Missing or Undisclosed,0.01999360204734485,Moore ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008337224037884346
0.04249744811160259,0.027075068825735404,Missing or Undisclosed,0.01779516842463423,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.016440336979756068
0.04609375,0.013178467723922269,Missing or Undisclosed,0.01484375,Northampton ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008516360376512775
0.010154018892333227,0.021628366434439016,Missing or Undisclosed,0.004686470257999951,Onslow ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01758080761834997
0.09473530378868145,0.07101969269535209,Missing or Undisclosed,0.04311132220233094,Orange ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.05086864680777687
0.05006485084306096,0.019550243111831445,Missing or Undisclosed,0.029053177691309988,Pasquotank ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01687763713080169
0.04016477857878476,0.016402635637179308,Missing or Undisclosed,0.015104703055269482,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009779951100244499
0.02206461780929866,0.007222078927005417,Missing or Undisclosed,0.01260835303388495,Polk ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.006751054852320675
0.0175,0.013531720461601546,Missing or Undisclosed,0.005606060606060606,Robeson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.006968641114982578
0.032985074626865674,0.014683409740216596,Missing or Undisclosed,0.00955223880597015,Rockingham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009274018258223445
0.02146938775510204,0.015240192385698556,Missing or Undisclosed,0.011591836734693878,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011754966887417218
0.03242594075260208,0.016073023117372756,Missing or Undisclosed,0.011609287429943955,Rutherford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011491975430949078
0.03458760927404029,0.017186024551463643,Missing or Undisclosed,0.013112884834663626,Sampson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010777881911902529
0.015794363580055745,0.008363397835355854,Missing or Undisclosed,0.005884174667079591,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005347593582887701
0.024193548387096774,0.01320876288659794,Missing or Undisclosed,0.010818253343823761,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010727520967427347
0.02891418025223008,0.014501697007096574,Missing or Undisclosed,0.015072285450630576,Stokes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011136363636363637
0.032068830660930775,0.011191483553978436,Missing or Undisclosed,0.007039499413375049,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005855562784645414
0.03794380702863854,0.02493469484682973,Missing or Undisclosed,0.014228927635739453,Union ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.016522423288749016
0.03261734287987271,0.014590747330960854,Missing or Undisclosed,0.012463537523203394,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009441542788268382
0.06923023516459538,0.03567558726718868,Missing or Undisclosed,0.024666990666812137,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.022746396429355383
0.03268945022288262,0.01071863580998782,Missing or Undisclosed,0.010401188707280832,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.007190549563430919
0.028169014084507043,0.010025062656641603,Missing or Undisclosed,0.007042253521126761,Washington ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.004109589041095891
0.03143852493839749,0.02115131766992511,Missing or Undisclosed,0.007817146741439374,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.01138895766278782
0.03227676845767298,0.015132294309532439,Missing or Undisclosed,0.011596443757247778,Wilkes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.00981514804514968
0.029006013441811106,0.012364294330518697,Missing or Undisclosed,0.011673151750972763,Yadkin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.00834597875569044
0.1149445281997758,0.2022445162387349,Missing or Undisclosed,0.05552978468437125,Alamance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16493484126528501
0.11239495798319328,0.12117780294450736,Missing or Undisclosed,0.04481792717086835,Alleghany ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.06941431670281996
0.13520164046479835,0.16996047430830039,Missing or Undisclosed,0.047983595352016406,Ashe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13463751438434982
0.08469750889679716,0.1304824561403509,Missing or Undisclosed,0.03612099644128114,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.07898832684824902
0.10428339056569673,0.12497292614251679,Missing or Undisclosed,0.04355684077354057,Bertie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10004151100041511
0.0906215921483097,0.13551859099804306,Missing or Undisclosed,0.03696837513631407,Bladen ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.0866342959366215
0.12751328734592332,0.24525306131326532,Missing or Undisclosed,0.07328960759923103,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2525327306733167
0.10357076780758556,0.175035957726221,Missing or Undisclosed,0.05787234042553192,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15157976352006203
0.0782392094409735,0.13367752738435779,Missing or Undisclosed,0.03728204499979583,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09092719848620656
0.08624775879479835,0.15463917525773196,Missing or Undisclosed,0.03892999196257445,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11474214906153192
0.1494668980907513,0.16815442981477347,Missing or Undisclosed,0.0825192164641706,Chatham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13662862303965845
0.07274560645347163,0.09954661935738221,Missing or Undisclosed,0.04624027657735523,Cherokee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11243432574430823
0.17078528281164196,0.15843097300050943,Missing or Undisclosed,0.09417902251510159,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14509306260575294
0.08915839275004998,0.13502194863514808,Missing or Undisclosed,0.0449790097954288,Craven ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1207297442318011
0.08593981683384212,0.22990409968033226,Missing or Undisclosed,0.03982555604012211,Cumberland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16250266922912662
0.1221563754540241,0.1252327290543851,Missing or Undisclosed,0.09242974574651118,Dare ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1309765677908709
0.07413684376478007,0.16782655246252676,Missing or Undisclosed,0.03691076777550055,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1305681422098292
0.12578301177649712,0.17896613190730837,Missing or Undisclosed,0.077173640691556,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15075868820362212
0.08020888341254474,0.17299417868893951,Missing or Undisclosed,0.02305932054215807,Duplin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09017898118402937
0.18244177817807514,0.3442170265062434,Missing or Undisclosed,0.10048893463715904,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2996283419254286
0.058497915670060824,0.1129287598944591,Missing or Undisclosed,0.024328572404838378,Edgecombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08697776691913023
0.08664050595358497,0.1978201299301087,Missing or Undisclosed,0.03866121876559192,Gaston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1448272378258234
0.10092034274833386,0.13344523709609735,Missing or Undisclosed,0.048873373532211994,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12664473684210525
0.09102730819245773,0.1167964404894327,Missing or Undisclosed,0.03857824013870828,Graham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.07982062780269057
0.10316782539418706,0.21319183712143644,Missing or Undisclosed,0.041307250978661454,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14716873251516205
0.09828636170514092,0.13614516920058853,Missing or Undisclosed,0.037530094887409715,Halifax ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10507533703409994
0.07288009582421213,0.20615726136230866,Missing or Undisclosed,0.032175457436702325,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1522673964034402
0.061166770528737834,0.23783783783783785,Missing or Undisclosed,0.027803077513062654,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.17715332926084298
0.18052869116698905,0.1798330122029544,Missing or Undisclosed,0.06447453255963895,Hyde ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10869565217391304
0.13196085048936887,0.190221357333982,Missing or Undisclosed,0.04927438407019912,Jackson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.19369817578772802
0.10754052149400986,0.242276061346966,Missing or Undisclosed,0.04477801268498943,Johnston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1863999061253227
0.08407593955831073,0.11088400613183444,Missing or Undisclosed,0.03641999225106548,Jones ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.094
0.10147401086113265,0.17829880043620502,Missing or Undisclosed,0.03899663822084303,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12015936254980081
0.09396781143074388,0.14185957528218862,Missing or Undisclosed,0.046635407426181726,Lenoir ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10947493678417373
0.08586067889839129,0.1739163614163614,Missing or Undisclosed,0.03963380175564179,Lincoln ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13893291072371897
0.1322638546107247,0.1267605633802817,Missing or Undisclosed,0.03141126318151223,Macon ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08758210822646231
0.09248096446700507,0.13347069597069597,Missing or Undisclosed,0.04171954314720812,Madison ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09909570459683498
0.11857840660266128,0.1452744531572431,Missing or Undisclosed,0.054236146201785414,Martin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11675126903553298
0.10379545125307837,0.16709421641791045,Missing or Undisclosed,0.04490801100970593,Mcdowell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12240868706811452
0.09323822593116324,0.27880382708677603,Missing or Undisclosed,0.04292139475376796,Mecklenburg ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.21776008104892386
0.06820365033621517,0.11917750734368443,Missing or Undisclosed,0.03386167146974063,Mitchell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1068991660348749
0.0973168806944544,0.16208627076114232,Missing or Undisclosed,0.041179424635913627,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1348050728041334
0.12187353629976581,0.19741605428020204,Missing or Undisclosed,0.06200066912010706,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14563686659122344
0.05645604395604396,0.19231569096391804,Missing or Undisclosed,0.027594627594627594,Onslow ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16555260507279554
0.2440914549862908,0.2950343732025965,Missing or Undisclosed,0.13355691010854048,Orange ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2540845799025736
0.0917373546968269,0.08102108768035515,Missing or Undisclosed,0.0471253534401508,Pamlico ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.07015902712815715
0.0848900815357622,0.16489574979951882,Missing or Undisclosed,0.03823924037568376,Pender ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11724683544303797
0.164525332718992,0.27879042671391246,Missing or Undisclosed,0.08982969749596839,Pitt ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2224025974025974
0.06344779903203503,0.1505852751340116,Missing or Undisclosed,0.024314358147038487,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09926608957470831
0.10346348996249724,0.16446522501461136,Missing or Undisclosed,0.038752849474226046,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10345504515115822
0.06710421241764823,0.15751859879327512,Missing or Undisclosed,0.02650229586743861,Robeson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10000941708258781
0.08766337264902774,0.163706716936204,Missing or Undisclosed,0.05440442035915418,Rutherford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2028928076084803
0.0971336726493437,0.1711992445703494,Missing or Undisclosed,0.03573533351192071,Sampson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1041861918150578
0.07594272827398123,0.15549828178694158,Missing or Undisclosed,0.034404992919704204,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12795006826604252
0.1053041514136615,0.16037959667852905,Missing or Undisclosed,0.04595373471454163,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.118521494576135
0.13497398881834918,0.2840502524891133,Missing or Undisclosed,0.055983543252393464,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.21082717494695252
0.10470903522205206,0.13325213154689403,Missing or Undisclosed,0.0451761102603369,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12121212121212122
0.08486956521739131,0.10192147034252297,Missing or Undisclosed,0.04417391304347826,Washington ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08698630136986302
0.18109802300750844,0.2152271796970937,Missing or Undisclosed,0.06461390094372116,Watauga ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15468337730870713
0.08198993736523257,0.14470822761870245,Missing or Undisclosed,0.03136872368826368,Wilkes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09995092425977425
0.08496812667077935,0.155046904315197,Missing or Undisclosed,0.029487970388648983,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09707554833468725
0.07851468686495473,0.1281664656212304,Missing or Undisclosed,0.03639386661740255,Yadkin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09964592817400102
0.15461115756779356,0.17605849345349428,Missing or Undisclosed,0.0674351929279656,Alamance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12962856650783627
0.12138442521631644,0.15805568968292288,Missing or Undisclosed,0.04412855377008652,Alexander ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10208750357449242
0.1720187187348717,0.18319298848599413,Missing or Undisclosed,0.05744715184766823,Ashe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1365554276946682
0.13932645301466595,0.140625,Missing or Undisclosed,0.05866376969038566,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.08404669260700388
0.20795287187039765,0.18382225308106231,Missing or Undisclosed,0.06391752577319587,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10472972972972974
0.321522623892746,0.29088152479965346,Missing or Undisclosed,0.14340435719415848,Bertie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.2486508924865089
0.14717196181792278,0.16846053489889104,Missing or Undisclosed,0.0502920643966377,Bladen ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09021211346792742
0.11396758629221823,0.17067476933338271,Missing or Undisclosed,0.051688729432141534,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12709905086395717
0.12453733942956673,0.15963161933998465,Missing or Undisclosed,0.05377748748094927,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09839657404640972
0.2637547249055019,0.28728270814272644,Missing or Undisclosed,0.11633767324653507,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.24622222222222223
0.13491537673914353,0.1485706705578033,Missing or Undisclosed,0.05535144251038969,Carteret ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10703470766363848
0.195160031225605,0.21344717182497333,Missing or Undisclosed,0.0702576112412178,Caswell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13856812933025406
0.17289892632358386,0.15632671278732427,Missing or Undisclosed,0.07669998765889177,Chatham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10206092454224484
0.10018382352941177,0.1289178001182732,Missing or Undisclosed,0.053462009803921566,Cherokee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12224168126094571
0.3294968760276225,0.25522159959246055,Missing or Undisclosed,0.17658664912857613,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.22715736040609139
0.14610157367668097,0.2012811037201281,Missing or Undisclosed,0.050876251788268954,Columbus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13119667973253402
0.16708578343322808,0.20619735399117994,Missing or Undisclosed,0.07171623589026073,Cumberland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13499181436401167
0.20112155198545015,0.25933163963259726,Missing or Undisclosed,0.1250378902697787,Currituck ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.24286134824845454
0.14563743713098623,0.13052425281724644,Missing or Undisclosed,0.09774764924557183,Dare ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12108898821617228
0.1069676153091266,0.17505353319057815,Missing or Undisclosed,0.04887689455893578,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12499128616242594
0.1870072532324188,0.21140819964349378,Missing or Undisclosed,0.10469883317565437,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16250611845325502
0.1351374719003977,0.19779802581624903,Missing or Undisclosed,0.03380598305377831,Duplin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.08972005507113355
0.20162654287667783,0.1700223034790393,Missing or Undisclosed,0.09244665155277268,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12319865723534348
0.130812324929972,0.18482849604221638,Missing or Undisclosed,0.04323062558356676,Edgecombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1131199609088688
0.15363564763519377,0.1807402986949762,Missing or Undisclosed,0.07777228978387686,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1430887120542293
0.1977284460505937,0.23449663255488498,Missing or Undisclosed,0.0873220738992551,Granville ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1733528550512445
0.21513761467889908,0.23001471309465424,Missing or Undisclosed,0.07376146788990826,Halifax ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15939730372720062
0.14491255276988024,0.19651828484636058,Missing or Undisclosed,0.05673300594468855,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12871383893666927
0.14344262295081966,0.15356891013084698,Missing or Undisclosed,0.07933255269320844,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13883196721311475
0.12106733611369802,0.13750919793966151,Missing or Undisclosed,0.058995019638012715,Henderson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11834944358703597
0.1347155883630048,0.23131407269338305,Missing or Undisclosed,0.06133304385584021,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1725717776420281
0.35778985507246375,0.25369299935773926,Missing or Undisclosed,0.13043478260869565,Hyde ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1565217391304348
