Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42235,BURKE COUNTY,6090,6121,3574,5982,6121,3347,3318,3253,2041,3347,2774,2774,2772,2729,1533,10971,11600,11531,11600,11522,11255,5561,11531,11514,11320,5410,11531,11600,22585,23046,23141,23186,44592,13738,39574,41475,42403,14142,41719,43735,44792,Burke,10,10,10,0,55,23131,23036,22575,10971,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23131,10847,1946,11892,11669,11875,32099,31973,31322,11828,30128,10066,11017,11013,10853,1871,30145,30745,30846,11603,29031
38205,GRANVILLE COUNTY,5711,5778,2662,5563,5780,3476,3427,3322,1702,3478,2302,2302,2284,2241,960,8121,10602,9563,10600,10481,10143,4240,9562,9522,9309,3615,9563,10602,21243,21794,21953,21985,40653,9224,35275,37205,38362,9463,37368,39482,40945,Granville,1791,1791,1791,266,1820,20162,20003,19452,7855,5507,4779,57336,5507,4779,5594,5507,631,4839,4779,536,48058,10674,60443,52711,GRANVILLE COUNTY,20165,9773,1388,10991,10666,10976,24360,24170,23309,7444,22088,9419,10558,10554,10253,1448,22173,22872,22965,7240,21077
113833,GASTON COUNTY,15406,15512,7750,15120,15514,6491,6429,6355,3841,6493,9021,9021,8977,8765,3909,25132,25792,34250,25777,25603,25143,11830,34250,34095,33240,13124,34250,25792,58698,60013,60342,60424,121821,32316,105356,110949,114070,33747,112476,118547,122229,Gaston,315,315,315,178,382,60027,59698,58383,24954,1963,1224,211171,1963,1224,2006,1930,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60042,38369,6055,43547,42122,43490,76676,76368,74462,26670,72177,36284,41135,41120,39846,5885,69879,71489,71667,25735,67876
24783,EDGECOMBE COUNTY,2729,2736,1676,2696,2736,1852,1848,1839,1242,1852,884,884,881,857,434,6655,8523,4317,8522,8496,8413,4619,4317,4303,4202,1982,4317,8523,12712,12896,12936,12988,26835,8276,23236,24324,24852,8695,25085,26289,26954,Edgecombe,97,97,97,54,148,12839,12799,12615,6601,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12840,6823,1285,7692,7498,7685,18333,18268,17909,6984,17396,6334,7120,7120,6960,1225,16827,17126,17140,6818,16387
31063,WATAUGA COUNTY,5852,5986,2797,5653,5993,4122,3992,3820,1985,4129,1864,1864,1860,1833,812,7282,13124,6383,13121,12816,12259,4950,6383,6380,6301,2332,6383,13124,18560,19196,19504,19507,32777,7811,28800,30096,31250,8177,30553,31755,33132,Watauga,,,,,,19504,19196,18560,7282,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19507,4640,743,4819,4798,4817,28090,27827,26824,7360,25780,4286,4455,4455,4435,710,25596,26543,26679,7046,24449
23629,HOKE COUNTY,1964,1998,923,1883,1999,1090,1061,1008,577,1091,908,908,903,875,346,3674,5097,4397,5095,5024,4899,2234,4397,4375,4257,1300,4397,5097,10185,10485,10578,10607,26906,4577,21034,22736,23709,4892,23826,25836,27071,Hoke,1086,1086,1029,140,1113,9492,9399,9156,3534,6346,4634,50664,6133,4493,6388,5547,597,4649,4039,444,40282,5854,55234,44624,HOKE COUNTY,9494,6234,683,7204,6929,7196,13479,13364,12774,3612,12045,5940,6828,6821,6588,651,11655,12174,12232,3482,11055
10156,BERTIE COUNTY,1227,1227,736,1220,1227,984,984,980,583,984,243,243,243,240,153,2666,3859,1502,3859,3857,3817,1944,1502,1499,1478,722,1502,3859,5295,5356,5361,5371,10936,3790,9679,10024,10206,4016,10399,10782,11014,Bertie,0,0,0,0,10,5361,5356,5295,2666,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5361,1963,401,2148,2104,2148,8731,8719,8609,3595,8367,1829,1994,1994,1954,380,8044,8136,8142,3394,7824
22602,PERSON COUNTY,3464,3491,1851,3396,3491,1860,1842,1794,953,1860,1631,1631,1622,1602,898,6649,6811,7059,6806,6755,6627,3103,7059,7036,6933,3513,7059,6811,13616,13847,13921,13931,23734,7581,21075,22098,22663,7728,22064,23144,23842,Person,56,56,56,33,61,13865,13791,13560,6616,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13870,5780,1222,6298,6131,6294,17103,16999,16572,6281,15843,5440,5925,5924,5768,1194,16036,16384,16436,6201,15341
26118,BEAUFORT COUNTY,4583,4591,3086,4537,4591,3276,3269,3248,2295,3276,1315,1315,1314,1289,791,8664,9803,5093,9803,9776,9683,5773,5093,5089,5022,2832,5093,9803,14793,14953,14984,14997,27690,10897,24904,25784,26231,11346,26321,27313,27784,Beaufort,88,88,88,59,101,14896,14865,14705,8605,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14896,5188,1044,5802,5713,5800,21267,21218,20928,9911,20461,4835,5370,5370,5288,1001,20112,20364,20381,9653,19685
23677,JACKSON COUNTY,3565,3596,2023,3490,3599,1988,1960,1928,1285,1991,1608,1608,1605,1562,738,5994,7050,5032,7040,6965,6834,3330,5032,5025,4901,2350,5032,7050,12812,13210,13328,13349,25570,7153,21803,22909,23809,7406,23460,24667,25789,Jackson,1256,1220,1077,314,1267,12072,11990,11735,5680,4187,3184,42001,3823,2878,4310,3432,678,3262,2541,570,36721,8759,43938,39175,JACKSON COUNTY,12082,3451,625,3845,3778,3838,17634,17545,17066,6103,16577,3198,3574,3572,3517,595,16514,16921,16973,5988,16064
87656,CATAWBA COUNTY,13051,13180,7466,12758,13181,4281,4189,4052,2686,4282,8899,8899,8862,8706,4780,22177,14609,33814,14605,14378,13865,7094,33814,33716,33056,15056,33814,14609,46976,48149,48474,48517,91556,28097,81074,85590,87868,28660,84560,89290,91901,Catawba,55,55,55,27,94,48419,48094,46921,22150,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48423,30187,4846,33423,32521,33392,57283,57009,55614,23306,53246,28566,31642,31633,30814,4737,54070,55317,55455,23006,51813
827752,WAKE COUNTY,182735,187322,60657,173250,187415,59304,56222,52382,20742,59395,128020,128018,126513,120868,39915,148024,201657,350790,201548,193305,180336,52717,350760,346539,333469,94883,350790,201657,515266,541315,553779,553947,859588,145686,719226,780834,834861,149089,746062,809867,872843,Wake,1471,1471,1461,424,1500,552308,539844,513805,147600,12009,8324,1044525,11963,8307,12071,11816,3684,8343,8206,2953,849055,133864,1111761,941934,WAKE COUNTY,552447,240677,25034,287017,269526,285750,573755,561829,528378,120371,493569,236594,281337,280665,264763,25502,507764,538763,545181,117231,474426
49383,CLEVELAND COUNTY,6713,6743,4186,6630,6746,4122,4095,4050,2659,4124,2622,2621,2618,2580,1527,13177,13620,12708,13619,13535,13313,6918,12707,12686,12457,6233,12708,13620,25806,26257,26362,26395,52447,16565,46115,48488,49474,17054,48900,51458,52557,Cleveland,36,36,36,26,67,26326,26221,25770,13151,663,402,92365,663,402,727,663,388,476,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26328,14717,2813,16043,15898,16041,35787,35743,34897,13853,33520,13617,14841,14841,14715,2716,33371,34140,34157,13557,32096
33174,SAMPSON COUNTY,3532,3541,1921,3500,3541,2114,2110,2100,1134,2114,1427,1427,1422,1400,787,7482,9254,6974,9251,9217,9017,4290,6974,6968,6843,3164,6974,9254,15907,16232,16272,16331,35815,9537,30990,32581,33262,9888,33347,35103,35898,Sampson,47,47,47,28,103,16225,16185,15860,7454,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16228,8425,1467,9210,9025,9210,26013,25971,25444,8131,24288,7959,8683,8683,8529,1426,23639,24078,24096,7903,22618
24116,COLUMBUS COUNTY,2463,2465,1432,2440,2466,1625,1623,1618,930,1626,840,840,840,822,502,5604,7254,4418,7253,7239,7206,3375,4418,4407,4315,2210,4418,7254,11564,11689,11714,11735,25755,7653,22747,23777,24185,7972,24190,25326,25876,Columbus,43,43,43,19,63,11671,11646,11521,5585,389,313,52603,389,313,479,389,233,358,313,205,44013,11419,55508,48224,COLUMBUS COUNTY,11672,6441,1286,7460,7279,7458,17937,17908,17658,6453,17360,6000,6984,6982,6827,1209,16637,16821,16843,6239,16434
10795,CASWELL COUNTY,1775,1786,1047,1757,1786,1480,1469,1460,910,1480,306,306,306,297,137,3094,4838,1392,4835,4820,4765,2476,1392,1388,1371,618,1392,4838,6136,6208,6227,6245,11519,4202,10291,10612,10852,4422,10953,11309,11618,Caswell,0,0,0,0,15,6227,6208,6136,3094,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6230,1678,417,1788,1767,1788,9596,9561,9372,3918,9105,1424,1523,1523,1503,301,9013,9176,9190,3840,8771
9201,YANCEY COUNTY,2265,2271,1440,2240,2271,2068,2062,2046,1351,2068,203,203,203,194,89,3031,4985,576,4984,4954,4902,2793,576,575,540,238,576,4985,5442,5529,5560,5561,9698,3921,8779,9053,9244,4047,9219,9525,9782,Yancey,,,,,,5560,5529,5442,3031,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5561,968,177,1114,1110,1112,8488,8449,8278,3752,8114,895,1033,1032,1027,175,7919,8062,8077,3639,7777
34951,LEE COUNTY,5475,5589,2885,5221,5592,2442,2331,2150,1243,2445,3147,3147,3144,3071,1642,8106,8129,10508,8126,7942,7639,3723,10508,10457,10236,4331,10508,8129,17988,18512,18747,18779,37489,9758,31758,33873,35095,10124,33906,36225,37763,Lee,113,113,113,52,142,18634,18399,17875,8054,707,474,57893,707,474,725,707,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18637,10816,1561,12438,12059,12424,24600,24358,23459,8287,22383,10476,11968,11965,11646,1544,21753,22512,22631,7987,20808
11444,HERTFORD COUNTY,2048,2050,1268,2031,2050,1680,1678,1665,1055,1680,370,370,370,366,213,3306,4373,2091,4371,4366,4345,2356,2090,2087,2026,950,2091,4373,6371,6453,6461,6477,12263,4210,10811,11278,11493,4412,11529,12064,12346,Hertford,0,0,0,0,13,6461,6453,6371,3306,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6464,3135,697,3602,3511,3597,8647,8623,8510,3686,8351,2930,3331,3331,3256,686,8010,8101,8120,3512,7869
46853,ROCKINGHAM COUNTY,6626,6639,4070,6543,6639,2901,2898,2866,1953,2901,3738,3738,3728,3677,2117,14353,11302,15366,11299,11253,11125,6528,15363,15337,15188,7763,15366,11302,26416,26693,26765,26789,49308,17005,44306,46050,46944,17452,46548,48400,49481,Rockingham,103,103,103,62,121,26662,26590,26313,14291,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26668,14427,3044,15609,15251,15598,33239,33116,32555,14034,31527,13684,14797,14795,14474,3005,31201,31683,31741,13722,30247
45560,CARTERET COUNTY,7086,7132,4706,7003,7132,1976,1939,1923,1383,1976,5156,5156,5147,5080,3323,14200,7994,16558,7993,7953,7868,4769,16556,16519,16285,9074,16558,7994,25304,25685,25762,25786,48835,17337,42896,44749,45629,18108,45875,47917,48962,Carteret,1213,1213,1151,357,1234,24549,24472,24153,13843,7060,5349,66672,6890,5243,7115,6412,1549,5381,4858,1028,57537,17867,69473,62070,CARTERET COUNTY,24552,12169,2653,13586,13203,13580,28261,28195,27824,13906,27294,11744,13081,13077,12727,2725,26779,27134,27167,13584,26294
706201,MECKLENBURG COUNTY,114021,115459,42070,109826,115544,23983,23439,22701,9707,24068,91476,91476,90582,87125,32363,118202,145507,273296,145440,143466,138077,38722,273287,270813,261433,78839,273296,145507,401357,416138,420586,420722,748430,124024,629773,676368,708496,128041,665928,715410,752987,Mecklenburg,1859,1859,1847,641,1919,418727,414279,399510,117561,9749,6080,1037049,9716,6067,9814,9591,3233,6136,5975,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,418803,231456,25550,270784,257012,269906,472389,468775,448682,99258,424881,223025,261370,261019,248096,25402,422205,439102,440990,96328,400773
8287,SWAIN COUNTY,968,969,628,962,969,453,453,450,316,453,516,516,515,512,312,2104,2099,1237,2099,2089,2059,1213,1237,1237,1210,557,1237,2099,4375,4594,4665,4676,9571,2536,7280,7845,8360,2685,8403,9067,9700,Swain,1329,1268,1106,334,1340,3336,3326,3269,1770,4090,3096,13403,3687,2748,4207,3226,525,3163,2365,430,11137,2803,14271,12138,SWAIN COUNTY,3336,1245,261,1345,1332,1343,4148,4138,4048,1899,3932,1113,1205,1203,1192,243,3905,3988,3992,1863,3802
9606,AVERY COUNTY,1580,1585,997,1566,1585,941,937,929,611,941,644,644,643,637,386,2876,3859,1886,3857,3842,3805,1881,1886,1886,1862,995,1886,3859,5667,5728,5743,5745,10188,3672,9260,9495,9657,3877,9829,10057,10268,Avery,,,,,,5743,5728,5667,2876,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5745,1525,331,1666,1655,1666,8409,8387,8267,3449,8169,1423,1552,1552,1547,318,7876,7982,7999,3303,7765
26205,VANCE COUNTY,3626,3666,2045,3523,3667,2460,2421,2334,1401,2461,1206,1206,1205,1189,644,6318,7884,5710,7883,7784,7541,3678,5710,5697,5591,2614,5710,7884,13180,13529,13641,13655,28528,8181,23889,25483,26278,8403,25707,27548,28709,Vance,48,48,48,26,61,13593,13481,13132,6292,457,316,41780,457,316,497,457,244,344,316,204,34092,8487,44535,37671,VANCE COUNTY,13594,7184,1268,7882,7737,7875,20330,20196,19354,6891,18066,6835,7481,7478,7364,1284,17803,18411,18453,6693,16738
27019,HALIFAX COUNTY,3967,3989,2495,3911,3990,3372,3350,3308,2170,3373,617,617,617,603,325,7080,11253,2984,11251,11226,11087,5818,2984,2981,2924,1251,2984,11253,14033,14229,14257,14296,28933,9656,25469,26572,27106,9975,27054,28354,29053,Halifax,22,22,22,11,59,14235,14207,14011,7069,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14237,5024,1005,5537,5448,5537,22924,22842,22352,8671,21476,4670,5141,5141,5067,954,21145,21518,21563,8484,20439
54639,NASH COUNTY,6874,6892,3901,6738,6893,3136,3123,3077,1791,3137,3756,3756,3751,3661,2110,14000,15937,14208,15934,15877,15675,7680,14207,14144,13784,6246,14208,15937,29604,30166,30286,30329,57838,16566,50720,53455,54755,17078,53450,56400,58030,Nash,145,145,145,74,184,30141,30021,29459,13926,950,617,89023,950,617,1019,939,498,693,617,376,73765,17956,94298,81106,NASH COUNTY,30145,17787,3418,20426,19695,20408,36585,36480,35755,13162,34724,17127,19555,19553,18936,3397,33902,34469,34507,12793,32976
28414,RUTHERFORD COUNTY,4431,4454,2803,4376,4456,3192,3173,3135,2069,3194,1262,1262,1258,1241,734,8126,10797,4550,10793,10749,10618,5858,4550,4545,4479,2256,4550,10797,15109,15306,15355,15387,30303,10877,27006,28021,28495,11359,28742,29839,30426,Rutherford,12,12,12,12,40,15343,15294,15097,8114,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15347,5588,1516,6062,5958,6057,23605,23563,23198,9352,22471,5423,5858,5853,5769,1492,21714,22023,22046,8953,21045
15318,ASHE COUNTY,2627,2648,1524,2580,2648,1670,1650,1613,1006,1670,978,978,977,967,518,4884,5760,3716,5760,5702,5601,2915,3716,3715,3668,1969,3716,5760,9269,9417,9476,9486,16296,5981,14485,15007,15429,6318,15379,15945,16441,Ashe,0,0,0,0,10,9476,9417,9269,4884,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9476,3243,876,3475,3451,3473,12730,12665,12336,5330,11978,3106,3322,3322,3303,900,11624,11916,11956,5012,11299
21859,STOKES COUNTY,3741,3753,2270,3686,3753,1725,1717,1689,1142,1725,2028,2028,2024,1997,1128,6374,5742,6613,5742,5706,5637,3264,6613,6604,6508,3085,6613,5742,12181,12346,12391,12398,23073,8255,20783,21518,21961,8562,21897,22692,23200,Stokes,36,36,36,25,43,12355,12310,12145,6349,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12355,7437,1838,7985,7869,7981,14858,14817,14548,6545,14185,7009,7527,7527,7426,1750,13947,14187,14211,6380,13629
3903,GRAHAM COUNTY,554,555,399,553,555,276,275,275,213,276,279,279,279,278,186,1145,1053,871,1052,1047,1033,580,871,871,867,542,871,1053,1998,2016,2021,2059,4266,1577,3732,3849,3935,1650,4067,4200,4301,Graham,98,98,98,23,135,1923,1918,1900,1122,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,898,177,909,909,909,2935,2931,2886,1411,2807,808,822,822,821,165,2734,2772,2774,1375,2669
32734,PENDER COUNTY,4589,4626,2601,4491,4627,2433,2406,2374,1540,2434,2193,2193,2183,2117,1061,8113,8034,9440,8031,7955,7832,3948,9439,9382,9144,4099,9440,8034,17161,17522,17655,17716,34963,9838,30087,31794,32890,10268,32109,33958,35157,Pender,185,185,185,66,242,17470,17337,16976,8047,1494,978,59482,1457,959,1530,1327,403,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17474,9581,1604,10941,10528,10925,22686,22544,21973,8261,21201,8956,10250,10246,9874,1542,20961,21510,21611,8000,20259
64894,CRAVEN COUNTY,9611,9724,5985,9340,9729,5897,5788,5560,3715,5902,3827,3827,3823,3780,2270,17847,18005,15264,18002,17796,17217,10121,15264,15251,15020,7525,15264,18005,33489,34311,34543,34596,68561,20756,60293,63306,65038,21244,63404,66736,68874,Craven,1277,1264,1252,201,1327,33266,33047,32237,17646,9971,8644,95778,9879,8581,10012,9714,1090,8664,8457,793,80387,20103,102139,87409,CRAVEN COUNTY,33269,15465,2917,16842,16522,16837,42020,41753,40335,17237,38225,14792,16030,16028,15735,2941,38990,40222,40344,17022,37044
335555,GUILFORD COUNTY,57569,58260,27085,55672,58272,11972,11711,11339,6332,11984,46288,46288,45858,44333,20753,76844,58665,141306,58643,58002,56285,23399,141301,140218,136126,53038,141306,58665,193386,199195,200919,200975,352779,83167,303871,323738,336448,85381,318682,339844,354780,Guilford,975,975,975,407,1004,199944,198220,192411,76437,5544,3545,505896,5525,3545,5575,5458,2264,3575,3499,1627,418240,83442,537174,459608,GUILFORD COUNTY,199971,99821,16778,117916,111176,117510,231289,229725,223143,66339,213403,96573,114165,114023,107806,16636,212387,217987,218708,64904,203799
12325,MADISON COUNTY,2510,2532,1482,2470,2532,2126,2110,2075,1293,2126,406,406,400,395,189,3289,5815,981,5815,5783,5692,2940,981,974,949,349,981,5815,6641,6757,6796,6796,12796,4629,11679,12076,12381,4692,12085,12517,12882,Madison,,,,,,6796,6757,6641,3289,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6796,1257,284,1407,1384,1404,11228,11171,10912,4299,10607,1195,1334,1334,1313,267,10644,10872,10909,4276,10365
45637,CHATHAM COUNTY,12184,12419,6397,11774,12430,3803,3659,3523,2114,3813,8617,8616,8525,8251,4283,16177,11951,21989,11940,11604,11173,5931,21988,21794,21202,10169,21989,11951,33112,34185,34715,34759,48840,14366,41039,43807,45934,15062,43771,46809,49302,Chatham,787,787,737,77,819,33928,33398,32375,16100,4915,3401,70897,4771,3328,4963,4264,845,3416,2966,443,59661,18634,74470,65198,CHATHAM COUNTY,33940,12416,2660,14117,13457,14055,30222,29870,28581,11557,27091,11930,13625,13588,12960,2653,27519,28648,28893,11270,26143
98543,PITT COUNTY,14269,14410,6289,13822,14414,6249,6133,5907,2378,6253,8161,8161,8136,7915,3911,19564,19246,31883,19238,18848,18236,6123,31881,31727,30945,13305,31883,19246,49556,50950,51494,51565,104388,23517,89985,95381,98867,24105,95040,100858,105096,Pitt,375,375,375,136,436,51119,50575,49181,19428,2249,1443,170444,2249,1443,2288,2222,806,1503,1432,582,142466,25045,180742,155511,PITT COUNTY,51129,28573,3849,33031,31688,32995,69777,69144,66921,19450,64245,26733,30976,30969,29721,3716,64217,66131,66388,19219,61820
59532,MOORE COUNTY,11939,12090,7419,11593,12094,4719,4580,4358,2907,4723,7371,7371,7359,7235,4512,21678,16058,23551,16056,15740,15379,8716,23551,23468,23085,12856,23551,16058,39141,39960,40359,40390,63624,23434,55792,58273,59854,24289,59382,62140,64204,Moore,752,752,677,106,781,39607,39208,38464,21572,4972,3404,94937,4803,3322,5029,4288,940,3435,2932,648,79328,24192,100880,86466,MOORE COUNTY,39609,15374,3679,17382,16650,17363,41793,41289,40687,19670,39720,14623,16497,16492,15824,3633,39127,39636,39922,19153,38237
241011,FORSYTH COUNTY,46991,47549,21928,45406,47558,14517,14128,13500,6714,14525,33033,33032,32863,31906,15214,54609,49995,91856,49984,48872,46928,19946,91854,91262,88679,34325,91856,49995,136314,140841,142545,142609,256325,61016,217542,232017,242149,63015,230530,246045,258392,Forsyth,707,707,707,338,758,141838,140134,135607,54271,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141851,68811,11781,77893,75028,77738,176264,174378,166808,49424,157544,66682,75455,75406,72832,11897,156611,163031,164087,47797,148313
97444,IREDELL COUNTY,14889,15034,7938,14530,15034,3852,3806,3740,2455,3852,11182,11182,11083,10790,5483,23405,17030,39498,17024,16929,16559,7985,39495,39280,38280,15255,39498,17030,55088,56458,56768,56834,102082,26894,89606,94939,97671,27433,93660,99340,102441,Iredell,249,249,249,165,306,56519,56209,54839,23240,2108,1470,171884,2108,1470,2151,2058,1051,1538,1434,882,140623,29513,181806,156060,IREDELL COUNTY,56528,37419,5919,42973,41185,42864,57317,57110,56047,20463,54183,36026,41182,41143,39599,6035,53870,54831,54951,19977,52146
19313,TRANSYLVANIA COUNTY,5360,5400,3729,5311,5400,3424,3386,3347,2410,3424,1976,1976,1974,1964,1319,7652,7249,5926,7248,7199,7061,3972,5926,5919,5870,3680,5926,7249,12931,13118,13174,13187,19843,8469,18250,18886,19421,8581,18711,19389,19968,Transylvania,0,0,0,0,12,13174,13118,12931,7652,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13175,3322,1159,3505,3451,3497,16070,16008,15600,7155,15051,3215,3370,3365,3322,1176,15355,15739,15793,7098,14826
10990,MARTIN COUNTY,1131,1139,738,1121,1139,787,779,771,523,787,352,352,352,350,215,2980,3069,2397,3067,3054,3009,1654,2397,2394,2378,1298,2397,3069,5435,5496,5512,5518,11773,4108,10376,10807,11044,4322,11075,11563,11848,Martin,48,48,48,28,52,5464,5448,5387,2952,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5466,2514,592,2715,2655,2715,8886,8864,8714,3593,8367,2360,2544,2544,2492,558,8179,8310,8322,3435,7880
10977,WARREN COUNTY,1919,1935,1148,1883,1937,1227,1214,1185,721,1229,708,708,705,698,427,3330,4108,2526,4108,4072,4010,2029,2526,2524,2490,1301,2526,4108,6500,6596,6634,6657,11625,3941,10266,10713,10998,4040,10778,11296,11682,Warren,0,0,0,0,23,6634,6596,6500,3330,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6634,2412,530,2661,2616,2660,8854,8808,8523,3406,8209,2346,2579,2578,2531,554,8066,8283,8297,3302,7804
5281,JONES COUNTY,789,797,494,769,797,612,604,584,373,612,185,185,185,185,121,1576,1845,992,1845,1834,1800,1033,992,992,977,529,992,1845,2828,2877,2888,2942,5768,2010,4981,5186,5348,2147,5409,5666,5813,Jones,51,51,51,14,105,2837,2826,2777,1562,555,362,8956,555,362,583,529,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2837,1203,259,1302,1284,1301,3928,3912,3827,1731,3677,1087,1182,1182,1158,245,3666,3737,3742,1693,3532
