Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
56523,ROBESON COUNTY,3361,3382,1958,3303,3384,2040,2021,1979,1187,2042,1342,1342,1340,1324,771,11995,16784,8384,16784,16659,16378,8260,8384,8373,8194,3637,8384,16784,24789,25249,25385,25442,62397,16535,52366,55365,56647,17366,57640,61004,62578,Robeson,217,217,217,98,274,25168,25032,24572,11897,1497,1004,122048,1497,1004,1543,1497,605,1069,1004,407,98425,20565,130625,109195,ROBESON COUNTY,25168,14763,2403,16380,16117,16378,44655,44522,43390,14358,41380,13713,15175,15174,14973,2266,39388,40345,40403,13862,37649
6191,PERQUIMANS COUNTY,936,936,665,922,936,519,519,508,365,519,417,417,417,414,300,2361,2605,1097,2605,2598,2572,1690,1097,1096,1087,671,1097,2605,3659,3694,3702,3702,6687,2984,5938,6107,6207,3183,6398,6585,6723,Perquimans,,,,,,3702,3694,3659,2361,0,0,12861,0,0,20,0,0,12,0,0,10957,3671,13463,11854,PERQUIMANS COUNTY,3702,1148,257,1209,1197,1207,5494,5480,5388,2926,5250,1044,1102,1102,1094,236,5013,5089,5093,2748,4894
115421,JOHNSTON COUNTY,14817,14951,6957,14342,14955,6597,6512,6294,3637,6601,8354,8354,8305,8048,3320,22198,26625,34119,26613,26250,25405,10958,34117,33903,32883,11104,34119,26625,58784,60649,61226,61304,123072,26374,104162,111705,115685,27429,110576,118830,123732,Johnston,496,496,496,136,560,60730,60153,58288,22062,3696,2483,196283,3643,2460,3715,3452,1050,2499,2328,707,156585,28558,209339,175612,JOHNSTON COUNTY,60744,35072,4309,40745,39090,40688,79272,78688,76097,22070,72052,33318,38714,38692,37146,4184,72099,74246,74472,21483,68516
63984,RANDOLPH COUNTY,7095,7136,4145,6968,7139,3105,3079,3019,2047,3108,4031,4031,4016,3949,2098,15798,14766,18264,14760,14671,14427,7490,18264,18234,17980,8226,18264,14766,32530,33028,33147,33163,67505,20772,59864,62710,64148,21247,62965,66040,67720,Randolph,123,123,123,82,133,33024,32905,32407,15716,892,575,135556,892,575,958,892,560,668,575,444,111702,26060,143667,123257,RANDOLPH COUNTY,33030,21502,4285,23567,23029,23562,43195,43051,42119,16402,40571,20579,22521,22517,22030,4309,40105,40892,40959,16019,38710
3369,HYDE COUNTY,506,509,267,493,510,487,484,472,256,488,22,22,22,21,11,784,1857,87,1857,1848,1796,752,87,85,82,32,87,1857,1878,1933,1944,1944,3471,1065,3142,3283,3371,1085,3241,3384,3492,Hyde,,,,,,1944,1933,1878,784,0,,4753,0,,12,0,0,,,,4098,1114,4937,4410,HYDE COUNTY,1944,164,52,178,176,178,3302,3293,3208,1033,3077,153,167,167,164,44,3119,3202,3204,1021,2989
6540,ALLEGHANY COUNTY,1201,1209,826,1195,1210,551,543,537,391,552,658,658,658,658,435,2173,2201,1868,2200,2186,2154,1111,1868,1866,1863,1062,1868,2201,4017,4052,4068,4069,6949,2749,6279,6450,6591,2834,6653,6832,7006,Alleghany,,,,,,4068,4052,4017,2173,35,0,10626,35,0,69,35,25,38,0,0,9249,3116,11137,9915,ALLEGHANY COUNTY,4069,1376,384,1420,1414,1420,5517,5494,5383,2425,5242,1279,1320,1320,1313,370,5137,5220,5233,2379,5000
27540,DUPLIN COUNTY,2369,2377,1479,2339,2377,1245,1237,1223,769,1245,1132,1132,1132,1116,710,6053,6233,5936,6229,6177,6071,3042,5936,5919,5828,2918,5936,6233,12236,12444,12513,12559,30020,8239,25364,26905,27606,8548,27497,29262,30118,Duplin,348,348,337,93,390,12165,12096,11899,5960,2196,1651,55126,2160,1633,2245,1938,473,1692,1452,331,44760,11405,58741,49644,DUPLIN COUNTY,12169,7936,1666,8803,8674,8800,19070,19024,18428,6409,17623,7653,8456,8455,8335,1685,16937,17434,17458,6223,16259
4619,GATES COUNTY,543,547,342,532,548,448,444,434,289,449,99,99,99,98,53,1288,2005,349,2004,1992,1975,1158,349,349,336,130,349,2005,2311,2341,2353,2365,4925,1871,4409,4554,4648,1963,4690,4856,4994,Gates,0,0,0,0,11,2353,2341,2311,1288,90,43,11027,90,43,149,90,11,70,43,0,9230,2418,11562,10120,GATES COUNTY,2354,539,134,589,582,589,4256,4246,4184,1818,4061,511,549,549,545,137,3966,4027,4029,1734,3855
36144,HAYWOOD COUNTY,8214,8275,5192,8077,8276,5204,5144,5033,3284,5205,3071,3071,3070,3044,1908,12014,13013,9871,13012,12857,12542,6669,9871,9860,9724,5331,9871,13013,22368,22819,22985,23033,38110,14317,34005,35323,36314,14789,35873,37252,38344,Haywood,102,102,102,14,149,22883,22717,22266,12000,1533,931,59266,1533,931,1613,1533,701,1031,931,511,50968,15572,62317,54941,HAYWOOD COUNTY,22884,8268,2169,8737,8675,8729,27994,27848,27044,11919,26072,7646,8105,8102,8047,2037,26345,27111,27178,11769,25428
28065,STANLY COUNTY,2943,2962,1697,2903,2962,1135,1124,1103,668,1135,1827,1827,1819,1800,1029,8145,8485,7323,8485,8428,8260,4391,7323,7316,7239,3680,7323,8485,15596,15841,15905,15915,29709,9904,26535,27598,28140,10276,28020,29172,29831,Stanly,97,97,97,74,107,15808,15744,15499,8071,706,556,59178,706,556,759,706,357,613,556,298,49282,12123,62806,54008,STANLY COUNTY,15808,7187,1467,7655,7524,7654,21417,21349,20942,8452,20127,6797,7219,7219,7112,1442,19930,20290,20308,8164,19182
261891,MISSING COUNTY,70103,70614,31663,68737,70637,33590,33435,32860,19708,33613,37024,37024,36668,35877,11955,83584,73870,114472,73845,73401,71387,34026,114468,113578,111035,30369,114472,73870,217453,222010,223344,224262,292080,60866,240018,253023,263609,81336,269192,282602,294374,Missing,35031,35031,35031,19189,35920,188313,186979,182422,64395,38012,47649,,37995,47649,39858,37850,9850,48926,47555,9797,,,,,MISSING COUNTY,188342,84183,7683,95747,90969,95549,158769,158519,153638,63803,147159,85102,97447,97306,92527,8410,112847,116936,117236,42659,107361
44172,WILSON COUNTY,5887,5905,3395,5791,5907,4200,4186,4149,2569,4202,1705,1705,1701,1642,826,11161,15625,8414,15621,15557,15364,7909,8414,8384,8142,3218,8414,15625,23592,24027,24121,24158,46667,13612,40924,43176,44281,13940,43101,45543,46833,Wilson,86,86,86,34,119,24035,23941,23506,11127,609,371,76972,609,371,654,609,316,418,371,237,63224,15337,81801,69710,WILSON COUNTY,24039,12648,2051,14434,13949,14424,31745,31634,30985,11573,29844,11925,13583,13578,13138,2038,29667,30223,30280,11337,28628
1996,TYRRELL COUNTY,247,249,150,246,249,227,227,226,143,227,22,22,20,20,7,510,908,95,908,904,892,469,95,95,94,41,95,908,986,999,1003,1003,2079,701,1871,1957,1997,714,1946,2035,2082,Tyrrell,,,,,,1003,999,986,510,,,3827,,,,,,,,,3288,810,4016,3533,TYRRELL COUNTY,1003,174,40,183,181,183,1899,1896,1854,674,1772,150,155,155,155,39,1802,1841,1842,662,1721
61807,WAYNE COUNTY,4905,4909,2688,4832,4913,2025,2022,2006,1171,2029,2884,2884,2883,2826,1517,14130,14341,15448,14336,14273,14071,6468,15448,15413,15167,7381,15448,14341,30847,31305,31403,31466,66192,16868,57714,60508,61893,17555,61589,64672,66440,Wayne,1619,1619,1609,281,1677,29784,29686,29238,13849,6376,5499,115046,6322,5462,6430,6209,985,5526,5367,753,94031,20802,123131,103693,WAYNE COUNTY,29789,18544,3503,21199,20462,21188,38811,38628,37888,13067,36836,17538,19940,19930,19296,3381,35750,36378,36427,12734,34809
11862,MONTGOMERY COUNTY,1248,1262,687,1216,1262,728,717,686,376,728,534,534,531,530,311,3181,3068,3001,3068,3040,2981,1564,3001,2998,2975,1605,3001,3068,5978,6060,6091,6112,12641,4445,11330,11717,11944,4610,12035,12463,12781,Montgomery,22,22,22,12,43,6069,6038,5956,3169,214,142,25757,214,142,297,214,122,201,142,97,21266,5743,27173,23512,MONTGOMERY COUNTY,6069,2941,599,3138,3096,3138,9346,9289,9153,3889,8880,2762,2946,2946,2905,557,8670,8774,8797,3791,8426
31397,LENOIR COUNTY,3324,3327,1994,3287,3329,1802,1799,1785,1103,1804,1525,1525,1525,1502,891,8925,9452,7660,9452,9433,9353,4931,7659,7640,7515,3931,7660,9452,16975,17180,17218,17232,33485,10939,29607,30895,31449,11234,31457,32874,33548,Lenoir,107,107,107,63,120,17111,17073,16868,8862,476,291,52801,476,291,494,476,268,325,291,206,43423,11303,55949,47933,LENOIR COUNTY,17112,9728,1935,10972,10647,10967,22082,22042,21751,9031,21253,9152,10309,10306,10023,1866,20581,20800,20815,8867,20164
17347,SCOTLAND COUNTY,1568,1580,887,1542,1580,764,753,739,395,764,816,816,815,803,492,4417,5113,3951,5113,5089,5041,2387,3951,3948,3884,2005,3951,5113,8973,9085,9112,9124,18785,5968,16442,17112,17411,6321,17713,18486,18874,Scotland,48,48,48,25,60,9064,9037,8925,4392,252,169,32530,252,169,303,252,144,222,169,104,26793,6531,34823,29381,SCOTLAND COUNTY,9064,4793,1027,5421,5276,5417,13150,13116,12958,5150,12668,4362,4905,4902,4791,922,12152,12276,12284,4942,11911
102293,ALAMANCE COUNTY,14693,14906,7433,14252,14909,6522,6354,6112,3471,6525,8384,8384,8339,8140,3962,23444,26644,31156,26640,26184,25288,11190,31154,31038,30373,12166,31156,26644,55838,57399,57971,58024,107280,27808,93430,98940,102685,28719,97689,103559,108035,Alamance,177,177,177,88,224,57794,57222,55661,23356,2041,1319,159560,2041,1319,2071,2018,913,1379,1306,697,132145,29035,169509,145046,ALAMANCE COUNTY,57800,25835,4858,28833,27748,28809,77131,76430,73770,22948,69836,24527,27362,27352,26377,4569,71244,73622,73944,22542,67597
5830,CAMDEN COUNTY,528,533,314,513,533,256,253,243,157,256,277,277,275,270,157,1068,1472,797,1472,1456,1421,736,797,797,791,332,797,1472,2447,2488,2504,2529,6803,1517,5461,5709,5844,1802,6376,6659,6835,Camden,235,235,235,0,260,2269,2253,2212,1068,2037,1408,10327,2021,1408,2055,1947,211,1419,1352,42,8407,1833,10867,9354,CAMDEN COUNTY,2269,849,145,912,884,909,3868,3857,3754,1446,3580,830,887,886,860,136,3441,3536,3538,1339,3279
14156,GREENE COUNTY,1529,1537,712,1502,1537,1191,1184,1167,549,1191,346,346,345,335,163,2641,4258,1764,4258,4224,4185,1651,1764,1762,1712,691,1764,4258,6720,6859,6909,6963,15488,3669,13096,13817,14202,4005,14293,15094,15569,Greene,887,873,823,299,941,6022,5986,5897,2342,3338,2592,20022,3175,2457,3390,2872,887,2630,2216,608,16884,3592,21069,18372,GREENE COUNTY,6022,2653,444,3030,2963,3029,9149,9121,8956,2674,8768,2494,2860,2859,2805,426,8555,8705,8712,2635,8386
62560,ROWAN COUNTY,6751,6774,3853,6667,6774,1444,1431,1412,897,1444,5330,5330,5320,5255,2956,15049,12560,18528,12554,12511,12278,6396,18528,18487,18245,8342,18528,12560,31086,31561,31645,31671,67399,19376,58733,61394,62700,20267,63189,66042,67583,Rowan,563,563,563,311,583,31082,30998,30523,14738,4171,3262,133830,4171,3262,4240,4171,1743,3342,3262,1509,110729,25371,142088,122048,ROWAN COUNTY,31088,21373,3870,23088,22553,23076,40255,40152,39318,14654,37645,19982,21543,21535,21072,3769,37060,37763,37815,14098,35489
8637,NORTHAMPTON COUNTY,1282,1291,896,1275,1291,1095,1086,1080,797,1095,196,196,196,195,99,2761,3855,810,3855,3846,3821,2418,810,810,798,343,810,3855,4619,4656,4665,4665,9312,3812,8210,8499,8673,3980,8805,9139,9351,Northampton,,,,,,4665,4656,4619,2761,168,72,18570,168,72,194,168,102,98,72,59,16132,5256,19483,17363,NORTHAMPTON COUNTY,4665,1426,357,1564,1544,1563,7593,7581,7427,3521,7211,1349,1469,1469,1455,326,6972,7096,7106,3427,6789
32335,WILKES COUNTY,4119,4135,2476,4058,4136,1727,1713,1683,1053,1728,2408,2408,2406,2375,1423,8053,7015,9167,7013,6968,6843,3378,9167,9163,9014,4659,9167,7015,15873,16147,16196,16225,34725,11170,30582,31853,32418,11675,32822,34181,34851,Wilkes,16,16,16,16,43,16180,16131,15857,8037,316,215,64946,316,215,387,316,224,267,215,168,54628,15162,68412,59783,WILKES COUNTY,16182,10441,2314,11079,10989,11074,23385,23335,22876,9137,22065,9874,10476,10474,10394,2202,21244,21646,21675,8800,20493
42686,LINCOLN COUNTY,5983,6016,3347,5873,6018,1661,1638,1608,985,1663,4355,4355,4345,4265,2362,11581,8156,16765,8155,8092,7975,4008,16765,16688,16329,7552,16765,8156,24355,24831,24971,24992,44769,13514,39787,41687,42756,13807,41665,43690,44913,Lincoln,51,51,51,21,71,24920,24780,24304,11560,394,246,81663,394,246,416,394,252,279,246,203,67981,15456,86111,74647,LINCOLN COUNTY,24921,15669,2615,17671,17109,17649,26826,26726,26187,10940,25602,14756,16654,16649,16127,2577,25314,25791,25823,10734,24785
39486,CALDWELL COUNTY,4904,4922,3036,4843,4922,2278,2266,2232,1495,2278,2644,2644,2638,2611,1541,11624,12062,9900,12062,12018,11867,7141,9900,9872,9714,4483,9900,12062,21581,21890,21962,21979,41570,14207,37531,38964,39541,14486,39401,40964,41658,Caldwell,0,0,0,0,17,21962,21890,21581,11624,340,204,78015,340,204,349,340,195,224,204,151,65842,16769,82178,71809,CALDWELL COUNTY,21962,11085,1670,12012,11789,12003,29297,29227,28835,12621,27976,10163,10959,10954,10783,1614,27977,28328,28358,12442,27164
8490,POLK COUNTY,1154,1162,674,1134,1162,720,712,699,454,720,442,442,442,435,220,1977,2412,1422,2412,2398,2354,1285,1422,1418,1383,692,1422,2412,3737,3816,3834,3834,9001,3935,8052,8366,8531,4130,8527,8857,9066,Polk,,,,,,3834,3816,3737,1977,172,100,19940,172,100,213,172,136,131,100,88,17478,6644,20724,18752,POLK COUNTY,3834,1730,793,1882,1835,1879,6971,6950,6850,3201,6625,1652,1802,1802,1759,771,6507,6588,6598,3076,6300
36468,SURRY COUNTY,5192,5229,3103,5102,5231,2704,2669,2607,1619,2706,2525,2525,2523,2495,1484,9727,10001,9729,9999,9922,9705,4967,9727,9724,9624,4714,9729,10001,19388,19705,19785,19804,38448,12640,34328,35861,36549,13032,36073,37722,38631,Surry,59,59,59,46,74,19726,19646,19329,9681,351,238,67979,351,238,404,351,256,266,238,193,56811,14964,71783,62223,SURRY COUNTY,19730,11521,2501,12184,12080,12182,26043,25915,25291,10275,24201,10836,11444,11441,11371,2392,24252,24789,24839,10055,23254
21198,MACON COUNTY,3256,3272,2293,3235,3272,2463,2450,2430,1774,2463,809,809,806,805,519,6984,8221,3407,8215,8187,8089,4947,3407,3407,3389,2037,3407,8221,11478,11594,11622,11653,22170,9363,20271,20914,21269,9562,21147,21858,22272,Macon,0,0,0,0,25,11622,11594,11478,6984,478,356,34121,478,356,538,478,267,415,356,239,29260,10350,35858,31614,MACON COUNTY,11628,3073,930,3215,3180,3214,18519,18478,18200,8365,17596,2875,3006,3005,2986,913,17572,17837,17848,8211,17040
5245,CLAY COUNTY,1141,1143,832,1131,1143,979,977,967,724,979,164,164,164,164,108,2138,2651,618,2651,2643,2616,1761,618,617,616,377,618,2651,3232,3260,3269,3279,5530,2693,5076,5191,5336,2779,5338,5463,5661,Clay,0,0,0,0,10,3269,3260,3232,2138,127,77,10740,127,77,252,127,54,166,77,23,9352,3581,11231,10050,CLAY COUNTY,3269,1049,362,1054,1052,1053,4355,4350,4284,2363,4162,996,1001,1000,999,352,4115,4168,4169,2318,4003
18838,YADKIN COUNTY,2689,2705,1676,2650,2705,1241,1227,1200,827,1241,1464,1464,1462,1450,849,5111,4436,5469,4435,4411,4345,2441,5469,5464,5387,2658,5469,4436,9744,9887,9916,9928,19740,6677,17799,18534,18882,6811,18608,19414,19816,Yadkin,12,12,12,12,23,9904,9875,9732,5099,169,110,35700,169,110,193,169,118,132,110,93,29851,7711,37667,32660,YADKIN COUNTY,9905,5210,947,5655,5581,5653,13968,13918,13664,5746,13229,4955,5376,5375,5300,965,13124,13353,13374,5619,12734
123111,OUT OF STATE,30040,30640,14297,28894,30654,29001,28416,27284,13289,29015,1639,1639,1624,1610,1008,27750,61854,5490,61845,60165,58158,24837,5489,5449,5376,2913,5490,61854,63534,65614,67334,67344,133400,45742,114675,118554,124258,48488,123707,128008,136505,Out of State,,,,,,67334,65614,63534,27750,,,,,,,,,,,,,,,,OUT OF STATE,67344,811,164,907,854,901,135598,132499,127154,48324,122896,1022,1173,1168,1095,237,117459,121943,123085,45505,113653
120799,ONSLOW COUNTY,8305,8359,4413,8140,8361,2612,2583,2539,1495,2614,5747,5747,5722,5601,2918,15872,10375,23684,10371,10246,9990,4807,23684,23609,23145,9917,23684,10375,42974,43941,44141,44174,133151,19928,113025,118394,120969,21085,124112,130188,133524,Onslow,10086,10086,9839,1148,10115,34055,33855,33135,14724,60705,52655,180787,59980,52190,60807,58005,2902,52707,50604,2180,149343,19026,197938,162055,ONSLOW COUNTY,34059,27908,3493,31823,30612,31782,40894,40664,39596,14690,38199,25986,29562,29560,28547,3319,37657,38584,38700,14429,36435
22030,RICHMOND COUNTY,2033,2042,1212,1995,2044,1325,1316,1283,827,1327,717,717,717,712,385,5163,6912,3730,6911,6856,6736,3418,3730,3729,3658,1725,3730,6912,10437,10628,10684,10724,23841,7341,20761,21672,22137,7574,22380,23407,23960,Richmond,43,43,43,20,82,10641,10585,10394,5143,469,338,42075,469,338,525,469,198,415,338,153,34516,8183,44829,38043,RICHMOND COUNTY,10642,5156,799,5680,5598,5680,17755,17692,17340,6577,16755,4742,5228,5228,5155,746,16179,16464,16494,6442,15681
174729,BUNCOMBE COUNTY,44987,45741,22056,43644,45761,29146,28524,27581,15075,29165,16596,16595,16463,16063,6981,44109,64962,49423,64928,63788,61707,25797,49423,49097,47793,18203,49423,64962,109741,113126,114592,114715,183243,50062,160097,168608,175911,51723,167597,176621,185217,Buncombe,241,241,241,109,330,114351,112885,109500,44000,7285,4451,248550,7267,4451,7326,7206,2831,4500,4409,2108,213777,53494,261191,230148,BUNCOMBE COUNTY,114385,40935,8629,45574,44068,45456,132317,130502,125286,40263,119456,40435,45102,45026,43577,8864,120580,125252,126309,39090,115253
132738,UNION COUNTY,16831,17139,6671,16030,17141,2528,2493,2421,1089,2530,14611,14611,14338,13609,5582,23839,22585,53484,22576,22357,21415,7246,53483,52917,50300,16490,53484,22585,71890,75449,76234,76297,138293,27341,116319,127329,133070,27928,121010,132467,138837,Union,175,175,175,103,228,76059,75274,71715,23736,1387,742,226508,1387,742,1428,1342,655,820,724,432,176616,31234,239859,202043,UNION COUNTY,76069,44621,5160,55357,51795,55170,82052,81736,79285,22113,75047,43168,53665,53561,50244,5233,76343,78435,78585,21676,72427
121482,CABARRUS COUNTY,14537,14720,6001,13890,14722,3135,3075,2960,1621,3137,11585,11585,11462,10930,4380,21770,24765,43397,24762,24366,23422,8716,43395,42984,41196,12856,43397,24765,65208,67952,68759,68787,128730,25413,106647,115803,121734,26401,112798,122447,129313,Cabarrus,602,602,590,198,625,68157,67350,64618,21572,4161,2700,202607,4134,2700,4185,4022,1298,2726,2625,984,161462,29064,216453,181104,CABARRUS COUNTY,68162,41335,5073,49598,46666,49442,75530,75127,71647,20030,67441,40035,48067,48018,45341,5037,67762,70764,70941,19392,63987
5972,WASHINGTON COUNTY,969,971,685,958,971,627,625,624,472,627,344,344,344,334,213,2116,2162,1319,2161,2154,2134,1381,1319,1319,1312,735,1319,2162,3446,3473,3480,3496,6554,2542,5629,5875,5986,2777,6178,6435,6576,Washington,0,0,0,0,15,3480,3473,3446,2116,64,40,10985,64,40,67,64,40,41,40,27,9274,2932,11580,10083,WASHINGTON COUNTY,3481,1792,527,1855,1851,1854,4654,4636,4520,2210,4322,1602,1669,1668,1663,456,4172,4264,4276,2059,3987
59014,HARNETT COUNTY,6201,6261,3053,6026,6265,2966,2912,2821,1650,2970,3295,3295,3289,3205,1403,11138,12452,14990,12450,12307,11985,5698,14989,14914,14528,5264,14990,12452,27619,28403,28621,28647,64307,14022,53077,57058,59173,14743,57457,61970,64666,Harnett,1182,1182,1106,176,1205,27439,27221,26513,10962,7347,5342,126086,6977,5137,7432,6102,981,5394,4437,664,100990,17458,135976,112079,HARNETT COUNTY,27442,18468,2233,21336,20397,21285,35898,35675,34596,11529,32887,17500,20101,20078,19255,2169,32666,33594,33678,11189,31140
42231,BURKE COUNTY,5622,5650,3359,5528,5650,3045,3019,2966,1906,3045,2605,2605,2603,2562,1453,10957,11606,11530,11606,11528,11259,5551,11530,11513,11317,5406,11530,11606,22586,23051,23146,23191,44579,13714,39558,41465,42395,14114,41693,43714,44780,Burke,10,10,10,0,55,23136,23041,22576,10957,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23136,10838,1943,11890,11662,11873,32089,31962,31308,11803,30111,10056,11015,11011,10846,1868,30142,30743,30840,11582,29025
38198,GRANVILLE COUNTY,5141,5197,2376,5010,5199,3033,2994,2903,1484,3035,2164,2164,2147,2107,892,8100,10608,9566,10606,10483,10148,4235,9565,9524,9309,3599,9566,10608,21248,21798,21962,21994,40648,9201,35262,37190,38354,9440,37359,39467,40940,Granville,1791,1791,1791,266,1820,20171,20007,19457,7834,5500,4762,57336,5500,4762,5589,5500,631,4822,4762,535,48058,10674,60443,52711,GRANVILLE COUNTY,20174,9768,1382,10989,10661,10973,24362,24175,23306,7427,22091,9415,10557,10552,10249,1442,22179,22884,22975,7224,21085
113845,GASTON COUNTY,14005,14081,7033,13752,14083,5799,5761,5699,3432,5801,8282,8282,8244,8053,3601,25096,25836,34263,25821,25644,25187,11814,34263,34108,33244,13104,34263,25836,58746,60067,60399,60480,121823,32260,105332,110945,114072,33687,112440,118528,122228,Gaston,315,315,315,178,381,60084,59752,58431,24918,1963,1224,211171,1963,1224,2006,1930,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60099,38327,6027,43527,42095,43470,76695,76390,74470,26638,72183,36248,41121,41106,39824,5860,69897,71515,71683,25704,67888
24804,EDGECOMBE COUNTY,2400,2406,1474,2376,2406,1596,1592,1585,1071,1596,810,810,808,791,403,6657,8536,4317,8535,8511,8431,4622,4317,4303,4201,1981,4317,8536,12729,12911,12949,13001,26844,8280,23247,24335,24873,8699,25087,26290,26963,Edgecombe,97,97,97,54,148,12852,12814,12632,6603,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12853,6811,1281,7683,7486,7676,18351,18286,17922,6992,17410,6326,7118,7118,6954,1221,16844,17149,17163,6826,16406
31069,WATAUGA COUNTY,5206,5322,2507,5011,5327,3551,3439,3270,1722,3556,1771,1771,1767,1741,785,7280,13159,6383,13156,12847,12289,4951,6383,6380,6301,2329,6383,13159,18590,19227,19539,19542,32809,7803,28797,30096,31249,8171,30572,31782,33164,Watauga,,,,,,19539,19227,18590,7280,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19542,4638,741,4818,4797,4816,28123,27860,26852,7356,25801,4285,4455,4455,4435,708,25596,26549,26678,7040,24447
23611,HOKE COUNTY,1819,1846,849,1746,1847,993,971,922,518,994,853,853,848,824,331,3666,5092,4398,5090,5019,4895,2229,4398,4376,4257,1297,4398,5092,10179,10479,10572,10601,26887,4567,21013,22716,23689,4881,23801,25812,27047,Hoke,1084,1084,1027,140,1111,9488,9395,9152,3526,6341,4628,50664,6130,4491,6382,5544,597,4643,4037,444,40282,5854,55234,44624,HOKE COUNTY,9490,6226,680,7201,6920,7193,13464,13353,12762,3604,12031,5932,6824,6816,6577,648,11648,12167,12222,3475,11044
10158,BERTIE COUNTY,985,985,585,979,985,756,756,753,443,756,229,229,229,226,142,2656,3856,1502,3856,3854,3814,1938,1502,1499,1478,718,1502,3856,5292,5353,5358,5368,10939,3778,9680,10027,10205,4002,10399,10783,11015,Bertie,0,0,0,0,10,5358,5353,5292,2656,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5358,1962,399,2147,2103,2147,8733,8723,8611,3583,8368,1829,1994,1994,1954,378,8047,8138,8141,3384,7825
