Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42252,BURKE COUNTY,6641,6680,3842,6515,6681,3629,3594,3513,2182,3630,3051,3051,3047,3002,1660,11005,11596,11532,11596,11516,11253,5571,11532,11516,11329,5434,11532,11596,22592,23042,23138,23183,44604,13779,39610,41493,42419,14187,41748,43742,44804,Burke,10,10,10,0,55,23128,23032,22582,11005,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23128,10861,1960,11896,11676,11879,32107,31981,31322,11859,30143,10081,11021,11017,10859,1884,30157,30758,30858,11631,29052
38229,GRANVILLE COUNTY,6401,6489,2962,6223,6493,3971,3903,3779,1917,3975,2518,2518,2498,2444,1045,8159,10596,9563,10594,10478,10142,4262,9562,9525,9312,3631,9563,10596,21245,21794,21947,21979,40681,9276,35314,37243,38385,9513,37403,39516,40983,Granville,1791,1791,1791,266,1820,20156,20003,19454,7893,5508,4780,57336,5508,4780,5595,5508,631,4840,4780,536,48058,10674,60443,52711,GRANVILLE COUNTY,20159,9790,1396,10997,10679,10983,24391,24190,23329,7486,22105,9432,10562,10558,10267,1457,22196,22891,22983,7283,21102
113809,GASTON COUNTY,17187,17329,8540,16824,17335,7426,7339,7229,4323,7429,9906,9903,9848,9595,4217,25199,25742,34247,25727,25550,25097,11834,34247,34093,33254,13187,34247,25742,58666,59958,60289,60371,121813,32419,105389,110970,114045,33851,112523,118582,122229,Gaston,315,315,315,178,382,59974,59643,58351,25021,1964,1224,211171,1964,1224,2007,1931,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,59989,38435,6120,43583,42174,43527,76639,76322,74444,26709,72157,36336,41157,41143,39887,5950,69859,71442,71620,25773,67857
24780,EDGECOMBE COUNTY,3138,3146,1926,3098,3146,2163,2158,2148,1448,2163,983,983,980,950,478,6654,8485,4316,8484,8457,8373,4605,4316,4303,4203,1995,4316,8485,12673,12857,12897,12949,26823,8289,23247,24328,24850,8704,25085,26283,26940,Edgecombe,97,97,97,54,148,12800,12760,12576,6600,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12801,6845,1294,7705,7515,7699,18306,18242,17886,6984,17374,6355,7131,7131,6974,1235,16817,17112,17127,6821,16377
31019,WATAUGA COUNTY,6756,6810,3264,6532,6827,4817,4768,4573,2419,4833,1994,1993,1988,1959,845,7314,13115,6388,13112,12767,12214,4966,6388,6385,6307,2348,6388,13115,18521,19152,19500,19503,32713,7840,28759,30057,31206,8209,30500,31699,33067,Watauga,,,,,,19500,19152,18521,7314,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19503,4643,751,4821,4801,4819,28023,27761,26765,7384,25724,4287,4455,4455,4436,715,25556,26499,26635,7070,24407
23641,HOKE COUNTY,2200,2249,1022,2103,2251,1249,1205,1141,648,1251,1000,1000,995,962,374,3687,5092,4397,5090,5020,4896,2241,4397,4375,4259,1306,4397,5092,10184,10481,10573,10602,26913,4601,21055,22751,23732,4918,23844,25850,27078,Hoke,1086,1086,1029,140,1113,9487,9395,9155,3547,6349,4639,50664,6134,4496,6391,5548,597,4664,4042,444,40282,5854,55234,44624,HOKE COUNTY,9489,6247,689,7211,6941,7203,13476,13361,12775,3632,12049,5954,6835,6827,6599,657,11656,12175,12233,3500,11059
10158,BERTIE COUNTY,1364,1364,817,1356,1364,1094,1094,1090,652,1094,270,270,270,266,165,2676,3855,1502,3855,3853,3814,1950,1502,1499,1479,726,1502,3855,5293,5352,5357,5367,10935,3804,9686,10025,10208,4033,10405,10781,11014,Bertie,0,0,0,0,10,5357,5352,5293,2676,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5357,1969,404,2150,2106,2150,8729,8716,8606,3609,8367,1834,1995,1995,1955,381,8044,8137,8143,3407,7826
22617,PERSON COUNTY,3801,3842,1995,3716,3843,2083,2053,1993,1043,2083,1760,1759,1748,1723,952,6678,6813,7062,6808,6759,6631,3118,7062,7039,6938,3527,7062,6813,13625,13854,13926,13936,23749,7623,21101,22119,22679,7772,22089,23165,23857,Person,56,56,56,33,61,13870,13798,13569,6645,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13875,5794,1229,6304,6142,6300,17112,17008,16582,6318,15854,5455,5932,5931,5779,1200,16046,16392,16445,6237,15352
26129,BEAUFORT COUNTY,5112,5122,3409,5053,5122,3696,3687,3657,2563,3696,1426,1426,1425,1396,846,8687,9797,5093,9797,9772,9682,5791,5093,5089,5023,2837,5093,9797,14793,14949,14978,14991,27702,10942,24927,25799,26242,11387,26348,27329,27796,Beaufort,88,88,88,59,101,14890,14861,14705,8628,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14890,5197,1050,5805,5718,5803,21276,21227,20939,9946,20479,4843,5373,5373,5292,1007,20123,20372,20389,9692,19700
23686,JACKSON COUNTY,3884,3924,2189,3800,3927,2227,2190,2152,1418,2230,1697,1697,1694,1648,771,6012,7051,5032,7041,6967,6837,3338,5032,5026,4903,2360,5032,7051,12818,13214,13330,13351,25576,7172,21819,22926,23817,7427,23472,24680,25794,Jackson,1257,1221,1078,314,1268,12073,11993,11740,5698,4187,3184,42001,3823,2878,4310,3432,678,3262,2541,570,36721,8759,43938,39175,JACKSON COUNTY,12083,3454,631,3845,3778,3838,17639,17551,17079,6118,16586,3203,3576,3574,3519,602,16529,16928,16979,6000,16075
87683,CATAWBA COUNTY,14399,14565,8057,14052,14567,4771,4648,4476,2926,4773,9794,9794,9751,9576,5131,22255,14600,33816,14596,14372,13872,7112,33814,33717,33067,15116,33816,14600,46994,48144,48465,48510,91590,28198,81165,85631,87891,28761,84647,89335,91939,Catawba,55,55,55,27,94,48410,48089,46939,22228,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48416,30239,4900,33450,32558,33420,57294,57015,55622,23353,53281,28616,31661,31652,30841,4789,54084,55325,55459,23055,51854
828112,WAKE COUNTY,202889,208804,65432,191944,209137,67742,63623,59053,22911,68014,141123,141062,139266,132891,42521,148628,201469,350819,201355,193177,180313,52869,350786,346633,333703,95335,350819,201469,515477,541281,553612,553788,859895,146273,720014,781455,835286,149679,746827,810456,873517,Wake,1471,1471,1461,424,1500,552141,539810,514016,148204,12010,8324,1044525,11964,8307,12072,11817,3684,8343,8206,2953,849055,133864,1111761,941934,WAKE COUNTY,552288,241144,25251,287231,269910,285973,574214,561912,528582,120744,493866,237025,281528,280873,265125,25734,508023,538915,545415,117586,474783
49359,CLEVELAND COUNTY,7390,7423,4553,7294,7427,4537,4507,4455,2900,4540,2887,2886,2883,2839,1653,13209,13582,12702,13581,13497,13280,6920,12701,12680,12454,6263,12702,13582,25770,26213,26318,26351,52425,16603,46126,48472,49450,17089,48919,51443,52534,Cleveland,36,36,36,26,67,26282,26177,25734,13183,663,402,92365,663,402,727,663,388,477,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26284,14739,2831,16051,15906,16049,35756,35713,34874,13870,33517,13639,14850,14850,14724,2731,33346,34107,34123,13580,32085
33132,SAMPSON COUNTY,3896,3908,2124,3852,3908,2313,2306,2288,1253,2313,1595,1595,1590,1564,871,7493,9221,6971,9218,9186,8985,4290,6971,6965,6844,3175,6971,9221,15876,16198,16236,16295,35779,9553,30973,32551,33220,9904,33328,35074,35868,Sampson,47,47,47,28,103,16189,16151,15829,7465,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16192,8438,1481,9218,9036,9217,25975,25928,25404,8133,24256,7972,8689,8689,8540,1442,23598,24030,24048,7903,22588
24117,COLUMBUS COUNTY,2771,2775,1598,2743,2776,1813,1810,1805,1040,1814,962,962,961,938,558,5625,7249,4417,7248,7234,7201,3388,4417,4406,4315,2218,4417,7249,11559,11683,11708,11729,25758,7688,22766,23785,24186,8012,24212,25334,25879,Columbus,43,43,43,19,63,11665,11640,11516,5606,389,314,52603,389,314,479,389,233,359,314,205,44013,11419,55508,48224,COLUMBUS COUNTY,11666,6460,1294,7466,7286,7464,17934,17905,17659,6485,17363,6018,6989,6987,6834,1216,16637,16816,16838,6267,16434
10812,CASWELL COUNTY,1948,1961,1152,1929,1961,1630,1617,1608,1008,1630,331,331,331,321,144,3109,4844,1392,4841,4826,4771,2488,1392,1388,1372,621,1392,4844,6143,6214,6233,6251,11532,4221,10309,10631,10869,4442,10973,11325,11632,Caswell,0,0,0,0,15,6233,6214,6143,3109,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6236,1682,420,1791,1771,1791,9607,9571,9384,3935,9121,1425,1524,1524,1505,304,9030,9192,9206,3856,8788
9205,YANCEY COUNTY,2454,2460,1540,2419,2460,2245,2239,2216,1449,2245,215,215,215,203,91,3039,4981,576,4980,4950,4898,2801,576,575,540,238,576,4981,5438,5525,5556,5557,9700,3932,8786,9058,9249,4058,9224,9529,9784,Yancey,,,,,,5556,5525,5438,3039,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5557,969,177,1114,1110,1112,8490,8451,8282,3763,8118,896,1033,1032,1027,175,7924,8066,8082,3650,7783
35017,LEE COUNTY,6055,6194,3121,5756,6197,2722,2588,2373,1332,2725,3472,3472,3467,3383,1789,8140,8131,10510,8128,7941,7643,3731,10510,10461,10245,4357,10510,8131,18001,18515,18751,18783,37553,9807,31828,33929,35152,10181,33980,36281,37836,Lee,113,113,113,52,142,18638,18402,17888,8088,707,474,57893,707,474,725,707,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18641,10842,1575,12448,12071,12435,24663,24411,23503,8330,22431,10500,11975,11972,11653,1557,21802,22571,22681,8023,20854
11450,HERTFORD COUNTY,2301,2305,1405,2280,2307,1897,1893,1878,1179,1899,408,408,408,402,226,3322,4372,2091,4370,4364,4343,2368,2090,2087,2027,954,2091,4372,6370,6451,6460,6476,12273,4229,10822,11286,11500,4433,11542,12075,12356,Hertford,0,0,0,0,13,6460,6451,6370,3322,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6463,3143,703,3604,3515,3599,8655,8631,8517,3701,8356,2935,3332,3332,3258,691,8016,8106,8126,3526,7875
46860,ROCKINGHAM COUNTY,7378,7395,4496,7287,7395,3285,3280,3245,2190,3285,4110,4110,4098,4042,2306,14412,11293,15369,11290,11248,11119,6551,15366,15343,15198,7799,15369,11293,26420,26694,26759,26783,49312,17083,44339,46074,46952,17540,46575,48417,49483,Rockingham,103,103,103,62,121,26656,26591,26317,14350,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26662,14453,3078,15626,15274,15616,33224,33102,32549,14088,31528,13703,14806,14804,14491,3033,31208,31681,31740,13772,30261
45564,CARTERET COUNTY,7709,7761,5051,7603,7762,2169,2128,2107,1517,2170,5592,5592,5581,5496,3534,14248,7991,16558,7990,7952,7866,4791,16556,16519,16286,9100,16558,7991,25303,25684,25759,25784,48842,17397,42917,44756,45632,18171,45897,47925,48967,Carteret,1213,1213,1151,357,1235,24546,24471,24152,13891,7061,5350,66672,6891,5244,7116,6413,1549,5383,4859,1028,57537,17867,69473,62070,CARTERET COUNTY,24549,12193,2673,13595,13213,13589,28256,28192,27821,13949,27291,11761,13086,13082,12735,2744,26777,27132,27163,13625,26297
705504,MECKLENBURG COUNTY,126710,128501,45444,121746,128641,26969,26269,25352,10616,27101,101540,101532,100441,96394,34828,118617,144973,273315,144905,142941,137643,38746,273306,270868,261617,79230,273315,144973,401108,415669,420071,420208,747630,124340,629728,676082,707748,128395,665812,715049,752190,Mecklenburg,1860,1860,1848,641,1920,418211,413809,399260,117976,9750,6082,1037049,9717,6069,9815,9592,3233,6138,5977,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,418288,231893,25783,271009,257375,270126,471366,467754,447957,99379,424327,223433,261554,261203,248441,25632,421572,438219,440056,96414,400318
8287,SWAIN COUNTY,1047,1048,665,1039,1049,491,491,487,344,491,558,557,556,552,321,2103,2097,1236,2097,2087,2058,1212,1236,1236,1209,557,1236,2097,4373,4591,4662,4673,9570,2535,7283,7846,8362,2685,8403,9065,9699,Swain,1329,1268,1106,334,1340,3333,3323,3267,1769,4092,3098,13403,3687,2750,4209,3226,525,3167,2366,430,11137,2803,14271,12138,SWAIN COUNTY,3333,1246,261,1345,1332,1343,4145,4135,4046,1899,3931,1116,1207,1205,1194,243,3902,3984,3988,1862,3801
9626,AVERY COUNTY,1742,1748,1076,1723,1748,1030,1026,1017,656,1030,718,718,716,706,420,2889,3858,1886,3856,3840,3803,1888,1886,1886,1862,1001,1886,3858,5665,5726,5742,5744,10204,3689,9281,9514,9676,3896,9847,10074,10283,Avery,,,,,,5742,5726,5665,2889,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5744,1529,335,1667,1657,1667,8423,8402,8282,3464,8183,1426,1552,1552,1547,320,7895,8002,8018,3318,7783
26236,VANCE COUNTY,4062,4110,2245,3933,4111,2801,2754,2646,1555,2802,1309,1309,1308,1287,690,6348,7885,5710,7884,7793,7545,3692,5710,5697,5593,2630,5710,7885,13186,13538,13642,13656,28559,8229,23926,25517,26309,8450,25747,27591,28742,Vance,48,48,48,26,61,13594,13490,13138,6322,457,317,41780,457,317,497,457,244,345,317,205,34092,8487,44535,37671,VANCE COUNTY,13595,7203,1275,7889,7749,7882,20356,20220,19385,6931,18087,6853,7485,7482,7371,1291,17829,18437,18479,6733,16756
27024,HALIFAX COUNTY,4478,4510,2793,4411,4511,3812,3780,3727,2430,3813,698,698,698,684,363,7099,11234,2984,11232,11206,11069,5825,2984,2981,2925,1263,2984,11234,14016,14209,14238,14277,28928,9694,25486,26577,27112,10009,27065,28359,29052,Halifax,22,22,22,11,59,14216,14187,13994,7088,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14218,5035,1012,5538,5450,5538,22922,22836,22355,8698,21476,4684,5144,5144,5071,963,21146,21520,21566,8513,20442
54647,NASH COUNTY,7672,7695,4286,7522,7696,3580,3562,3508,2032,3581,4115,4115,4110,4014,2254,14039,15909,14203,15906,15850,15649,7701,14202,14139,13787,6264,14203,15909,29581,30134,30253,30296,57834,16618,50750,53471,54766,17129,53477,56412,58026,Nash,145,145,145,74,184,30108,29989,29436,13965,950,618,89023,950,618,1019,939,498,695,618,376,73765,17956,94298,81106,NASH COUNTY,30112,17841,3441,20453,19732,20435,36554,36449,35730,13190,34697,17171,19572,19570,18964,3422,33889,34459,34499,12820,32961
28420,RUTHERFORD COUNTY,4796,4821,3027,4734,4823,3490,3469,3426,2253,3492,1331,1331,1327,1308,774,8154,10793,4550,10789,10745,10614,5880,4550,4546,4479,2262,4550,10793,15105,15303,15351,15383,30309,10927,27029,28035,28502,11415,28764,29852,30433,Rutherford,12,12,12,12,40,15339,15291,15093,8142,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15343,5601,1524,6068,5965,6063,23606,23563,23204,9400,22480,5435,5862,5857,5774,1499,21723,22025,22049,8996,21056
15356,ASHE COUNTY,2868,2876,1645,2816,2878,1800,1793,1752,1083,1802,1076,1076,1075,1064,562,4904,5785,3724,5785,5720,5619,2928,3724,3723,3676,1976,3724,5785,9295,9443,9509,9519,16329,6007,14531,15050,15466,6344,15420,15983,16475,Ashe,0,0,0,0,10,9509,9443,9295,4904,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9509,3247,880,3476,3452,3474,12763,12697,12373,5352,12015,3109,3323,3323,3304,905,11666,11953,11992,5033,11342
21872,STOKES COUNTY,4115,4137,2480,4051,4137,1912,1895,1861,1244,1912,2225,2225,2220,2190,1236,6393,5727,6614,5727,5692,5623,3264,6614,6605,6510,3104,6614,5727,12169,12333,12377,12384,23087,8296,20804,21534,21975,8607,21923,22709,23213,Stokes,36,36,36,25,43,12341,12297,12133,6368,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12341,7445,1856,7989,7875,7986,14867,14826,14559,6572,14203,7017,7532,7532,7432,1767,13957,14195,14220,6404,13642
3901,GRAHAM COUNTY,614,615,437,611,615,314,313,311,237,314,301,301,301,300,200,1149,1051,873,1050,1045,1031,580,873,873,869,546,873,1051,1998,2016,2021,2059,4266,1585,3732,3847,3933,1657,4068,4198,4300,Graham,98,98,98,23,135,1923,1918,1900,1126,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,899,179,909,909,909,2934,2931,2884,1416,2807,809,822,822,821,169,2732,2770,2772,1379,2668
32758,PENDER COUNTY,5097,5159,2844,4974,5160,2733,2687,2641,1702,2734,2426,2426,2410,2333,1142,8131,8029,9445,8026,7950,7829,3950,9444,9387,9152,4115,9445,8029,17166,17522,17655,17716,34991,9877,30120,31822,32917,10309,32144,33989,35184,Pender,185,185,185,66,242,17470,17337,16981,8065,1495,978,59482,1458,959,1531,1328,404,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17474,9593,1619,10945,10533,10929,22708,22567,21998,8286,21223,8970,10257,10253,9882,1557,20981,21527,21631,8024,20278
64946,CRAVEN COUNTY,10863,11002,6697,10543,11009,6828,6693,6420,4252,6834,4175,4174,4170,4123,2445,17904,17999,15264,17996,17793,17217,10149,15264,15251,15027,7554,15264,17999,33507,34319,34548,34594,68600,20830,60376,63369,65089,21319,63478,66785,68919,Craven,1288,1275,1263,201,1331,33260,33044,32244,17703,9972,8645,95778,9880,8582,10013,9715,1090,8665,8458,793,80387,20103,102139,87409,CRAVEN COUNTY,33263,15495,2935,16852,16541,16849,42054,41779,40364,17294,38268,14822,16043,16041,15757,2958,39030,40260,40381,17079,37096
335717,GUILFORD COUNTY,64084,64949,29431,61844,64977,13686,13332,12857,7023,13713,51264,51263,50752,48987,22408,77161,58620,141328,58598,57964,56283,23482,141323,140270,136226,53272,141328,58620,193485,199210,200897,200953,352942,83559,304235,324009,336609,85778,319044,340100,355026,Guilford,976,976,976,407,1005,199921,198234,192509,76754,5545,3547,505896,5526,3547,5576,5459,2264,3577,3501,1628,418240,83442,537174,459608,GUILFORD COUNTY,199948,100035,16893,118028,111362,117623,231422,229774,223212,66621,213550,96786,114288,114149,108006,16748,212456,218021,218744,65183,203948
12328,MADISON COUNTY,2747,2778,1600,2694,2778,2331,2307,2263,1395,2331,447,447,440,431,205,3297,5806,980,5806,5774,5683,2945,980,973,948,352,980,5806,6631,6747,6786,6786,12804,4646,11686,12080,12386,4706,12093,12523,12890,Madison,,,,,,6786,6747,6631,3297,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6786,1260,284,1408,1385,1405,11235,11178,10917,4313,10612,1197,1334,1334,1313,267,10648,10875,10914,4293,10370
45766,CHATHAM COUNTY,13215,13537,6742,12724,13577,4116,3936,3766,2216,4145,9432,9421,9279,8958,4526,16228,11996,21987,11984,11645,11210,5950,21986,21798,21210,10201,21987,11996,33158,34231,34758,34803,48973,14416,41172,43936,46070,15111,43906,46941,49454,Chatham,788,788,738,77,820,33970,33443,32420,16151,4916,3402,70897,4772,3329,4966,4265,845,3417,2967,443,59661,18634,74470,65198,CHATHAM COUNTY,33983,12436,2684,14126,13471,14064,30362,29993,28698,11582,27205,11948,13626,13589,12972,2677,27635,28775,29027,11296,26257
98607,PITT COUNTY,15902,16087,6896,15380,16093,7083,6927,6656,2682,7088,9005,9004,8975,8724,4214,19639,19215,31883,19207,18816,18208,6143,31881,31729,30957,13360,31883,19215,49540,50920,51463,51534,104433,23614,90107,95486,98931,24202,95141,100941,105158,Pitt,375,375,375,136,436,51088,50545,49165,19503,2250,1444,170444,2250,1444,2289,2223,806,1504,1433,582,142466,25045,180742,155511,PITT COUNTY,51098,28643,3885,33060,31743,33025,69809,69158,66948,19511,64275,26805,31012,31005,29777,3751,64265,66158,66415,19281,61869
59600,MOORE COUNTY,13319,13519,8228,12910,13534,5417,5231,4967,3309,5432,8102,8102,8088,7943,4919,21753,16077,23556,16075,15762,15396,8741,23556,23474,23100,12906,23556,16077,39173,39988,40383,40414,63701,23513,55873,58336,59941,24368,59471,62217,64311,Moore,752,752,677,106,781,39631,39236,38496,21647,4973,3404,94937,4804,3322,5030,4289,940,3435,2932,648,79328,24192,100880,86466,MOORE COUNTY,39633,15406,3706,17393,16674,17375,41888,41353,40739,19722,39776,14652,16508,16504,15845,3661,39169,39692,39998,19204,38289
241195,FORSYTH COUNTY,51608,52332,23559,49756,52369,16283,15755,14993,7355,16319,36050,36049,35853,34763,16204,54802,49952,91874,49941,48840,46914,19992,91872,91288,88737,34472,91874,49952,136358,140835,142520,142584,256513,61281,217816,232234,242357,63293,230826,246288,258601,Forsyth,707,707,707,338,758,141813,140128,135651,54464,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141826,68948,11867,77972,75139,77820,176394,174484,166940,49616,157703,66799,75513,75465,72915,11978,156745,163156,164237,47981,148470
97458,IREDELL COUNTY,16292,16467,8523,15882,16469,4104,4054,3988,2610,4105,12364,12363,12238,11894,5913,23486,17016,39515,17010,16915,16550,8007,39511,39298,38313,15314,39515,17016,55112,56462,56770,56837,102091,26992,89679,94975,97677,27542,93731,99376,102443,Iredell,249,249,249,165,306,56521,56213,54863,23321,2108,1470,171884,2108,1470,2151,2058,1051,1538,1434,882,140623,29513,181806,156060,IREDELL COUNTY,56531,37481,5975,43001,41235,42892,57291,57091,56033,20516,54192,36087,41208,41171,39648,6084,53857,54817,54931,20026,52158
19308,TRANSYLVANIA COUNTY,5816,5862,4000,5753,5868,3716,3673,3623,2586,3721,2147,2146,2143,2130,1414,7654,7213,5931,7212,7163,7025,3964,5931,5924,5877,3690,5931,7213,12902,13087,13143,13156,19824,8488,18250,18885,19415,8591,18697,19377,19948,Transylvania,0,0,0,0,12,13143,13087,12902,7654,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13144,3323,1160,3506,3455,3498,16049,15988,15584,7164,15036,3215,3370,3365,3325,1177,15351,15734,15787,7116,14826
10985,MARTIN COUNTY,1271,1280,819,1258,1280,894,885,874,585,894,386,386,386,384,234,2986,3061,2396,3059,3044,3001,1655,2396,2393,2377,1303,2396,3061,5426,5485,5503,5509,11771,4123,10383,10802,11040,4342,11084,11561,11847,Martin,48,48,48,28,52,5455,5437,5378,2958,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5457,2521,598,2720,2660,2720,8880,8857,8707,3607,8369,2366,2547,2547,2495,561,8171,8302,8315,3447,7881
10977,WARREN COUNTY,2094,2112,1243,2053,2114,1334,1319,1289,783,1336,778,778,775,764,460,3346,4106,2526,4106,4070,4009,2036,2526,2524,2490,1310,2526,4106,6499,6594,6632,6655,11629,3963,10271,10711,10998,4060,10785,11299,11686,Warren,0,0,0,0,23,6632,6594,6499,3346,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6632,2418,535,2661,2616,2660,8858,8812,8526,3421,8210,2351,2582,2581,2532,559,8063,8280,8294,3319,7804
5280,JONES COUNTY,883,892,552,863,892,695,686,666,424,695,197,197,197,197,128,1584,1844,992,1844,1833,1799,1037,992,992,977,533,992,1844,2827,2876,2887,2941,5770,2018,4981,5185,5347,2158,5411,5669,5815,Jones,51,51,51,14,105,2836,2825,2776,1570,555,362,8956,555,362,583,529,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2836,1204,264,1305,1287,1304,3927,3911,3827,1737,3678,1087,1182,1182,1158,247,3665,3736,3741,1699,3532
