Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24949,DAVIE COUNTY,4827,4860,2947,4730,4861,2328,2300,2246,1506,2329,2532,2532,2527,2484,1441,7556,6302,9139,6301,6219,6042,3154,9139,9110,8901,4392,9139,6302,14953,15339,15450,15498,25960,8554,23017,24310,25086,8753,23950,25286,26116,Davie,10,10,10,10,57,15440,15329,14943,7546,464,257,40760,464,257,526,464,220,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15441,7299,1815,8135,7934,8125,17455,17371,16888,6718,16187,7040,7857,7852,7652,1793,16401,16840,16900,6591,15720
206385,CUMBERLAND COUNTY,16286,16388,8371,15890,16394,5815,5776,5660,3353,5821,10573,10573,10510,10230,5018,33729,31092,45676,31084,30850,30206,14460,45672,45439,44209,17277,45676,31092,91417,93541,94045,94081,233777,39003,189926,200958,206756,42117,215096,227324,234498,Cumberland,17289,17252,17002,1992,17313,76756,76289,74415,31737,89608,70598,310252,88559,69964,89827,86184,8251,70717,68055,5925,252655,40937,335509,277878,CUMBERLAND COUNTY,76768,53103,7121,61841,59032,61741,82830,82428,79733,26745,75809,50504,58707,58651,56104,7010,74890,77136,77332,26068,71367
23839,MCDOWELL COUNTY,3411,3441,2010,3355,3441,2685,2656,2607,1571,2685,756,756,755,748,439,5734,8399,3451,8394,8335,8177,3889,3451,3446,3419,1845,3451,8399,11596,11781,11845,11878,25289,8241,22538,23472,23911,8586,23847,24872,25408,Mcdowell,0,0,0,0,28,11845,11781,11596,5734,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11850,3311,689,3489,3453,3488,21294,21237,20855,7600,19972,2974,3122,3122,3094,610,20039,20378,20406,7413,19225
13179,CHEROKEE COUNTY,2431,2436,1644,2418,2436,1818,1813,1803,1277,1818,618,618,618,615,367,4708,5013,2309,5010,5002,4958,3284,2309,2309,2304,1369,2309,5013,7366,7415,7423,7465,14026,6563,12801,13081,13302,6804,13617,13911,14148,Cherokee,104,104,104,55,143,7319,7311,7262,4653,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7322,2899,928,2918,2916,2918,10511,10495,10382,5642,10105,2617,2633,2633,2633,868,10009,10107,10127,5510,9745
7927,CHOWAN COUNTY,1461,1464,992,1449,1465,972,969,963,684,973,492,492,492,486,308,2737,3085,1675,3081,3073,3038,1842,1675,1675,1653,895,1675,3085,4691,4748,4756,4786,8767,3248,7507,7832,7986,3593,8314,8654,8856,Chowan,0,0,0,0,26,4756,4748,4691,2737,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4760,1743,434,1846,1842,1846,6764,6747,6638,3092,6397,1690,1789,1789,1787,465,5978,6071,6072,2773,5750
115180,ORANGE COUNTY,36344,37634,12179,34041,37653,15937,14879,13554,4528,15954,21699,21697,21465,20487,7651,27081,41294,48556,41270,39054,36290,11245,48553,47995,46180,15807,48556,41294,82522,87101,89875,89931,118636,24492,100004,108183,116874,24958,102927,111318,121005,Orange,52,52,52,29,81,89823,87049,82470,27052,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89850,23650,3446,26663,25648,26508,92877,90754,84296,21068,77903,23567,26632,26525,25570,3562,81754,87796,89297,20579,75578
17041,ALEXANDER COUNTY,2349,2356,1434,2312,2356,1541,1537,1513,951,1541,815,815,812,799,483,4384,6347,2805,6347,6313,6221,3041,2805,2801,2753,1343,2805,6347,8986,9126,9164,9204,18012,6121,16261,16802,17154,6386,17190,17767,18121,Alexander,12,12,12,0,52,9152,9114,8974,4384,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9152,2812,426,3065,3012,3061,14581,14559,14363,5798,13986,2621,2865,2864,2805,403,13776,13956,13968,5644,13419
233220,DURHAM COUNTY,62243,63568,19898,59857,63583,29390,28448,27201,8283,29404,34179,34178,33795,32656,11615,45363,79812,82046,79803,77246,74040,20060,82046,81074,78804,25125,82046,79812,153351,158827,162356,162410,245058,44497,208839,222052,236381,45826,218937,232850,249973,Durham,507,507,507,178,552,161849,158320,152844,45185,8077,5570,301307,8052,5557,8117,7978,2097,5620,5507,1559,255829,43764,321488,275950,DURHAM COUNTY,161858,53982,6508,61527,58629,61200,180329,175781,166169,37221,156977,52712,60106,59924,57296,6518,159199,167726,170655,36420,150620
70111,HENDERSON COUNTY,17258,17405,11248,16967,17408,10748,10633,10426,7038,10751,6657,6657,6625,6541,4210,24281,27811,17769,27785,27510,26860,14679,17769,17711,17438,9576,17769,27811,44340,45263,45596,45653,73036,27823,65384,68328,70350,28366,67987,71102,73407,Henderson,42,42,42,26,73,45554,45221,44298,24255,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45580,13917,4232,15129,14739,15119,56516,56202,54648,23096,52355,13354,14530,14522,14164,4196,53168,54593,54748,22859,51034
21244,PASQUOTANK COUNTY,2910,2934,1647,2835,2935,1221,1203,1148,609,1222,1713,1713,1707,1687,1038,5302,6566,4533,6564,6503,6352,3100,4533,4531,4485,2202,4533,6566,10837,11034,11097,11114,23174,6968,19813,20708,21295,7524,21604,22561,23280,Pasquotank,0,0,0,0,15,11097,11034,10837,5302,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11099,5536,1057,5842,5761,5839,17386,17299,16764,6443,16032,5239,5515,5513,5444,999,15264,15731,15759,5969,14574
6965,PAMLICO COUNTY,1099,1102,797,1093,1102,771,769,764,558,771,331,331,330,329,239,2724,2901,1485,2901,2888,2849,1788,1485,1483,1481,936,1485,2901,4330,4371,4386,4435,7318,3308,6730,6893,7021,3396,7043,7228,7392,Pamlico,0,0,0,0,49,4386,4371,4330,2724,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4386,1237,304,1329,1308,1329,5824,5808,5739,2999,5625,1173,1251,1251,1234,299,5531,5586,5593,2934,5429
7313,MITCHELL COUNTY,1184,1197,693,1169,1198,1053,1040,1029,621,1054,144,144,144,140,72,1907,3101,819,3101,3090,3052,1503,819,819,801,404,819,3101,3853,3909,3920,3920,7842,2912,7005,7223,7343,3049,7497,7732,7875,Mitchell,,,,,,3920,3909,3853,1907,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3920,1168,298,1302,1293,1302,6449,6431,6330,2674,6220,1045,1170,1170,1163,256,6008,6091,6098,2604,5908
12223,CURRITUCK COUNTY,1524,1533,960,1509,1533,870,863,850,565,870,663,663,661,659,395,2808,3603,1964,3603,3587,3544,1828,1964,1962,1940,980,1964,3603,5574,5639,5657,5687,13706,4426,11652,12042,12291,5038,13087,13504,13770,Currituck,90,90,90,0,120,5567,5549,5484,2808,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5567,2105,418,2253,2207,2252,10427,10404,10291,4476,10080,1989,2128,2127,2082,416,9329,9437,9451,3969,9115
90821,BRUNSWICK COUNTY,21823,21855,16055,21714,21855,8961,8939,8893,6894,8961,12894,12894,12884,12821,9161,44744,25033,42750,25030,24960,24741,16855,42748,42657,42286,27777,42750,25033,67283,67873,68034,68089,95066,45184,86968,89541,90942,46366,90850,93657,95240,Brunswick,256,256,256,112,306,67778,67617,67027,44632,3006,2041,137478,2995,2041,3030,2969,1719,2075,2031,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67783,23667,7136,25981,25232,25966,66229,66094,65430,37511,64214,22803,24979,24976,24289,7328,63211,63804,63888,36582,62134
82819,DAVIDSON COUNTY,12042,12112,6886,11790,12118,5609,5554,5418,3394,5615,6503,6503,6488,6372,3492,21516,22089,23123,22086,21904,21398,11119,23123,23076,22726,10229,23123,22089,44412,45268,45497,45565,88860,26649,77317,81086,82977,27431,82579,86795,89170,Davidson,288,288,288,168,353,45209,44980,44124,21348,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45212,25062,5002,27109,26594,27098,59824,59566,58017,21375,55387,23824,25685,25682,25231,5003,54420,55702,55816,20885,52096
38502,FRANKLIN COUNTY,6007,6051,3060,5853,6053,2263,2240,2172,1175,2265,3788,3788,3767,3681,1885,9494,8823,13307,8819,8715,8500,3788,13306,13259,12972,5671,13307,8823,21568,22070,22221,22312,40873,11094,35345,37430,38639,11430,37360,39632,41144,Franklin,96,96,96,35,182,22125,21974,21472,9459,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22130,12862,2201,14636,14140,14607,25092,24887,24131,8743,23219,12309,13981,13969,13535,2214,23036,23674,23747,8581,22232
27143,DARE COUNTY,5229,5261,3316,5180,5264,2180,2170,2151,1512,2183,3081,3081,3059,3029,1804,8180,7254,8871,7251,7219,7102,4122,8871,8861,8725,4058,8871,7254,15827,16080,16122,16156,28313,9822,25519,26572,27261,10140,26581,27695,28443,Dare,0,0,0,0,31,16122,16080,15827,8180,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16125,5350,748,6072,5808,6061,21987,21936,21571,9270,20915,5025,5752,5746,5497,727,20958,21280,21307,9095,20377
150767,NEW HANOVER COUNTY,29059,29287,16084,28468,29291,11895,11785,11635,7311,11898,17393,17392,17274,16833,8773,42256,37049,59612,37033,36747,35956,17384,59611,59223,57806,24700,59612,37049,94202,96410,97084,97141,158130,42941,138938,146378,151270,44031,145331,153331,158888,New Hanover,440,440,440,172,480,96644,95970,93762,42084,3333,2157,223363,3308,2146,3388,3227,1407,2199,2092,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96661,45839,6938,52899,50393,52795,102601,102002,99630,35686,96265,44051,50958,50929,48592,6909,95640,97681,98113,35037,92795
21358,BLADEN COUNTY,1521,1522,1018,1502,1522,951,950,945,669,951,571,571,571,557,349,4631,5565,2755,5562,5550,5495,3187,2755,2752,2696,1281,2755,5565,9277,9471,9499,9532,24209,6298,19474,20872,21396,6825,21879,23562,24293,Bladen,1182,1169,1086,163,1212,8317,8302,8191,4468,6621,4893,31131,6343,4741,6686,5468,783,4922,4085,473,26077,7459,32722,28574,BLADEN COUNTY,8320,4342,796,4742,4658,4741,12865,12847,12561,5246,12069,4127,4516,4516,4438,749,11693,11949,11958,5076,11262
11593,ANSON COUNTY,1476,1481,752,1462,1483,1170,1166,1161,617,1172,311,311,310,301,135,2751,4465,1472,4463,4451,4407,2144,1472,1472,1438,607,1472,4465,5855,5933,5945,5968,12438,3862,10954,11382,11643,4002,11742,12207,12507,Anson,10,10,10,0,31,5935,5923,5845,2751,172,102,23143,172,102,228,172,100,146,102,75,19608,4730,24446,21306,ANSON COUNTY,5937,2775,480,3116,3077,3115,9163,9151,8958,3422,8795,2540,2856,2855,2822,436,8458,8636,8641,3351,8312
