Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53777,53080,85894,56646,IREDELL COUNTY,40009,846,56606,35157,55694,19221,12,33504,1169,39562,12,140623,12,40009,156060,51221,1525,38055,96087,907,12,16177,93053,1169,25390,171884,IREDELL,1525,5323,38054,181806,12,98571,91198,5206,1543,40382,29513,38868,40381,19992,53666,90348,1525,40009,26105,1192,36949,53806,1169
15195,14914,17643,15691,TRANSYLVANIA COUNTY,10498,194,15685,3175,15304,6695,,3058,207,10440,,29099,,10498,30988,14378,281,3198,18890,230,,6019,18619,207,7991,33015,TRANSYLVANIA,281,1102,3198,34385,,19336,18285,1085,295,3350,10809,3305,3350,6805,14740,18196,281,10498,8120,224,3164,15197,207
8459,8396,10357,9048,MARTIN COUNTY,3858,107,9042,2280,8937,3537,,2121,124,3848,,17917,,3858,19455,8112,176,2269,11527,125,,2182,10867,124,4131,21211,MARTIN,176,487,2269,22440,,11685,10768,514,185,2452,5372,2414,2452,3667,8600,11056,176,3858,4306,133,2248,8465,124
7971,7862,9892,8535,WARREN COUNTY,4372,83,8526,2230,8318,3185,,2144,111,4352,,16200,,4372,17477,7637,139,2386,10925,93,,2453,10484,111,3770,18843,WARREN,139,502,2386,19731,,11189,10335,488,149,2505,5173,2468,2505,3272,8036,10405,139,4372,3853,117,2362,7981,111
3546,3513,4423,3752,JONES COUNTY,1912,26,3750,1112,3690,1576,,992,41,1905,,7704,,1912,8314,3390,58,1079,4936,32,,1102,4676,41,1822,8956,JONES,58,220,1079,9419,,5029,4618,235,75,1202,2257,1188,1202,1610,3548,4718,58,1912,1877,51,1064,3546,41
16159,15872,22002,16890,DAVIE COUNTY,11028,163,16876,6922,16466,6244,,6595,237,10912,,33901,,11028,37262,15170,348,7349,24374,182,,5444,23771,237,8022,40760,DAVIE,348,1615,7349,42846,,24997,23301,1640,356,7751,9279,7560,7751,6396,15727,22997,348,11028,8218,252,7192,16170,237
72828,71642,189477,78660,CUMBERLAND COUNTY,47354,6089,78541,48779,76553,24342,154,45750,77683,46805,482,252655,482,47354,277878,68309,91048,52347,224737,7138,482,19435,203231,75418,36511,310252,CUMBERLAND,93730,6080,52346,335509,482,229449,200302,6225,94312,56477,40937,54454,56474,24993,72783,212610,94263,47354,38356,78001,50977,72883,77957
19832,19580,21871,20868,MCDOWELL COUNTY,8447,218,20855,3147,20527,7160,0,2782,338,8407,0,36617,0,8448,39943,18751,503,2917,24317,268,0,4312,23105,338,7915,43474,MCDOWELL,503,537,2917,45756,0,24693,22817,615,514,3311,9517,3287,3311,7324,19613,23263,503,8447,8207,351,2899,19837,338
9868,9803,12455,10317,CHEROKEE COUNTY,5612,179,10312,2779,10219,5274,49,2491,425,5604,77,23877,77,5612,25640,9539,552,2503,13567,216,77,3647,12863,425,6237,27420,CHEROKEE,552,784,2503,28612,77,13727,12731,838,613,2797,8723,2796,2797,5408,9932,13263,552,5612,6462,482,2503,9878,425
5818,5777,7116,6593,CHOWAN COUNTY,3391,,6588,1632,6508,2589,,1553,,3374,,11164,,3392,12171,5563,0,1655,8245,0,,2024,7474,,3013,13243,CHOWAN,0,424,1655,13943,,8343,7431,396,10,1740,3521,1737,1740,2907,6276,7908,0,3391,3303,,1654,5819,
85168,79819,96597,89239,ORANGE COUNTY,60268,343,89149,22302,83114,19160,0,22090,819,58682,0,119925,0,60275,130842,73688,1164,24759,108650,392,0,16520,110833,819,22531,142010,ORANGE,1164,3028,24759,148476,0,115527,104749,2960,1214,25074,21654,24372,25070,19881,76765,100231,1164,60268,23233,858,24111,85216,819
13091,12976,15100,13792,ALEXANDER COUNTY,6793,59,13784,2607,13625,5104,,2410,71,6754,,30040,,6793,32781,12619,89,2611,16514,65,,3468,15815,71,5486,35620,ALEXANDER,89,323,2611,37497,,16768,15631,336,134,2842,7667,2800,2842,5244,13232,15928,89,6793,5645,110,2584,13094,71
159972,153973,199594,169859,DURHAM COUNTY,110096,1428,169759,50889,162137,34444,31,49100,4555,108452,72,255829,72,110097,275950,145939,6180,55388,223858,1647,72,29131,219995,4555,41618,301307,DURHAM,6180,5746,55388,321488,72,233758,212087,5823,6224,57675,43764,55541,57669,35787,153594,210663,6180,110096,43257,4579,53559,160028,4555
52463,51370,62964,54621,HENDERSON COUNTY,34921,767,54601,13341,53223,21741,0,12689,962,34599,0,95451,0,34924,103234,49313,1436,13759,68832,875,0,18748,67216,962,26359,111764,HENDERSON,1436,3851,13758,117417,0,70566,65827,3898,1443,14502,30961,14173,14502,22113,50953,65730,1436,34921,26886,982,13495,52475,962
14961,14770,18970,16841,PASQUOTANK COUNTY,7694,0,16811,5179,16462,5612,,4812,0,7659,,31068,,7694,34029,14158,28,5035,21896,17,,3833,20024,0,6511,37393,PASQUOTANK,28,899,5035,39824,,22342,19777,968,42,5459,6841,5406,5459,6129,15783,20990,28,7694,7114,15,5007,14974,0
5863,5823,6864,6121,PAMLICO COUNTY,3090,49,6121,1131,6064,3050,,1070,66,3084,,10805,,3090,11540,5728,77,1155,7360,52,,1970,7096,66,3361,12261,PAMLICO,77,262,1155,12726,,7453,7037,267,93,1239,3866,1219,1239,3116,5954,7162,77,3090,3435,78,1148,5863,66
5848,5793,6716,6251,MITCHELL COUNTY,2908,52,6249,1050,6164,2505,,955,52,2890,,12229,,2908,13195,5709,102,1090,7456,73,,1537,7014,52,2796,14242,MITCHELL,102,239,1090,14964,,7563,6932,256,115,1197,3810,1190,1197,2577,6060,7212,102,2908,2906,75,1087,5849,52
9225,9169,10822,10278,CURRITUCK COUNTY,4144,13,10268,2006,10189,3694,,1867,13,4126,,21675,,4144,23787,8942,36,1983,12333,20,,2127,11242,13,4066,26216,CURRITUCK,36,359,1983,27763,,12470,11144,366,48,2144,4551,2108,2144,4209,9956,11998,36,4144,4595,28,1962,9231,13
62489,62081,83880,65356,BRUNSWICK COUNTY,47798,1134,65335,22399,64792,35045,0,21396,1491,47647,0,121795,0,47799,129086,60993,1815,23279,90498,1242,0,30735,87293,1491,42674,137478,BRUNSWICK,1815,6495,23277,142820,0,91733,86368,6286,1844,24533,46605,23891,24531,36272,63553,87767,1815,47798,43800,1508,22796,62506,1491
53397,52684,73418,57532,DAVIDSON COUNTY,32597,696,57501,23556,56381,19800,15,22047,941,32358,15,131285,15,32597,144432,50430,1254,23739,82730,783,15,15713,78118,941,24878,158409,DAVIDSON,1254,4382,23738,167609,15,84327,77075,4434,1284,25511,31089,25095,25509,20271,53830,78640,1254,32597,25488,965,23450,53414,941
22474,22101,33193,23741,FRANKLIN COUNTY,15131,246,23724,12056,23211,8028,,11489,384,15012,,54524,,15133,59978,21320,510,12999,37113,276,,6636,35893,384,10214,65799,FRANKLIN,510,1940,12999,69685,,38031,35220,1925,529,13761,11935,13392,13760,8220,22316,34882,510,15131,10421,411,12735,22483,384
20838,20586,24634,21663,DARE COUNTY,12590,0,21651,5100,21303,8634,,4717,0,12487,,30088,,12592,32745,19917,10,5324,26839,10,,6240,26184,0,9226,35367,DARE,10,592,5324,37009,,27447,25728,615,23,5761,8201,5526,5761,8826,20559,25669,10,12590,9451,17,5142,20843,0
95037,93440,133137,100273,NEW HANOVER COUNTY,68649,853,100243,43518,98085,33463,28,41468,1236,67781,28,191812,28,68653,206724,90433,1837,47712,147894,997,28,28460,144027,1236,40367,223363,NEW HANOVER,1837,6051,47711,234473,28,152376,140517,6134,1854,50249,43147,47972,50228,34382,94552,139907,1837,68649,41513,1257,45841,95058,1236
11467,11339,14870,12421,BLADEN COUNTY,5635,90,12414,4036,12210,4845,,3783,151,5596,,26077,,5635,28574,10936,179,4141,16770,98,,3236,15791,151,5593,31131,BLADEN,179,658,4141,32722,,17074,15602,693,221,4432,7459,4381,4432,5011,11731,15946,179,5635,5802,177,4112,11473,151
8321,8241,10494,8923,ANSON COUNTY,4364,69,8922,2496,8773,3246,,2266,95,4342,,19608,,4364,21306,8133,121,2586,11725,79,,2258,11007,95,3690,23143,ANSON,121,375,2586,24446,,11910,10908,424,131,2856,4730,2831,2856,3334,8639,11256,121,4364,3837,99,2572,8322,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
