Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53819,53098,85938,56690,IREDELL COUNTY,40540,846,56649,35194,55716,19222,16,33537,1169,40028,27,140623,27,40543,156060,51232,1526,38120,96150,908,27,16284,93160,1169,25397,171884,IREDELL,1526,5329,38119,181806,27,98670,91249,5212,1544,40436,29513,38908,40435,19995,53675,90395,1526,40539,26115,1192,36982,53848,1169
15201,14917,17647,15706,TRANSYLVANIA COUNTY,10595,194,15700,3176,15315,6698,,3058,207,10529,,29099,,10596,30988,14382,281,3198,18903,230,,6053,18625,207,7995,33015,TRANSYLVANIA,281,1103,3198,34385,,19355,18288,1086,295,3354,10809,3307,3354,6808,14747,18204,281,10595,8124,224,3164,15203,207
8465,8400,10362,9054,MARTIN COUNTY,3890,107,9048,2283,8940,3538,0,2124,124,3879,0,17917,0,3890,19455,8114,176,2273,11534,125,0,2192,10877,124,4132,21211,MARTIN,176,487,2273,22440,0,11695,10775,514,185,2456,5372,2418,2456,3669,8603,11062,176,3890,4308,133,2251,8471,124
7979,7868,9902,8551,WARREN COUNTY,4450,83,8542,2231,8329,3189,,2148,111,4427,,16200,,4450,17477,7643,139,2390,10937,93,,2477,10496,111,3774,18843,WARREN,139,502,2390,19731,,11206,10345,488,149,2506,5173,2469,2506,3277,8045,10415,139,4450,3858,117,2366,7989,111
3553,3519,4429,3763,JONES COUNTY,1948,26,3761,1116,3696,1578,,992,41,1938,,7704,,1948,8314,3396,58,1079,4948,32,,1116,4683,41,1824,8956,JONES,58,220,1079,9419,,5046,4624,235,75,1208,2257,1194,1208,1612,3553,4727,58,1948,1879,51,1064,3553,41
16181,15883,22022,16902,DAVIE COUNTY,11162,163,16888,6934,16476,6246,,6602,237,11031,,33901,,11162,37262,15183,348,7356,24397,182,,5474,23800,237,8026,40760,DAVIE,348,1617,7356,42846,,25025,23319,1640,357,7766,9279,7573,7766,6400,15740,23022,348,11162,8222,252,7199,16192,237
72905,71670,189574,78787,CUMBERLAND COUNTY,47925,6091,78668,48861,76607,24353,174,45811,77697,47302,533,252655,533,47929,277878,68332,91082,52445,224922,7145,533,19539,203422,75431,36530,310252,CUMBERLAND,93765,6086,52444,335509,533,229724,200413,6229,94349,56588,40937,54550,56585,25004,72830,212773,94309,47924,38378,78017,51046,72960,77971
19840,19587,21878,20889,MCDOWELL COUNTY,8503,218,20876,3148,20547,7162,0,2783,338,8460,0,36617,0,8504,39943,18757,505,2920,24340,270,0,4326,23116,338,7918,43474,MCDOWELL,505,538,2920,45756,0,24717,22825,617,516,3312,9517,3288,3312,7327,19630,23283,505,8503,8214,351,2900,19845,338
9870,9804,12459,10322,CHEROKEE COUNTY,5676,179,10317,2780,10224,5273,49,2494,425,5665,78,23877,78,5677,25640,9540,552,2506,13573,216,78,3668,12869,425,6237,27420,CHEROKEE,552,785,2506,28612,78,13733,12735,838,613,2798,8723,2797,2798,5408,9937,13269,552,5676,6462,482,2506,9881,425
5822,5777,7119,6602,CHOWAN COUNTY,3430,,6596,1635,6511,2590,,1555,,3413,,11164,,3431,12171,5564,0,1657,8251,0,,2043,7481,,3015,13243,CHOWAN,0,425,1657,13943,,8355,7433,398,10,1743,3521,1740,1743,2909,6279,7914,0,3430,3307,,1656,5824,
85226,79823,96644,89292,ORANGE COUNTY,61077,343,89202,22323,83125,19164,0,22107,820,59177,10,119925,10,61089,130842,73717,1167,24781,108687,392,10,16582,110915,820,22539,142010,ORANGE,1167,3032,24781,148476,10,115614,104771,2962,1217,25105,21654,24395,25101,19887,76795,100285,1167,61075,23241,859,24128,85275,820
13119,12998,15124,13822,ALEXANDER COUNTY,7000,59,13813,2613,13651,5107,,2417,71,6947,,30040,,7000,32781,12636,89,2619,16545,65,,3553,15851,71,5489,35620,ALEXANDER,89,323,2619,37497,,16808,15659,336,134,2852,7667,2805,2852,5246,13255,15957,89,7000,5647,110,2590,13122,71
160231,154068,199698,170138,DURHAM COUNTY,111517,1429,170037,50950,162261,34454,35,49135,4556,109541,79,255829,79,111519,275950,146007,6193,55450,224066,1648,79,29272,220317,4556,41629,301307,DURHAM,6193,5746,55450,321488,79,234157,212222,5829,6237,57782,43764,55612,57776,35802,153700,210843,6193,111516,43279,4580,53598,160287,4556
52514,51406,63006,54693,HENDERSON COUNTY,35309,767,54672,13349,53270,21753,0,12699,962,34935,0,95451,0,35316,103234,49345,1436,13779,68890,875,0,18854,67287,962,26372,111764,HENDERSON,1436,3852,13778,117417,0,70656,65879,3899,1443,14520,30961,14184,14520,22120,50994,65779,1436,35309,26894,982,13511,52526,962
14996,14792,18995,16878,PASQUOTANK COUNTY,7859,0,16848,5194,16485,5614,,4816,0,7821,,31068,,7860,34029,14179,28,5038,21934,17,,3893,20062,0,6513,37393,PASQUOTANK,28,899,5038,39824,,22394,19802,969,42,5474,6841,5421,5474,6132,15799,21021,28,7858,7118,15,5010,15009,0
5865,5825,6866,6123,PAMLICO COUNTY,3128,49,6123,1132,6066,3052,,1070,66,3122,,10805,,3128,11540,5730,77,1155,7364,52,,1990,7098,66,3363,12261,PAMLICO,77,262,1155,12726,,7457,7039,267,93,1241,3866,1221,1241,3118,5956,7165,77,3128,3437,78,1148,5865,66
5851,5796,6720,6258,MITCHELL COUNTY,2941,52,6256,1051,6168,2506,,955,52,2921,,12229,,2941,13195,5713,102,1090,7461,73,,1549,7017,52,2797,14242,MITCHELL,102,239,1090,14964,,7571,6935,256,115,1198,3810,1191,1198,2578,6064,7217,102,2941,2907,75,1087,5852,52
9238,9175,10827,10286,CURRITUCK COUNTY,4203,13,10276,2008,10197,3695,,1867,13,4181,,21675,,4203,23787,8947,36,1983,12343,20,,2146,11255,13,4068,26216,CURRITUCK,36,360,1983,27763,,12480,11150,367,48,2146,4551,2110,2146,4210,9964,12008,36,4203,4597,28,1962,9244,13
62513,62096,83899,65413,BRUNSWICK COUNTY,48182,1134,65392,22421,64822,35060,29,21403,1491,47996,43,121795,43,48184,129086,61005,1818,23293,90557,1243,43,30878,87331,1491,42692,137478,BRUNSWICK,1818,6498,23291,142820,43,91821,86391,6291,1847,24561,46605,23917,24559,36283,63576,87815,1818,48182,43817,1508,22804,62530,1491
53452,52724,73479,57601,DAVIDSON COUNTY,33025,696,57570,23604,56432,19811,17,22070,941,32746,17,131285,17,33027,144432,50468,1254,23770,82831,783,17,15834,78204,941,24892,158409,DAVIDSON,1254,4385,23769,167609,17,84450,77138,4441,1284,25565,31089,25145,25563,20283,53867,78725,1254,33024,25507,965,23473,53469,941
22489,22109,33205,23755,FRANKLIN COUNTY,15357,246,23738,12078,23217,8036,,11495,384,15220,,54524,,15361,59978,21326,511,13005,37143,277,,6689,35914,384,10223,65799,FRANKLIN,511,1941,13005,69685,,38080,35233,1926,530,13795,11935,13415,13794,8229,22322,34911,511,15357,10432,411,12740,22498,384
20843,20587,24641,21678,DARE COUNTY,12721,0,21666,5107,21304,8635,,4723,0,12611,,30088,,12724,32745,19918,10,5334,26849,10,,6265,26199,0,9227,35367,DARE,10,592,5334,37009,,27477,25738,615,23,5776,8201,5535,5776,8828,20563,25680,10,12719,9453,17,5151,20848,0
95098,93474,133205,100363,NEW HANOVER COUNTY,69572,853,100333,43563,98119,33471,45,41508,1236,68545,62,191812,62,69581,206724,90461,1841,47789,147989,999,62,28611,144165,1236,40378,223363,NEW HANOVER,1841,6054,47788,234473,62,152563,140601,6138,1858,50342,43147,48029,50321,34393,94578,139982,1841,69571,41530,1257,45891,95119,1236
11480,11346,14878,12446,BLADEN COUNTY,5736,90,12439,4043,12225,4845,,3786,151,5691,,26077,,5737,28574,10941,179,4146,16793,98,,3276,15809,151,5593,31131,BLADEN,179,658,4146,32722,,17107,15613,693,221,4440,7459,4389,4440,5012,11744,15966,179,5736,5803,177,4116,11486,151
8334,8246,10500,8928,ANSON COUNTY,4388,69,8927,2499,8778,3250,,2268,95,4366,,19608,,4388,21306,8137,121,2589,11734,79,,2264,11023,95,3694,23143,ANSON,121,375,2589,24446,,11919,10916,424,131,2860,4730,2835,2860,3338,8642,11262,121,4388,3841,99,2575,8335,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
