First Doses ~ Percent of Population Vaccinated,Demographic,Ethnicity,First Doses ~ Percent of Total,Aggregation Level,Race,Age Group,Gender,Second Doses ~ Percent of Total,Second Doses ~ Percent of Population Vaccinated,County
0.573728813559322,Age Group,Missing or Undisclosed,0.4719414430115022,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.34007352941176466,0.23516949152542374,Avery 
0.4788482834994463,Age Group,Missing or Undisclosed,0.4849708389412293,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.4122401847575058,0.2372093023255814,Bladen 
0.3917265612521961,Age Group,Missing or Undisclosed,0.5070078968040683,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.29440843677908385,0.08560932758345312,Brunswick 
0.3032276330690827,Age Group,Missing or Undisclosed,0.34062477913633477,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.15926207420714433,0.07251163961243236,Buncombe 
0.3921735030645922,Age Group,Missing or Undisclosed,0.36275621456607066,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.25971762245075825,0.1404997642621405,Burke 
0.4591005131300936,Age Group,Missing or Undisclosed,0.41743664806513586,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.33114323258869904,0.22819197102324176,Caldwell 
0.5260663507109005,Age Group,Missing or Undisclosed,0.3052805280528053,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.25386313465783666,0.21800947867298578,Camden 
0.33782287822878226,Age Group,Missing or Undisclosed,0.3824543080939947,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.19185803757828812,0.08477859778597786,Carteret 
0.3788338388945062,Age Group,Missing or Undisclosed,0.3878536922015183,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.22308781869688382,0.10616784630940344,Caswell 
0.4123562388025198,Age Group,Missing or Undisclosed,0.3938942254609694,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.26322833943071294,0.17049066635843496,Catawba 
0.5227229691346336,Age Group,Missing or Undisclosed,0.40249325654297585,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.22801990649977377,0.14315470554819162,Chatham 
0.18651026392961878,Age Group,Missing or Undisclosed,0.2993410731095074,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.24557116676847895,0.07859237536656892,Cherokee 
0.5993065874195146,Age Group,Missing or Undisclosed,0.34017430418892325,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.26115485564304464,0.1971272907379891,Chowan 
0.16098926738217453,Age Group,Missing or Undisclosed,0.2839506172839506,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2442922374429224,0.049930004666355575,Clay 
0.2845466929014681,Age Group,Missing or Undisclosed,0.3675464320625611,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.21757322175732216,0.07083396397759952,Columbus 
0.6109979633401222,Age Group,Missing or Undisclosed,0.37151702786377705,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.26139088729016785,0.14799728445349628,Currituck 
0.6503261882572228,Age Group,Missing or Undisclosed,0.43859208045254555,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.14272329793878827,0.08518173345759553,Dare 
0.43526486899980876,Age Group,Missing or Undisclosed,0.35545837888489773,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.24213587100185038,0.17517689806846434,Davie 
0.5294593600588452,Age Group,Missing or Undisclosed,0.32601114180895874,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.20133874239350913,0.18253034203751378,Durham 
0.4251505199781062,Age Group,Missing or Undisclosed,0.43351472024557,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.28646264130135096,0.14217296113847838,Franklin 
0.36760749623820166,Age Group,Missing or Undisclosed,0.38587086584023356,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2822243102417357,0.15065432492818384,Gaston 
0.4748201438848921,Age Group,Missing or Undisclosed,0.33383915022761756,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.30396902226524686,0.22589928057553957,Gates 
0.48,Age Group,Missing or Undisclosed,0.40740740740740744,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.1872340425531915,0.08,Graham 
0.41415051825146465,Age Group,Missing or Undisclosed,0.34836997725549657,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.1882510013351135,0.06354213609734115,Greene 
0.43115676204450964,Age Group,Missing or Undisclosed,0.40665846532369676,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2635426566269464,0.14693894187657944,Guilford 
0.42561053984575836,Age Group,Missing or Undisclosed,0.42081016679904687,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2299417301658449,0.0824228791773779,Halifax 
0.27803344932091145,Age Group,Missing or Undisclosed,0.2788786309389777,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.12376963350785339,0.06633741160624088,Haywood 
0.3898305084745763,Age Group,Missing or Undisclosed,0.3189731484213632,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.20703933747412007,0.0721240533717995,Hertford 
0.3606514994829369,Age Group,Missing or Undisclosed,0.37339400428265523,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.278919553728714,0.12280248190279214,Hoke 
0.7183308494783904,Age Group,Missing or Undisclosed,0.44837209302325587,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2151029748283753,0.14008941877794337,Hyde 
0.4046501229599821,Age Group,Missing or Undisclosed,0.4016643550624133,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.26193738800463795,0.1388888888888889,Iredell 
0.338049424636861,Age Group,Missing or Undisclosed,0.3820081006182051,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.19479653102068045,0.05508394642520279,Jackson 
0.4766910672023777,Age Group,Missing or Undisclosed,0.4136498232878021,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.20103448275862068,0.09626286532005064,Johnston 
0.4235905044510386,Age Group,Missing or Undisclosed,0.4457455113192818,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.34020618556701027,0.17136498516320475,Jones 
0.4286652438023313,Age Group,Missing or Undisclosed,0.3814463111760409,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2616111256887956,0.16368412411755048,Lee 
0.4578810579422107,Age Group,Missing or Undisclosed,0.40056172261602246,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.27253218884120173,0.13591194007032564,Lenoir 
0.31499528450172903,Age Group,Missing or Undisclosed,0.3619942196531792,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2158953234795251,0.09336686576548256,Lincoln 
0.5146526177148502,Age Group,Missing or Undisclosed,0.4813674160763782,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2771855010660981,0.1284162001975634,Madison 
0.39174283012921524,Age Group,Missing or Undisclosed,0.3839975285758418,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.14269406392694062,0.03939489442168295,Martin 
0.4256665390993749,Age Group,Missing or Undisclosed,0.3647214419219797,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.21943214608251282,0.12708253603775993,Mecklenburg 
,Age Group,Missing or Undisclosed,0.43857373366659286,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.27736047736047736,,Missing 
0.2648018648018648,Age Group,Missing or Undisclosed,0.3547782635852592,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.05674846625766872,0.01724941724941725,Mitchell 
0.348628156022825,Age Group,Missing or Undisclosed,0.27485055771245454,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.13490247357524246,0.09677167200812944,Moore 
0.3920470199283681,Age Group,Missing or Undisclosed,0.4151915969655709,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2458087367178276,0.09560106529525209,Nash 
0.5011509245760761,Age Group,Missing or Undisclosed,0.39871196166407225,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.20676907055454308,0.1523440497199417,New Hanover 
0.37946127946127944,Age Group,Missing or Undisclosed,0.42083644510828977,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.18803418803418803,0.05925925925925926,Northampton 
0.4183168316831683,Age Group,Missing or Undisclosed,0.3614697120158888,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.1575875486381323,0.09308698727015559,Onslow 
0.4907325684024713,Age Group,Missing or Undisclosed,0.4328532502919424,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2364864864864865,0.10812003530450133,Pamlico 
0.3988415390980554,Age Group,Missing or Undisclosed,0.4114383269312847,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.15692640692640691,0.059991725279271824,Pender 
0.5317191283292978,Age Group,Missing or Undisclosed,0.38098542678695346,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.28732849071832123,0.17239709443099274,Perquimans 
0.37402487876871177,Age Group,Missing or Undisclosed,0.3626328699918234,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.15271317829457365,0.08306978705460678,Person 
0.5837596746687655,Age Group,Missing or Undisclosed,0.37670363159231357,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.25061134337777075,0.20838252656434475,Pitt 
0.29869455088653635,Age Group,Missing or Undisclosed,0.4048059149722736,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.27708058124174373,0.10898226927323505,Randolph 
0.5204102564102564,Age Group,Missing or Undisclosed,0.4234685361375396,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.06799417192812045,0.028717948717948718,Richmond 
0.42650281778334376,Age Group,Missing or Undisclosed,0.4639816076294278,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.41888031990859753,0.22957107075767064,Robeson 
0.3146209386281588,Age Group,Missing or Undisclosed,0.40022962112514354,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.18980848153214774,0.050090252707581225,Rockingham 
0.3878914686825054,Age Group,Missing or Undisclosed,0.4323978632157099,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2878286883955283,0.12338012958963283,Rowan 
0.1982837528604119,Age Group,Missing or Undisclosed,0.293331076506432,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.12205387205387205,0.03318077803203661,Rutherford 
0.4979937583593402,Age Group,Missing or Undisclosed,0.43536442769910355,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.18812912183269698,0.08054688661019468,Sampson 
0.5711350796096559,Age Group,Missing or Undisclosed,0.4884691412255655,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.19844357976653695,0.039291217257318954,Scotland 
0.2789745415702332,Age Group,Missing or Undisclosed,0.32816753926701575,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.17109634551495015,0.05501157201353035,Stokes 
0.426277543366151,Age Group,Missing or Undisclosed,0.38782256344636384,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.11918531556449585,0.05555555555555555,Surry 
0.5202702702702703,Age Group,Missing or Undisclosed,0.4708171206225681,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.10444444444444444,0.02886977886977887,Swain 
0.2787534435261708,Age Group,Missing or Undisclosed,0.4229362591431557,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.23756131744919412,0.05836776859504132,Transylvania 
0.48357371794871795,Age Group,Missing or Undisclosed,0.41750259425804226,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.3129306850425618,0.1546474358974359,Vance 
0.36387694343367516,Age Group,Missing or Undisclosed,0.43052837573385516,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2706896551724138,0.05193516374462454,Warren 
0.3009581524854639,Age Group,Missing or Undisclosed,0.3617838157117543,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.22303030303030302,0.09041028580787815,Wayne 
0.45343191348488193,Age Group,Missing or Undisclosed,0.4572159786358073,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.3760055159733395,0.180534098433017,Wilson 
0.3661141804788214,Age Group,Missing or Undisclosed,0.41485809682804675,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.1646039603960396,0.048987108655616944,Yancey 
0.51848931640779,Age Group,Missing or Undisclosed,0.34508816120906805,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.457206490614063,0.33990380824726013,Alamance 
0.5509130300216651,Age Group,Missing or Undisclosed,0.4098549389822703,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5870260392873459,0.3977096874032807,Alexander 
0.4902464065708419,Age Group,Missing or Undisclosed,0.33877261440227036,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5189718482252141,0.21765913757700206,Anson 
0.36487837387537486,Age Group,Missing or Undisclosed,0.37410317731465664,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4609571788413098,0.18293902032655782,Ashe 
0.6168674698795181,Age Group,Missing or Undisclosed,0.3569187870338097,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4926470588235294,0.4843373493975904,Avery 
0.4822439526505404,Age Group,Missing or Undisclosed,0.24306095979247733,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3993759750390016,0.13175501801338138,Bertie 
0.5020380434782609,Age Group,Missing or Undisclosed,0.3315388066397488,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3891454965357968,0.34341032608695654,Bladen 
0.5445098039215687,Age Group,Missing or Undisclosed,0.3444412287592508,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.43831703833900915,0.2607843137254902,Brunswick 
0.6111273792093704,Age Group,Missing or Undisclosed,0.3818497850150947,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4511607533946561,0.45241581259150804,Caldwell 
0.5475578406169666,Age Group,Missing or Undisclosed,0.23432343234323433,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.2991169977924945,0.34832904884318766,Camden 
0.5480290308808881,Age Group,Missing or Undisclosed,0.40219321148825066,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4759916492693111,0.32446278639533227,Carteret 
0.4970559371933268,Age Group,Missing or Undisclosed,0.3495514147688061,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4907932011331445,0.34003925417075564,Caswell 
0.5881211507635198,Age Group,Missing or Undisclosed,0.38484045489676494,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4747925403765504,0.44891588627351725,Catawba 
0.5952675916749257,Age Group,Missing or Undisclosed,0.3502952540642998,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4386970291057156,0.36038156590683845,Chatham 
0.6031957390146472,Age Group,Missing or Undisclosed,0.2547090244588136,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.34251968503937014,0.34753661784287615,Chowan 
0.40980881130507063,Age Group,Missing or Undisclosed,0.38553274682306937,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.43328684332868433,0.1936824605153782,Columbus 
0.5352378703813009,Age Group,Missing or Undisclosed,0.36659120310478654,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.41854419410745236,0.3421083697320269,Craven 
0.5004201176329373,Age Group,Missing or Undisclosed,0.27776667332933574,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3209149992323832,0.37636538230704597,Cumberland 
0.6386292834890965,Age Group,Missing or Undisclosed,0.21155830753353974,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.31115107913669066,0.3233644859813084,Currituck 
0.8286318758815233,Age Group,Missing or Undisclosed,0.295411690760528,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3500936914428482,0.3952750352609309,Dare 
0.44007782101167314,Age Group,Missing or Undisclosed,0.37169712107269615,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.454488971730351,0.34155642023346305,Davidson 
0.49925925925925924,Age Group,Missing or Undisclosed,0.3157894736842105,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4033835580227333,0.37679012345679014,Davie 
0.40220099667774084,Age Group,Missing or Undisclosed,0.3767749465084614,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5688269951794322,0.22051495016611294,Duplin 
0.46759778697721205,Age Group,Missing or Undisclosed,0.2721336575700261,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3060830383006115,0.2943475064804426,Forsyth 
0.4730927166630646,Age Group,Missing or Undisclosed,0.3054276545276964,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4174248690377723,0.3272098551977523,Franklin 
0.49497282608695653,Age Group,Missing or Undisclosed,0.34872923945819173,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.39027932006491844,0.31039402173913044,Gaston 
0.5516265912305516,Age Group,Missing or Undisclosed,0.28989098116947476,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.34678349089232186,0.35454974068835454,Granville 
0.5105608157319738,Age Group,Missing or Undisclosed,0.2657316148597422,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.383177570093458,0.2090313182811362,Greene 
0.47047186827253157,Age Group,Missing or Undisclosed,0.3108565277564201,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.35192631040280725,0.28009542095770057,Guilford 
0.42946708463949845,Age Group,Missing or Undisclosed,0.3046862589356632,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3836844464365755,0.19167039856695028,Halifax 
0.3913394495412844,Age Group,Missing or Undisclosed,0.3759430303884933,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.41062257296755605,0.24058715596330274,Henderson 
0.4076587493940863,Age Group,Missing or Undisclosed,0.24815579817055178,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.31262939958592134,0.14638875424139602,Hertford 
0.44964753272910374,Age Group,Missing or Undisclosed,0.23902569593147752,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.26952436876101,0.2311178247734139,Hoke 
0.5097668014800791,Age Group,Missing or Undisclosed,0.32865464632454927,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.40581848845788976,0.3312967902934343,Iredell 
0.5565501973240928,Age Group,Missing or Undisclosed,0.2761486292864648,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.306551724137931,0.2567138319376263,Johnston 
0.5027502750275028,Age Group,Missing or Undisclosed,0.35675253708040594,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.40353460972017674,0.30143014301430143,Jones 
0.5808022258288894,Age Group,Missing or Undisclosed,0.36596055514974435,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.42456048281291003,0.37514491073498724,Lee 
0.5178496430071399,Age Group,Missing or Undisclosed,0.32981142169319244,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.38320049049662785,0.2624947501049979,Lenoir 
0.5445628276678505,Age Group,Missing or Undisclosed,0.3877649325626204,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4468136661012842,0.31185523422966344,Lincoln 
0.42264400794526596,Age Group,Missing or Undisclosed,0.4537914691943128,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.47183491355270496,0.18671374972412272,Macon 
0.5598397596394592,Age Group,Missing or Undisclosed,0.3443178318447798,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4399431414356787,0.3099649474211317,Madison 
0.495225102319236,Age Group,Missing or Undisclosed,0.33642261353104724,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.41438356164383566,0.165075034106412,Martin 
0.544065206316862,Age Group,Missing or Undisclosed,0.3357434768940585,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4854014598540146,0.23713703515028017,Mcdowell 
0.5138753651411879,Age Group,Missing or Undisclosed,0.27688574582736725,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3401176237362057,0.313230282375852,Mecklenburg 
0.42582582582582584,Age Group,Missing or Undisclosed,0.44284821986258593,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.7131901840490797,0.27927927927927926,Mitchell 
0.4609375,Age Group,Missing or Undisclosed,0.34071222329162654,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4917081260364842,0.2573784722222222,Montgomery 
0.6976050530748311,Age Group,Missing or Undisclosed,0.49004745177790104,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5381933093603574,0.43328362137029564,Moore 
0.46194225721784776,Age Group,Missing or Undisclosed,0.39432412247946225,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5737179487179487,0.23490813648293962,Northampton 
0.5207415089447758,Age Group,Missing or Undisclosed,0.30685203574975173,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.381771924573481,0.33069743323826806,Onslow 
0.64,Age Group,Missing or Undisclosed,0.3985986765278318,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5646718146718146,0.365625,Pamlico 
0.672608221171335,Age Group,Missing or Undisclosed,0.21653589413280244,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.25650224215246636,0.4161513277555475,Pasquotank 
0.5726763717805151,Age Group,Missing or Undisclosed,0.36377863138426514,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.46392496392496396,0.2880179171332587,Pender 
0.5585305105853051,Age Group,Missing or Undisclosed,0.31124219292158223,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4552058111380145,0.35118306351183065,Perquimans 
0.538320236758853,Age Group,Missing or Undisclosed,0.22327097265724205,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.207935631458547,0.2690070415348505,Pitt 
0.3483502538071066,Age Group,Missing or Undisclosed,0.43211334120425027,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5901374292643492,0.2315989847715736,Polk 
0.40663978242520865,Age Group,Missing or Undisclosed,0.38165654431828183,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4400594451783355,0.24992966332176686,Randolph 
0.619105199516324,Age Group,Missing or Undisclosed,0.34184610248706393,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5808644973288004,0.3615477629987908,Richmond 
0.3943911066195048,Age Group,Missing or Undisclosed,0.3584385763490241,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3522571819425445,0.13011622031328954,Rockingham 
0.301880621422731,Age Group,Missing or Undisclosed,0.3124576844955992,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3173400673400673,0.12330335241210139,Rutherford 
0.5275061124694377,Age Group,Missing or Undisclosed,0.3363648174613486,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5053800763623741,0.29665851670741644,Sampson 
0.5324232081911263,Age Group,Missing or Undisclosed,0.308368108939161,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.23994811932555124,0.0701554797117937,Scotland 
0.47774946089002157,Age Group,Missing or Undisclosed,0.35288155227338547,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.434984520123839,0.22034895118604195,Stanly 
0.5300062189054726,Age Group,Missing or Undisclosed,0.36351034335679255,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5044003017349761,0.3118781094527363,Surry 
0.2907418516296741,Age Group,Missing or Undisclosed,0.3798328108672936,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3973370707778556,0.11337732453509299,Transylvania 
0.523273148915024,Age Group,Missing or Undisclosed,0.31915538492624773,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3802083333333333,0.35671691237369557,Union 
0.5190271816881259,Age Group,Missing or Undisclosed,0.313732272570045,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3964329144710174,0.2798283261802575,Vance 
0.6244740670834807,Age Group,Missing or Undisclosed,0.25933455807307615,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.2772474788329828,0.3032322755691872,Wake 
0.5235008103727715,Age Group,Missing or Undisclosed,0.3480603448275862,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5267857142857143,0.23905996758508913,Washington 
0.5758928571428571,Age Group,Missing or Undisclosed,0.3107029956345025,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.39589442815249265,0.41434151785714285,Watauga 
0.41403794668839483,Age Group,Missing or Undisclosed,0.3501673557786966,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4125252525252526,0.237690606448609,Wayne 
0.5059760956175299,Age Group,Missing or Undisclosed,0.3532880827862468,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3704895426338773,0.2568924302788845,Wilson 
0.5231866825208086,Age Group,Missing or Undisclosed,0.39783001808318263,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.49341894060995184,0.45689655172413796,Yadkin 
0.41547560374568754,Age Group,Missing or Undisclosed,0.3518363939899833,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.4863861386138614,0.1936914736323312,Yancey 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Alamance 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Alexander 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Anson 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Ashe 
,Age Group,Missing or Undisclosed,0.0006832934745473181,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Ashe 
,Age Group,Missing or Undisclosed,0.0003485535029627048,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006127450980392157,,Avery 
,Age Group,Missing or Undisclosed,0.0004931574405128837,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0008861320336730173,,Beaufort 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Bertie 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Bladen 
,Age Group,Missing or Undisclosed,0.0006729475100942127,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003849114703618168,,Bladen 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Brunswick 
,Age Group,Missing or Undisclosed,0.0015902183899922256,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016582602086644095,,Buncombe 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Burke 
,Age Group,Missing or Undisclosed,0.0006105538595726123,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0012201499041310788,,Burke 
,Age Group,Missing or Undisclosed,0.0009201125784801906,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0007396449704142012,,Cabarrus 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Caldwell 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Camden 
,Age Group,Missing or Undisclosed,0.0033003300330033004,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Camden 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Carteret 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Catawba 
,Age Group,Missing or Undisclosed,0.0004968532626697582,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005353796734183993,,Catawba 
,Age Group,Missing or Undisclosed,0.0005103156666909674,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0010556477152767305,,Chatham 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Chowan 
,Age Group,Missing or Undisclosed,0.001124543154343548,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006561679790026247,,Chowan 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Cleveland 
,Age Group,Missing or Undisclosed,0.0010057326762546515,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0013679890560875513,,Cleveland 
