Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24984,DAVIE COUNTY,5554,5601,3320,5428,5603,2682,2640,2572,1693,2684,2919,2919,2914,2856,1627,7606,6296,9138,6295,6215,6040,3174,9138,9109,8911,4422,9138,6296,14961,15334,15443,15491,25985,8627,23070,24356,25125,8828,24001,25326,26147,Davie,10,10,10,10,57,15433,15324,14951,7596,465,257,40760,465,257,527,465,221,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15434,7316,1839,8147,7952,8137,17473,17383,16909,6768,16220,7046,7861,7856,7662,1818,16437,16871,16935,6639,15767
206604,CUMBERLAND COUNTY,19472,19613,9755,18979,19624,7141,7085,6939,4020,7152,12472,12472,12387,12040,5735,33970,31152,45682,31144,30911,30281,14574,45678,45447,44248,17401,45682,31152,91554,93633,94134,94171,234021,39277,190290,201262,206995,42391,215483,227649,234758,Cumberland,17312,17275,17025,1995,17337,76822,76358,74529,31975,89641,70634,310252,88586,69998,89864,86210,8253,70764,68087,5926,252655,40937,335509,277878,CUMBERLAND COUNTY,76834,53295,7234,61933,59179,61832,82961,82548,79884,26904,75978,50675,58785,58727,56239,7125,75025,77243,77446,26226,71528
23840,MCDOWELL COUNTY,3933,3973,2308,3867,3973,3120,3081,3023,1808,3120,853,853,852,844,500,5753,8379,3450,8374,8316,8165,3900,3450,3445,3419,1853,3450,8379,11584,11761,11824,11857,25289,8285,22567,23478,23914,8633,23880,24877,25408,Mcdowell,0,0,0,0,28,11824,11761,11584,5753,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11829,3320,700,3490,3456,3489,21293,21236,20857,7636,19996,2983,3127,3127,3101,622,20038,20374,20404,7445,19245
13177,CHEROKEE COUNTY,2718,2724,1829,2700,2724,2027,2021,2007,1420,2027,697,697,697,693,409,4725,5003,2309,5000,4992,4949,3292,2309,2309,2304,1378,2309,5003,7357,7405,7413,7455,14023,6598,12806,13083,13299,6840,13620,13914,14144,Cherokee,104,104,104,55,143,7309,7301,7253,4670,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7312,2900,939,2919,2917,2919,10506,10491,10384,5667,10107,2619,2635,2635,2635,878,10009,10103,10122,5535,9748
7932,CHOWAN COUNTY,1757,1761,1186,1741,1762,1184,1180,1172,825,1185,577,577,577,569,361,2752,3080,1675,3076,3068,3033,1855,1675,1675,1655,897,1675,3080,4688,4743,4751,4781,8768,3274,7519,7839,7991,3622,8322,8658,8858,Chowan,0,0,0,0,26,4751,4743,4688,2752,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4755,1746,440,1847,1843,1847,6765,6747,6641,3115,6402,1695,1791,1791,1789,470,5983,6074,6075,2794,5757
115375,ORANGE COUNTY,41501,43201,13455,38733,43394,18335,16932,15339,5092,18495,24899,24866,24569,23394,8363,27290,41355,48573,41330,39153,36384,11346,48569,48023,46252,15915,48573,41355,82688,87228,89951,90009,118798,24672,100267,108423,117141,25156,103171,111543,121226,Orange,52,52,52,29,81,89899,87176,82636,27261,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89928,23727,3486,26702,25696,26549,93059,90875,84473,21226,78070,23645,26666,26558,25616,3596,81948,87958,89530,20725,75763
17085,ALEXANDER COUNTY,2764,2777,1660,2721,2777,1794,1786,1758,1093,1794,983,983,978,963,567,4416,6342,2809,6342,6309,6224,3060,2809,2805,2759,1356,2809,6342,8995,9126,9163,9203,18051,6181,16321,16853,17198,6451,17243,17812,18161,Alexander,12,12,12,0,52,9151,9114,8983,4416,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9151,2815,434,3066,3013,3062,14620,14597,14407,5855,14036,2626,2866,2865,2806,406,13826,13999,14011,5701,13474
233540,DURHAM COUNTY,71711,73714,22543,68722,73992,34431,32946,31327,9689,34685,39307,39283,38765,37395,12854,45667,79775,82072,79765,77243,74050,20176,82069,81119,78893,25313,82072,79775,153450,158869,162341,162399,245382,44769,209178,222381,236849,46113,219300,233204,250476,Durham,507,507,507,178,552,161834,158362,152943,45489,8078,5570,301307,8053,5557,8118,7979,2097,5620,5507,1559,255829,43764,321488,275950,DURHAM COUNTY,161847,54162,6611,61637,58784,61314,180721,175990,166367,37405,157159,52871,60204,60032,57432,6623,159392,167938,171025,36587,150800
70172,HENDERSON COUNTY,19441,19660,12454,19090,19672,12203,12019,11769,7805,12214,7458,7457,7422,7321,4649,24382,27785,17782,27759,27485,26849,14728,17782,17726,17460,9628,17782,27785,44351,45253,45583,45640,73083,27943,65478,68404,70420,28488,68078,71175,73479,Henderson,42,42,42,26,73,45541,45211,44309,24356,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45567,13935,4258,15133,14752,15122,56584,56246,54708,23192,52428,13372,14535,14526,14177,4219,53231,54650,54813,22956,51110
21238,PASQUOTANK COUNTY,3513,3558,1941,3412,3559,1524,1488,1412,750,1525,2034,2034,2025,2000,1191,5335,6555,4531,6553,6492,6348,3114,4531,4529,4487,2221,4531,6555,10835,11021,11084,11101,23170,7009,19814,20703,21290,7563,21609,22560,23281,Pasquotank,0,0,0,0,15,11084,11021,10835,5335,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11086,5542,1070,5844,5766,5841,17385,17293,16758,6469,16031,5246,5519,5517,5450,1013,15253,15721,15750,5996,14568
6968,PAMLICO COUNTY,1306,1311,937,1297,1311,933,929,921,668,933,378,378,377,376,269,2731,2897,1481,2897,2885,2847,1793,1481,1479,1477,938,1481,2897,4324,4364,4378,4427,7319,3321,6735,6897,7024,3409,7046,7229,7397,Pamlico,0,0,0,0,49,4378,4364,4324,2731,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4378,1239,307,1330,1309,1330,5828,5808,5739,3009,5626,1174,1251,1251,1234,302,5535,5589,5596,2944,5433
7319,MITCHELL COUNTY,1309,1326,768,1290,1327,1169,1152,1139,688,1170,157,157,157,151,80,1921,3099,820,3099,3088,3050,1516,820,820,802,405,820,3099,3852,3908,3919,3919,7848,2932,7011,7233,7349,3070,7505,7740,7880,Mitchell,,,,,,3919,3908,3852,1921,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3919,1171,300,1302,1293,1302,6454,6437,6338,2693,6225,1046,1170,1170,1165,258,6016,6097,6104,2622,5913
12222,CURRITUCK COUNTY,1783,1797,1111,1763,1797,1031,1021,1005,668,1031,766,766,762,758,443,2829,3599,1964,3599,3584,3540,1841,1964,1962,1941,988,1964,3599,5571,5636,5653,5683,13702,4459,11658,12042,12290,5071,13091,13502,13768,Currituck,90,90,90,0,120,5563,5546,5481,2829,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5563,2107,423,2253,2208,2252,10425,10400,10288,4504,10082,1993,2132,2131,2086,421,9325,9432,9446,3997,9117
90907,BRUNSWICK COUNTY,25270,25316,18398,25112,25318,10310,10279,10220,7859,10312,15006,15006,14991,14892,10539,44973,25043,42772,25040,24972,24758,16929,42770,42684,42318,27932,42772,25043,67332,67912,68066,68121,95135,45438,87098,89645,91035,46601,90964,93748,95319,Brunswick,256,256,256,112,306,67810,67656,67076,44861,3007,2042,137478,2996,2042,3032,2970,1719,2077,2032,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67815,23709,7212,25998,25263,25983,66289,66145,65489,37670,64285,22846,25000,24997,24323,7410,63280,63868,63958,36754,62220
82959,DAVIDSON COUNTY,14295,14400,8023,13973,14417,6828,6740,6562,4049,6845,7572,7572,7555,7411,3974,21638,22084,23122,22081,21901,21398,11182,23122,23075,22731,10288,23122,22084,44418,45265,45492,45560,88998,26845,77506,81240,83124,27629,82787,86967,89328,Davidson,289,289,289,168,354,45203,44976,44129,21470,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45206,25135,5053,27144,26644,27133,59947,59669,58139,21522,55522,23895,25727,25724,25283,5053,54522,55800,55921,21031,52214
38582,FRANKLIN COUNTY,7012,7080,3454,6826,7085,2703,2663,2586,1362,2707,4378,4377,4349,4240,2092,9556,8834,13310,8830,8727,8510,3807,13309,13263,12981,5714,13310,8834,21587,22086,22235,22326,40946,11188,35437,37505,38719,11523,37451,39708,41228,Franklin,96,96,96,35,182,22139,21990,21491,9521,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22144,12906,2244,14661,14174,14633,25151,24934,24173,8793,23266,12345,13997,13986,13555,2254,23091,23737,23811,8635,22288
27165,DARE COUNTY,6070,6120,3767,6006,6125,2546,2526,2500,1722,2551,3574,3574,3544,3506,2045,8234,7236,8877,7233,7201,7087,4137,8877,8867,8736,4097,8877,7236,15823,16068,16110,16144,28329,9902,25578,26609,27288,10221,26630,27722,28458,Dare,0,0,0,0,31,16110,16068,15823,8234,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16113,5358,761,6075,5816,6064,21999,21949,21590,9338,20956,5037,5756,5748,5506,742,20986,21300,21330,9160,20424
150925,NEW HANOVER COUNTY,33603,33922,18084,32890,33935,13419,13279,13099,8044,13431,20504,20503,20324,19791,10040,42488,37063,59636,37047,36766,35989,17450,59635,59256,57854,24866,59636,37063,94283,96462,97122,97179,158252,43222,139176,146589,151435,44300,145551,153509,159036,New Hanover,440,440,440,172,480,96682,96022,93843,42316,3333,2158,223363,3308,2147,3388,3227,1407,2200,2093,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96699,45944,7037,52965,50491,52857,102683,102062,99710,35856,96380,44155,51026,50997,48695,7011,95747,97770,98209,35216,92928
21370,BLADEN COUNTY,1879,1880,1222,1855,1880,1224,1223,1216,837,1224,656,656,656,639,385,4662,5573,2755,5570,5558,5505,3208,2755,2752,2697,1291,2755,5573,9291,9483,9511,9544,24225,6345,19497,20887,21410,6874,21904,23579,24310,Bladen,1186,1173,1089,163,1216,8325,8310,8202,4499,6626,4895,31131,6346,4743,6691,5471,783,4924,4086,473,26077,7459,32722,28574,BLADEN COUNTY,8328,4350,815,4744,4660,4743,12875,12856,12573,5276,12083,4139,4520,4520,4442,765,11702,11955,11966,5107,11272
11594,ANSON COUNTY,1699,1706,869,1683,1708,1346,1340,1335,721,1348,360,360,359,348,148,2766,4455,1472,4453,4441,4398,2151,1472,1472,1439,615,1472,4455,5847,5923,5935,5958,12435,3878,10967,11389,11644,4023,11750,12208,12504,Anson,10,10,10,0,31,5925,5913,5837,2766,172,102,23143,172,102,228,172,100,146,102,75,19608,4730,24446,21306,ANSON COUNTY,5927,2786,483,3118,3081,3117,9158,9146,8955,3440,8792,2552,2859,2858,2827,438,8460,8634,8639,3365,8313
