Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
15157,14896,17611,15629,TRANSYLVANIA COUNTY,9782,194,15623,3157,15276,6685,,3037,207,9761,,29099,,9782,30988,14367,279,3169,18841,228,,5796,18552,207,7977,33015,TRANSYLVANIA,279,1098,3169,34385,,19245,18244,1081,293,3323,10809,3286,3323,6793,14724,18160,279,9782,8102,224,3141,15159,207
8467,8425,10361,9064,MARTIN COUNTY,3444,107,9058,2252,8965,3544,,2096,124,3438,,17917,,3444,19455,8141,175,2240,11523,124,,2042,10846,124,4137,21211,MARTIN,175,486,2240,22440,,11663,10771,512,184,2415,5372,2383,2415,3673,8632,11059,175,3444,4309,133,2222,8473,124
7950,7861,9858,8475,WARREN COUNTY,3998,83,8467,2209,8306,3182,,2111,111,3988,,16200,,3998,17477,7636,138,2349,10891,92,,2316,10426,111,3766,18843,WARREN,138,501,2349,19731,,11098,10300,488,148,2475,5173,2447,2475,3263,8029,10376,138,3998,3843,117,2328,7960,111
3525,3498,4405,3722,JONES COUNTY,1723,26,3720,1101,3673,1573,,985,41,1719,,7704,,1723,8314,3379,56,1069,4904,30,,1025,4645,41,1819,8956,JONES,56,220,1069,9419,,4982,4593,234,72,1188,2257,1175,1188,1607,3537,4694,56,1723,1871,51,1054,3525,41
16056,15817,21901,16784,DAVIE COUNTY,10112,162,16770,6853,16408,6228,,6535,236,10047,,33901,,10112,37262,15130,347,7249,24239,182,,5200,23567,236,8001,40760,DAVIE,347,1611,7249,42846,,24800,23173,1636,355,7661,9279,7484,7661,6378,15673,22873,347,10112,8196,251,7120,16067,236
72595,71620,188714,78323,CUMBERLAND COUNTY,42237,6071,78207,48070,76504,24373,0,45154,77496,41983,61,252655,61,42237,277878,68318,90771,51452,223544,7096,61,18553,201767,75242,36473,310252,CUMBERLAND,93431,6029,51451,335509,61,227511,199434,6162,93927,55261,40937,53609,55258,25025,72778,211619,93879,42237,38283,77665,50318,72650,77623
19759,19562,21833,20810,MCDOWELL COUNTY,7806,218,20797,3103,20514,7168,,2756,338,7781,,36617,,7807,39943,18739,497,2885,24255,263,,4149,23000,338,7919,43474,MCDOWELL,497,533,2885,45756,,24588,22772,613,508,3270,9517,3244,3270,7327,19603,23203,497,7806,8203,351,2872,19764,338
9826,9781,12403,10286,CHEROKEE COUNTY,5154,179,10281,2755,10203,5273,49,2465,424,5149,77,23877,77,5154,25640,9514,550,2477,13525,215,77,3414,12794,424,6225,27420,CHEROKEE,550,773,2477,28612,77,13670,12682,831,611,2773,8723,2772,2773,5402,9911,13216,550,5154,6448,481,2477,9836,424
5790,5758,7086,6559,CHOWAN COUNTY,3105,,6554,1599,6494,2583,,1538,,3096,,11164,,3106,12171,5548,,1640,8196,,,1921,7431,,3003,13243,CHOWAN,,420,1640,13943,,8263,7397,393,,1704,3521,1702,1704,2902,6266,7865,,3105,3295,,1639,5791,
84998,79864,96449,89127,ORANGE COUNTY,55277,343,89037,22150,83163,19116,,21954,818,54429,,119925,,55282,130842,73677,1155,24534,108526,391,,16049,110436,818,22467,142010,ORANGE,1155,3008,24534,148476,,115158,104636,2943,1205,24826,21654,24208,24824,19843,76766,100071,1155,55277,23177,857,23954,85045,818
13032,12933,15036,13675,ALEXANDER COUNTY,6038,59,13666,2580,13529,5099,,2383,71,6023,,30040,,6038,32781,12582,89,2577,16385,65,,3260,15723,71,5478,35620,ALEXANDER,89,320,2577,37497,,16611,15557,334,134,2802,7667,2767,2802,5237,13146,15815,89,6038,5636,110,2553,13036,71
159190,153713,199080,168952,DURHAM COUNTY,100830,1428,168855,50414,161787,34392,0,48777,4548,99986,0,255829,0,100830,275950,145755,6128,54833,222922,1640,0,28183,218649,4548,41518,301307,DURHAM,6128,5698,54833,321488,0,232019,211459,5786,6169,56898,43764,55007,56892,35728,153346,209888,6128,100830,43154,4571,53198,159245,4548
52260,51280,62809,54366,HENDERSON COUNTY,31966,766,54346,13249,53105,21756,,12601,960,31805,,95451,,31969,103234,49248,1430,13643,68606,873,,17909,66895,960,26354,111764,HENDERSON,1430,3832,13642,117417,,70173,65641,3871,1437,14370,30961,14071,14370,22126,50872,65551,1430,31966,26870,980,13401,52272,960
14889,14725,18884,16736,PASQUOTANK COUNTY,6995,0,16706,5109,16406,5591,,4765,0,6981,,31068,,6995,34029,14119,13,4981,21747,13,,3631,19897,0,6482,37393,PASQUOTANK,13,891,4981,39824,,22137,19683,959,33,5368,6841,5328,5368,6110,15747,20869,13,6995,7082,14,4958,14902,0
5841,5816,6851,6102,PAMLICO COUNTY,2892,49,6102,1120,6053,3043,,1061,66,2887,,10805,,2892,11540,5724,77,1146,7337,52,,1901,7065,66,3352,12261,PAMLICO,77,260,1146,12726,,7417,7021,264,93,1222,3866,1207,1222,3110,5947,7144,77,2892,3426,78,1139,5841,66
5829,5781,6690,6225,MITCHELL COUNTY,2607,52,6223,1045,6149,2506,,939,52,2600,,12229,,2607,13195,5699,101,1073,7435,72,,1422,6978,52,2796,14242,MITCHELL,101,238,1073,14964,,7531,6903,256,114,1192,3810,1185,1192,2576,6049,7195,101,2607,2904,75,1070,5830,52
9097,9048,10685,10149,CURRITUCK COUNTY,3802,13,10141,1982,10075,3654,,1846,13,3792,,21675,,3802,23787,8826,34,1959,12190,19,,2043,11088,13,4024,26216,CURRITUCK,34,357,1959,27763,,12309,11000,366,46,2114,4551,2081,2114,4171,9843,11859,34,3802,4556,28,1939,9101,13
62344,62005,83648,65175,BRUNSWICK COUNTY,44976,1133,65154,22221,64684,34987,,21235,1488,44875,,121795,,44976,129086,60925,1815,23011,90173,1242,,29722,86877,1488,42575,137478,BRUNSWICK,1815,6455,23009,142820,,91256,86102,6257,1844,24237,46605,23674,24235,36215,63464,87500,1815,44976,43714,1505,22609,62361,1488
53013,52439,72949,57045,DAVIDSON COUNTY,29338,695,57015,23235,56066,19730,,21811,928,29213,,131285,,29338,144432,50210,1249,23451,82070,782,,14846,77442,928,24775,158409,DAVIDSON,1249,4350,23450,167609,,83431,76577,4394,1278,25108,31089,24755,25106,20199,53557,78041,1249,29338,25375,961,23210,53030,928
22330,22034,33023,23601,FRANKLIN COUNTY,13643,246,23587,11938,23127,8011,,11381,384,13578,,54524,,13645,59978,21258,506,12839,36892,275,,6335,35589,384,10186,65799,FRANKLIN,506,1929,12839,69685,,37692,35032,1910,525,13566,11935,13259,13565,8199,22253,34697,506,13643,10384,411,12614,22339,384
20795,20569,24568,21618,DARE COUNTY,11678,0,21605,5044,21283,8622,,4667,0,11619,,30088,,11679,32745,19901,10,5235,26755,10,,6037,26053,0,9206,35367,DARE,10,584,5235,37009,,27294,25654,609,23,5653,8201,5462,5653,8814,20538,25592,10,11678,9433,17,5085,20801,0
94662,93336,132773,99852,NEW HANOVER COUNTY,62877,853,99822,43169,97869,33425,0,41197,1236,62447,0,191812,0,62881,206724,90340,1829,47084,147255,995,0,27563,143025,1236,40290,223363,NEW HANOVER,1829,6012,47083,234473,0,151281,140096,6098,1846,49583,43147,47557,49562,34343,94373,139371,1829,62877,41436,1257,45524,94684,1236
11396,11311,14813,12347,BLADEN COUNTY,5069,90,12340,3987,12178,4842,,3749,151,5050,,26077,,5069,28574,10913,176,4099,16680,98,,3061,15678,151,5584,31131,BLADEN,176,652,4099,32722,,16930,15536,688,218,4365,7459,4326,4365,5004,11715,15878,176,5069,5790,177,4074,11402,151
8282,8208,10435,8836,ANSON COUNTY,4000,69,8835,2465,8724,3243,,2237,95,3991,,19608,,4000,21306,8103,119,2551,11631,77,,2134,10933,95,3685,23143,ANSON,119,373,2551,24446,,11772,10846,421,129,2807,4730,2788,2807,3329,8598,11182,119,4000,3827,99,2543,8283,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
