male_pop-1,female_pop-1,male_pop-2,female_pop-2,age_18_24-1,age_18_24-2,"Prior Day Cases Per 10,000 Residents",age_0_1-2,age_0_1-1,white_pop-1,up_county,age_25_49,age_65_74,age_0_1,age_65_74-1,asian_pi_pop,age_65_74-2,age_75_up-1,"Prior Day Cases Per 100,000 Residents",age_2_4,age_75_up-2,asian_pi_pop-1,asian_pi_pop-2,"Last 7 Days Cases Per 100,000 Residents",age_15_17,Last 7 Day Cases,white_pop-2,Last 14 Days Cases,"Last 7 Days Cases Per 10,000 Residents",black_pop-1,black_pop-2,female_pop,nonhisp_pop-2,nonhisp_pop-1,male_pop,ai_an_pop-1,ai_an_pop-2,age_10_14,hispanic_pop,age_75_up,age_0_17,ai_an_pop,County,hispanic_pop-2,age_15_17-2,age_15_17-1,age_5_9,hispanic_pop-1,age_50_64,age_25_49-2,age_25_49-1,age_5_9-2,age_18_24,age_5_9-1,white_pop,"Last 14 Days Cases Per 10,000 Residents","Last 14 Days Cases Per 100,000 Residents",Prior Day Cases,age_0_17-1,age_0_17-2,age_10_14-2,age_10_14-1,age_2_4-2,age_50_64-1,age_50_64-2,age_2_4-1,nonhisp_pop,black_pop
19487.0,20337.0,19487.0,20337.0,3855.0,3855.0,2.0,931.0,931.0,23700.0,PASQUOTANK COUNTY,12534.0,4092.0,931.0,4092.0,727.0,4092.0,2749.0,15.0,1500.0,2749.0,727.0,727.0,90.0,1479.0,36,23700.0,75,9.0,15093.0,15093.0,20337.0,37524.0,37524.0,19487.0,304.0,304.0,2501.0,2300.0,2749.0,8756.0,304.0,Pasquotank,2300.0,1479.0,1479.0,2345.0,2300.0,7838.0,12534.0,12534.0,2345.0,3855.0,2345.0,23700.0,19.0,188.0,6,8756.0,8756.0,2501.0,2501.0,1500.0,7838.0,7838.0,1500.0,37524.0,15093.0
13944.0,14668.0,13944.0,14668.0,1684.0,1684.0,6.0,500.0,500.0,27254.0,CHEROKEE COUNTY,6942.0,5115.0,500.0,5115.0,239.0,5115.0,3608.0,56.0,692.0,3608.0,239.0,239.0,115.0,898.0,33,27254.0,62,12.0,577.0,577.0,14668.0,27675.0,27675.0,13944.0,542.0,542.0,1414.0,937.0,3608.0,4735.0,542.0,Cherokee,937.0,898.0,898.0,1231.0,937.0,6528.0,6942.0,6942.0,1231.0,1684.0,1231.0,27254.0,22.0,217.0,16,4735.0,4735.0,1414.0,1414.0,692.0,6528.0,6528.0,692.0,27675.0,577.0
17398.0,18460.0,17398.0,18460.0,2316.0,2316.0,1.0,683.0,683.0,34389.0,MACON COUNTY,8914.0,5819.0,683.0,5819.0,412.0,5819.0,4531.0,11.0,1054.0,4531.0,412.0,412.0,67.0,1171.0,24,34389.0,53,7.0,743.0,743.0,18460.0,33217.0,33217.0,17398.0,314.0,314.0,1915.0,2641.0,4531.0,6598.0,314.0,Macon,2641.0,1171.0,1171.0,1775.0,2641.0,7680.0,8914.0,8914.0,1775.0,2316.0,1775.0,34389.0,15.0,148.0,4,6598.0,6598.0,1915.0,1915.0,1054.0,7680.0,7680.0,1054.0,33217.0,743.0
6445.0,7018.0,6445.0,7018.0,805.0,805.0,1.0,237.0,237.0,10157.0,PERQUIMANS COUNTY,3433.0,2065.0,237.0,2065.0,76.0,2065.0,1606.0,15.0,365.0,1606.0,76.0,76.0,89.0,420.0,12,10157.0,41,9.0,3161.0,3161.0,7018.0,13093.0,13093.0,6445.0,69.0,69.0,807.0,370.0,1606.0,2506.0,69.0,Perquimans,370.0,420.0,420.0,677.0,370.0,3048.0,3433.0,3433.0,677.0,805.0,677.0,10157.0,30.0,305.0,2,2506.0,2506.0,807.0,807.0,365.0,3048.0,3048.0,365.0,13093.0,3161.0
43925.0,47085.0,43925.0,47085.0,6700.0,6700.0,2.0,1733.0,1733.0,71555.0,ROCKINGHAM COUNTY,26204.0,11080.0,1733.0,11080.0,796.0,11080.0,7916.0,15.0,2871.0,7916.0,796.0,796.0,58.0,3335.0,53,71555.0,136,6.0,18060.0,18060.0,47085.0,85250.0,85250.0,43925.0,599.0,599.0,5348.0,5760.0,7916.0,18315.0,599.0,Rockingham,5760.0,3335.0,3335.0,5028.0,5760.0,20795.0,26204.0,26204.0,5028.0,6700.0,5028.0,71555.0,15.0,149.0,14,18315.0,18315.0,5348.0,5348.0,2871.0,20795.0,20795.0,2871.0,85250.0,18060.0
59972.0,63159.0,59972.0,63159.0,11769.0,11769.0,1.0,3194.0,3194.0,78713.0,WAYNE COUNTY,37775.0,12211.0,3194.0,12211.0,2170.0,12211.0,8591.0,7.0,4891.0,8591.0,2170.0,2170.0,52.0,4745.0,64,78713.0,172,5.0,41133.0,41133.0,63159.0,107804.0,107804.0,59972.0,1115.0,1115.0,8140.0,15327.0,8591.0,29100.0,1115.0,Wayne,15327.0,4745.0,4745.0,8130.0,15327.0,23685.0,37775.0,37775.0,8130.0,11769.0,8130.0,78713.0,14.0,140.0,9,29100.0,29100.0,8140.0,8140.0,4891.0,23685.0,23685.0,4891.0,107804.0,41133.0
,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,,,,,,,,Missing,,,,,,,,,,,,,,,0,,,,,,,,,,
17261.0,17562.0,17261.0,17562.0,3229.0,3229.0,2.0,863.0,863.0,15892.0,SCOTLAND COUNTY,10524.0,3894.0,863.0,3894.0,368.0,3894.0,2637.0,17.0,1430.0,2637.0,368.0,368.0,66.0,1237.0,23,15892.0,58,7.0,13867.0,13867.0,17562.0,33673.0,33673.0,17261.0,4696.0,4696.0,2295.0,1150.0,2637.0,8030.0,4696.0,Scotland,1150.0,1237.0,1237.0,2205.0,1150.0,6509.0,10524.0,10524.0,2205.0,3229.0,2205.0,15892.0,17.0,167.0,6,8030.0,8030.0,2295.0,2295.0,1430.0,6509.0,6509.0,1430.0,33673.0,13867.0
34516.0,35169.0,34516.0,35169.0,5779.0,5779.0,4.0,1468.0,1468.0,49586.0,FRANKLIN COUNTY,21587.0,7308.0,1468.0,7308.0,674.0,7308.0,4627.0,39.0,2418.0,4627.0,674.0,674.0,212.0,2711.0,148,49586.0,286,21.0,18732.0,18732.0,35169.0,63432.0,63432.0,34516.0,693.0,693.0,4533.0,6253.0,4627.0,15161.0,693.0,Franklin,6253.0,2711.0,2711.0,4031.0,6253.0,15223.0,21587.0,21587.0,4031.0,5779.0,4031.0,49586.0,41.0,410.0,27,15161.0,15161.0,4533.0,4533.0,2418.0,15223.0,15223.0,2418.0,63432.0,18732.0
27240.0,27994.0,27240.0,27994.0,4355.0,4355.0,2.0,1682.0,1682.0,27904.0,HOKE COUNTY,20861.0,3868.0,1682.0,3868.0,1200.0,3868.0,1986.0,16.0,2888.0,1986.0,1200.0,1200.0,110.0,2055.0,61,27904.0,121,11.0,20581.0,20581.0,27994.0,47539.0,47539.0,27240.0,5549.0,5549.0,3944.0,7695.0,1986.0,14952.0,5549.0,Hoke,7695.0,2055.0,2055.0,4383.0,7695.0,9212.0,20861.0,20861.0,4383.0,4355.0,4383.0,27904.0,22.0,219.0,9,14952.0,14952.0,3944.0,3944.0,2888.0,9212.0,9212.0,2888.0,47539.0,20581.0
11781.0,11896.0,11781.0,11896.0,2566.0,2566.0,0.0,436.0,436.0,8548.0,HERTFORD COUNTY,6853.0,2773.0,436.0,2773.0,206.0,2773.0,2063.0,0.0,631.0,2063.0,206.0,206.0,30.0,804.0,7,8548.0,27,3.0,14589.0,14589.0,11896.0,22695.0,22695.0,11781.0,334.0,334.0,1322.0,982.0,2063.0,4378.0,334.0,Hertford,982.0,804.0,804.0,1185.0,982.0,5044.0,6853.0,6853.0,1185.0,2566.0,1185.0,8548.0,11.0,114.0,0,4378.0,4378.0,1322.0,1322.0,631.0,5044.0,5044.0,631.0,22695.0,14589.0
19109.0,18388.0,19109.0,18388.0,2719.0,2719.0,1.0,734.0,734.0,34436.0,ALEXANDER COUNTY,11564.0,4436.0,734.0,4436.0,425.0,4436.0,3231.0,8.0,1143.0,3231.0,425.0,425.0,147.0,1340.0,55,34436.0,107,15.0,2437.0,2437.0,18388.0,35709.0,35709.0,19109.0,199.0,199.0,2276.0,1788.0,3231.0,7457.0,199.0,Alexander,1788.0,1340.0,1340.0,1964.0,1788.0,8090.0,11564.0,11564.0,1964.0,2719.0,1964.0,34436.0,29.0,285.0,3,7457.0,7457.0,2276.0,2276.0,1143.0,8090.0,8090.0,1143.0,35709.0,2437.0
23757.0,27715.0,23757.0,27715.0,4052.0,4052.0,1.0,1186.0,1186.0,20666.0,EDGECOMBE COUNTY,14633.0,6313.0,1186.0,6313.0,255.0,6313.0,4196.0,12.0,1754.0,4196.0,255.0,255.0,130.0,2069.0,67,20666.0,166,13.0,30147.0,30147.0,27715.0,48919.0,48919.0,23757.0,404.0,404.0,3404.0,2553.0,4196.0,11568.0,404.0,Edgecombe,2553.0,2069.0,2069.0,3155.0,2553.0,10710.0,14633.0,14633.0,3155.0,4052.0,3155.0,20666.0,32.0,323.0,6,11568.0,11568.0,3404.0,3404.0,1754.0,10710.0,10710.0,1754.0,48919.0,30147.0
153424.0,168064.0,153424.0,168064.0,32135.0,32135.0,2.0,8278.0,8278.0,176922.0,DURHAM COUNTY,124352.0,27190.0,8278.0,27190.0,18818.0,27190.0,16574.0,21.0,11903.0,16574.0,18818.0,18818.0,99.0,9870.0,319,176922.0,584,10.0,122512.0,122512.0,168064.0,277560.0,277560.0,153424.0,3236.0,3236.0,17418.0,43928.0,16574.0,65659.0,3236.0,Durham,43928.0,9870.0,9870.0,18190.0,43928.0,55578.0,124352.0,124352.0,18190.0,32135.0,18190.0,176922.0,18.0,182.0,68,65659.0,65659.0,17418.0,17418.0,11903.0,55578.0,55578.0,11903.0,277560.0,122512.0
51569.0,50570.0,51569.0,50570.0,11987.0,11987.0,4.0,2620.0,2620.0,74848.0,CRAVEN COUNTY,30014.0,11632.0,2620.0,11632.0,3476.0,11632.0,8471.0,37.0,3741.0,8471.0,3476.0,3476.0,138.0,3386.0,141,74848.0,302,14.0,23004.0,23004.0,50570.0,94369.0,94369.0,51569.0,811.0,811.0,6023.0,7770.0,8471.0,21752.0,811.0,Craven,7770.0,3386.0,3386.0,5982.0,7770.0,18283.0,30014.0,30014.0,5982.0,11987.0,5982.0,74848.0,30.0,296.0,38,21752.0,21752.0,6023.0,6023.0,3741.0,18283.0,18283.0,3741.0,94369.0,23004.0
30692.0,29751.0,30692.0,29751.0,4943.0,4943.0,3.0,1212.0,1212.0,39487.0,GRANVILLE COUNTY,18882.0,6432.0,1212.0,6432.0,541.0,6432.0,4242.0,33.0,1895.0,4242.0,541.0,541.0,200.0,2345.0,121,39487.0,228,20.0,19822.0,19822.0,29751.0,55296.0,55296.0,30692.0,593.0,593.0,3664.0,5147.0,4242.0,12385.0,593.0,Granville,5147.0,2345.0,2345.0,3269.0,5147.0,13559.0,18882.0,18882.0,3269.0,4943.0,3269.0,39487.0,38.0,377.0,20,12385.0,12385.0,3664.0,3664.0,1895.0,13559.0,13559.0,1895.0,55296.0,19822.0
5519.0,5618.0,5519.0,5618.0,689.0,689.0,0.0,205.0,205.0,10730.0,ALLEGHANY COUNTY,2856.0,1796.0,205.0,1796.0,99.0,1796.0,1320.0,0.0,306.0,1320.0,99.0,99.0,117.0,321.0,13,10730.0,24,12.0,249.0,249.0,5618.0,10040.0,10040.0,5519.0,59.0,59.0,556.0,1097.0,1320.0,1888.0,59.0,Alleghany,1097.0,321.0,321.0,500.0,1097.0,2588.0,2856.0,2856.0,500.0,689.0,500.0,10730.0,22.0,215.0,0,1888.0,1888.0,556.0,556.0,306.0,2588.0,2588.0,306.0,10040.0,249.0
70163.0,71925.0,70163.0,71925.0,12250.0,12250.0,3.0,3225.0,3225.0,114263.0,ROWAN COUNTY,43580.0,14816.0,3225.0,14816.0,2101.0,14816.0,10555.0,25.0,5033.0,10555.0,2101.0,2101.0,134.0,5720.0,191,114263.0,409,13.0,24715.0,24715.0,71925.0,128688.0,128688.0,70163.0,1009.0,1009.0,9267.0,13400.0,10555.0,31359.0,1009.0,Rowan,13400.0,5720.0,5720.0,8114.0,13400.0,29528.0,43580.0,43580.0,8114.0,12250.0,8114.0,114263.0,29.0,288.0,36,31359.0,31359.0,9267.0,9267.0,5033.0,29528.0,29528.0,5033.0,128688.0,24715.0
6841.0,7430.0,6841.0,7430.0,1182.0,1182.0,-1.0,287.0,287.0,9298.0,SWAIN COUNTY,4321.0,1628.0,287.0,1628.0,122.0,1628.0,1175.0,-7.0,581.0,1175.0,122.0,122.0,14.0,487.0,2,9298.0,16,1.0,258.0,258.0,7430.0,13449.0,13449.0,6841.0,4593.0,4593.0,846.0,822.0,1175.0,3134.0,4593.0,Swain,822.0,487.0,487.0,933.0,822.0,2831.0,4321.0,4321.0,933.0,1182.0,933.0,9298.0,11.0,112.0,-1,3134.0,3134.0,846.0,846.0,581.0,2831.0,2831.0,581.0,13449.0,258.0
18654.0,19013.0,18654.0,19013.0,2827.0,2827.0,2.0,790.0,790.0,35715.0,YADKIN COUNTY,10826.0,4347.0,790.0,4347.0,233.0,4347.0,3364.0,19.0,1177.0,3364.0,233.0,233.0,117.0,1401.0,44,35715.0,89,12.0,1442.0,1442.0,19013.0,33329.0,33329.0,18654.0,277.0,277.0,2305.0,4338.0,3364.0,7816.0,277.0,Yadkin,4338.0,1401.0,1401.0,2143.0,4338.0,8487.0,10826.0,10826.0,2143.0,2827.0,2143.0,35715.0,24.0,236.0,7,7816.0,7816.0,2305.0,2305.0,1177.0,8487.0,8487.0,1177.0,33329.0,1442.0
24099.0,25911.0,24099.0,25911.0,3679.0,3679.0,1.0,1103.0,1103.0,20149.0,HALIFAX COUNTY,14122.0,6224.0,1103.0,6224.0,488.0,6224.0,4466.0,10.0,1662.0,4466.0,488.0,488.0,76.0,1893.0,38,20149.0,67,8.0,27254.0,27254.0,25911.0,48452.0,48452.0,24099.0,2119.0,2119.0,3162.0,1558.0,4466.0,10619.0,2119.0,Halifax,1558.0,1893.0,1893.0,2799.0,1558.0,10900.0,14122.0,14122.0,2799.0,3679.0,2799.0,20149.0,13.0,134.0,5,10619.0,10619.0,3162.0,3162.0,1662.0,10900.0,10900.0,1662.0,48452.0,27254.0
10722.0,11033.0,10722.0,11033.0,2100.0,2100.0,4.0,372.0,372.0,21109.0,MADISON COUNTY,6304.0,3037.0,372.0,3037.0,134.0,3037.0,1997.0,37.0,642.0,1997.0,134.0,134.0,165.0,748.0,36,21109.0,68,17.0,400.0,400.0,11033.0,21223.0,21223.0,10722.0,112.0,112.0,1038.0,532.0,1997.0,3816.0,112.0,Madison,532.0,748.0,748.0,1016.0,532.0,4501.0,6304.0,6304.0,1016.0,2100.0,1016.0,21109.0,31.0,313.0,8,3816.0,3816.0,1038.0,1038.0,642.0,4501.0,4501.0,642.0,21223.0,400.0
45277.0,45208.0,45277.0,45208.0,7631.0,7631.0,1.0,1712.0,1712.0,78906.0,BURKE COUNTY,27025.0,10605.0,1712.0,10605.0,4016.0,10605.0,8115.0,12.0,2597.0,8115.0,4016.0,4016.0,99.0,3147.0,90,78906.0,174,10.0,6712.0,6712.0,45208.0,84630.0,84630.0,45277.0,851.0,851.0,4862.0,5855.0,8115.0,16625.0,851.0,Burke,5855.0,3147.0,3147.0,4307.0,5855.0,20484.0,27025.0,27025.0,4307.0,7631.0,4307.0,78906.0,19.0,192.0,11,16625.0,16625.0,4862.0,4862.0,2597.0,20484.0,20484.0,2597.0,84630.0,6712.0
8890.0,9179.0,8890.0,9179.0,1210.0,1210.0,2.0,352.0,352.0,17552.0,YANCEY COUNTY,4964.0,2715.0,352.0,2715.0,113.0,2715.0,2029.0,17.0,505.0,2029.0,113.0,113.0,133.0,611.0,24,17552.0,33,13.0,267.0,267.0,9179.0,17071.0,17071.0,8890.0,137.0,137.0,958.0,998.0,2029.0,3287.0,137.0,Yancey,998.0,611.0,611.0,861.0,998.0,3864.0,4964.0,4964.0,861.0,1210.0,861.0,17552.0,18.0,183.0,3,3287.0,3287.0,958.0,958.0,505.0,3864.0,3864.0,505.0,17071.0,267.0
108732.0,89206.0,108732.0,89206.0,40969.0,40969.0,2.0,7486.0,7486.0,155084.0,ONSLOW COUNTY,65520.0,11312.0,7486.0,11312.0,6224.0,11312.0,7714.0,16.0,9665.0,7714.0,6224.0,6224.0,101.0,5976.0,200,155084.0,462,10.0,34503.0,34503.0,89206.0,172417.0,172417.0,108732.0,2127.0,2127.0,11698.0,25521.0,7714.0,48595.0,2127.0,Onslow,25521.0,5976.0,5976.0,13770.0,25521.0,23828.0,65520.0,65520.0,13770.0,40969.0,13770.0,155084.0,23.0,233.0,32,48595.0,48595.0,11698.0,11698.0,9665.0,23828.0,23828.0,9665.0,172417.0,34503.0
33612.0,34800.0,33612.0,34800.0,5174.0,5174.0,2.0,1365.0,1365.0,64046.0,WILKES COUNTY,19478.0,8676.0,1365.0,8676.0,508.0,8676.0,6486.0,22.0,2101.0,6486.0,508.0,508.0,127.0,2628.0,87,64046.0,160,13.0,3563.0,3563.0,34800.0,63684.0,63684.0,33612.0,295.0,295.0,4182.0,4728.0,6486.0,13784.0,295.0,Wilkes,4728.0,2628.0,2628.0,3508.0,4728.0,14814.0,19478.0,19478.0,3508.0,5174.0,3508.0,64046.0,23.0,234.0,15,13784.0,13784.0,4182.0,4182.0,2101.0,14814.0,14814.0,2101.0,63684.0,3563.0
18153.0,18856.0,18153.0,18856.0,2279.0,2279.0,1.0,656.0,656.0,35171.0,DARE COUNTY,10462.0,5365.0,656.0,5365.0,382.0,5365.0,2836.0,14.0,986.0,2836.0,382.0,382.0,57.0,1302.0,21,35171.0,38,6.0,1240.0,1240.0,18856.0,34148.0,34148.0,18153.0,216.0,216.0,2139.0,2861.0,2836.0,6921.0,216.0,Dare,2861.0,1302.0,1302.0,1838.0,2861.0,9146.0,10462.0,10462.0,1838.0,2279.0,1838.0,35171.0,10.0,103.0,5,6921.0,6921.0,2139.0,2139.0,986.0,9146.0,9146.0,986.0,34148.0,1240.0
45143.0,49155.0,45143.0,49155.0,8304.0,8304.0,2.0,2126.0,2126.0,52325.0,NASH COUNTY,27878.0,10889.0,2126.0,10889.0,1111.0,10889.0,7067.0,21.0,3149.0,7067.0,1111.0,1111.0,164.0,3698.0,155,52325.0,307,16.0,39834.0,39834.0,49155.0,87358.0,87358.0,45143.0,1028.0,1028.0,5972.0,6940.0,7067.0,20533.0,1028.0,Nash,6940.0,3698.0,3698.0,5588.0,6940.0,19627.0,27878.0,27878.0,5588.0,8304.0,5588.0,52325.0,33.0,326.0,20,20533.0,20533.0,5972.0,5972.0,3149.0,19627.0,19627.0,3149.0,87358.0,39834.0
34024.0,35449.0,34024.0,35449.0,4362.0,4362.0,3.0,1062.0,1062.0,63535.0,CARTERET COUNTY,18705.0,10840.0,1062.0,10840.0,1106.0,10840.0,7027.0,29.0,1739.0,7027.0,1106.0,1106.0,109.0,2214.0,76,63535.0,115,11.0,4346.0,4346.0,35449.0,66406.0,66406.0,34024.0,486.0,486.0,3659.0,3067.0,7027.0,11936.0,486.0,Carteret,3067.0,2214.0,2214.0,3262.0,3067.0,16603.0,18705.0,18705.0,3262.0,4362.0,3262.0,63535.0,17.0,166.0,20,11936.0,11936.0,3659.0,3659.0,1739.0,16603.0,16603.0,1739.0,66406.0,4346.0
15533.0,17189.0,15533.0,17189.0,2429.0,2429.0,4.0,645.0,645.0,20123.0,BLADEN COUNTY,9170.0,4515.0,645.0,4515.0,137.0,4515.0,2944.0,37.0,946.0,2944.0,137.0,137.0,144.0,1233.0,47,20123.0,98,14.0,11377.0,11377.0,17189.0,30184.0,30184.0,15533.0,1085.0,1085.0,1993.0,2538.0,2944.0,6645.0,1085.0,Bladen,2538.0,1233.0,1233.0,1828.0,2538.0,7019.0,9170.0,9170.0,1828.0,2429.0,1828.0,20123.0,30.0,299.0,12,6645.0,6645.0,1993.0,1993.0,946.0,7019.0,7019.0,946.0,30184.0,11377.0
