Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
15168,14904,17619,15652,TRANSYLVANIA COUNTY,9883,194,15646,3158,15291,6685,,3039,207,9857,,29099,,9883,30988,14373,279,3171,18858,228,,5847,18565,207,7977,33015,TRANSYLVANIA,279,1098,3171,34385,,19270,18254,1082,293,3325,10809,3288,3325,6794,14736,18173,279,9883,8104,224,3143,15170,207
8466,8414,10355,9067,MARTIN COUNTY,3552,107,9061,2254,8959,3536,,2102,124,3546,,17917,,3552,19455,8129,175,2248,11520,124,,2085,10853,124,4129,21211,MARTIN,175,486,2248,22440,,11671,10766,513,184,2420,5372,2386,2420,3665,8622,11051,175,3552,4302,133,2228,8472,124
7953,7862,9863,8491,WARREN COUNTY,4050,83,8483,2210,8307,3182,,2115,111,4040,,16200,,4050,17477,7637,138,2356,10893,92,,2339,10436,111,3766,18843,WARREN,138,501,2356,19731,,11118,10305,488,148,2479,5173,2448,2479,3263,8028,10376,138,4050,3843,117,2332,7963,111
3534,3507,4413,3723,JONES COUNTY,1779,26,3721,1102,3674,1574,,985,41,1775,,7704,,1779,8314,3387,56,1069,4906,30,,1052,4654,41,1820,8956,JONES,56,220,1069,9419,,4985,4602,234,72,1190,2257,1176,1190,1607,3538,4696,56,1779,1871,51,1054,3534,41
16073,15828,21917,16796,DAVIE COUNTY,10275,162,16782,6864,16417,6230,,6543,236,10207,,33901,,10275,37262,15138,347,7262,24261,182,,5248,23597,236,8003,40760,DAVIE,347,1611,7262,42846,,24832,23195,1636,355,7681,9279,7497,7681,6380,15683,22894,347,10275,8198,251,7131,16084,236
72628,71622,188812,78366,CUMBERLAND COUNTY,43035,6071,78250,48171,76493,24371,0,45256,77496,42754,61,252655,61,43035,277878,68314,90771,51589,223651,7096,61,18708,201937,75242,36481,310252,CUMBERLAND,93431,6039,51588,335509,61,227746,199551,6172,93927,55453,40937,53727,55450,25020,72761,211703,93879,43035,38288,77665,50433,72683,77623
19760,19560,21832,20812,MCDOWELL COUNTY,7870,218,20799,3112,20513,7162,,2758,338,7844,,36617,,7871,39943,18736,497,2888,24262,263,,4163,23004,338,7913,43474,MCDOWELL,497,533,2888,45756,,24595,22773,612,508,3275,9517,3252,3275,7320,19601,23210,497,7870,8195,351,2875,19765,338
9835,9785,12410,10295,CHEROKEE COUNTY,5234,179,10290,2756,10208,5273,49,2469,424,5229,77,23877,77,5234,25640,9517,550,2481,13531,215,77,3466,12807,424,6226,27420,CHEROKEE,550,774,2481,28612,77,13680,12690,832,611,2774,8723,2773,2774,5403,9916,13222,550,5234,6450,481,2481,9845,424
5793,5761,7091,6564,CHOWAN COUNTY,3142,,6559,1601,6495,2584,,1540,,3133,,11164,,3143,12171,5551,,1642,8199,,,1937,7436,,3005,13243,CHOWAN,,421,1642,13943,,8270,7402,394,,1706,3521,1704,1706,2904,6267,7868,,3142,3298,,1641,5794,
85011,79861,96462,89136,ORANGE COUNTY,55971,343,89048,22179,83153,19125,,21973,818,55058,,119925,,55976,130842,73671,1155,24573,108551,391,,16120,110488,818,22479,142010,ORANGE,1155,3011,24573,148476,,115215,104654,2945,1205,24874,21654,24243,24872,19850,76753,100087,1155,55971,23186,857,23975,85058,818
13040,12941,15059,13689,ALEXANDER COUNTY,6112,59,13680,2585,13535,5101,,2398,71,6094,,30040,,6112,32781,12590,89,2592,16396,65,,3278,15746,71,5481,35620,ALEXANDER,89,321,2592,37497,,16633,15582,334,134,2810,7667,2772,2810,5239,13152,15826,89,6112,5638,110,2570,13044,71
159283,153736,199146,169054,DURHAM COUNTY,102038,1428,168957,50476,161814,34389,0,48826,4548,101141,0,255829,0,102038,275950,145772,6128,54902,223019,1640,0,28324,218811,4548,41520,301307,DURHAM,6128,5703,54902,321488,0,232227,211540,5788,6169,57004,43764,55077,56998,35728,153367,209971,6128,102038,43156,4571,53256,159338,4548
52289,51297,62843,54420,HENDERSON COUNTY,32314,766,54400,13260,53143,21762,,12615,960,32150,,95451,,32317,103234,49268,1430,13664,68659,873,,18035,66945,960,26361,111764,HENDERSON,1430,3833,13663,117417,,70244,65676,3874,1437,14387,30961,14086,14387,22133,50909,65599,1430,32314,26880,980,13419,52301,960
14890,14727,18895,16742,PASQUOTANK COUNTY,7091,0,16712,5119,16410,5593,,4775,0,7077,,31068,,7091,34029,14120,13,4991,21760,13,,3653,19908,0,6485,37393,PASQUOTANK,13,892,4991,39824,,22156,19694,959,33,5381,6841,5337,5381,6114,15750,20882,13,7091,7086,14,4967,14903,0
5843,5818,6855,6104,PAMLICO COUNTY,2935,49,6104,1121,6054,3045,,1063,66,2930,,10805,,2935,11540,5726,77,1148,7339,52,,1922,7069,66,3354,12261,PAMLICO,77,260,1148,12726,,7425,7025,264,93,1228,3866,1208,1228,3110,5948,7146,77,2935,3426,78,1141,5843,66
5830,5782,6695,6231,MITCHELL COUNTY,2643,52,6229,1046,6151,2507,,943,52,2635,,12229,,2643,13195,5700,101,1077,7439,72,,1437,6983,52,2798,14242,MITCHELL,101,239,1077,14964,,7539,6908,256,114,1194,3810,1187,1194,2577,6051,7198,101,2643,2905,75,1074,5831,52
9099,9048,10686,10151,CURRITUCK COUNTY,3848,13,10143,1986,10077,3656,,1847,13,3837,,21675,,3848,23787,8826,34,1961,12197,19,,2053,11092,13,4026,26216,CURRITUCK,34,357,1961,27763,,12315,11002,366,46,2118,4551,2086,2118,4173,9845,11865,34,3848,4558,28,1941,9103,13
62365,62015,83684,65204,BRUNSWICK COUNTY,45347,1133,65183,22247,64697,34995,,21263,1488,45243,,121795,,45347,129086,60933,1815,23059,90213,1242,,29852,86946,1488,42590,137478,BRUNSWICK,1815,6462,23057,142820,,91324,86145,6263,1844,24276,46605,23701,24274,36222,63474,87536,1815,45347,43727,1505,22642,62382,1488
53066,52469,73023,57117,DAVIDSON COUNTY,29761,695,57087,23281,56100,19738,,21855,928,29627,,131285,,29761,144432,50240,1249,23499,82151,782,,14977,77543,928,24788,158409,DAVIDSON,1249,4355,23498,167609,,83556,76650,4400,1278,25161,31089,24802,25159,20207,53588,78118,1249,29761,25389,961,23253,53083,928
22341,22039,33049,23624,FRANKLIN COUNTY,13846,246,23610,11958,23140,8012,,11403,384,13774,,54524,,13848,59978,21262,506,12868,36928,275,,6385,35629,384,10188,65799,FRANKLIN,506,1930,12868,69685,,37743,35061,1910,525,13594,11935,13282,13593,8200,22262,34726,506,13846,10385,411,12638,22350,384
20801,20569,24573,21619,DARE COUNTY,11772,0,21606,5053,21282,8623,,4670,0,11710,,30088,,11773,32745,19903,10,5239,26762,10,,6053,26063,0,9207,35367,DARE,10,584,5239,37009,,27309,25657,610,23,5667,8201,5470,5667,8815,20539,25602,10,11772,9435,17,5088,20807,0
94699,93354,132833,99905,NEW HANOVER COUNTY,63548,853,99875,43207,97898,33431,0,41241,1236,63098,0,191812,0,63552,206724,90356,1829,47170,147332,995,0,27688,143148,1236,40307,223363,NEW HANOVER,1829,6023,47169,234473,0,151408,140162,6105,1846,49657,43147,47605,49636,34347,94402,139438,1829,63548,41447,1257,45572,94721,1236
11403,11315,14822,12347,BLADEN COUNTY,5157,90,12340,4002,12178,4844,,3755,151,5137,,26077,,5157,28574,10916,176,4106,16696,98,,3087,15692,151,5586,31131,BLADEN,176,652,4106,32722,,16948,15546,688,218,4383,7459,4342,4383,5004,11715,15893,176,5157,5790,177,4080,11409,151
8285,8208,10439,8848,ANSON COUNTY,4050,69,8847,2467,8730,3243,,2241,95,4039,,19608,,4050,21306,8103,119,2557,11639,77,,2156,10942,95,3685,23143,ANSON,119,373,2557,24446,,11786,10850,422,129,2809,4730,2790,2809,3330,8604,11190,119,4050,3829,99,2547,8286,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
