Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53621,53033,85648,56515,IREDELL COUNTY,37651,846,56475,34937,55622,19218,0,33306,1159,37351,0,140623,0,37651,156060,51183,1521,37747,95753,906,0,15734,92588,1159,25368,171884,IREDELL,1521,5304,37746,181806,0,98088,90933,5191,1539,40034,29513,38610,40033,19986,53601,90059,1521,37651,26083,1191,36741,53650,1159
15165,14889,17611,15642,TRANSYLVANIA COUNTY,10120,194,15636,3161,15274,6684,,3048,207,10090,,29099,,10120,30988,14356,279,3182,18844,228,,5921,18573,207,7978,33015,TRANSYLVANIA,279,1100,3182,34385,,19267,18248,1083,293,3332,10809,3291,3332,6794,14718,18158,279,10120,8105,224,3152,15167,207
8448,8395,10339,9047,MARTIN COUNTY,3600,107,9041,2256,8938,3533,,2105,124,3594,,17917,,3600,19455,8110,175,2254,11501,124,,2093,10841,124,4126,21211,MARTIN,175,486,2254,22440,,11653,10750,513,184,2422,5372,2388,2422,3661,8601,11032,175,3600,4298,133,2231,8454,124
7959,7867,9876,8510,WARREN COUNTY,4155,83,8501,2217,8315,3184,,2125,111,4141,,16200,,4155,17477,7640,138,2365,10907,92,,2379,10451,111,3769,18843,WARREN,138,502,2365,19731,,11147,10319,488,148,2489,5173,2454,2489,3267,8035,10390,138,4155,3847,117,2341,7969,111
3538,3506,4418,3725,JONES COUNTY,1815,26,3723,1106,3672,1573,,991,41,1811,,7704,,1815,8314,3386,56,1075,4909,30,,1070,4664,41,1819,8956,JONES,56,220,1075,9419,,4992,4607,234,72,1195,2257,1181,1195,1606,3536,4698,56,1815,1870,51,1060,3538,41
16102,15841,21942,16833,DAVIE COUNTY,10534,163,16819,6891,16428,6239,,6560,237,10456,,33901,,10534,37262,15145,347,7292,24299,182,,5303,23657,237,8015,40760,DAVIE,347,1613,7292,42846,,24902,23229,1639,355,7714,9279,7524,7714,6387,15692,22930,347,10534,8208,252,7151,16113,237
72672,71599,189063,78403,CUMBERLAND COUNTY,44658,6082,78287,48426,76469,24368,70,45464,77566,44316,241,252655,241,44658,277878,68290,90876,51898,224048,7118,241,18980,202420,75309,36515,310252,CUMBERLAND,93549,6065,51897,335509,241,228382,199824,6203,94079,55900,40937,54030,55897,25011,72736,212038,94031,44658,38332,77795,50659,72727,77752
19755,19542,21829,20795,MCDOWELL COUNTY,8139,218,20782,3126,20490,7155,,2771,338,8108,,36617,,8140,39943,18720,500,2902,24257,266,,4220,23013,338,7908,43474,MCDOWELL,500,535,2902,45756,,24601,22769,614,511,3295,9517,3267,3295,7312,19575,23201,500,8139,8192,351,2889,19760,338
9836,9781,12421,10301,CHEROKEE COUNTY,5371,179,10296,2769,10206,5266,49,2484,424,5366,77,23877,77,5371,25640,9513,551,2496,13543,216,77,3535,12823,424,6226,27420,CHEROKEE,551,781,2496,28612,77,13700,12701,836,612,2787,8723,2786,2787,5400,9915,13235,551,5371,6452,481,2496,9846,424
5796,5761,7095,6566,CHOWAN COUNTY,3206,,6561,1607,6497,2586,,1544,,3196,,11164,,3207,12171,5551,,1646,8209,,,1964,7443,,3009,13243,CHOWAN,,423,1646,13943,,8280,7406,396,,1714,3521,1712,1714,2906,6268,7875,,3206,3302,,1645,5797,
85054,79836,96490,89149,ORANGE COUNTY,57282,343,89061,22229,83125,19120,,22021,818,56246,,119925,,57288,130842,73651,1157,24650,108579,391,,16248,110608,818,22480,142010,ORANGE,1157,3017,24650,148476,,115319,104681,2951,1207,24963,21654,24297,24960,19843,76726,100112,1157,57282,23185,857,24027,85101,818
13042,12940,15067,13687,ALEXANDER COUNTY,6348,59,13678,2596,13531,5103,,2408,71,6329,,30040,,6348,32781,12588,89,2602,16404,65,,3354,15758,71,5485,35620,ALEXANDER,89,323,2602,37497,,16648,15592,335,134,2827,7667,2784,2827,5242,13148,15833,89,6348,5642,110,2581,13046,71
159414,153758,199261,169185,DURHAM COUNTY,104534,1428,169087,50606,161820,34402,10,48922,4550,103531,31,255829,31,104534,275950,145789,6152,55043,223195,1644,31,28606,219087,4550,41556,301307,DURHAM,6152,5726,55043,321488,31,232607,211660,5806,6195,57227,43764,55223,57221,35742,153364,210122,6152,104534,43192,4574,53352,159470,4550
52235,51202,62781,54387,HENDERSON COUNTY,33341,766,54367,13295,53061,21713,0,12653,961,33142,0,95451,0,33344,103234,49167,1433,13714,68618,874,0,18310,66942,961,26321,111764,HENDERSON,1433,3842,13713,117417,0,70272,65623,3884,1440,14445,30961,14124,14445,22085,50811,65539,1433,33341,26843,981,13460,52247,961
14899,14735,18913,16748,PASQUOTANK COUNTY,7279,0,16718,5136,16416,5599,,4784,0,7264,,31068,,7279,34029,14129,13,5003,21787,13,,3707,19929,0,6494,37393,PASQUOTANK,13,895,5003,39824,,22191,19711,961,33,5410,6841,5358,5410,6119,15756,20905,13,7279,7093,14,4976,14912,0
5851,5818,6857,6109,PAMLICO COUNTY,2969,49,6109,1126,6059,3048,,1066,66,2964,,10805,,2969,11540,5725,77,1151,7349,52,,1929,7080,66,3358,12261,PAMLICO,77,261,1151,12726,,7435,7028,265,93,1233,3866,1213,1233,3114,5949,7152,77,2969,3431,78,1144,5851,66
5830,5781,6700,6233,MITCHELL COUNTY,2736,52,6231,1047,6150,2503,,949,52,2727,,12229,,2736,13195,5699,101,1084,7439,72,,1470,6990,52,2794,14242,MITCHELL,101,239,1084,14964,,7542,6914,256,114,1195,3810,1188,1195,2573,6047,7195,101,2736,2901,75,1081,5831,52
9105,9054,10700,10153,CURRITUCK COUNTY,3919,13,10145,1991,10079,3657,,1855,13,3907,,21675,,3919,23787,8832,34,1970,12204,19,,2074,11107,13,4027,26216,CURRITUCK,34,357,1970,27763,,12328,11016,366,46,2129,4551,2091,2129,4175,9847,11872,34,3919,4560,28,1949,9109,13
62388,62020,83751,65222,BRUNSWICK COUNTY,46141,1133,65201,22315,64698,35007,0,21331,1488,46026,0,121795,0,46141,129086,60932,1815,23167,90299,1242,0,30143,87077,1488,42617,137478,BRUNSWICK,1815,6477,23165,142820,0,91466,86232,6271,1844,24400,46605,23786,24398,36236,63472,87602,1815,46141,43749,1505,22724,62405,1488
53125,52502,73136,57222,DAVIDSON COUNTY,30621,696,57191,23380,56165,19752,0,21923,941,30473,0,131285,0,30621,144432,50272,1252,23586,82324,782,0,15191,77693,941,24813,158409,DAVIDSON,1252,4365,23585,167609,0,83806,76767,4417,1282,25302,31089,24907,25300,20225,53646,78278,1252,30621,25424,965,23324,53142,941
22365,22049,33094,23659,FRANKLIN COUNTY,14228,246,23643,11996,23157,8016,,11438,384,14150,,54524,,14230,59978,21272,507,12926,36989,276,,6452,35711,384,10198,65799,FRANKLIN,507,1936,12926,69685,,37857,35112,1916,526,13672,11935,13325,13671,8208,22273,34776,507,14228,10400,411,12679,22374,384
20804,20572,24597,21627,DARE COUNTY,12037,0,21615,5068,21291,8625,,4691,0,11971,,30088,,12038,32745,19906,10,5275,26788,10,,6107,26101,0,9213,35367,DARE,10,588,5275,37009,,27346,25682,612,23,5696,8201,5487,5696,8817,20546,25624,10,12037,9439,17,5110,20809,0
94790,93373,132944,99979,NEW HANOVER COUNTY,65108,853,99949,43304,97931,33441,0,41336,1236,64609,0,191812,0,65112,206724,90372,1831,47376,147482,995,0,27966,143445,1236,40327,223363,NEW HANOVER,1831,6033,47375,234473,0,151678,140285,6111,1848,49851,43147,47720,49830,34354,94426,139561,1831,65108,41460,1257,45676,94812,1236
11419,11318,14838,12367,BLADEN COUNTY,5300,90,12360,4019,12185,4845,,3770,151,5276,,26077,,5300,28574,10917,178,4126,16725,98,,3133,15728,151,5591,31131,BLADEN,178,656,4126,32722,,16997,15565,690,220,4410,7459,4362,4410,5009,11719,15916,178,5300,5797,177,4096,11425,151
8295,8217,10455,8870,ANSON COUNTY,4156,69,8869,2479,8748,3245,,2249,95,4144,,19608,,4156,21306,8111,119,2570,11675,77,,2193,10965,95,3688,23143,ANSON,119,374,2570,24446,,11830,10869,423,129,2831,4730,2808,2831,3331,8620,11218,119,4156,3831,99,2557,8296,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
