Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24931,DAVIE COUNTY,4492,4525,2757,4403,4526,2172,2144,2094,1411,2173,2353,2353,2348,2309,1346,7540,6307,9135,6306,6224,6045,3149,9135,9106,8897,4381,9135,6307,14952,15340,15451,15499,25948,8534,22989,24290,25050,8736,23928,25272,26105,Davie,10,10,10,10,57,15441,15330,14942,7530,464,257,40760,464,257,526,464,220,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15442,7281,1803,8125,7923,8115,17454,17369,16885,6713,16183,7022,7844,7842,7640,1784,16393,16832,16877,6580,15710
206271,CUMBERLAND COUNTY,15045,15129,7792,14683,15135,5264,5231,5124,3041,5270,9865,9865,9814,9559,4751,33661,31063,45674,31055,30820,30172,14414,45670,45438,44199,17255,45674,31063,91354,93490,93993,94026,233698,38920,189794,200834,206539,42043,214978,227231,234394,Cumberland,17268,17232,16983,1992,17289,76725,76258,74371,31669,89608,70567,310252,88562,69936,89809,86187,8264,70684,68027,5924,252655,40937,335509,277878,CUMBERLAND COUNTY,76737,53037,7091,61803,58983,61704,82782,82386,79686,26688,75754,50449,58640,58612,56059,6981,74839,77092,77215,26015,71318
23831,MCDOWELL COUNTY,3171,3197,1870,3120,3197,2503,2478,2434,1471,2503,694,694,693,686,399,5726,8402,3451,8397,8338,8180,3886,3451,3446,3419,1840,3451,8402,11599,11784,11848,11881,25280,8236,22524,23463,23899,8579,23835,24863,25398,Mcdowell,0,0,0,0,28,11848,11784,11599,5726,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11853,3310,686,3488,3452,3487,21285,21229,20847,7596,19961,2973,3123,3123,3095,609,20029,20369,20393,7409,19212
13182,CHEROKEE COUNTY,2306,2311,1555,2294,2311,1721,1716,1707,1200,1721,590,590,590,587,355,4702,5012,2307,5009,5001,4957,3281,2307,2307,2302,1366,2307,5012,7363,7412,7420,7462,14029,6552,12803,13084,13301,6795,13617,13914,14151,Cherokee,104,104,104,55,143,7316,7308,7259,4647,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7319,2898,927,2919,2917,2919,10513,10497,10384,5634,10106,2618,2634,2634,2634,867,10011,10109,10125,5500,9746
7924,CHOWAN COUNTY,1320,1322,900,1311,1323,882,880,874,620,883,440,440,440,437,280,2733,3084,1676,3080,3072,3037,1838,1676,1676,1654,895,1676,3084,4691,4748,4756,4786,8764,3237,7503,7829,7983,3582,8311,8651,8853,Chowan,0,0,0,0,26,4756,4748,4691,2733,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4760,1741,432,1844,1840,1844,6763,6746,6637,3083,6396,1689,1789,1789,1787,463,5975,6068,6069,2764,5747
115102,ORANGE COUNTY,33817,34874,11525,31737,34890,14518,13655,12466,4189,14533,20357,20356,20162,19271,7336,27024,41269,48558,41246,39013,36250,11215,48555,47996,46166,15780,48558,41269,82468,87061,89853,89908,118577,24448,99904,108087,116488,24909,102844,111240,120920,Orange,52,52,52,29,81,89801,87009,82416,26995,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89827,23624,3434,26645,25627,26489,92810,90714,84239,21031,77846,23537,26587,26505,25548,3552,81680,87738,88956,20545,75508
17037,ALEXANDER COUNTY,2169,2171,1328,2135,2171,1402,1402,1381,867,1402,769,769,767,754,461,4382,6347,2809,6347,6313,6221,3037,2809,2805,2757,1345,2809,6347,8990,9130,9168,9208,18007,6114,16254,16798,17142,6377,17182,17762,18116,Alexander,12,12,12,0,52,9156,9118,8978,4382,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9156,2812,423,3065,3011,3061,14576,14554,14359,5792,13978,2621,2864,2864,2804,401,13773,13952,13957,5639,13412
233036,DURHAM COUNTY,57231,58281,18669,55106,58296,26217,25501,24429,7568,26231,32065,32064,31730,30677,11101,45248,79794,82022,79785,77226,74014,20013,82022,81039,78762,25057,82022,79794,153282,158771,162313,162367,244874,44368,208673,221884,235339,45712,218784,232685,249680,Durham,506,506,506,178,551,161807,158265,152776,45070,8078,5567,301307,8053,5554,8119,7979,2096,5617,5504,1558,255829,43764,321488,275950,DURHAM COUNTY,161816,53932,6482,61497,58590,61164,180064,175632,166042,37134,156873,52669,59983,59895,57267,6484,159063,167574,169739,36326,150500
70091,HENDERSON COUNTY,16258,16374,10654,15992,16377,10051,9963,9777,6639,10054,6323,6323,6295,6215,4015,24252,27842,17756,27816,27539,26887,14679,17756,17698,17423,9547,17756,27842,44352,45279,45614,45671,73019,27771,65356,68307,70233,28315,67962,71084,73384,Henderson,42,42,42,26,73,45572,45237,44310,24226,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45598,13910,4219,15128,14738,15118,56494,56186,54631,23058,52337,13347,14527,14520,14161,4184,53150,54575,54634,22819,51013
21233,PASQUOTANK COUNTY,2627,2648,1492,2564,2649,1068,1051,1007,524,1069,1580,1580,1576,1557,968,5292,6566,4535,6564,6502,6352,3090,4535,4533,4487,2202,4535,6566,10839,11035,11099,11116,23167,6952,19803,20697,21270,7510,21597,22554,23270,Pasquotank,0,0,0,0,15,11099,11035,10839,5292,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11101,5531,1057,5839,5758,5836,17379,17295,16760,6429,16030,5235,5512,5510,5441,999,15256,15723,15737,5953,14568
6965,PAMLICO COUNTY,1012,1015,739,1007,1015,701,699,695,507,701,314,314,313,312,232,2720,2900,1483,2900,2887,2847,1786,1483,1481,1478,934,1483,2900,4325,4368,4383,4432,7315,3303,6725,6893,7017,3391,7035,7225,7388,Pamlico,0,0,0,0,49,4383,4368,4325,2720,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4383,1231,304,1326,1305,1326,5823,5808,5739,2994,5623,1171,1251,1251,1234,299,5531,5586,5589,2929,5426
7306,MITCHELL COUNTY,1122,1135,662,1108,1136,998,985,975,591,999,137,137,137,133,71,1909,3104,819,3104,3093,3055,1505,819,819,801,404,819,3104,3856,3912,3923,3923,7840,2910,7001,7217,7334,3048,7496,7730,7874,Mitchell,,,,,,3923,3912,3856,1909,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3923,1166,297,1300,1290,1300,6450,6431,6331,2674,6221,1044,1168,1168,1161,255,6004,6086,6091,2603,5905
12219,CURRITUCK COUNTY,1392,1400,876,1379,1400,784,777,766,509,784,616,616,615,613,367,2802,3604,1961,3604,3588,3545,1829,1961,1959,1937,973,1961,3604,5571,5636,5654,5684,13704,4422,11644,12037,12280,5033,13083,13501,13768,Currituck,89,89,89,0,119,5565,5547,5482,2802,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5565,2099,416,2249,2203,2248,10429,10406,10292,4473,10082,1982,2124,2123,2078,414,9328,9437,9444,3967,9114
90785,BRUNSWICK COUNTY,20451,20480,15071,20350,20480,8406,8386,8345,6491,8406,12074,12074,12065,12005,8580,44651,25034,42732,25031,24961,24740,16830,42730,42637,42262,27709,42732,25034,67258,67854,68017,68072,95045,45079,86926,89502,90885,46255,90813,93627,95213,Brunswick,256,256,256,112,306,67761,67598,67002,44539,3006,2041,137478,2995,2041,3030,2969,1719,2075,2031,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67766,23663,7103,25981,25226,25966,66202,66073,65406,37433,64181,22795,24973,24970,24280,7300,63181,63774,63837,36505,62100
82752,DAVIDSON COUNTY,11160,11212,6442,10929,11217,5156,5114,4990,3167,5161,6056,6056,6046,5939,3275,21459,22076,23125,22073,21892,21386,11087,23125,23078,22726,10204,23125,22076,44399,45257,45485,45553,88798,26588,77253,81019,82859,27367,82513,86728,89097,Davidson,287,287,287,168,352,45198,44970,44112,21291,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45201,25041,4989,27098,26580,27086,59762,59516,57964,21324,55342,23805,25671,25670,25214,4991,54370,55647,55712,20836,52051
38451,FRANKLIN COUNTY,5615,5645,2878,5471,5647,2087,2072,2006,1096,2089,3558,3558,3543,3465,1782,9474,8810,13303,8806,8703,8487,3781,13302,13255,12965,5658,13303,8810,21548,22054,22204,22295,40816,11062,35287,37379,38544,11398,37305,39586,41081,Franklin,96,96,96,35,182,22108,21958,21452,9439,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22113,12848,2197,14628,14129,14599,25037,24838,24096,8715,23178,12292,13958,13958,13522,2210,22998,23634,23675,8553,22191
27138,DARE COUNTY,4917,4943,3149,4874,4946,2081,2075,2057,1440,2084,2862,2862,2842,2817,1709,8162,7262,8870,7259,7227,7109,4113,8870,8860,8723,4049,8870,7262,15832,16087,16129,16163,28312,9798,25509,26565,27252,10115,26574,27692,28443,Dare,0,0,0,0,31,16129,16087,15832,8162,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16132,5348,743,6072,5805,6061,21987,21935,21571,9250,20910,5024,5749,5744,5493,722,20955,21277,21301,9076,20368
150698,NEW HANOVER COUNTY,27056,27260,15121,26521,27264,11052,10956,10823,6853,11055,16209,16208,16100,15698,8268,42178,37013,59609,36997,36708,35920,17351,59608,59217,57787,24655,59609,37013,94147,96365,97045,97102,158075,42843,138812,146279,151099,43938,145217,153247,158823,New Hanover,440,440,440,172,480,96605,95925,93707,42006,3333,2155,223363,3308,2144,3388,3227,1407,2197,2090,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96622,45793,6915,52873,50354,52770,102562,101972,99585,35616,96197,43996,50903,50899,48547,6885,95588,97644,97999,34963,92726
21348,BLADEN COUNTY,1413,1414,955,1397,1414,884,883,878,625,884,530,530,530,519,330,4615,5561,2755,5558,5546,5490,3177,2755,2752,2694,1275,2755,5561,9268,9465,9493,9526,24205,6277,19458,20860,21386,6807,21869,23556,24291,Bladen,1180,1167,1084,163,1210,8313,8298,8184,4452,6620,4889,31131,6342,4737,6687,5467,783,4918,4082,473,26077,7459,32722,28574,BLADEN COUNTY,8316,4336,791,4742,4658,4741,12862,12844,12556,5233,12066,4117,4512,4512,4434,742,11689,11947,11956,5062,11259
11595,ANSON COUNTY,1353,1357,698,1339,1359,1067,1064,1059,569,1069,290,290,289,280,129,2743,4457,1472,4455,4442,4399,2139,1472,1472,1438,604,1472,4457,5847,5924,5937,5960,12436,3859,10950,11380,11642,3999,11735,12200,12505,Anson,10,10,10,0,31,5927,5914,5837,2743,172,102,23143,172,102,228,172,100,145,102,75,19608,4730,24446,21306,ANSON COUNTY,5929,2770,477,3114,3073,3113,9163,9151,8955,3422,8793,2534,2853,2852,2818,433,8460,8641,8644,3351,8314
