Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42250,BURKE COUNTY,6260,6293,3666,6149,6293,3429,3398,3331,2087,3429,2864,2864,2862,2818,1579,10978,11602,11532,11602,11523,11256,5563,11532,11515,11322,5415,11532,11602,22588,23048,23144,23189,44598,13752,39591,41489,42418,14157,41729,43741,44798,Burke,10,10,10,0,55,23134,23038,22578,10978,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23134,10849,1949,11893,11672,11876,32104,31978,31325,11840,30136,10069,11019,11015,10855,1874,30157,30758,30859,11614,29045
38220,GRANVILLE COUNTY,5917,5988,2751,5760,5991,3619,3566,3456,1766,3622,2369,2369,2351,2304,985,8122,10605,9563,10603,10485,10146,4241,9562,9522,9308,3615,9563,10605,21245,21798,21956,21988,40669,9229,35284,37217,38376,9468,37376,39492,40962,Granville,1791,1791,1791,266,1820,20165,20007,19454,7856,5508,4780,57336,5508,4780,5595,5508,631,4840,4780,536,48058,10674,60443,52711,GRANVILLE COUNTY,20168,9773,1388,10991,10666,10976,24376,24185,23318,7449,22095,9419,10558,10554,10254,1448,22183,22886,22978,7245,21085
113818,GASTON COUNTY,15984,16102,8016,15674,16107,6801,6732,6644,3998,6803,9304,9301,9252,9030,4018,25154,25781,34253,25766,25592,25133,11837,34253,34099,33246,13139,34253,25781,58694,60006,60334,60416,121810,32333,105352,110945,114054,33767,112474,118543,122220,Gaston,315,315,315,178,382,60019,59691,58379,24976,1964,1224,211171,1964,1224,2007,1931,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60034,38384,6074,43556,42137,43500,76657,76346,74442,26671,72159,36294,41140,41126,39859,5902,69862,71468,71646,25735,67862
24796,EDGECOMBE COUNTY,2859,2866,1750,2822,2866,1944,1940,1930,1298,1944,922,922,919,892,452,6653,8513,4316,8512,8485,8403,4614,4316,4302,4202,1985,4316,8513,12702,12884,12925,12977,26832,8276,23250,24337,24866,8692,25083,26286,26950,Edgecombe,97,97,97,54,148,12828,12787,12605,6599,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12829,6827,1286,7694,7500,7687,18327,18263,17904,6980,17390,6339,7122,7122,6962,1227,16838,17137,17152,6816,16396
31056,WATAUGA COUNTY,6460,6498,3145,6247,6506,4604,4570,4384,2323,4612,1894,1894,1890,1863,822,7289,13146,6384,13143,12795,12237,4955,6384,6381,6303,2334,6384,13146,18540,19176,19527,19530,32757,7817,28791,30088,31244,8184,30534,31736,33115,Watauga,,,,,,19527,19176,18540,7289,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19530,4641,744,4819,4798,4817,28073,27807,26805,7366,25760,4287,4455,4455,4435,711,25588,26536,26673,7051,24439
23637,HOKE COUNTY,2081,2119,983,1998,2120,1182,1149,1094,623,1183,937,937,932,904,360,3677,5093,4397,5091,5020,4895,2235,4397,4375,4258,1302,4397,5093,10182,10481,10574,10603,26911,4580,21041,22740,23728,4897,23835,25842,27077,Hoke,1086,1086,1029,140,1113,9488,9395,9153,3537,6349,4639,50664,6134,4496,6391,5548,597,4664,4042,444,40282,5854,55234,44624,HOKE COUNTY,9490,6240,684,7207,6932,7199,13479,13363,12776,3616,12047,5945,6830,6822,6589,652,11655,12176,12234,3484,11054
10153,BERTIE COUNTY,1275,1275,766,1268,1275,1023,1023,1019,609,1023,252,252,252,249,157,2669,3858,1502,3858,3856,3816,1946,1502,1499,1478,723,1502,3858,5294,5355,5360,5370,10933,3794,9676,10021,10203,4021,10396,10779,11011,Bertie,0,0,0,0,10,5360,5355,5294,2669,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5360,1963,403,2148,2104,2148,8728,8716,8606,3598,8364,1829,1994,1994,1954,381,8041,8133,8139,3397,7821
22610,PERSON COUNTY,3582,3615,1916,3512,3616,1941,1919,1871,996,1941,1675,1674,1663,1641,920,6655,6813,7060,6808,6757,6630,3105,7060,7037,6934,3517,7060,6813,13620,13850,13924,13934,23742,7595,21082,22104,22669,7742,22072,23151,23850,Person,56,56,56,33,61,13868,13794,13564,6622,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13873,5782,1224,6299,6132,6295,17110,17006,16578,6293,15849,5442,5926,5925,5769,1196,16041,16391,16441,6213,15346
26122,BEAUFORT COUNTY,4717,4726,3171,4667,4726,3390,3382,3358,2370,3390,1336,1336,1335,1309,801,8670,9801,5093,9801,9774,9682,5778,5093,5089,5022,2833,5093,9801,14792,14951,14982,14995,27692,10907,24914,25788,26235,11355,26329,27315,27786,Beaufort,88,88,88,59,101,14894,14863,14704,8611,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14894,5192,1044,5802,5713,5800,21269,21220,20930,9920,20465,4842,5373,5373,5291,1001,20113,20365,20382,9663,19688
23680,JACKSON COUNTY,3675,3707,2086,3595,3710,2076,2047,2012,1338,2079,1631,1631,1628,1583,748,5998,7050,5032,7040,6966,6835,3332,5032,5025,4902,2352,5032,7050,12815,13212,13329,13350,25570,7156,21806,22915,23813,7409,23462,24671,25789,Jackson,1257,1221,1078,314,1268,12072,11991,11737,5684,4187,3184,42001,3823,2878,4310,3432,678,3262,2541,570,36721,8759,43938,39175,JACKSON COUNTY,12082,3451,626,3845,3778,3838,17634,17545,17070,6105,16579,3198,3575,3573,3518,596,16519,16923,16976,5990,16067
87659,CATAWBA COUNTY,13435,13567,7633,13133,13568,4390,4295,4156,2746,4391,9177,9177,9140,8977,4887,22194,14608,33816,14604,14379,13867,7095,33814,33716,33059,15072,33816,14608,46981,48150,48473,48518,91567,28114,81091,85600,87869,28675,84583,89307,91913,Catawba,55,55,55,27,94,48418,48095,46926,22167,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48424,30201,4853,33433,32535,33402,57285,57010,55617,23314,53255,28576,31645,31636,30822,4744,54072,55317,55453,23016,51820
827846,WAKE COUNTY,188683,193612,62114,178839,193750,61539,58202,54213,21369,61650,132100,132073,130481,124626,40745,148150,201590,350792,201481,193249,180305,52733,350762,346555,333518,94993,350792,201590,515284,541275,553714,553882,859631,145795,719414,780957,834923,149184,746222,809954,872979,Wake,1471,1471,1461,424,1500,552243,539804,513823,147726,12010,8324,1044525,11964,8307,12072,11817,3684,8343,8206,2953,849055,133864,1111761,941934,WAKE COUNTY,552382,240781,25078,287048,269593,285787,573859,561834,528397,120422,493624,236692,281371,280703,264827,25550,507823,538819,545209,117292,474516
49364,CLEVELAND COUNTY,6934,6965,4324,6850,6968,4258,4230,4185,2744,4260,2708,2707,2704,2665,1580,13188,13605,12705,13604,13520,13300,6919,12704,12683,12454,6243,12705,13605,25790,26239,26344,26377,52426,16574,46107,48471,49456,17061,48895,51440,52536,Cleveland,36,36,36,26,67,26308,26203,25754,13162,663,402,92365,663,402,727,663,388,477,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26310,14719,2818,16043,15898,16041,35766,35722,34879,13855,33513,13619,14842,14842,14716,2720,33353,34120,34137,13562,32086
33174,SAMPSON COUNTY,3639,3648,1985,3607,3648,2163,2159,2149,1168,2163,1485,1485,1480,1458,817,7486,9254,6971,9251,9217,9017,4293,6971,6965,6841,3165,6971,9254,15905,16229,16269,16328,35816,9544,30995,32582,33262,9893,33350,35103,35902,Sampson,47,47,47,28,103,16222,16182,15858,7458,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16225,8429,1470,9211,9028,9211,26016,25971,25441,8133,24287,7963,8684,8684,8531,1431,23638,24077,24095,7905,22619
24121,COLUMBUS COUNTY,2568,2571,1494,2545,2572,1694,1692,1687,973,1695,877,877,876,858,521,5607,7250,4418,7249,7235,7202,3377,4418,4407,4315,2211,4418,7250,11560,11685,11710,11731,25757,7662,22755,23783,24190,7983,24191,25328,25878,Columbus,43,43,43,19,63,11667,11642,11517,5588,389,314,52603,389,314,479,389,233,359,314,205,44013,11419,55508,48224,COLUMBUS COUNTY,11668,6443,1288,7462,7280,7460,17937,17908,17659,6462,17359,6007,6988,6986,6831,1210,16638,16821,16843,6247,16434
10804,CASWELL COUNTY,1828,1839,1078,1810,1839,1525,1514,1505,938,1525,314,314,314,305,140,3102,4844,1392,4841,4826,4771,2484,1392,1388,1371,618,1392,4844,6142,6214,6233,6251,11528,4206,10301,10622,10861,4428,10963,11319,11627,Caswell,0,0,0,0,15,6233,6214,6142,3102,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6236,1678,417,1788,1767,1788,9605,9570,9382,3924,9115,1425,1524,1524,1504,301,9022,9184,9198,3844,8780
9203,YANCEY COUNTY,2344,2350,1485,2317,2350,2142,2136,2119,1395,2142,208,208,208,198,90,3033,4984,576,4983,4953,4901,2795,576,575,540,238,576,4984,5441,5528,5559,5560,9699,3925,8781,9055,9246,4051,9220,9526,9783,Yancey,,,,,,5559,5528,5441,3033,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5560,968,177,1114,1110,1112,8489,8450,8279,3756,8115,895,1033,1032,1027,175,7921,8064,8079,3643,7779
34977,LEE COUNTY,5677,5800,2967,5403,5803,2547,2429,2235,1274,2550,3253,3253,3248,3168,1693,8119,8133,10509,8130,7946,7643,3726,10509,10459,10239,4341,10509,8133,17995,18518,18752,18784,37510,9773,31775,33897,35114,10141,33927,36247,37786,Lee,113,113,113,52,142,18639,18405,17882,8067,707,474,57893,707,474,725,707,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18642,10819,1563,12441,12062,12427,24620,24376,23478,8302,22401,10476,11968,11965,11646,1546,21777,22538,22650,8000,20825
11446,HERTFORD COUNTY,2151,2153,1328,2131,2153,1768,1766,1752,1109,1768,385,385,385,379,219,3311,4372,2091,4370,4365,4344,2360,2090,2087,2026,951,2091,4372,6370,6452,6460,6476,12265,4215,10814,11280,11496,4418,11532,12066,12348,Hertford,0,0,0,0,13,6460,6452,6370,3311,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6463,3136,697,3602,3512,3597,8649,8625,8511,3692,8353,2930,3331,3331,3256,686,8012,8103,8123,3517,7872
46862,ROCKINGHAM COUNTY,6878,6894,4220,6794,6894,3040,3035,3002,2041,3040,3854,3854,3843,3792,2179,14373,11304,15367,11301,11255,11127,6535,15364,15339,15192,7776,15367,11304,26422,26697,26768,26792,49309,17029,44318,46062,46953,17478,46553,48403,49482,Rockingham,103,103,103,62,121,26665,26594,26319,14311,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26671,14430,3053,15612,15254,15601,33237,33114,32555,14051,31529,13689,14800,14798,14479,3013,31208,31689,31747,13738,30254
45563,CARTERET COUNTY,7296,7344,4825,7208,7344,2034,1995,1978,1423,2034,5310,5310,5301,5230,3402,14208,7990,16557,7989,7950,7864,4770,16555,16518,16284,9081,16557,7990,25299,25681,25757,25782,48838,17350,42899,44751,45633,18122,45879,47919,48964,Carteret,1213,1213,1151,357,1235,24544,24468,24148,13851,7061,5350,66672,6891,5244,7116,6413,1549,5383,4859,1028,57537,17867,69473,62070,CARTERET COUNTY,24547,12171,2658,13586,13203,13581,28262,28196,27825,13915,27295,11745,13082,13078,12727,2729,26780,27135,27168,13593,26295
705972,MECKLENBURG COUNTY,117912,119424,43140,113515,119523,24869,24284,23499,9983,24965,94558,94555,93628,90016,33157,118276,145379,273305,145312,143336,137969,38713,273296,270831,261475,78922,273305,145379,401292,416027,420468,420604,748200,124076,629693,676229,708247,128116,665850,715268,752761,Mecklenburg,1860,1860,1848,641,1920,418608,414167,399444,117635,9750,6082,1037049,9717,6069,9815,9592,3233,6138,5977,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,418684,231552,25609,270829,257088,269955,472117,468495,448463,99274,424706,223128,261420,261071,248186,25456,421974,438819,440689,96326,400588
8289,SWAIN COUNTY,1003,1004,648,997,1004,473,473,470,334,473,531,531,530,527,314,2104,2099,1237,2099,2089,2059,1213,1237,1237,1210,557,1237,2099,4375,4594,4665,4676,9574,2536,7283,7847,8364,2685,8405,9068,9703,Swain,1329,1268,1106,334,1340,3336,3326,3269,1770,4092,3098,13403,3687,2750,4209,3226,525,3167,2366,430,11137,2803,14271,12138,SWAIN COUNTY,3336,1245,261,1345,1332,1343,4149,4139,4049,1899,3934,1113,1205,1203,1192,243,3905,3988,3992,1863,3804
9612,AVERY COUNTY,1643,1647,1030,1627,1647,982,979,970,631,982,665,665,664,657,399,2876,3854,1886,3852,3836,3799,1881,1886,1886,1862,995,1886,3854,5661,5722,5738,5740,10191,3676,9265,9501,9663,3880,9831,10060,10271,Avery,,,,,,5738,5722,5661,2876,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5740,1525,333,1666,1655,1666,8412,8390,8270,3450,8171,1423,1552,1552,1547,320,7882,7988,8005,3305,7770
26211,VANCE COUNTY,3744,3785,2102,3638,3786,2552,2512,2422,1448,2553,1233,1233,1232,1216,654,6320,7881,5710,7880,7783,7540,3679,5710,5697,5592,2615,5710,7881,13180,13528,13638,13652,28534,8190,23903,25492,26284,8410,25720,27556,28718,Vance,48,48,48,26,61,13590,13480,13132,6294,457,317,41780,457,317,497,457,244,345,317,205,34092,8487,44535,37671,VANCE COUNTY,13591,7195,1270,7885,7741,7878,20336,20199,19358,6896,18068,6845,7482,7479,7367,1285,17808,18415,18457,6700,16741
27020,HALIFAX COUNTY,4136,4159,2603,4075,4160,3512,3489,3443,2263,3513,647,647,647,632,340,7084,11249,2984,11247,11221,11083,5821,2984,2981,2924,1252,2984,11249,14029,14224,14253,14292,28937,9667,25474,26575,27107,9986,27060,28365,29057,Halifax,22,22,22,11,59,14231,14202,14007,7073,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14233,5025,1006,5537,5448,5537,22928,22846,22363,8681,21481,4672,5142,5142,5068,956,21147,21518,21563,8493,20442
54630,NASH COUNTY,7113,7134,4020,6972,7135,3259,3243,3192,1852,3260,3875,3875,3870,3780,2168,13996,15918,14206,15915,15858,15656,7675,14205,14142,13783,6247,14206,15918,29584,30145,30265,30308,57825,16570,50710,53446,54747,17083,53439,56389,58018,Nash,145,145,145,74,184,30120,30000,29439,13922,950,618,89023,950,618,1019,939,498,695,618,376,73765,17956,94298,81106,NASH COUNTY,30124,17797,3425,20434,19704,20416,36565,36459,35735,13160,34703,17133,19559,19557,18942,3403,33886,34455,34493,12791,32959
28412,RUTHERFORD COUNTY,4541,4565,2874,4482,4567,3276,3256,3216,2126,3278,1289,1289,1285,1266,748,8132,10795,4550,10791,10747,10616,5863,4550,4545,4479,2257,4550,10795,15107,15304,15353,15385,30306,10884,27010,28023,28494,11368,28750,29845,30430,Rutherford,12,12,12,12,40,15341,15292,15095,8120,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15345,5592,1518,6065,5961,6060,23606,23563,23201,9359,22475,5425,5859,5854,5770,1494,21715,22020,22044,8958,21047
15335,ASHE COUNTY,2739,2747,1584,2691,2747,1734,1727,1690,1054,1734,1013,1013,1012,1001,530,4889,5774,3718,5774,5708,5607,2919,3718,3717,3670,1970,3718,5774,9277,9425,9492,9502,16310,5987,14501,15024,15445,6324,15393,15959,16454,Ashe,0,0,0,0,10,9492,9425,9277,4889,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9492,3244,877,3475,3451,3473,12743,12679,12350,5335,11991,3106,3322,3322,3303,901,11641,11933,11972,5017,11315
21870,STOKES COUNTY,3859,3872,2342,3801,3872,1791,1782,1753,1185,1791,2081,2081,2077,2048,1157,6375,5738,6614,5738,5702,5633,3264,6614,6605,6509,3086,6614,5738,12178,12343,12388,12395,23080,8263,20794,21530,21972,8572,21906,22700,23207,Stokes,36,36,36,25,43,12352,12307,12142,6350,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12352,7437,1838,7985,7869,7981,14865,14824,14556,6555,14194,7010,7528,7528,7427,1751,13958,14197,14221,6387,13639
3903,GRAHAM COUNTY,582,583,418,580,583,288,287,286,222,288,295,295,295,294,196,1145,1053,872,1052,1047,1033,580,872,872,868,542,872,1053,1999,2017,2022,2060,4266,1577,3734,3849,3935,1650,4069,4200,4302,Graham,98,98,98,23,135,1924,1919,1901,1122,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1925,899,177,909,909,909,2936,2931,2886,1411,2808,809,822,822,821,165,2734,2772,2774,1375,2670
32739,PENDER COUNTY,4754,4798,2681,4644,4799,2526,2492,2454,1590,2527,2272,2272,2262,2190,1091,8111,8027,9441,8024,7948,7825,3944,9440,9383,9145,4101,9441,8027,17155,17516,17649,17710,34973,9843,30096,31798,32896,10273,32123,33966,35167,Pender,185,185,185,66,242,17464,17331,16970,8045,1495,978,59482,1458,959,1531,1328,404,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17468,9588,1604,10944,10531,10928,22692,22550,21977,8265,21207,8960,10252,10248,9876,1542,20963,21513,21615,8005,20264
64913,CRAVEN COUNTY,10031,10151,6219,9745,10156,6181,6065,5827,3875,6186,3970,3970,3966,3918,2344,17862,18001,15264,17998,17792,17214,10130,15264,15251,15023,7531,15264,18001,33500,34318,34550,34596,68571,20773,60319,63326,65056,21263,63424,66749,68886,Craven,1288,1275,1263,201,1331,33262,33043,32237,17661,9972,8645,95778,9880,8582,10013,9715,1090,8665,8458,793,80387,20103,102139,87409,CRAVEN COUNTY,33265,15471,2919,16844,16525,16839,42029,41760,40344,17254,38238,14799,16034,16032,15739,2942,39005,40236,40357,17038,37062
335563,GUILFORD COUNTY,59467,60197,27802,57478,60209,12379,12108,11710,6517,12391,47818,47818,47359,45768,21285,76930,58630,141310,58608,57968,56263,23419,141305,140228,136147,53104,141310,58630,193386,199172,200889,200945,352787,83251,303930,323768,336457,85462,318729,339863,354819,Guilford,976,976,976,407,1005,199913,198196,192410,76523,5545,3547,505896,5526,3547,5576,5459,2264,3577,3501,1628,418240,83442,537174,459608,GUILFORD COUNTY,199940,99864,16799,117940,111211,117533,231303,229709,223126,66399,213406,96623,114196,114054,107851,16655,212370,217962,218684,64968,203806
12327,MADISON COUNTY,2568,2594,1505,2526,2594,2183,2163,2126,1314,2183,411,411,405,400,191,3291,5815,980,5815,5783,5692,2942,980,973,948,349,980,5815,6640,6756,6795,6795,12799,4632,11680,12078,12383,4695,12086,12519,12885,Madison,,,,,,6795,6756,6640,3291,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6795,1258,284,1408,1385,1405,11230,11173,10913,4302,10607,1195,1334,1334,1313,267,10646,10874,10911,4279,10366
45662,CHATHAM COUNTY,12505,12766,6504,12071,12781,3876,3725,3581,2142,3886,8895,8890,8780,8490,4362,16180,11957,21988,11946,11608,11175,5931,21987,21793,21204,10172,21988,11957,33117,34189,34721,34765,48872,14372,41056,43828,45960,15069,43791,46833,49342,Chatham,788,788,738,77,820,33933,33401,32379,16103,4916,3402,70897,4772,3329,4966,4265,845,3417,2967,443,59661,18634,74470,65198,CHATHAM COUNTY,33945,12417,2666,14118,13457,14055,30258,29901,28604,11558,27109,11930,13624,13587,12959,2658,27540,28673,28919,11271,26159
98563,PITT COUNTY,14736,14882,6472,14270,14886,6436,6316,6080,2455,6440,8446,8446,8420,8190,4017,19575,19235,31881,19227,18839,18227,6126,31879,31726,30945,13313,31881,19235,49547,50940,51481,51552,104406,23540,90020,95412,98886,24126,95065,100881,105115,Pitt,375,375,375,136,436,51106,50565,49172,19439,2250,1444,170444,2250,1444,2289,2223,806,1504,1433,582,142466,25045,180742,155511,PITT COUNTY,51116,28592,3854,33042,31703,33007,69784,69149,66928,19466,64250,26754,30988,30981,29736,3721,64232,66138,66394,19237,61833
59559,MOORE COUNTY,12576,12737,7836,12212,12741,5117,4968,4732,3166,5121,7620,7620,7608,7480,4670,21702,16069,23552,16067,15754,15388,8726,23552,23469,23087,12870,23552,16069,39152,39975,40371,40402,63660,23455,55814,58295,59888,24311,59415,62173,64248,Moore,752,752,677,106,781,39619,39223,38475,21596,4973,3404,94937,4804,3322,5030,4289,940,3435,2932,648,79328,24192,100880,86466,MOORE COUNTY,39621,15380,3685,17386,16655,17367,41832,41320,40714,19686,39746,14626,16497,16492,15825,3639,39148,39663,39956,19168,38256
241062,FORSYTH COUNTY,48404,48998,22446,46756,49012,15053,14635,13972,6898,15066,33946,33945,33769,32784,15548,54649,49983,91864,49972,48862,46918,19955,91862,91272,88697,34356,91864,49983,136322,140841,142541,142605,256362,61082,217621,232081,242206,63082,230598,246106,258439,Forsyth,707,707,707,338,758,141834,140134,135615,54311,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141847,68844,11795,77911,75055,77755,176293,174398,166842,49477,157579,66715,75473,75424,72855,11912,156652,163064,164126,47848,148359
97435,IREDELL COUNTY,15307,15461,8136,14932,15461,3917,3871,3805,2497,3917,11544,11544,11436,11127,5639,23415,17022,39505,17016,16921,16551,7984,39501,39286,38291,15266,39505,17022,55091,56456,56766,56833,102074,26906,89611,94933,97656,27448,93669,99337,102428,Iredell,249,249,249,165,306,56517,56207,54842,23250,2108,1470,171884,2108,1470,2151,2058,1051,1538,1434,882,140623,29513,181806,156060,IREDELL COUNTY,56527,37435,5933,42979,41196,42871,57298,57095,56033,20464,54176,36042,41188,41151,39611,6046,53852,54814,54930,19978,52135
19315,TRANSYLVANIA COUNTY,5516,5556,3827,5465,5557,3523,3485,3444,2472,3524,2033,2033,2031,2021,1355,7655,7244,5928,7243,7195,7056,3973,5928,5921,5873,3682,5928,7244,12929,13116,13171,13184,19846,8477,18256,18891,19422,8588,18716,19395,19971,Transylvania,0,0,0,0,12,13171,13116,12929,7655,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13172,3322,1159,3505,3453,3497,16073,16011,15604,7162,15056,3215,3370,3365,3324,1176,15358,15741,15794,7106,14832
10988,MARTIN COUNTY,1167,1175,758,1157,1175,810,802,794,537,810,365,365,365,363,221,2982,3068,2397,3066,3053,3009,1655,2397,2394,2378,1299,2397,3068,5435,5495,5511,5517,11770,4109,10376,10804,11042,4324,11074,11559,11845,Martin,48,48,48,28,52,5463,5447,5387,2954,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5465,2515,593,2716,2656,2716,8882,8860,8709,3594,8365,2362,2546,2546,2494,558,8174,8306,8318,3436,7878
10978,WARREN COUNTY,1973,1990,1176,1936,1992,1259,1245,1216,740,1261,731,731,728,720,436,3331,4109,2526,4109,4073,4011,2030,2526,2524,2490,1301,2526,4109,6501,6597,6635,6658,11628,3945,10267,10713,10999,4044,10781,11298,11685,Warren,0,0,0,0,23,6635,6597,6501,3331,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6635,2412,531,2661,2616,2660,8857,8811,8525,3409,8212,2346,2580,2579,2531,555,8066,8283,8297,3305,7805
5282,JONES COUNTY,816,824,509,796,824,634,626,606,386,634,190,190,190,190,123,1577,1845,992,1845,1834,1800,1034,992,992,977,529,992,1845,2828,2877,2888,2942,5769,2011,4982,5187,5349,2148,5409,5667,5814,Jones,51,51,51,14,105,2837,2826,2777,1563,555,362,8956,555,362,583,529,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2837,1203,259,1303,1285,1302,3928,3912,3827,1732,3677,1087,1182,1182,1158,245,3667,3738,3743,1694,3533
