Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53631,53038,85672,56524,IREDELL COUNTY,37872,846,56484,34959,55630,19220,0,33325,1159,37561,0,140623,0,37872,156060,51188,1521,37782,95787,906,0,15771,92633,1159,25372,171884,IREDELL,1521,5306,37781,181806,0,98126,90959,5192,1539,40063,29513,38636,40062,19990,53609,90089,1521,37872,26088,1191,36762,53660,1159
15168,14889,17610,15648,TRANSYLVANIA COUNTY,10156,194,15642,3163,15275,6685,,3048,207,10124,,29099,,10156,30988,14355,279,3182,18847,228,,5932,18576,207,7979,33015,TRANSYLVANIA,279,1100,3182,34385,,19276,18248,1083,293,3335,10809,3293,3335,6796,14719,18161,279,10156,8107,224,3152,15170,207
8448,8395,10342,9046,MARTIN COUNTY,3630,107,9040,2257,8937,3536,,2106,124,3623,,17917,,3630,19455,8112,175,2257,11501,124,,2107,10844,124,4129,21211,MARTIN,175,486,2257,22440,,11653,10751,513,184,2423,5372,2389,2423,3664,8602,11034,175,3630,4301,133,2232,8454,124
7959,7867,9878,8512,WARREN COUNTY,4165,83,8503,2220,8317,3184,,2127,111,4151,,16200,,4165,17477,7640,138,2367,10912,92,,2380,10453,111,3769,18843,WARREN,138,502,2367,19731,,11152,10321,488,148,2492,5173,2457,2492,3267,8037,10395,138,4165,3847,117,2343,7969,111
3540,3508,4419,3726,JONES COUNTY,1829,26,3724,1106,3673,1573,,991,41,1823,,7704,,1829,8314,3387,56,1075,4911,30,,1074,4666,41,1819,8956,JONES,56,220,1075,9419,,4994,4609,234,72,1196,2257,1182,1196,1606,3537,4699,56,1829,1870,51,1060,3540,41
16107,15846,21955,16834,DAVIE COUNTY,10576,163,16820,6896,16429,6240,,6568,237,10497,,33901,,10576,37262,15150,347,7305,24305,182,,5310,23675,237,8017,40760,DAVIE,347,1614,7305,42846,,24908,23244,1639,355,7719,9279,7529,7719,6388,15693,22936,347,10576,8209,252,7161,16118,237
72713,71632,189123,78445,CUMBERLAND COUNTY,44861,6082,78329,48462,76490,24370,70,45497,77566,44512,241,252655,241,44861,277878,68317,90876,51946,224108,7118,241,19011,202509,75309,36518,310252,CUMBERLAND,93549,6066,51945,335509,241,228469,199892,6207,94079,55945,40937,54069,55942,25013,72754,212092,94031,44861,38338,77795,50694,72768,77752
19759,19542,21830,20800,MCDOWELL COUNTY,8161,218,20787,3126,20492,7157,,2771,338,8130,,36617,,8162,39943,18721,500,2902,24259,266,,4228,23017,338,7910,43474,MCDOWELL,500,535,2902,45756,,24606,22769,614,511,3295,9517,3267,3295,7316,19578,23204,500,8161,8196,351,2889,19764,338
9841,9782,12423,10305,CHEROKEE COUNTY,5402,179,10300,2770,10208,5266,49,2485,424,5397,77,23877,77,5402,25640,9514,551,2497,13546,216,77,3550,12829,424,6228,27420,CHEROKEE,551,783,2497,28612,77,13705,12703,837,612,2788,8723,2787,2788,5400,9917,13238,551,5402,6453,481,2497,9851,424
5796,5761,7096,6568,CHOWAN COUNTY,3217,,6563,1610,6497,2587,,1545,,3206,,11164,,3218,12171,5551,,1647,8212,,,1969,7444,,3010,13243,CHOWAN,,423,1647,13943,,8285,7407,396,,1717,3521,1715,1717,2907,6268,7878,,3217,3303,,1646,5797,
85096,79864,96512,89182,ORANGE COUNTY,57616,343,89094,22235,83149,19125,,22024,818,56560,,119925,,57622,130842,73670,1157,24662,108614,391,,16268,110662,818,22489,142010,ORANGE,1157,3021,24662,148476,,115363,104717,2955,1207,24974,21654,24308,24971,19847,76742,100134,1157,57616,23193,857,24035,85143,818
13056,12951,15077,13703,ALEXANDER COUNTY,6396,59,13694,2596,13540,5104,,2408,71,6375,,30040,,6396,32781,12598,89,2602,16413,65,,3365,15772,71,5486,35620,ALEXANDER,89,323,2602,37497,,16665,15603,335,134,2828,7667,2784,2828,5242,13157,15842,89,6396,5642,110,2581,13060,71
159479,153799,199303,169249,DURHAM COUNTY,105044,1428,169151,50635,161863,34413,10,48934,4550,104004,31,255829,31,105044,275950,145819,6152,55065,223270,1644,31,28653,219174,4550,41568,301307,DURHAM,6152,5727,55065,321488,31,232717,211713,5808,6195,57273,43764,55255,57267,35751,153395,210182,6152,105044,43203,4574,53364,159535,4550
52276,51228,62808,54416,HENDERSON COUNTY,33543,766,54396,13299,53083,21718,0,12656,961,33340,0,95451,0,33546,103234,49191,1433,13720,68646,874,0,18381,66989,961,26328,111764,HENDERSON,1433,3844,13719,117417,0,70307,65652,3886,1440,14451,30961,14130,14451,22088,50833,65565,1433,33543,26848,981,13463,52288,961
14921,14747,18926,16761,PASQUOTANK COUNTY,7362,0,16731,5140,16421,5604,,4787,0,7345,,31068,,7362,34029,14139,13,5006,21796,13,,3734,19954,0,6500,37393,PASQUOTANK,13,896,5006,39824,,22208,19726,962,33,5414,6841,5362,5414,6122,15757,20910,13,7362,7097,14,4979,14934,0
5851,5818,6858,6109,PAMLICO COUNTY,2982,49,6109,1127,6059,3048,,1067,66,2977,,10805,,2982,11540,5725,77,1152,7350,52,,1935,7081,66,3358,12261,PAMLICO,77,261,1152,12726,,7436,7029,265,93,1234,3866,1214,1234,3114,5949,7153,77,2982,3431,78,1145,5851,66
5831,5782,6701,6232,MITCHELL COUNTY,2755,52,6230,1047,6149,2502,,949,52,2746,,12229,,2755,13195,5700,101,1084,7438,72,,1475,6991,52,2793,14242,MITCHELL,101,239,1084,14964,,7541,6915,256,114,1195,3810,1188,1195,2572,6046,7194,101,2755,2900,75,1081,5832,52
9117,9066,10714,10165,CURRITUCK COUNTY,3936,13,10157,1991,10090,3661,,1857,13,3924,,21675,,3936,23787,8844,34,1972,12215,19,,2077,11121,13,4031,26216,CURRITUCK,34,357,1972,27763,,12340,11030,366,46,2129,4551,2091,2129,4178,9858,11883,34,3936,4563,28,1951,9121,13
62401,62028,83770,65235,BRUNSWICK COUNTY,46300,1133,65214,22324,64709,35010,0,21343,1488,46183,0,121795,0,46300,129086,60939,1815,23194,90323,1242,0,30204,87117,1488,42625,137478,BRUNSWICK,1815,6482,23192,142820,0,91494,86251,6274,1844,24415,46605,23799,24413,36239,63477,87616,1815,46300,43755,1505,22735,62418,1488
53155,52515,73157,57252,DAVIDSON COUNTY,30786,696,57221,23399,56181,19755,0,21936,941,30632,0,131285,0,30786,144432,50280,1252,23609,82361,782,0,15226,77746,941,24818,158409,DAVIDSON,1252,4367,23608,167609,0,83862,76793,4420,1282,25328,31089,24928,25326,20231,53658,78309,1252,30786,25433,965,23337,53172,941
22371,22052,33100,23679,FRANKLIN COUNTY,14323,246,23663,12002,23171,8018,,11444,384,14242,,54524,,14325,59978,21272,507,12935,37008,276,,6472,35726,384,10200,65799,FRANKLIN,507,1936,12935,69685,,37888,35121,1916,526,13683,11935,13330,13682,8211,22283,34792,507,14323,10403,411,12685,22380,384
20806,20574,24601,21629,DARE COUNTY,12094,0,21617,5069,21293,8625,,4693,0,12025,,30088,,12095,32745,19908,10,5282,26793,10,,6129,26110,0,9214,35367,DARE,10,589,5282,37009,,27352,25687,612,23,5700,8201,5490,5700,8817,20548,25627,10,12094,9439,17,5113,20811,0
94836,93384,132964,100040,NEW HANOVER COUNTY,65454,853,100010,43321,97969,33445,0,41347,1236,64927,0,191812,0,65458,206724,90381,1831,47426,147544,995,0,28011,143541,1236,40335,223363,NEW HANOVER,1831,6037,47425,234473,0,151776,140313,6115,1848,49888,43147,47744,49867,34360,94458,139610,1831,65454,41470,1257,45693,94858,1236
11437,11329,14850,12378,BLADEN COUNTY,5324,90,12371,4020,12193,4846,,3772,151,5300,,26077,,5324,28574,10927,178,4129,16734,98,,3142,15749,151,5592,31131,BLADEN,178,656,4129,32722,,17009,15579,690,220,4411,7459,4363,4411,5010,11727,15925,178,5324,5798,177,4099,11443,151
8296,8218,10461,8881,ANSON COUNTY,4169,69,8880,2482,8753,3245,,2254,95,4157,,19608,,4169,21306,8112,119,2575,11686,77,,2194,10971,95,3688,23143,ANSON,119,374,2575,24446,,11847,10875,423,129,2837,4730,2814,2837,3332,8625,11226,119,4169,3832,99,2562,8297,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
