First Doses ~ Percent of Population Vaccinated,First Doses ~ Percent of Total,Gender,Second Doses ~ Percent of Population Vaccinated,County,Demographic,Ethnicity,Aggregation Level,Race,Age Group,Second Doses ~ Percent of Total
0.015510204081632653,0.012474558466285864,Missing or Undisclosed,0.009306122448979591,Rowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.013793103448275862
0.022818254603682947,0.014496439471007122,Missing or Undisclosed,0.008606885508406725,Rutherford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.009986065954482117
0.021474724439376664,0.012964662689307021,Missing or Undisclosed,0.011592550361079437,Sampson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011636779855017168
0.013007122948281201,0.007709251101321586,Missing or Undisclosed,0.0052647878600185815,Scotland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.006961506961506961
0.015735641227380016,0.010432968179447052,Missing or Undisclosed,0.00983477576711251,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012565971349585323
0.02153183635804368,0.012991833704528583,Missing or Undisclosed,0.012919101814826207,Stokes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012808783165599268
0.01329683222526398,0.00633147113594041,Missing or Undisclosed,0.00664841611263199,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.006640625000000001
0.02385039298942994,0.019416047657571524,Missing or Undisclosed,0.011970367693558586,Union ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.017605633802816902
0.01856271546009016,0.010457125784284434,Missing or Undisclosed,0.010607265977194379,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.00936110461034402
0.038711405135732915,0.02550063702590572,Missing or Undisclosed,0.020322743818374775,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.02436153516906834
0.017087667161961365,0.007053051211284882,Missing or Undisclosed,0.008915304606240713,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.011881188118811881
0.018779342723004695,0.007696007696007695,Missing or Undisclosed,0.007042253521126761,Washington ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.005405405405405406
0.012150565043759028,0.0114859437751004,Missing or Undisclosed,0.00662758093295947,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.012493993272465162
0.021260146888287593,0.011803841613907073,Missing or Undisclosed,0.010243525318902203,Wilkes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.010629763337344566
0.016625397948355148,0.00869887099759393,Missing or Undisclosed,0.010965688008489564,Yadkin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,18-24,0.008993327531186538
0.08081100931616993,0.17317649007994038,Missing or Undisclosed,0.04890022807220998,Alamance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2033925556716778
0.06442577030812324,0.08546214584300976,Missing or Undisclosed,0.03606442577030812,Alleghany ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.06736429038587312
0.08462064251537936,0.14023561395559583,Missing or Undisclosed,0.045933014354066985,Ashe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15946843853820597
0.05871886120996441,0.10216718266253869,Missing or Undisclosed,0.030782918149466192,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.07380546075085324
0.08801735044279776,0.11421200750469043,Missing or Undisclosed,0.032893547804084586,Bertie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09425168306576903
0.06466739367502726,0.11075831154277176,Missing or Undisclosed,0.032933478735005454,Bladen ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09346951408232745
0.0936333823363112,0.23153067501817573,Missing or Undisclosed,0.06602962795431415,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.28127559130979335
0.07759481961147086,0.15340160936356986,Missing or Undisclosed,0.052987974098057354,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.17442143727161996
0.05263587733267998,0.10339295740755594,Missing or Undisclosed,0.034301114786230553,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09148333696362448
0.06388722873688767,0.14064697609001406,Missing or Undisclosed,0.03602415349421924,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1200302135548994
0.10781056285643442,0.14010440162402527,Missing or Undisclosed,0.07453508554425986,Chatham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15171091147673363
0.05805243445692884,0.09865361077111383,Missing or Undisclosed,0.02376836646499568,Cherokee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.0791746641074856
0.157056562328391,0.15233022636484686,Missing or Undisclosed,0.07962657880285558,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13922227556409025
0.054441260744985676,0.11490857946554149,Missing or Undisclosed,0.04064769774105417,Craven ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.13830631447681668
0.06487570867858701,0.20359674814551226,Missing or Undisclosed,0.03036197121674662,Cumberland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14575831169918768
0.1034219078570063,0.12201172755976544,Missing or Undisclosed,0.0894666411775951,Dare ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1441996610691727
0.056578117609963736,0.1521865889212828,Missing or Undisclosed,0.03395475327132272,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14126424530622284
0.0952977532782093,0.16074950690335307,Missing or Undisclosed,0.07057546145494029,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15991672975018925
0.04735081851786657,0.12599531615925058,Missing or Undisclosed,0.019773514052690254,Duplin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11620689655172414
0.1275894235717962,0.30316231967134805,Missing or Undisclosed,0.0895120303654143,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.31828319798696103
0.035877810428483564,0.08615031178208074,Missing or Undisclosed,0.021184992824437913,Edgecombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11558538404175989
0.06072252113758647,0.17376707571197036,Missing or Undisclosed,0.034022411909866906,Gaston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16433270370611608
0.07616629641383688,0.11916583912611718,Missing or Undisclosed,0.043478260869565216,Gates ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12591911764705882
0.0741222366710013,0.10660847880299251,Missing or Undisclosed,0.035543996532293023,Graham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.09773539928486293
0.06415319275761866,0.16702978571002208,Missing or Undisclosed,0.03677932975302769,Guilford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.17784983786480418
0.06656280980031157,0.11555009219422249,Missing or Undisclosed,0.028537034414388898,Halifax ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12469059405940594
0.05127834455412829,0.17838925210144407,Missing or Undisclosed,0.028169014084507043,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16280735259011697
0.04712142275058722,0.21849299844409867,Missing or Undisclosed,0.022625952734768227,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.19288925214548425
0.10058027079303675,0.13265306122448978,Missing or Undisclosed,0.05222437137330754,Hyde ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1103542234332425
0.07517718528518394,0.14561202810916818,Missing or Undisclosed,0.047840026999662506,Jackson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.22780233025311372
0.07533474277660324,0.21118969536528506,Missing or Undisclosed,0.04009866102889359,Johnston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2056973465403803
0.05579232855482371,0.09555408095554081,Missing or Undisclosed,0.035257652072839984,Jones ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12101063829787234
0.06511507628652702,0.14553230840365275,Missing or Undisclosed,0.03537626066718386,Lee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14652956298200515
0.06171587884932201,0.11092130736818129,Missing or Undisclosed,0.03839817513623115,Lenoir ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12474269246603541
0.059036280751987344,0.15433861912735153,Missing or Undisclosed,0.03469841389443545,Lincoln ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.146422893481717
0.05754992147184205,0.0803445575567737,Missing or Undisclosed,0.028831052277316582,Macon ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10146071851559416
0.05869289340101523,0.10089991818925552,Missing or Undisclosed,0.03965736040609137,Madison ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1232741617357002
0.06855314131716356,0.11327581408293905,Missing or Undisclosed,0.04295098534613441,Martin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1309034907597536
0.07417065044183688,0.1386219033437119,Missing or Undisclosed,0.03925829349558163,Mcdowell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14041450777202072
0.059906517968472454,0.23726537856702745,Missing or Undisclosed,0.0363641851900871,Mecklenburg ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.23618567895276588
0.04514889529298751,0.10742857142857143,Missing or Undisclosed,0.030019212295869357,Mitchell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.100080064051241
0.05707009111127054,0.12239403031002384,Missing or Undisclosed,0.03601406126694885,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16761268781302172
0.08414854466376714,0.16291843714374546,Missing or Undisclosed,0.056901973904315825,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.16551831523220054
0.04652014652014652,0.1879277390714594,Missing or Undisclosed,0.025488400488400488,Onslow ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1858446472290229
0.1697672837687793,0.25484726852166817,Missing or Undisclosed,0.12159253132718498,Orange ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.2726903140563065
0.06471881872447377,0.06992532247114731,Missing or Undisclosed,0.03550109959158027,Pamlico ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08401486988847584
0.05351429456084219,0.1293017456359102,Missing or Undisclosed,0.03483331613169574,Pender ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15026714158504006
0.11345230289390207,0.23908578257459762,Missing or Undisclosed,0.0840348047989509,Pitt ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.24187707217546542
0.03482369209495276,0.10732296327864195,Missing or Undisclosed,0.021456556810324958,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.11793767418292372
0.062283991469961025,0.1219758064516129,Missing or Undisclosed,0.033384807706449006,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12949229891614375
0.0453433819125574,0.13036303630363036,Missing or Undisclosed,0.021062088241165903,Robeson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10107784431137724
0.07299968122409946,0.1747202441505595,Missing or Undisclosed,0.04563808309425141,Rutherford ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.19948908499767767
0.05936244307527458,0.12712253327214318,Missing or Undisclosed,0.02968122153763729,Sampson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1056848531095002
0.047673991713431584,0.11854460093896714,Missing or Undisclosed,0.03125819478680442,Stanly ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.14978637848705703
0.06558143157566788,0.12578428443382134,Missing or Undisclosed,0.04089103512734637,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.12286449801076528
0.08566203436098954,0.23044657149390743,Missing or Undisclosed,0.04720143000782036,Wake ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.23107195510534073
0.0641271056661562,0.10272922416436675,Missing or Undisclosed,0.030627871362940276,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.15841584158415842
0.064,0.0885040885040885,Missing or Undisclosed,0.03130434782608696,Washington ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.08108108108108109
0.10766687332093408,0.1712126191258626,Missing or Undisclosed,0.0591031204794379,Watauga ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.1701705672352241
0.0569360303932642,0.1190041849983904,Missing or Undisclosed,0.02762090563712907,Wilkes ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10790212595266746
0.04984577421344849,0.11171536547147201,Missing or Undisclosed,0.02553979025293029,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10408984244049616
0.04941806761500092,0.09901906348325004,Missing or Undisclosed,0.03417698134121559,Yadkin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,25-49,0.10733971569480708
0.10312388006211923,0.14302282235016361,Missing or Undisclosed,0.0536375582367698,Alamance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1443845968325428
0.06909765142150803,0.10930778255768478,Missing or Undisclosed,0.04042027194066749,Alexander ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10420650095602295
0.09746651605615621,0.13683733574988674,Missing or Undisclosed,0.051476520897208326,Ashe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1514000949216896
0.09722976643128735,0.11083591331269349,Missing or Undisclosed,0.050244432373709944,Avery ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.07892491467576791
0.12115856651939126,0.13094227504244482,Missing or Undisclosed,0.05154639175257732,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12428977272727272
0.288245152022983,0.28236397748592873,Missing or Undisclosed,0.10557816614795308,Bertie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.22837907819782496
0.10371847841572873,0.13597310422114306,Missing or Undisclosed,0.04046160421712495,Bladen ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.08789848344165893
0.0761103550661883,0.14343001025832325,Missing or Undisclosed,0.04456266237783001,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1276309262277656
0.08485739168299586,0.1250501323494024,Missing or Undisclosed,0.04675593294143261,Caldwell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09355260291875409
0.2272154556908862,0.2785787847579815,Missing or Undisclosed,0.10121797564048719,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.23650637880274777
0.07281816539179667,0.10879150544407451,Missing or Undisclosed,0.05089441667168584,Carteret ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11643929998622021
0.11202185792349727,0.15648854961832062,Missing or Undisclosed,0.05113192818110851,Caswell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14547473625763466
0.0821452007397244,0.12494895875867702,Missing or Undisclosed,0.043906222036628285,Catawba ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10107807457254687
0.1205109218807849,0.1258619578526777,Missing or Undisclosed,0.06337159076885104,Chatham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10366407590592511
0.0700061274509804,0.11187270501835986,Missing or Undisclosed,0.04044117647058824,Cherokee ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12667946257197696
0.30976652416968103,0.2508655126498003,Missing or Undisclosed,0.14370272936534034,Chowan ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.2097935669707153
0.07546494992846924,0.13456632653061223,Missing or Undisclosed,0.04086194563662375,Columbus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13856882959369315
0.12034638582692053,0.1742260422084143,Missing or Undisclosed,0.05248728469057838,Cumberland ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11623817100745332
0.19354349802970597,0.25761549324188016,Missing or Undisclosed,0.11003334343740527,Currituck ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.2356377799415774
0.11480428602667833,0.11840324763193505,Missing or Undisclosed,0.08921933085501858,Dare ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12571252503466337
0.07139352306182532,0.13882851842035515,Missing or Undisclosed,0.044079162577690546,Davidson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1325735836681151
0.13003258698622938,0.1742744435052127,Missing or Undisclosed,0.09492273730684327,Davie ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17089326267978805
0.08205083866505274,0.14816549570647933,Missing or Undisclosed,0.025851634099948125,Duplin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10310344827586207
0.13073518298607362,0.13883634279163085,Missing or Undisclosed,0.07618122278599446,Durham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12106828319798696
0.07366946778711485,0.1294716114210699,Missing or Undisclosed,0.035854341736694675,Edgecombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14317673378076062
0.10508470051127337,0.1522571660670767,Missing or Undisclosed,0.06663907837300263,Forsyth ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1499909861186227
0.13341691865181798,0.19042105263157894,Missing or Undisclosed,0.06947415001106276,Granville ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1676156583629893
0.13761467889908258,0.1843884449907806,Missing or Undisclosed,0.05192660550458716,Halifax ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17512376237623764
0.09166882053932972,0.15288454630361376,Missing or Undisclosed,0.04488670629792366,Harnett ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12437335879684888
0.09872658079625293,0.13637282652648605,Missing or Undisclosed,0.06798887587822014,Haywood ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15385889367340178
0.08543547799327854,0.12191598775062112,Missing or Undisclosed,0.05506741709519375,Henderson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12532252119424991
0.09943551888840643,0.2036008001778173,Missing or Undisclosed,0.0462440295267043,Hoke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.17409072333469555
0.18206521739130435,0.17091836734693877,Missing or Undisclosed,0.10416666666666667,Hyde ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15667574931880107
0.08729685596537155,0.15121447492479684,Missing or Undisclosed,0.04318187708975921,Iredell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12802582033351265
0.0966013810729118,0.1553202418112134,Missing or Undisclosed,0.04634703757402993,Johnston ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13636034993854385
0.12419070041200707,0.16820407698439813,Missing or Undisclosed,0.061969225594887746,Lenoir ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1517085220255249
0.08658854166666667,0.10415035238841033,Missing or Undisclosed,0.03828125,Macon ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11606790367153574
0.08153743612530549,0.10008181074447778,Missing or Undisclosed,0.04643412574983337,Madison ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10305719921104536
0.11457505957108817,0.16059003618146397,Missing or Undisclosed,0.06235107227958697,Martin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16119096509240247
0.09109250479168768,0.12224177609313659,Missing or Undisclosed,0.04085544234843135,Mcdowell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10492227979274611
0.07832012007984691,0.13963711271944748,Missing or Undisclosed,0.04081580019703824,Mecklenburg ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11933703323882487
,0.11653282821545768,Missing or Undisclosed,,Missing  / Out of State,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09490002897710809
0.05013591060102688,0.09485714285714286,Missing or Undisclosed,0.02778616732105104,Mitchell ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.07365892714171338
0.10424415346206756,0.1573967228248327,Missing or Undisclosed,0.048300810108523974,Nash ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1582637729549249
0.10509539842873176,0.12130790755518707,Missing or Undisclosed,0.06673400673400673,New Hanover ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11573046829382226
0.11520060433103911,0.16924594611258398,Missing or Undisclosed,0.07033741816350512,Onslow ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.18651235254840862
0.15686054764839927,0.1428328457718212,Missing or Undisclosed,0.09821061675819044,Orange ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13360097570891352
0.31538657820872673,0.2749110320284697,Missing or Undisclosed,0.1552692013268691,Pasquotank ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.25438963210702337
0.21095800524934383,0.21789223991867165,Missing or Undisclosed,0.07513123359580053,Perquimans ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16875460574797346
0.10812324929971989,0.1675638131620073,Missing or Undisclosed,0.06285714285714286,Person ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15754001684919966
0.1334401923462232,0.14923255032303845,Missing or Undisclosed,0.0926334067989047,Pitt ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14149451670492222
0.07850041425020712,0.12143543735982057,Missing or Undisclosed,0.06027340513670257,Polk ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.15486961149547632
0.051064521371688605,0.11158462959016976,Missing or Undisclosed,0.03035917438647814,Randolph ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.11831770965290095
0.11963780418788908,0.15221774193548387,Missing or Undisclosed,0.04493491794001132,Richmond ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1132344552196235
0.08357735480722303,0.14743865690916919,Missing or Undisclosed,0.03436635757279974,Robeson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10119760479041916
0.0638615051695119,0.11823361823361825,Missing or Undisclosed,0.03452753065640779,Rockingham ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1565293219969479
0.10106255492530158,0.14513538320330427,Missing or Undisclosed,0.039146760405848045,Sampson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09347577260587561
0.11071498022946781,0.1468615649183147,Missing or Undisclosed,0.059181953717508264,Surry ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.129356758288467
0.09537265983751325,0.12368300503893724,Missing or Undisclosed,0.04945249028611798,Swain ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14492753623188406
0.06688687035507845,0.09050279329608939,Missing or Undisclosed,0.03550784475639967,Transylvania ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.10078125
0.1057410661980082,0.1858498198131941,Missing or Undisclosed,0.05703406142773454,Union ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.18110550093010896
0.1226236798221234,0.16477442485808186,Missing or Undisclosed,0.061145080600333516,Vance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.12871518839223028
0.10343280233340812,0.1413676786261883,Missing or Undisclosed,0.03387929100291676,Warren ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.1495049504950495
0.12810707456978968,0.16113516113516113,Missing or Undisclosed,0.05889101338432123,Washington ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.13873873873873874
0.13129012217850486,0.13889801730748166,Missing or Undisclosed,0.07413543176641127,Watauga ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14200714002380008
0.0859193582436141,0.16345381526104416,Missing or Undisclosed,0.04243191893603546,Wayne ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.16098029793368573
0.07713298162634163,0.11724582910867362,Missing or Undisclosed,0.034928142623249045,Wilson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.09654710023466309
0.10722281135854837,0.16842494910235054,Missing or Undisclosed,0.05985625073642041,Yadkin ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,50-64,0.14737452857557296
0.5348581213307241,0.36225821148987286,Missing or Undisclosed,0.1418175146771037,Alamance ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.18642977731328886
0.5434298440979956,0.4533209475150952,Missing or Undisclosed,0.3825167037861915,Alleghany ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4493132766514062
0.5190510424155284,0.41375358166189113,Missing or Undisclosed,0.21854780733285406,Anson ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.3693803159173754
0.3966572504708098,0.38173991844132305,Missing or Undisclosed,0.1353578154425612,Ashe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2728998576174656
0.5962039988409157,0.436651103565365,Missing or Undisclosed,0.24543610547667344,Beaufort ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4010416666666667
0.5317829457364341,0.4484497571908853,Missing or Undisclosed,0.31273532668881504,Bladen ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.4370164035902197
0.46535697172975565,0.5093528198314744,Missing or Undisclosed,0.20421657882127456,Brunswick ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.41691665579757403
0.4177677110859444,0.37134388457021417,Missing or Undisclosed,0.1716056373474267,Buncombe ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.26277759044269955
0.47175860443187173,0.3659839063643014,Missing or Undisclosed,0.23715228665723714,Burke ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.30633373934226554
0.4077055779183439,0.3305977804718829,Missing or Undisclosed,0.2345600920069005,Cabarrus ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2890652682304585
0.5469194312796208,0.29711637487126674,Missing or Undisclosed,0.26540284360189575,Camden ,Age Group K-12,Missing or Undisclosed,County,Missing or Undisclosed,65-74,0.2747791952894995
