Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42223,BURKE COUNTY,5143,5157,3098,5062,5157,2702,2688,2643,1717,2702,2455,2455,2455,2419,1381,10942,11623,11535,11623,11543,11275,5546,11535,11517,11318,5396,11535,11623,22603,23070,23168,23213,44580,13679,39541,41453,42367,14082,41684,43713,44781,Burke,10,10,10,0,55,23158,23060,22593,10942,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23158,10834,1932,11892,11661,11875,32088,31961,31308,11782,30106,10048,11012,11011,10843,1855,30133,30735,30815,11560,29016
38179,GRANVILLE COUNTY,4546,4578,2120,4432,4580,2604,2582,2505,1298,2606,1974,1974,1964,1927,822,8074,10632,9559,10630,10507,10172,4222,9558,9517,9301,3586,9559,10632,21264,21815,21979,22011,40628,9177,35241,37174,38299,9414,37333,39442,40910,Granville,1791,1791,1791,266,1820,20188,20024,19473,7808,5482,4753,57336,5482,4753,5571,5482,630,4813,4753,535,48058,10674,60443,52711,GRANVILLE COUNTY,20191,9761,1376,10984,10654,10969,24355,24177,23306,7408,22090,9406,10549,10546,10241,1436,22180,22880,22937,7206,21082
113835,GASTON COUNTY,12789,12836,6430,12563,12838,5140,5120,5067,3086,5142,7696,7696,7669,7496,3344,25063,25865,34266,25850,25673,25218,11811,34266,34110,33241,13074,34266,25865,58774,60098,60431,60512,121820,32192,105285,110930,113972,33624,112395,118520,122220,Gaston,315,315,315,178,381,60116,59783,58459,24885,1962,1224,211171,1962,1224,2005,1929,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60131,38286,6000,43509,42070,43454,76706,76404,74488,26602,72180,36212,41099,41095,39806,5832,69900,71516,71605,25664,67877
24786,EDGECOMBE COUNTY,2113,2117,1297,2093,2117,1374,1372,1367,927,1374,743,743,741,726,370,6648,8544,4311,8543,8519,8435,4619,4311,4296,4195,1975,4311,8544,12727,12912,12951,13003,26846,8270,23214,24314,24852,8690,25073,26286,26961,Edgecombe,97,97,97,54,148,12854,12815,12630,6594,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12855,6800,1279,7678,7479,7671,18354,18293,17925,6985,17407,6311,7110,7110,6944,1218,16833,17139,17150,6819,16388
31083,WATAUGA COUNTY,4339,4427,2164,4199,4431,2780,2695,2579,1416,2784,1647,1647,1644,1620,748,7269,13185,6379,13183,12876,12316,4948,6379,6376,6296,2321,6379,13185,18612,19252,19562,19564,32848,7797,28810,30109,31195,8168,30610,31819,33202,Watauga,,,,,,19562,19252,18612,7269,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19564,4639,740,4820,4799,4818,28159,27897,26887,7354,25838,4283,4453,4453,4434,705,25610,26565,26626,7037,24462
23593,HOKE COUNTY,1624,1645,763,1563,1645,875,857,814,453,875,770,770,767,749,310,3658,5091,4399,5089,5017,4895,2226,4399,4377,4258,1292,4399,5091,10180,10478,10572,10601,26867,4557,20993,22692,23650,4870,23776,25790,27024,Hoke,1084,1084,1027,140,1111,9488,9394,9153,3518,6338,4625,50664,6128,4489,6379,5542,597,4640,4036,444,40282,5854,55234,44624,HOKE COUNTY,9490,6216,676,7198,6915,7190,13447,13339,12747,3597,12018,5927,6817,6816,6573,644,11630,12152,12193,3469,11030
10158,BERTIE COUNTY,811,811,489,806,811,601,601,598,359,601,210,210,210,208,130,2646,3858,1501,3858,3856,3816,1928,1501,1498,1477,718,1501,3858,5293,5354,5359,5369,10941,3764,9677,10024,10205,3986,10398,10782,11017,Bertie,0,0,0,0,10,5359,5354,5293,2646,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5359,1961,396,2148,2104,2148,8734,8724,8609,3570,8368,1826,1993,1993,1953,376,8045,8139,8142,3372,7825
22574,PERSON COUNTY,2820,2836,1535,2761,2836,1443,1433,1394,755,1443,1393,1393,1387,1367,780,6620,6830,7057,6825,6775,6644,3088,7057,7034,6927,3499,7057,6830,13627,13865,13938,13948,23711,7542,21040,22065,22623,7690,22032,23118,23812,Person,56,56,56,33,61,13882,13809,13571,6587,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13887,5763,1214,6286,6118,6281,17085,16989,16559,6251,15828,5425,5913,5911,5754,1186,16017,16369,16408,6170,15321
26100,BEAUFORT COUNTY,3822,3825,2622,3786,3825,2672,2670,2655,1927,2672,1153,1153,1152,1131,695,8630,9809,5092,9809,9782,9686,5754,5092,5088,5017,2817,5092,9809,14791,14958,14989,15002,27672,10849,24874,25757,26206,11294,26287,27283,27763,Beaufort,88,88,88,59,101,14901,14870,14703,8571,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14901,5175,1033,5800,5706,5798,21248,21202,20905,9870,20440,4823,5366,5366,5281,991,20092,20350,20360,9615,19667
23667,JACKSON COUNTY,2991,3010,1705,2939,3011,1598,1582,1557,1052,1599,1412,1412,1409,1382,653,5976,7046,5030,7037,6961,6828,3322,5030,5022,4898,2340,5030,7046,12803,13203,13323,13343,25556,7126,21794,22893,23771,7378,23448,24649,25769,Jackson,1256,1220,1077,314,1267,12067,11983,11726,5662,4184,3178,42001,3821,2873,4306,3430,678,3253,2536,570,36721,8759,43938,39175,JACKSON COUNTY,12076,3448,623,3841,3773,3835,17622,17537,17055,6077,16570,3195,3571,3570,3513,594,16507,16919,16947,5962,16063
87580,CATAWBA COUNTY,10998,11080,6375,10779,11081,3498,3443,3351,2242,3499,7582,7582,7555,7428,4133,22103,14609,33808,14605,14372,13854,7084,33808,33709,33033,14992,33808,14609,46942,48136,48468,48511,91494,27985,80952,85499,87675,28544,84451,89214,91827,Catawba,55,55,55,27,94,48413,48081,46887,22076,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48417,30138,4796,33402,32488,33371,57230,56968,55571,23240,53186,28509,31603,31602,30771,4689,54022,55272,55301,22942,51748
827083,WAKE COUNTY,153508,156291,53162,146059,156348,47103,45381,42453,17530,47158,109190,109188,108127,103606,35632,147338,202051,350732,201943,193654,180602,52535,350704,346431,333194,94379,350732,202051,515252,541551,554113,554278,859012,144957,718199,780027,830602,148324,745111,809126,871723,Wake,1466,1466,1456,424,1495,552647,540085,513796,146914,12002,8317,1044525,11956,8300,12079,11809,3684,8336,8199,2953,849055,133864,1111761,941934,WAKE COUNTY,552783,240198,24794,286768,269161,285490,572876,561520,528009,119846,493104,236117,280737,280402,264399,25259,507328,538364,541529,116745,473883
49497,CLEVELAND COUNTY,5698,5722,3547,5625,5725,3445,3424,3385,2219,3447,2278,2277,2274,2240,1328,13171,13705,12711,13704,13619,13392,6933,12710,12688,12452,6212,12711,13705,25880,26343,26450,26483,52557,16552,46187,48582,49580,17043,48968,51548,52672,Cleveland,36,36,36,26,67,26414,26307,25844,13145,663,402,92365,663,402,727,663,388,476,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26416,14693,2791,16035,15889,16033,35910,35861,34996,13864,33612,13592,14834,14834,14707,2692,33473,34261,34270,13568,32193
33221,SAMPSON COUNTY,2985,2989,1630,2963,2989,1761,1760,1756,951,1761,1228,1228,1225,1207,679,7501,9321,6975,9318,9283,9082,4322,6975,6969,6842,3151,6975,9321,15971,16299,16340,16399,35864,9548,31024,32623,33307,9895,33382,35144,35947,Sampson,47,47,47,28,103,16293,16252,15924,7473,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16296,8406,1449,9203,9013,9203,26069,26027,25497,8156,24342,7946,8681,8681,8524,1410,23686,24127,24143,7930,22665
24096,COLUMBUS COUNTY,1995,1996,1185,1976,1997,1289,1288,1285,765,1290,707,707,707,691,420,5586,7253,4417,7252,7238,7204,3360,4417,4406,4311,2207,4417,7253,11558,11687,11712,11733,25737,7614,22718,23751,24160,7930,24164,25302,25859,Columbus,43,43,43,19,63,11669,11644,11515,5567,389,313,52603,389,313,479,389,233,358,313,205,44013,11419,55508,48224,COLUMBUS COUNTY,11670,6427,1278,7453,7269,7451,17927,17897,17644,6419,17348,5984,6979,6977,6818,1202,16620,16806,16823,6207,16421
10778,CASWELL COUNTY,1433,1441,870,1416,1441,1185,1177,1170,749,1185,256,256,256,246,121,3088,4832,1392,4829,4813,4759,2471,1392,1388,1370,617,1392,4832,6129,6201,6221,6238,11511,4188,10275,10594,10832,4409,10943,11300,11607,Caswell,0,0,0,0,14,6221,6201,6129,3088,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6224,1679,415,1791,1770,1791,9582,9550,9360,3907,9094,1424,1525,1525,1504,301,8994,9157,9168,3826,8755
9192,YANCEY COUNTY,1968,1970,1259,1947,1970,1785,1783,1771,1178,1785,185,185,185,176,81,3019,4981,575,4980,4951,4897,2782,575,574,539,237,575,4981,5436,5525,5555,5556,9688,3905,8762,9043,9232,4030,9203,9515,9769,Yancey,,,,,,5555,5525,5436,3019,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5556,966,177,1114,1110,1112,8475,8439,8268,3735,8100,892,1033,1032,1027,175,7909,8053,8065,3623,7763
34891,LEE COUNTY,4531,4595,2457,4339,4598,1938,1875,1735,1028,1941,2657,2657,2656,2604,1429,8073,8129,10500,8127,7948,7639,3712,10500,10448,10224,4309,10500,8129,17976,18509,18740,18771,37428,9713,31690,33814,34951,10071,33836,36163,37689,Lee,113,113,113,52,142,18627,18396,17863,8021,705,474,57893,705,474,723,705,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18629,10790,1550,12427,12045,12411,24539,24312,23413,8245,22341,10446,11950,11949,11629,1535,21711,22468,22505,7951,20770
11436,HERTFORD COUNTY,1535,1537,956,1520,1537,1207,1205,1194,765,1207,330,330,330,326,191,3287,4378,2092,4376,4371,4350,2347,2091,2088,2027,940,2092,4378,6377,6459,6467,6483,12260,4189,10801,11271,11479,4391,11525,12061,12341,Hertford,0,0,0,0,13,6467,6459,6377,3287,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6470,3131,690,3602,3510,3597,8642,8620,8508,3672,8351,2925,3330,3330,3254,679,8005,8094,8107,3498,7864
46811,ROCKINGHAM COUNTY,5531,5541,3403,5460,5541,2361,2359,2331,1591,2361,3180,3180,3172,3129,1812,14286,11278,15360,11275,11229,11098,6497,15357,15331,15177,7727,15360,11278,26378,26663,26735,26759,49272,16923,44235,46003,46875,17371,46485,48363,49445,Rockingham,103,103,103,62,121,26632,26560,26275,14224,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26638,14395,3023,15589,15227,15577,33223,33101,32542,13974,31496,13645,14764,14764,14441,2981,31187,31672,31705,13664,30215
45530,CARTERET COUNTY,6007,6039,4034,5946,6039,1542,1518,1504,1082,1542,4497,4497,4489,4442,2952,14164,7997,16560,7996,7954,7872,4754,16558,16520,16283,9053,16560,7997,25304,25685,25765,25781,48799,17276,42857,44713,45566,18041,45828,47877,48929,Carteret,1211,1211,1149,357,1224,24554,24474,24155,13807,7056,5346,66672,6886,5240,7113,6408,1549,5367,4855,1028,57537,17867,69473,62070,CARTERET COUNTY,24557,12148,2637,13575,13187,13568,28241,28175,27804,13855,27272,11730,13077,13073,12719,2714,26754,27111,27122,13534,26272
707497,MECKLENBURG COUNTY,95507,96430,36397,92255,96494,19394,19095,18530,8099,19458,77036,77036,76412,73725,28298,117943,146431,273290,146365,144371,138876,38809,273281,270770,261267,78496,273290,146431,401982,416992,421497,421632,749796,123900,630370,677273,708635,127887,666581,716342,754295,Mecklenburg,1851,1851,1839,638,1911,419646,415141,400143,117305,9744,6074,1037049,9711,6061,9829,9586,3231,6129,5969,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,419721,231048,25282,270586,256705,269721,473880,470331,449926,99374,425947,222606,260903,260809,247774,25143,423438,440614,441603,96463,401795
8277,SWAIN COUNTY,826,827,557,819,827,384,384,381,279,384,443,443,442,438,278,2103,2091,1238,2091,2081,2051,1212,1238,1238,1210,557,1238,2091,4367,4587,4658,4669,9563,2532,7271,7837,8349,2680,8395,9058,9685,Swain,1329,1268,1106,334,1340,3329,3319,3261,1769,4085,3088,13403,3683,2743,4196,3223,525,3155,2360,430,11137,2803,14271,12138,SWAIN COUNTY,3329,1245,260,1346,1332,1344,4143,4134,4043,1895,3927,1113,1205,1204,1192,242,3902,3985,3989,1860,3798
9593,AVERY COUNTY,1312,1315,857,1303,1315,765,763,757,509,765,550,550,549,546,348,2871,3871,1887,3869,3854,3817,1876,1887,1887,1862,995,1887,3871,5679,5741,5756,5758,10178,3662,9243,9479,9634,3866,9816,10045,10258,Avery,,,,,,5756,5741,5679,2871,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5758,1525,331,1666,1655,1666,8399,8377,8255,3438,8156,1420,1551,1551,1545,318,7862,7970,7977,3293,7751
26216,VANCE COUNTY,2990,3012,1712,2915,3013,1982,1961,1898,1154,1983,1030,1030,1029,1017,558,6289,7895,5714,7894,7793,7549,3660,5714,5701,5594,2603,5714,7895,13191,13542,13656,13670,28527,8139,23883,25486,26278,8360,25693,27546,28706,Vance,48,48,48,26,61,13608,13494,13143,6263,457,316,41780,457,316,497,457,244,344,316,204,34092,8487,44535,37671,VANCE COUNTY,13609,7171,1259,7875,7732,7868,20334,20202,19357,6857,18065,6825,7476,7473,7361,1275,17809,18427,18458,6660,16742
27023,HALIFAX COUNTY,3302,3317,2088,3259,3317,2806,2791,2757,1812,2806,511,511,511,502,276,7061,11279,2983,11277,11253,11112,5808,2983,2980,2923,1242,2983,11279,14057,14255,14282,14321,28936,9616,25461,26575,27087,9936,27043,28352,29051,Halifax,22,22,22,11,59,14260,14233,14035,7050,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14262,5010,993,5530,5440,5530,22929,22852,22358,8644,21479,4657,5135,5135,5061,941,21154,21528,21550,8457,20444
54673,NASH COUNTY,5722,5734,3278,5615,5735,2541,2534,2498,1460,2542,3193,3193,3188,3117,1818,13998,16007,14215,16004,15948,15742,7702,14214,14151,13785,6222,14215,16007,29672,30244,30363,30406,57859,16531,50708,53471,54776,17045,53428,56410,58044,Nash,145,145,145,74,184,30218,30099,29527,13924,949,617,89023,949,617,1018,938,498,692,617,376,73765,17956,94298,81106,NASH COUNTY,30222,17726,3392,20398,19659,20379,36628,36531,35802,13155,34764,17084,19543,19542,18919,3371,33935,34514,34541,12784,33007
28428,RUTHERFORD COUNTY,3780,3796,2417,3738,3797,2686,2674,2648,1774,2687,1110,1110,1106,1090,643,8107,10802,4551,10798,10754,10621,5845,4551,4546,4478,2250,4551,10802,15111,15312,15361,15393,30302,10851,27004,28027,28499,11333,28726,29831,30422,Rutherford,12,12,12,12,40,15349,15300,15099,8095,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15353,5574,1510,6058,5953,6053,23605,23566,23195,9332,22469,5414,5856,5853,5769,1485,21720,22037,22052,8934,21052
15275,ASHE COUNTY,2171,2187,1279,2133,2187,1354,1338,1310,822,1354,833,833,833,823,457,4860,5762,3717,5762,5704,5602,2901,3717,3716,3669,1959,3717,5762,9271,9420,9479,9489,16255,5943,14437,14957,15366,6274,15331,15895,16401,Ashe,0,0,0,0,10,9479,9420,9271,4860,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9479,3236,864,3471,3447,3469,12694,12628,12290,5298,11937,3102,3320,3320,3302,890,11575,11875,11895,4984,11255
21839,STOKES COUNTY,3117,3121,1899,3073,3121,1368,1364,1345,916,1368,1753,1753,1753,1728,983,6341,5742,6613,5742,5705,5637,3249,6613,6604,6504,3067,6613,5742,12177,12345,12391,12398,23054,8205,20758,21494,21938,8511,21865,22667,23178,Stokes,36,36,36,25,43,12355,12309,12141,6316,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12355,7421,1822,7978,7862,7974,14843,14805,14530,6510,14169,6999,7523,7523,7422,1735,13927,14171,14192,6345,13614
3906,GRAHAM COUNTY,479,479,343,478,479,229,229,229,178,229,250,250,250,249,165,1136,1053,871,1052,1047,1032,577,871,871,867,536,871,1053,1997,2016,2021,2059,4267,1569,3735,3851,3938,1642,4069,4200,4302,Graham,98,98,98,23,135,1923,1918,1899,1113,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,898,176,909,909,909,2936,2932,2886,1404,2809,808,822,822,821,164,2736,2775,2777,1368,2672
32712,PENDER COUNTY,3934,3960,2252,3853,3961,2066,2049,2025,1325,2067,1894,1894,1885,1828,927,8073,8025,9430,8022,7945,7820,3933,9429,9372,9130,4074,9430,8025,17135,17502,17636,17697,34931,9806,30047,31766,32858,10232,32058,33918,35121,Pender,185,185,185,66,242,17451,17317,16950,8007,1494,978,59482,1457,959,1530,1327,403,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17455,9554,1588,10927,10507,10911,22664,22526,21954,8241,21177,8931,10235,10234,9858,1525,20949,21500,21594,7985,20244
64817,CRAVEN COUNTY,7583,7671,4715,7365,7674,4385,4300,4119,2739,4388,3286,3286,3283,3246,1976,17771,18014,15260,18011,17802,17222,10079,15260,15247,15015,7494,15260,18014,33482,34306,34541,34574,68503,20663,60204,63217,64902,21151,63320,66658,68794,Craven,1270,1257,1245,198,1300,33271,33049,32237,17573,9963,8633,95778,9872,8571,10001,9707,1087,8653,8447,790,80387,20103,102139,87409,CRAVEN COUNTY,33274,15433,2899,16822,16497,16817,41971,41723,40289,17165,38180,14764,16011,16009,15712,2921,38934,40175,40238,16952,36993
335343,GUILFORD COUNTY,48075,48517,23102,46607,48522,9130,9006,8757,4964,9135,39387,39387,39069,37850,18138,76544,58612,141286,58590,57947,56222,23302,141281,140187,136025,52835,141286,58612,193222,199109,200846,200902,352597,82813,303477,323467,335732,85021,318273,339574,354534,Guilford,975,975,975,407,1004,199871,198134,192247,76137,5541,3542,505896,5522,3542,5572,5456,2264,3572,3497,1627,418240,83442,537174,459608,GUILFORD COUNTY,199898,99594,16662,117785,110967,117383,231177,229673,223085,66095,213223,96374,113907,113891,107614,16518,212311,217910,218253,64668,203606
12329,MADISON COUNTY,2022,2036,1216,1993,2036,1687,1679,1655,1046,1687,349,349,343,338,170,3275,5827,977,5827,5795,5702,2929,977,970,945,346,977,5827,6647,6765,6804,6804,12800,4616,11679,12079,12369,4680,12088,12522,12881,Madison,,,,,,6804,6765,6647,3275,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6804,1256,284,1407,1384,1404,11227,11175,10917,4287,10611,1195,1334,1334,1313,266,10647,10876,10897,4264,10365
45391,CHATHAM COUNTY,10667,10810,5756,10325,10820,3223,3143,3028,1845,3232,7588,7587,7524,7297,3911,16119,11851,22010,11840,11505,11081,5901,22009,21804,21201,10141,22010,11851,33017,34094,34634,34678,48594,14310,40804,43570,45624,14996,43525,46556,49049,Chatham,785,785,735,77,817,33849,33309,32282,16042,4913,3396,70897,4769,3323,4962,4262,845,3411,2961,443,59661,18634,74470,65198,CHATHAM COUNTY,33861,12394,2634,14117,13444,14054,29970,29627,28343,11517,26869,11907,13603,13584,12950,2633,27297,28411,28610,11234,25936
98439,PITT COUNTY,11643,11723,5262,11297,11727,4696,4632,4465,1789,4700,7027,7027,7011,6832,3473,19497,19266,31891,19258,18891,18280,6108,31889,31735,30942,13253,31891,19266,49597,51001,51522,51592,104304,23420,89850,95273,98650,24011,94911,100769,104966,Pitt,375,375,375,136,435,51147,50626,49222,19361,2247,1441,170444,2247,1441,2286,2220,806,1501,1430,582,142466,25045,180742,155511,PITT COUNTY,51157,28487,3819,32983,31628,32946,69697,69111,66894,19386,64204,26671,30948,30942,29680,3691,64152,66056,66201,19147,61749
59469,MOORE COUNTY,10390,10454,6530,10117,10455,3968,3909,3744,2485,3969,6486,6486,6481,6373,4045,21601,16046,23554,16044,15727,15369,8688,23554,23469,23083,12807,23554,16046,39128,39947,40349,40380,63565,23355,55751,58235,59688,24208,59339,62105,64088,Moore,751,751,676,106,780,39598,39196,38452,21495,4969,3400,94937,4802,3322,5005,4287,940,3431,2932,648,79328,24192,100880,86466,MOORE COUNTY,39600,15345,3651,17364,16628,17345,41719,41251,40675,19617,39707,14592,16478,16474,15798,3606,39115,39595,39779,19101,38227
240886,FORSYTH COUNTY,39478,39774,18902,38266,39781,11499,11312,10873,5539,11506,28275,28275,28166,27393,13363,54428,50047,91839,50036,48923,46973,19930,91837,91239,88630,34160,91839,50047,136310,140869,142580,142644,256218,60818,217314,231850,241614,62820,230328,245903,258184,Forsyth,707,707,707,338,758,141873,140162,135603,54090,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141886,68680,11675,77822,74929,77671,176127,174338,166765,49335,157473,66554,75352,75344,72739,11793,156537,162968,163655,47703,148213
97432,IREDELL COUNTY,12443,12551,6681,12152,12551,3030,2995,2936,1909,3030,9521,9521,9448,9216,4772,23312,17043,39487,17037,16940,16567,7959,39486,39268,38253,15188,39487,17043,55069,56457,56772,56836,102062,26774,89528,94893,97579,27316,93579,99290,102419,Iredell,249,249,249,165,306,56523,56208,54820,23147,2106,1467,171884,2106,1467,2149,2056,1051,1535,1431,882,140623,29513,181806,156060,IREDELL COUNTY,56530,37349,5865,42936,41131,42825,57334,57131,56053,20400,54174,35965,41134,41121,39556,5977,53870,54844,54910,19915,52132
19313,TRANSYLVANIA COUNTY,4768,4795,3384,4727,4795,3010,2985,2954,2172,3010,1785,1785,1783,1773,1212,7642,7273,5930,7272,7222,7083,3975,5930,5923,5873,3667,5930,7273,12956,13145,13202,13215,19856,8436,18247,18887,19386,8556,18717,19398,19977,Transylvania,0,0,0,0,12,13202,13145,12956,7642,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13203,3322,1155,3506,3451,3498,16078,16020,15609,7134,15057,3216,3371,3366,3323,1170,15355,15738,15757,7071,14822
11004,MARTIN COUNTY,896,900,586,887,900,591,587,580,396,591,309,309,309,307,190,2975,3080,2394,3078,3065,3020,1655,2394,2391,2375,1292,2394,3080,5443,5504,5520,5526,11787,4098,10387,10819,11055,4308,11087,11577,11863,Martin,48,48,48,28,52,5472,5456,5395,2947,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5474,2511,586,2716,2655,2716,8900,8877,8728,3585,8382,2357,2544,2544,2491,552,8192,8324,8333,3431,7894
10971,WARREN COUNTY,1647,1655,1016,1624,1657,1037,1030,1013,636,1039,618,618,617,611,380,3322,4112,2525,4112,4075,4016,2029,2525,2523,2489,1293,2525,4112,6505,6598,6637,6660,11626,3930,10258,10703,10992,4029,10779,11296,11682,Warren,0,0,0,0,23,6637,6598,6505,3322,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6637,2405,527,2659,2613,2658,8856,8811,8526,3398,8217,2337,2575,2574,2526,551,8061,8281,8295,3294,7805
5269,JONES COUNTY,631,638,388,612,638,481,474,455,285,481,157,157,157,157,103,1568,1842,994,1842,1831,1796,1027,994,994,979,527,994,1842,2826,2876,2887,2941,5758,1996,4966,5173,5335,2133,5398,5657,5802,Jones,51,51,51,14,105,2836,2825,2775,1554,554,362,8956,554,362,582,528,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2836,1198,257,1300,1281,1299,3920,3905,3822,1719,3672,1082,1179,1179,1154,243,3657,3728,3732,1681,3522
