Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
42256,BURKE COUNTY,6517,6554,3785,6396,6554,3552,3519,3443,2150,3552,3002,3002,2998,2953,1635,10998,11605,11532,11605,11526,11261,5571,11532,11516,11329,5427,11532,11605,22600,23052,23147,23192,44605,13772,39612,41496,42423,14178,41749,43744,44805,Burke,10,10,10,0,55,23137,23042,22590,10998,744,477,86176,744,477,801,744,368,540,477,264,73860,18720,90485,79893,BURKE COUNTY,23137,10859,1954,11894,11674,11877,32110,31984,31326,11856,30146,10079,11020,11016,10857,1879,30162,30763,30863,11629,29056
38226,GRANVILLE COUNTY,6251,6333,2900,6076,6336,3871,3809,3688,1880,3874,2462,2462,2442,2388,1020,8149,10598,9561,10596,10480,10143,4255,9560,9522,9309,3628,9561,10598,21243,21793,21947,21979,40666,9259,35309,37236,38382,9495,37393,39501,40965,Granville,1791,1791,1791,266,1820,20156,20002,19452,7883,5508,4780,57336,5508,4780,5595,5508,631,4840,4780,536,48058,10674,60443,52711,GRANVILLE COUNTY,20159,9786,1392,10994,10673,10979,24376,24179,23320,7472,22099,9431,10562,10558,10263,1454,22193,22888,22980,7269,21098
113821,GASTON COUNTY,16760,16895,8356,16416,16901,7215,7133,7030,4213,7218,9683,9680,9627,9386,4143,25183,25765,34249,25750,25572,25116,11836,34249,34095,33253,13169,34249,25765,58684,59982,60314,60396,121821,32387,105389,110971,114057,33821,112511,118573,122235,Gaston,315,315,315,178,382,59999,59667,58369,25005,1964,1224,211171,1964,1224,2007,1931,1022,1268,1196,696,174276,36651,224529,191721,GASTON COUNTY,60014,38414,6100,43571,42156,43515,76657,76342,74453,26699,72166,36324,41152,41138,39879,5930,69868,71459,71637,25761,67869
24793,EDGECOMBE COUNTY,3034,3042,1855,2994,3042,2077,2072,2062,1383,2077,965,965,962,932,472,6662,8499,4316,8498,8471,8390,4614,4316,4303,4202,1994,4316,8499,12689,12871,12911,12963,26830,8290,23255,24337,24863,8705,25089,26288,26947,Edgecombe,97,97,97,54,148,12814,12774,12592,6608,882,537,48532,882,537,929,866,426,592,515,233,39904,10509,51472,43948,EDGECOMBE COUNTY,12815,6840,1291,7702,7511,7696,18316,18252,17895,6988,17383,6352,7131,7131,6972,1232,16828,17125,17140,6825,16388
31036,WATAUGA COUNTY,6637,6685,3218,6415,6698,4724,4681,4488,2381,4736,1962,1961,1956,1927,837,7305,13130,6385,13127,12782,12227,4963,6385,6382,6304,2342,6385,13130,18531,19164,19512,19515,32733,7837,28771,30072,31223,8203,30514,31718,33088,Watauga,,,,,,19512,19164,18531,7305,133,65,54308,133,65,223,133,74,116,65,55,49022,9229,56177,51530,WATAUGA COUNTY,19515,4642,748,4821,4800,4819,28044,27781,26785,7381,25739,4287,4455,4455,4435,714,25572,26516,26652,7068,24419
23636,HOKE COUNTY,2163,2209,1003,2070,2211,1223,1182,1122,635,1225,986,986,981,948,368,3682,5092,4397,5090,5020,4896,2236,4397,4375,4259,1306,4397,5092,10184,10481,10573,10602,26906,4592,21048,22744,23727,4909,23836,25841,27072,Hoke,1086,1086,1029,140,1113,9487,9395,9155,3542,6349,4639,50664,6134,4496,6391,5548,597,4664,4042,444,40282,5854,55234,44624,HOKE COUNTY,9489,6242,687,7208,6937,7199,13473,13358,12770,3625,12046,5950,6834,6826,6596,655,11652,12171,12229,3493,11056
10155,BERTIE COUNTY,1329,1329,797,1321,1329,1070,1070,1066,638,1070,259,259,259,255,159,2673,3856,1502,3856,3854,3814,1949,1502,1499,1479,724,1502,3856,5293,5353,5358,5368,10935,3798,9682,10023,10205,4025,10403,10781,11014,Bertie,0,0,0,0,10,5358,5353,5293,2673,69,26,18126,69,26,135,69,20,70,26,16,15647,4479,18947,16854,BERTIE COUNTY,5358,1966,403,2148,2104,2148,8731,8718,8608,3602,8368,1832,1994,1994,1954,381,8043,8135,8141,3401,7824
22616,PERSON COUNTY,3709,3748,1957,3630,3749,2013,1985,1930,1016,2013,1736,1735,1724,1700,941,6673,6812,7062,6807,6757,6630,3116,7062,7039,6938,3524,7062,6812,13624,13852,13925,13935,23748,7616,21096,22117,22676,7763,22086,23163,23855,Person,56,56,56,33,61,13869,13796,13568,6640,441,294,37405,441,294,441,441,225,302,294,186,31361,7938,39490,34239,PERSON COUNTY,13874,5791,1227,6303,6139,6299,17111,17008,16583,6311,15854,5452,5931,5930,5777,1200,16046,16392,16443,6230,15350
26126,BEAUFORT COUNTY,5012,5022,3345,4955,5022,3624,3615,3585,2515,3624,1398,1398,1397,1370,830,8677,9796,5093,9796,9770,9680,5785,5093,5089,5023,2833,5093,9796,14791,14947,14977,14990,27697,10930,24922,25795,26239,11377,26342,27324,27791,Beaufort,88,88,88,59,101,14889,14859,14703,8618,672,384,44735,672,384,715,672,391,480,384,243,37669,11538,46994,41131,BEAUFORT COUNTY,14889,5195,1048,5803,5715,5801,21273,21224,20937,9938,20475,4843,5373,5373,5291,1005,20120,20369,20386,9682,19695
23685,JACKSON COUNTY,3821,3857,2159,3737,3860,2177,2144,2106,1392,2180,1680,1680,1677,1631,767,6006,7052,5032,7042,6968,6838,3335,5032,5026,4903,2357,5032,7052,12819,13215,13331,13352,25574,7166,21814,22923,23816,7419,23467,24678,25791,Jackson,1257,1221,1078,314,1268,12074,11994,11741,5692,4187,3184,42001,3823,2878,4310,3432,678,3262,2541,570,36721,8759,43938,39175,JACKSON COUNTY,12084,3451,629,3845,3778,3838,17636,17549,17077,6112,16584,3201,3576,3574,3519,599,16526,16927,16978,5997,16072
87661,CATAWBA COUNTY,14093,14242,7918,13756,14244,4659,4550,4386,2871,4661,9583,9583,9543,9370,5047,22225,14601,33815,14597,14370,13867,7100,33813,33716,33062,15098,33815,14601,46984,48141,48465,48510,91570,28158,81131,85611,87871,28720,84616,89314,91921,Catawba,55,55,55,27,94,48410,48086,46929,22198,1155,706,150636,1155,706,1195,1127,508,771,695,354,124631,29156,159551,137151,CATAWBA COUNTY,48416,30223,4877,33438,32545,33407,57288,57008,55614,23335,53266,28600,31650,31641,30832,4767,54073,55314,55450,23037,51836
827985,WAKE COUNTY,198080,203687,64211,187430,203934,65664,61778,57353,22345,65861,138073,138023,136302,130077,41866,148458,201481,350804,201367,193173,180282,52807,350773,346599,333636,95227,350804,201481,515379,541243,553611,553785,859759,146105,719783,781257,835093,149508,746576,810233,873252,Wake,1471,1471,1461,424,1500,552140,539772,513918,148034,12010,8324,1044525,11964,8307,12072,11817,3684,8343,8206,2953,849055,133864,1111761,941934,WAKE COUNTY,552285,241010,25192,287155,269793,285899,574025,561850,528476,120632,493749,236913,281472,280815,265029,25675,507921,538846,545278,117477,474664
49360,CLEVELAND COUNTY,7223,7256,4464,7131,7260,4438,4408,4360,2845,4441,2819,2818,2815,2771,1619,13204,13589,12702,13588,13504,13285,6920,12701,12680,12454,6258,12702,13589,25775,26220,26325,26358,52421,16592,46120,48469,49451,17078,48908,51437,52530,Cleveland,36,36,36,26,67,26289,26184,25739,13178,663,402,92365,663,402,727,663,388,477,402,292,76504,18575,97947,84044,CLEVELAND COUNTY,26291,14732,2828,16046,15901,16044,35757,35714,34873,13862,33513,13635,14847,14847,14721,2728,33346,34111,34127,13572,32083
33136,SAMPSON COUNTY,3808,3818,2070,3766,3818,2260,2255,2238,1221,2260,1558,1558,1553,1528,849,7483,9226,6971,9223,9191,8989,4286,6971,6965,6843,3169,6971,9226,15879,16203,16241,16300,35780,9539,30970,32550,33224,9891,33327,35075,35868,Sampson,47,47,47,28,103,16194,16156,15832,7455,634,413,59389,634,413,675,634,290,483,413,208,48081,11637,63531,53473,SAMPSON COUNTY,16197,8434,1476,9215,9034,9214,25978,25932,25407,8125,24259,7969,8688,8688,8537,1436,23600,24035,24053,7895,22588
24112,COLUMBUS COUNTY,2694,2698,1564,2666,2699,1768,1765,1760,1018,1769,930,930,929,906,546,5616,7246,4417,7245,7231,7198,3381,4417,4406,4315,2216,4417,7246,11556,11680,11705,11726,25753,7676,22755,23779,24181,7998,24199,25328,25874,Columbus,43,43,43,19,63,11662,11637,11513,5597,389,314,52603,389,314,479,389,233,359,314,205,44013,11419,55508,48224,COLUMBUS COUNTY,11663,6453,1292,7465,7284,7463,17930,17901,17655,6473,17357,6012,6989,6987,6833,1215,16632,16811,16833,6256,16429
10812,CASWELL COUNTY,1910,1920,1129,1892,1920,1593,1583,1574,985,1593,327,327,327,318,144,3103,4839,1392,4836,4821,4766,2483,1392,1388,1372,620,1392,4839,6138,6209,6228,6246,11531,4215,10309,10629,10869,4436,10971,11322,11630,Caswell,0,0,0,0,15,6228,6209,6138,3103,170,96,21496,170,96,234,170,87,139,96,61,18383,5005,22604,19944,CASWELL COUNTY,6231,1681,420,1790,1769,1790,9606,9571,9383,3929,9120,1425,1524,1524,1504,304,9029,9192,9206,3850,8788
9203,YANCEY COUNTY,2422,2428,1520,2389,2428,2217,2211,2188,1429,2217,211,211,211,201,91,3037,4979,576,4978,4948,4896,2799,576,575,540,238,576,4979,5436,5523,5554,5555,9698,3928,8783,9055,9247,4054,9221,9525,9782,Yancey,,,,,,5554,5523,5436,3037,137,107,17212,137,107,180,137,118,134,107,107,14782,4744,18069,15969,YANCEY COUNTY,5555,969,177,1114,1110,1112,8488,8449,8278,3759,8115,896,1033,1032,1027,175,7921,8064,8080,3646,7780
34996,LEE COUNTY,5950,6080,3072,5662,6083,2671,2546,2341,1315,2674,3409,3409,3404,3321,1757,8132,8128,10510,8125,7942,7643,3726,10510,10461,10244,4354,10510,8128,18000,18516,18748,18780,37528,9795,31806,33914,35131,10167,33960,36268,37807,Lee,113,113,113,52,142,18635,18403,17887,8080,707,474,57893,707,474,725,707,276,496,474,227,47136,10404,61779,52144,LEE COUNTY,18638,10834,1573,12444,12067,12431,24638,24390,23494,8318,22419,10491,11971,11968,11649,1556,21791,22554,22664,8012,20841
11450,HERTFORD COUNTY,2244,2247,1373,2223,2249,1849,1846,1831,1149,1851,398,398,398,392,224,3322,4372,2091,4370,4365,4344,2368,2090,2087,2027,954,2091,4372,6371,6452,6460,6476,12271,4228,10821,11286,11500,4432,11541,12075,12354,Hertford,0,0,0,0,13,6460,6452,6371,3322,43,12,22610,43,12,97,43,29,42,12,12,19299,4836,23677,20898,HERTFORD COUNTY,6463,3141,702,3604,3515,3599,8653,8629,8517,3701,8357,2933,3332,3332,3258,690,8016,8106,8126,3526,7876
46851,ROCKINGHAM COUNTY,7183,7199,4374,7094,7199,3176,3171,3136,2113,3176,4023,4023,4012,3958,2261,14397,11295,15367,11292,11249,11119,6543,15364,15340,15195,7792,15367,11295,26417,26692,26759,26783,49302,17060,44324,46062,46944,17514,46560,48405,49474,Rockingham,103,103,103,62,121,26656,26589,26314,14335,594,375,86406,594,375,633,594,374,406,375,278,72695,18996,91010,79246,ROCKINGHAM COUNTY,26662,14445,3069,15621,15267,15611,33220,33097,32544,14071,31521,13698,14802,14800,14485,3025,31202,31676,31736,13757,30251
45568,CARTERET COUNTY,7554,7602,4962,7454,7602,2124,2085,2066,1484,2124,5478,5478,5469,5388,3478,14240,7992,16558,7991,7953,7867,4787,16556,16519,16286,9096,16558,7992,25304,25685,25760,25785,48840,17385,42916,44759,45636,18157,45891,47922,48964,Carteret,1213,1213,1151,357,1235,24547,24472,24153,13883,7061,5350,66672,6891,5244,7116,6413,1549,5383,4859,1028,57537,17867,69473,62070,CARTERET COUNTY,24550,12185,2669,13590,13209,13585,28258,28194,27822,13939,27293,11757,13085,13081,12733,2740,26782,27137,27168,13617,26300
705551,MECKLENBURG COUNTY,123657,125361,44598,118830,125489,26270,25606,24718,10393,26392,99097,99091,98051,94112,34205,118528,145096,273312,145027,143060,137742,38735,273303,270856,261572,79152,273312,145096,401162,415776,420190,420328,747784,124265,629616,676025,707804,128322,665787,715091,752350,Mecklenburg,1860,1860,1848,641,1920,418330,413916,399314,117887,9750,6082,1037049,9717,6069,9815,9592,3233,6138,5977,2294,852079,127686,1110356,937616,MECKLENBURG COUNTY,418408,231758,25722,270941,257277,270053,471594,467981,448097,99367,424437,223320,261502,261149,248355,25565,421601,438320,440164,96406,400319
8287,SWAIN COUNTY,1032,1033,660,1025,1034,484,484,481,341,484,550,549,548,544,319,2102,2097,1236,2097,2087,2058,1212,1236,1236,1209,556,1236,2097,4373,4591,4662,4673,9570,2535,7283,7846,8362,2685,8403,9065,9699,Swain,1329,1268,1106,334,1340,3333,3323,3267,1768,4092,3098,13403,3687,2750,4209,3226,525,3167,2366,430,11137,2803,14271,12138,SWAIN COUNTY,3333,1246,261,1345,1332,1343,4145,4135,4046,1899,3931,1116,1207,1205,1194,243,3902,3984,3988,1862,3801
9617,AVERY COUNTY,1698,1703,1051,1680,1703,1011,1007,998,643,1011,692,692,691,682,408,2886,3856,1886,3854,3838,3801,1887,1886,1886,1862,999,1886,3856,5663,5724,5740,5742,10196,3682,9271,9505,9667,3889,9838,10066,10275,Avery,,,,,,5740,5724,5663,2886,135,72,16905,135,72,193,135,97,106,72,51,14969,4020,17557,15935,AVERY COUNTY,5742,1529,335,1667,1657,1667,8415,8394,8274,3457,8174,1426,1552,1552,1547,320,7886,7993,8009,3311,7773
26229,VANCE COUNTY,3970,4014,2196,3842,4015,2725,2682,2575,1517,2726,1289,1289,1288,1267,679,6341,7886,5710,7885,7794,7546,3689,5710,5697,5593,2626,5710,7886,13187,13539,13643,13657,28551,8222,23918,25513,26302,8443,25739,27586,28735,Vance,48,48,48,26,61,13595,13491,13139,6315,457,317,41780,457,317,497,457,244,345,317,205,34092,8487,44535,37671,VANCE COUNTY,13596,7199,1275,7887,7747,7880,20351,20214,19382,6924,18083,6850,7484,7481,7370,1291,17826,18431,18473,6726,16751
27020,HALIFAX COUNTY,4355,4386,2716,4289,4387,3707,3676,3624,2364,3708,679,679,679,665,352,7087,11233,2984,11231,11205,11068,5818,2984,2981,2925,1258,2984,11233,14015,14208,14237,14276,28928,9681,25478,26572,27107,9997,27058,28356,29050,Halifax,22,22,22,11,59,14215,14186,13993,7076,554,360,47245,554,360,592,554,299,402,360,218,39391,10690,50010,43237,HALIFAX COUNTY,14217,5032,1010,5538,5450,5538,22920,22836,22352,8688,21472,4681,5144,5144,5071,961,21141,21516,21561,8502,20437
54626,NASH COUNTY,7492,7514,4189,7344,7515,3483,3466,3413,1971,3484,4031,4031,4026,3931,2218,14019,15908,14204,15905,15848,15646,7690,14203,14140,13786,6255,14204,15908,29577,30133,30253,30296,57824,16597,50725,53449,54743,17109,53459,56395,58015,Nash,145,145,145,74,184,30108,29988,29432,13945,950,618,89023,950,618,1019,939,498,695,618,376,73765,17956,94298,81106,NASH COUNTY,30112,17829,3432,20448,19725,20431,36548,36443,35720,13179,34691,17155,19565,19563,18953,3411,33878,34445,34483,12810,32952
28414,RUTHERFORD COUNTY,4707,4731,2978,4647,4733,3408,3388,3347,2212,3410,1323,1323,1319,1300,766,8147,10792,4549,10788,10744,10613,5876,4549,4545,4477,2259,4549,10792,15102,15301,15349,15381,30305,10916,27019,28028,28496,11404,28757,29847,30429,Rutherford,12,12,12,12,40,15337,15289,15090,8135,683,538,63605,683,538,759,683,491,591,538,432,53422,14855,67029,58398,RUTHERFORD COUNTY,15341,5597,1523,6067,5963,6062,23603,23560,23201,9390,22477,5431,5861,5856,5772,1498,21718,22020,22044,8986,21050
15351,ASHE COUNTY,2821,2830,1620,2769,2830,1780,1772,1732,1073,1780,1050,1050,1049,1037,547,4896,5783,3720,5783,5718,5616,2923,3720,3719,3672,1973,3720,5783,9288,9437,9503,9513,16324,5999,14522,15043,15461,6337,15411,15976,16470,Ashe,0,0,0,0,10,9503,9437,9288,4896,158,80,26129,158,80,236,158,112,151,80,69,22479,7249,27203,24214,ASHE COUNTY,9503,3246,880,3476,3452,3474,12758,12692,12366,5345,12007,3108,3323,3323,3304,904,11659,11948,11987,5026,11334
21878,STOKES COUNTY,4000,4021,2414,3941,4021,1868,1852,1823,1222,1868,2153,2153,2148,2118,1192,6388,5737,6614,5737,5702,5633,3266,6614,6605,6510,3097,6614,5737,12179,12343,12387,12394,23092,8288,20808,21540,21980,8600,21924,22713,23218,Stokes,36,36,36,25,43,12351,12307,12143,6363,275,145,43536,275,145,357,275,179,223,145,125,37145,9917,45591,40306,STOKES COUNTY,12351,7442,1852,7988,7874,7985,14873,14832,14564,6569,14207,7014,7530,7530,7430,1763,13965,14203,14227,6400,13649
3902,GRAHAM COUNTY,605,606,434,602,606,305,304,302,234,305,301,301,301,300,200,1149,1051,873,1050,1045,1031,580,873,873,869,546,873,1051,1998,2016,2021,2059,4266,1584,3733,3848,3934,1657,4069,4199,4301,Graham,98,98,98,23,135,1923,1918,1900,1126,426,309,8040,405,294,457,362,62,339,255,37,6767,2067,8441,7414,GRAHAM COUNTY,1924,899,179,909,909,909,2935,2931,2885,1416,2808,809,822,822,821,168,2733,2771,2773,1379,2669
32755,PENDER COUNTY,4914,4971,2757,4801,4972,2615,2575,2534,1635,2616,2356,2356,2339,2267,1122,8129,8033,9443,8030,7954,7833,3953,9442,9385,9150,4110,9443,8033,17168,17524,17657,17718,34987,9869,30118,31817,32914,10302,32142,33983,35180,Pender,185,185,185,66,242,17472,17339,16983,8063,1495,978,59482,1458,959,1531,1328,404,1029,872,296,49058,11716,63060,53967,PENDER COUNTY,17476,9592,1613,10944,10531,10928,22705,22564,21994,8285,21222,8970,10257,10253,9881,1551,20977,21524,21628,8022,20276
64939,CRAVEN COUNTY,10619,10750,6558,10307,10756,6646,6519,6255,4148,6651,4105,4104,4100,4052,2410,17889,18003,15265,18000,17797,17215,10146,15265,15252,15027,7542,15265,18003,33505,34324,34553,34599,68593,20811,60354,63361,65082,21300,63458,66780,68910,Craven,1288,1275,1263,201,1331,33265,33049,32242,17688,9972,8645,95778,9880,8582,10013,9715,1090,8665,8458,793,80387,20103,102139,87409,CRAVEN COUNTY,33268,15488,2928,16849,16536,16846,42048,41775,40364,17282,38255,14815,16041,16039,15753,2952,39026,40255,40376,17066,37081
335650,GUILFORD COUNTY,62416,63230,28828,60242,63251,13219,12896,12447,6857,13239,50012,50011,49520,47795,21971,77105,58622,141319,58600,57968,56277,23466,141314,140254,136194,53232,141319,58622,193447,199198,200890,200946,352886,83472,304098,323918,336543,85693,318915,340021,354946,Guilford,976,976,976,407,1005,199914,198222,192471,76698,5545,3547,505896,5526,3547,5576,5459,2264,3577,3501,1628,418240,83442,537174,459608,GUILFORD COUNTY,199941,99963,16868,117998,111313,117591,231372,229750,223182,66561,213493,96716,114252,114111,107954,16722,212417,217992,218714,65122,203881
12328,MADISON COUNTY,2709,2740,1582,2659,2740,2297,2273,2232,1378,2297,443,443,436,427,204,3293,5807,980,5807,5775,5684,2941,980,973,948,352,980,5807,6632,6748,6787,6787,12801,4642,11682,12079,12385,4702,12086,12518,12887,Madison,,,,,,6787,6748,6632,3293,221,119,20741,221,119,247,221,109,138,119,86,17939,5034,21755,19327,MADISON COUNTY,6787,1258,284,1408,1385,1405,11232,11175,10912,4309,10607,1195,1334,1334,1313,267,10647,10875,10913,4289,10368
45737,CHATHAM COUNTY,12984,13295,6661,12506,13331,4047,3871,3710,2194,4072,9259,9248,9113,8796,4467,16214,11978,21989,11966,11630,11195,5944,21988,21797,21211,10193,21989,11978,33144,34215,34742,34787,48944,14404,41136,43907,46039,15100,43869,46911,49420,Chatham,788,788,738,77,820,33954,33427,32406,16137,4916,3402,70897,4772,3329,4966,4265,845,3417,2967,443,59661,18634,74470,65198,CHATHAM COUNTY,33967,12429,2682,14123,13465,14061,30331,29967,28674,11573,27175,11944,13628,13591,12969,2675,27609,28744,28994,11286,26225
98583,PITT COUNTY,15504,15670,6749,15001,15675,6855,6715,6458,2605,6860,8815,8815,8789,8543,4144,19607,19214,31882,19206,18818,18208,6130,31880,31728,30951,13341,31882,19214,49534,50921,51461,51532,104410,23578,90067,95455,98906,24167,95111,100915,105127,Pitt,375,375,375,136,436,51086,50546,49159,19471,2250,1444,170444,2250,1444,2289,2223,806,1504,1433,582,142466,25045,180742,155511,PITT COUNTY,51096,28623,3875,33051,31729,33016,69787,69144,66936,19486,64265,26785,31004,30997,29765,3741,64246,66142,66398,19255,61849
59580,MOORE COUNTY,13089,13276,8114,12693,13283,5342,5169,4910,3281,5349,7934,7934,7920,7783,4833,21743,16072,23553,16070,15756,15390,8738,23553,23471,23093,12899,23553,16072,39160,39979,40375,40406,63679,23506,55848,58316,59914,24361,59450,62198,64285,Moore,752,752,677,106,781,39623,39227,38483,21637,4973,3404,94937,4804,3322,5030,4289,940,3435,2932,648,79328,24192,100880,86466,MOORE COUNTY,39625,15397,3704,17391,16669,17373,41864,41333,40725,19717,39764,14643,16504,16500,15840,3659,39154,39676,39975,19199,38273
241163,FORSYTH COUNTY,50437,51119,23143,48643,51142,15859,15365,14631,7199,15881,35261,35260,35072,34012,15944,54750,49974,91873,49963,48857,46924,19978,91871,91285,88726,34434,91873,49974,136357,140849,142541,142605,256472,61217,217752,232187,242318,63230,230752,246234,258543,Forsyth,707,707,707,338,758,141834,140142,135650,54412,4209,2574,359934,4209,2574,4235,4175,1810,2607,2547,1322,295401,62720,382295,325690,FORSYTH COUNTY,141847,68915,11839,77952,75110,77797,176356,174466,166915,49581,157662,66774,75498,75450,72895,11953,156718,163139,164213,47942,148431
97446,IREDELL COUNTY,15909,16081,8382,15511,16083,4052,4003,3938,2582,4053,12030,12029,11906,11573,5800,23466,17019,39510,17013,16918,16552,8003,39506,39292,38305,15298,39510,17019,55106,56459,56768,56835,102085,26964,89659,94953,97664,27514,93718,99359,102434,Iredell,249,249,249,165,306,56519,56210,54857,23301,2108,1470,171884,2108,1470,2151,2058,1051,1538,1434,882,140623,29513,181806,156060,IREDELL COUNTY,56529,37466,5963,42991,41219,42884,57292,57093,56032,20500,54194,36073,41202,41165,39632,6073,53851,54811,54924,20009,52152
19304,TRANSYLVANIA COUNTY,5714,5759,3944,5654,5762,3666,3623,3574,2557,3669,2093,2093,2091,2080,1387,7651,7218,5930,7217,7168,7030,3965,5930,5923,5876,3686,5930,7218,12906,13091,13147,13160,19828,8484,18250,18884,19411,8588,18702,19381,19953,Transylvania,0,0,0,0,12,13147,13091,12906,7651,338,209,33015,338,209,393,338,267,258,209,195,29099,10809,34385,30988,TRANSYLVANIA COUNTY,13148,3323,1160,3506,3455,3498,16054,15992,15588,7161,15041,3215,3370,3365,3325,1177,15350,15730,15783,7112,14826
10990,MARTIN COUNTY,1251,1260,807,1239,1260,879,870,860,576,879,381,381,381,379,231,2985,3064,2396,3062,3047,3004,1656,2396,2393,2377,1301,2396,3064,5429,5488,5506,5512,11776,4121,10387,10807,11045,4339,11088,11566,11851,Martin,48,48,48,28,52,5458,5440,5381,2957,194,136,21211,194,136,247,194,137,178,136,115,17917,5372,22440,19455,MARTIN COUNTY,5460,2520,597,2719,2659,2719,8885,8863,8713,3605,8374,2365,2546,2546,2494,561,8177,8308,8321,3445,7886
10980,WARREN COUNTY,2055,2073,1227,2015,2075,1310,1295,1265,770,1312,763,763,760,750,457,3342,4107,2526,4107,4071,4010,2035,2526,2524,2490,1307,2526,4107,6500,6595,6633,6656,11631,3956,10274,10715,11001,4053,10787,11301,11687,Warren,0,0,0,0,23,6633,6595,6500,3342,157,116,18843,157,116,167,157,104,122,116,85,16200,5173,19731,17477,WARREN COUNTY,6633,2416,532,2661,2616,2660,8859,8814,8528,3417,8214,2350,2581,2580,2532,556,8067,8284,8298,3315,7808
5280,JONES COUNTY,860,868,538,840,868,673,665,645,412,673,195,195,195,195,126,1582,1844,992,1844,1833,1799,1036,992,992,977,532,992,1844,2827,2876,2887,2941,5768,2016,4981,5185,5347,2154,5409,5667,5813,Jones,51,51,51,14,105,2836,2825,2776,1568,555,362,8956,555,362,583,529,157,424,362,72,7704,2257,9419,8314,JONES COUNTY,2836,1204,262,1305,1287,1304,3925,3909,3825,1735,3676,1087,1182,1182,1158,247,3665,3736,3741,1697,3532
