Fully Vaccinated - NC 5Plus,Fully Vaccinated - NC 12Plus,Fully Vaccinated - All Programs 18Plus,At Least One Dose - NC,county1,Additional Doses - 5Plus,Fully Vaccinated - Tiberius 65Plus,At Least One Dose - NC 5Plus,At Least One Dose - Federal 18Plus,At Least One Dose - NC 12Plus,Fully Vaccinated - NC 65Plus,Tiberius Additional Doses - 65Plus,Fully Vaccinated - Federal 18Plus,Fully Vaccinated - Tiberius 12Plus,Additional Doses - 18Plus,Tiberius Additional Doses - 12Plus,Population 18 Plus,Tiberius Additional Doses - 18Plus,Additional Booster Doses,Population 12 Plus,Fully Vaccinated - NC 18Plus,At Least One Dose - Tiberius 18Plus,Fully Vaccinated - Federal,At Least One Dose - All Programs 12Plus,At Least One Dose - Tiberius 65Plus,Tiberius Additional Doses - 5Plus,Additional Doses - 65Plus,Fully Vaccinated - All Programs,Fully Vaccinated - Tiberius 18Plus,Fully Vaccinated - All Programs 65Plus,Population 5 Plus,County,At Least One Dose - Tiberius 12Plus,Fully Vaccinated - Federal 65Plus,Fully Vaccinated - Federal 5Plus,Population,Tiberius Additional Doses,At Least One Dose - All Programs,Fully Vaccinated - All Programs 12Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Tiberius,At Least One Dose - Federal,Population 65 Plus,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - Tiberius 5Plus,Additional Doses - 12Plus,At Least One Dose - All Programs 65Plus,Fully Vaccinated - Tiberius,Fully Vaccinated - Federal 12Plus,Fully Vaccinated - NC,Fully Vaccinated - Tiberius 5Plus
53647,53029,85741,56552,IREDELL COUNTY,38699,846,56512,35032,55624,19214,0,33408,1159,38343,0,140623,0,38699,156060,51174,1522,37900,95870,906,0,15964,92767,1159,25379,171884,IREDELL,1522,5319,37899,181806,0,98294,91036,5201,1540,40202,29513,38724,40201,19985,53598,90152,1522,38699,26092,1191,36848,53676,1159
15181,14901,17623,15662,TRANSYLVANIA COUNTY,10293,194,15656,3169,15285,6687,,3052,207,10253,,29099,,10293,30988,14364,279,3188,18863,228,,5975,18595,207,7982,33015,TRANSYLVANIA,279,1101,3188,34385,,19296,18265,1083,293,3341,10809,3299,3341,6799,14727,18175,279,10293,8110,224,3157,15183,207
8460,8399,10356,9054,MARTIN COUNTY,3792,107,9048,2275,8943,3536,,2118,124,3786,,17917,,3792,19455,8114,175,2267,11526,124,,2166,10866,124,4130,21211,MARTIN,175,487,2267,22440,,11684,10768,514,184,2446,5372,2408,2446,3667,8606,11056,175,3792,4305,133,2245,8466,124
7973,7873,9893,8527,WARREN COUNTY,4251,83,8518,2223,8325,3186,,2134,111,4235,,16200,,4251,17477,7648,139,2373,10925,93,,2420,10473,111,3771,18843,WARREN,139,502,2373,19731,,11173,10334,488,149,2497,5173,2461,2497,3272,8047,10409,139,4251,3853,117,2350,7983,111
3542,3509,4420,3732,JONES COUNTY,1852,26,3730,1110,3676,1574,,991,41,1846,,7704,,1852,8314,3388,56,1075,4918,30,,1080,4668,41,1820,8956,JONES,56,220,1075,9419,,5003,4610,235,72,1199,2257,1186,1199,1607,3538,4704,56,1852,1872,51,1060,3542,41
16133,15860,21968,16857,DAVIE COUNTY,10741,163,16843,6902,16444,6241,,6574,237,10656,,33901,,10741,37262,15157,347,7315,24328,182,,5357,23711,237,8018,40760,DAVIE,347,1614,7315,42846,,24939,23266,1639,355,7727,9279,7537,7727,6390,15706,22955,347,10741,8211,252,7169,16144,237
72804,71667,189246,78562,CUMBERLAND COUNTY,45752,6083,78444,48581,76537,24368,80,45585,77580,45359,284,252655,284,45752,277878,68338,90890,52072,224326,7120,284,19155,202740,75323,36523,310252,CUMBERLAND,93563,6072,52071,335509,284,228805,200039,6212,94093,56150,40937,54226,56147,25014,72786,212257,94045,45752,38346,77809,50792,72859,77766
19788,19558,21847,20827,MCDOWELL COUNTY,8248,218,20814,3137,20502,7160,,2776,338,8215,,36617,,8249,39943,18733,500,2911,24279,266,,4265,23055,338,7914,43474,MCDOWELL,500,536,2911,45756,,24639,22789,615,511,3301,9517,3277,3301,7322,19586,23223,500,8248,8203,351,2893,19793,338
9851,9791,12434,10308,CHEROKEE COUNTY,5481,179,10303,2771,10210,5269,49,2486,424,5476,77,23877,77,5481,25640,9524,551,2498,13549,216,77,3589,12840,424,6231,27420,CHEROKEE,551,783,2498,28612,77,13709,12713,837,612,2789,8723,2788,2789,5403,9920,13242,551,5481,6456,481,2498,9861,424
5800,5764,7102,6574,CHOWAN COUNTY,3255,,6569,1619,6498,2588,,1548,,3244,,11164,,3256,12171,5554,,1650,8222,,,1983,7451,,3012,13243,CHOWAN,,424,1650,13943,,8300,7413,396,,1726,3521,1724,1726,2908,6268,7887,,3255,3304,,1649,5801,
85157,79885,96561,89239,ORANGE COUNTY,58514,343,89151,22256,83168,19141,,22054,818,57403,,119925,,58520,130842,73689,1158,24699,108657,391,,16387,110760,818,22507,142010,ORANGE,1158,3023,24699,148476,,115463,104770,2957,1208,25016,21654,24331,25013,19863,76760,100174,1158,58514,23211,857,24067,85204,818
13074,12960,15082,13727,ALEXANDER COUNTY,6545,59,13719,2598,13562,5106,,2405,71,6520,,30040,,6545,32781,12606,89,2599,16438,65,,3407,15786,71,5488,35620,ALEXANDER,89,323,2599,37497,,16688,15609,335,134,2827,7667,2787,2827,5244,13177,15864,89,6545,5644,110,2578,13077,71
159664,153867,199422,169493,DURHAM COUNTY,106718,1428,169395,50730,161971,34419,11,49000,4552,105593,37,255829,37,106718,275950,145870,6158,55191,223489,1644,37,28825,219487,4552,41582,301307,DURHAM,6158,5735,55191,321488,37,233105,211867,5814,6201,57411,43764,55360,57405,35760,153475,210363,6158,106718,43218,4576,53448,159720,4552
52356,51285,62868,54487,HENDERSON COUNTY,34082,766,54467,13313,53136,21730,0,12670,961,33860,0,95451,0,34085,103234,49237,1434,13736,68713,874,0,18575,67085,961,26343,111764,HENDERSON,1434,3847,13735,117417,0,70395,65722,3890,1441,14467,30961,14143,14467,22098,50879,65626,1434,34082,26862,981,13476,52368,961
14932,14752,18936,16776,PASQUOTANK COUNTY,7468,0,16746,5148,16435,5604,,4794,0,7446,,31068,,7468,34029,14142,15,5013,21820,15,,3765,19973,0,6501,37393,PASQUOTANK,15,897,5013,39824,,22235,19738,963,36,5423,6841,5370,5423,6122,15764,20927,15,7468,7100,15,4986,14945,0
5861,5823,6862,6116,PAMLICO COUNTY,3010,49,6116,1129,6063,3048,,1067,66,3005,,10805,,3010,11540,5729,77,1152,7357,52,,1943,7091,66,3359,12261,PAMLICO,77,262,1152,12726,,7446,7034,266,93,1237,3866,1217,1237,3114,5953,7159,77,3010,3432,78,1145,5861,66
5843,5789,6710,6242,MITCHELL COUNTY,2823,52,6240,1049,6155,2503,,952,52,2813,,12229,,2823,13195,5706,101,1087,7445,72,,1506,7006,52,2794,14242,MITCHELL,101,239,1087,14964,,7552,6925,256,114,1196,3810,1189,1196,2575,6051,7201,101,2823,2903,75,1084,5844,52
9211,9156,10805,10259,CURRITUCK COUNTY,4010,13,10249,2000,10177,3686,,1861,13,3997,,21675,,4010,23787,8931,34,1976,12312,19,,2094,11221,13,4056,26216,CURRITUCK,34,357,1976,27763,,12443,11124,366,46,2138,4551,2101,2138,4203,9945,11979,34,4010,4588,28,1955,9217,13
62441,62055,83812,65285,BRUNSWICK COUNTY,46882,1133,65264,22352,64745,35022,0,21357,1488,46760,0,121795,0,46882,129086,60967,1815,23222,90391,1242,0,30427,87185,1488,42644,137478,BRUNSWICK,1815,6489,23220,142820,0,91587,86295,6279,1844,24458,46605,23831,24456,36251,63509,87676,1815,46882,43772,1505,22752,62458,1488
53263,52590,73277,57399,DAVIDSON COUNTY,31523,696,57368,23463,56286,19772,10,21993,941,31345,10,131285,10,31523,144432,50343,1252,23677,82536,782,10,15440,77922,941,24840,158409,DAVIDSON,1252,4372,23676,167609,10,84086,76925,4426,1282,25405,31089,24998,25403,20246,53745,78460,1252,31523,25454,965,23394,53280,941
22401,22063,33131,23687,FRANKLIN COUNTY,14599,246,23671,12025,23176,8021,,11464,384,14513,,54524,,14601,59978,21283,507,12954,37036,276,,6542,35775,384,10203,65799,FRANKLIN,507,1936,12954,69685,,37923,35153,1921,526,13710,11935,13353,13709,8212,22284,34816,507,14599,10409,411,12706,22410,384
20822,20584,24619,21637,DARE COUNTY,12294,0,21625,5080,21298,8629,,4704,0,12220,,30088,,12296,32745,19915,10,5298,26809,10,,6178,26142,0,9220,35367,DARE,10,591,5298,37009,,27377,25710,614,23,5717,8201,5501,5717,8820,20554,25644,10,12294,9444,17,5126,20827,0
94923,93413,133047,100146,NEW HANOVER COUNTY,66573,853,100115,43391,98021,33455,0,41405,1236,65978,0,191812,0,66577,206724,90406,1831,47542,147677,995,0,28214,143744,1236,40350,223363,NEW HANOVER,1831,6042,47541,234473,0,152031,140404,6120,1848,50037,43147,47825,50016,34373,94499,139721,1831,66573,41488,1257,45755,94945,1236
11440,11329,14855,12381,BLADEN COUNTY,5466,90,12374,4026,12192,4845,,3777,151,5439,,26077,,5466,28574,10927,178,4134,16740,98,,3184,15757,151,5591,31131,BLADEN,178,656,4134,32722,,17020,15584,690,220,4419,7459,4370,4419,5011,11726,15930,178,5466,5799,177,4104,11446,151
8301,8223,10466,8903,ANSON COUNTY,4247,69,8902,2484,8758,3246,,2254,95,4233,,19608,,4247,21306,8117,119,2575,11696,77,,2222,10976,95,3690,23143,ANSON,119,375,2575,24446,,11875,10880,424,129,2843,4730,2819,2843,3333,8630,11233,119,4247,3834,99,2562,8302,95
,,0,,"",,,,,,,18422,,,,30687,,30687,,,,,,0,,30687,,0,,,,"",,,,,30687,0,0,,,,,,,,,0,,,0,,,,
