ZIPCode,Place,date,cases_confirmed_cum,deaths_confirmed_cum,TotalPop,cases_daily,deaths_daily,state,cases_per_100k
28344,Godwin,2020-06-06,25,1,3814,2,0,North Carolina,655.479811221814
28345,Hamlet,2020-06-06,54,1,12656,1,0,North Carolina,426.675094816688
28348,Hope Mills,2020-06-06,78,1,36052,1,0,North Carolina,216.354155109287
28352,Laurinburg,2020-06-06,67,0,25298,4,0,North Carolina,264.843070598466
28358,Lumberton,2020-06-06,240,3,38517,6,0,North Carolina,623.101487654802
28360,Lumberton,2020-06-06,80,4,14944,2,0,North Carolina,535.331905781585
28364,Maxton,2020-06-06,45,0,15170,1,0,North Carolina,296.63810151615
28365,Mount Olive,2020-06-06,286,12,17063,6,0,North Carolina,1676.14135849499
28366,Newton Grove,2020-06-06,46,0,5153,2,0,North Carolina,892.683873471764
28371,Parkton,2020-06-06,35,2,7085,1,0,North Carolina,494.001411432604
28372,Pembroke,2020-06-06,21,0,15254,3,0,North Carolina,137.668808181461
28376,Raeford,2020-06-06,223,0,43831,6,0,North Carolina,508.772330086012
28377,Red Springs,2020-06-06,111,3,13036,1,0,North Carolina,851.488186560295
28379,Rockingham,2020-06-06,109,2,25804,2,0,North Carolina,422.415129437297
28382,Roseboro,2020-06-06,27,0,8006,1,0,North Carolina,337.247064701474
28383,Rowland,2020-06-06,62,0,7713,2,0,North Carolina,803.837676649812
28384,Saint Pauls,2020-06-06,136,1,12414,2,0,North Carolina,1095.53729660061
28386,Shannon,2020-06-06,82,1,6068,3,0,North Carolina,1351.35135135135
28390,Spring Lake,2020-06-06,40,1,23494,1,0,North Carolina,170.25623563463
28395,Wade,2020-06-06,5,0,2657,1,0,North Carolina,188.182160331201
28398,Warsaw,2020-06-06,173,6,7672,2,0,North Carolina,2254.95307612096
28401,Wilmington,2020-06-06,30,0,24213,4,0,North Carolina,123.900384091191
28403,Wilmington,2020-06-06,58,1,41945,2,0,North Carolina,138.276314221004
28405,Wilmington,2020-06-06,26,0,33719,2,0,North Carolina,77.1078620362407
28409,Wilmington,2020-06-06,31,2,34974,4,0,North Carolina,88.6372734030995
28411,Wilmington,2020-06-06,36,2,38820,5,0,North Carolina,92.7357032457496
28412,Wilmington,2020-06-06,44,0,42977,1,0,North Carolina,102.380342974149
28421,Atkinson,2020-06-06,6,0,2040,2,0,North Carolina,294.117647058824
28425,Burgaw,2020-06-06,39,1,12625,1,0,North Carolina,308.910891089109
28428,Carolina Beach,2020-06-06,10,0,7142,1,0,North Carolina,140.016802016242
28429,Castle Hayne,2020-06-06,8,0,8542,2,0,North Carolina,93.6548817607118
28431,Chadbourn,2020-06-06,66,5,6741,3,0,North Carolina,979.083222073876
28443,Hampstead,2020-06-06,25,0,22483,1,0,North Carolina,111.195125205711
28444,Harrells,2020-06-06,51,0,2278,10,0,North Carolina,2238.80597014925
28453,Magnolia,2020-06-06,110,3,4137,2,0,North Carolina,2658.93159294175
28458,Rose Hill,2020-06-06,128,2,7018,9,0,North Carolina,1823.8814477059
28463,Tabor City,2020-06-06,89,10,9865,2,0,North Carolina,902.179422199696
28464,Teachey,2020-06-06,31,0,2491,1,0,North Carolina,1244.48012846247
28465,Oak Island,2020-06-06,9,0,8285,1,0,North Carolina,108.630054315027
28466,Wallace,2020-06-06,102,0,10375,4,0,North Carolina,983.132530120482
28467,Calabash,2020-06-06,6,1,11393,1,0,North Carolina,52.6639164399193
28472,Whiteville,2020-06-06,95,5,20002,2,0,North Carolina,474.952504749525
28478,Willard,2020-06-06,16,0,4976,1,0,North Carolina,321.543408360129
28504,Kinston,2020-06-06,98,4,21016,3,0,North Carolina,466.31138180434
28508,Albertson,2020-06-06,55,0,2984,1,0,North Carolina,1843.16353887399
28513,Ayden,2020-06-06,21,0,10825,1,0,North Carolina,193.995381062356
28525,Deep Run,2020-06-06,12,0,3309,1,0,North Carolina,362.647325475975
28532,Havelock,2020-06-06,4,1,25868,1,0,North Carolina,15.4631204577084
28560,New Bern,2020-06-06,63,2,28926,1,0,North Carolina,217.797137523335
28562,New Bern,2020-06-06,141,2,38009,3,0,North Carolina,370.964771501487
28572,Pink Hill,2020-06-06,35,0,6379,1,0,North Carolina,548.675340962533
28574,Richlands,2020-06-06,16,0,17702,1,0,North Carolina,90.3852672014462
28577,Sealevel,2020-06-06,1,0,595,1,0,North Carolina,168.067226890756
28578,Seven Springs,2020-06-06,85,2,7044,5,0,North Carolina,1206.70073821692
28580,Snow Hill,2020-06-06,54,2,12031,3,0,North Carolina,448.840495386917
28590,Winterville,2020-06-06,55,1,26551,4,0,North Carolina,207.148506647584
28601,Hickory,2020-06-06,112,6,49848,6,1,North Carolina,224.68303643075
28602,Hickory,2020-06-06,43,0,31218,4,0,North Carolina,137.741046831956
28609,Catawba,2020-06-06,8,0,6457,3,0,North Carolina,123.89654638377
28612,Connelly Springs,2020-06-06,17,0,14906,1,0,North Carolina,114.048034348584
28613,Conover,2020-06-06,49,1,25216,3,0,North Carolina,194.321065989848
28618,Deep Gap,2020-06-06,2,0,2480,1,0,North Carolina,80.6451612903226
28621,Elkin,2020-06-06,36,0,10400,1,0,North Carolina,346.153846153846
28623,Ennice,2020-06-06,7,0,1716,1,0,North Carolina,407.925407925408
28625,Statesville,2020-06-06,69,0,38862,7,0,North Carolina,177.551335494828
28627,Glade Valley,2020-06-06,4,0,1534,1,0,North Carolina,260.756192959583
28630,Granite Falls,2020-06-06,40,0,20369,2,0,North Carolina,196.376847169719
28634,Harmony,2020-06-06,17,0,5269,1,0,North Carolina,322.641867527045
28638,Hudson,2020-06-06,32,0,12560,3,0,North Carolina,254.777070063694
28642,Jonesville,2020-06-06,12,0,5578,1,0,North Carolina,215.130871280029
28643,Lansing,2020-06-06,3,0,3443,1,0,North Carolina,87.1333139703747
28645,Lenoir,2020-06-06,125,3,47621,6,0,North Carolina,262.489237941244
28650,Maiden,2020-06-06,16,0,13374,2,0,North Carolina,119.635112905638
28655,Morganton,2020-06-06,468,16,58249,27,1,North Carolina,803.447269481021
28658,Newton,2020-06-06,43,0,25858,2,0,North Carolina,166.292830071931
28659,North Wilkesboro,2020-06-06,209,5,21013,2,0,North Carolina,994.622376623995
28675,Sparta,2020-06-06,13,0,6805,2,0,North Carolina,191.036002939015
28677,Statesville,2020-06-06,82,2,35614,8,0,North Carolina,230.246532262593
28681,Taylorsville,2020-06-06,33,0,26959,1,0,North Carolina,122.408101190697
28689,Union Grove,2020-06-06,6,0,1662,2,0,North Carolina,361.01083032491
28697,Wilkesboro,2020-06-06,137,1,13376,1,0,North Carolina,1024.22248803828
28704,Arden,2020-06-06,40,0,21728,1,0,North Carolina,184.094256259205
28714,Burnsville,2020-06-06,14,0,17066,2,0,North Carolina,82.0344544708778
28715,Candler,2020-06-06,40,1,27289,1,0,North Carolina,146.579207739382
28716,Canton,2020-06-06,18,0,18650,1,0,North Carolina,96.514745308311
28719,Cherokee,2020-06-06,20,0,6945,2,0,North Carolina,287.976961843053
28721,Clyde,2020-06-06,13,0,10866,1,0,North Carolina,119.639241671268
28722,Columbus,2020-06-06,13,0,6854,2,0,North Carolina,189.670265538372
28731,Flat Rock,2020-06-06,23,0,9271,1,0,North Carolina,248.085427677705
28734,Franklin,2020-06-06,105,1,28423,1,0,North Carolina,369.419132392781
28741,Highlands,2020-06-06,11,0,3135,1,0,North Carolina,350.877192982456
28752,Marion,2020-06-06,66,1,31501,7,0,North Carolina,209.517158185454
28761,Nebo,2020-06-06,25,0,8493,2,0,North Carolina,294.360061226893
28779,Sylva,2020-06-06,24,1,17610,1,0,North Carolina,136.286201022147
28786,Waynesville,2020-06-06,25,0,21837,2,0,North Carolina,114.484590374136
28792,Hendersonville,2020-06-06,203,37,37949,6,1,North Carolina,534.928456612823
28801,Asheville,2020-06-06,23,0,16782,1,0,North Carolina,137.051602907877
28803,Asheville,2020-06-06,40,2,34731,0,0,North Carolina,115.170884800323
28806,Asheville,2020-06-06,158,24,43841,3,2,North Carolina,360.39323920531
27006,Advance,2020-06-07,27,2,14872,0,0,North Carolina,181.549220010758
27007,Ararat,2020-06-07,5,0,2136,0,0,North Carolina,234.082397003745
27009,Belews Creek,2020-06-07,3,0,2937,0,0,North Carolina,102.145045965271
27011,Boonville,2020-06-07,18,0,5411,0,0,North Carolina,332.655701349104
27013,Cleveland,2020-06-07,11,1,6495,0,0,North Carolina,169.361046959199
27014,Cooleemee,2020-06-07,1,0,957,0,0,North Carolina,104.493207941484
27016,Danbury,2020-06-07,1,0,1682,0,0,North Carolina,59.4530321046373
27021,King,2020-06-07,38,0,17979,0,0,North Carolina,211.357695088715
27022,Lawsonville,2020-06-07,0,0,1512,0,0,North Carolina,0
27023,Lewisville,2020-06-07,28,1,12775,0,0,North Carolina,219.178082191781
27024,Lowgap,2020-06-07,5,0,2683,0,0,North Carolina,186.358553857622
27025,Madison,2020-06-07,13,0,11117,0,0,North Carolina,116.938022847891
27027,Mayodan,2020-06-07,1,0,4017,0,0,North Carolina,24.8941996514812
27040,Pfafftown,2020-06-07,17,0,13150,0,0,North Carolina,129.277566539924
27041,Pilot Mountain,2020-06-07,6,0,8020,0,0,North Carolina,74.8129675810474
27042,Pine Hall,2020-06-07,3,0,720,0,0,North Carolina,416.666666666667
27043,Pinnacle,2020-06-07,13,0,6442,0,0,North Carolina,201.800683017696
27046,Sandy Ridge,2020-06-07,0,0,1953,0,0,North Carolina,0
27047,Siloam,2020-06-07,2,0,1279,0,0,North Carolina,156.372165754496
27048,Stoneville,2020-06-07,10,0,8902,0,0,North Carolina,112.334306897326
27050,Tobaccoville,2020-06-07,8,0,4084,0,0,North Carolina,195.88638589618
27051,Walkertown,2020-06-07,19,0,8287,0,0,North Carolina,229.274767708459
27052,Walnut Cove,2020-06-07,28,0,10061,0,0,North Carolina,278.302355630653
27053,Westfield,2020-06-07,1,0,3156,0,0,North Carolina,31.6856780735108
27054,Woodleaf,2020-06-07,1,0,2608,0,0,North Carolina,38.3435582822086
27055,Yadkinville,2020-06-07,103,0,14521,0,0,North Carolina,709.317540114317
27208,Bennett,2020-06-07,8,0,1691,0,0,North Carolina,473.092844470727
27212,Blanch,2020-06-07,47,0,1600,0,0,North Carolina,2937.5
27231,Cedar Grove,2020-06-07,2,0,2048,0,0,North Carolina,97.65625
27233,Climax,2020-06-07,5,0,3647,0,0,North Carolina,137.098985467508
27235,Colfax,2020-06-07,1,0,4575,0,0,North Carolina,21.8579234972678
27242,Eagle Springs,2020-06-07,2,0,2668,0,0,North Carolina,74.9625187406297
27243,Efland,2020-06-07,9,0,4665,0,0,North Carolina,192.926045016077
27248,Franklinville,2020-06-07,20,1,4835,0,0,North Carolina,413.650465356774
27249,Gibsonville,2020-06-07,21,0,13355,0,0,North Carolina,157.244477723699
27252,Goldston,2020-06-07,5,1,2264,0,0,North Carolina,220.848056537103
27258,Haw River,2020-06-07,18,0,7740,0,0,North Carolina,232.558139534884
27263,High Point,2020-06-07,64,0,22320,0,0,North Carolina,286.73835125448
27268,High Point,2020-06-07,1,0,1695,0,0,North Carolina,58.9970501474926
27283,Julian,2020-06-07,8,0,2982,0,0,North Carolina,268.276324614353
27291,Leasburg,2020-06-07,1,0,1538,0,0,North Carolina,65.0195058517555
27298,Liberty,2020-06-07,53,0,10440,0,0,North Carolina,507.662835249042
27299,Linwood,2020-06-07,15,0,5254,0,0,North Carolina,285.496764370004
27305,Milton,2020-06-07,17,1,1585,0,0,North Carolina,1072.55520504732
27310,Oak Ridge,2020-06-07,11,1,8562,0,0,North Carolina,128.474655454333
27311,Pelham,2020-06-07,2,0,3220,0,0,North Carolina,62.111801242236
27312,Pittsboro,2020-06-07,110,18,22205,0,0,North Carolina,495.383922539969
27313,Pleasant Garden,2020-06-07,67,15,7288,0,0,North Carolina,919.319429198683
27314,Prospect Hill,2020-06-07,0,0,1138,0,0,North Carolina,0
27315,Providence,2020-06-07,1,0,2140,0,0,North Carolina,46.7289719626168
27326,Ruffin,2020-06-07,6,0,3692,0,0,North Carolina,162.513542795233
27341,Seagrove,2020-06-07,17,0,5820,0,0,North Carolina,292.096219931272
27343,Semora,2020-06-07,1,0,1840,0,0,North Carolina,54.3478260869565
27350,Sophia,2020-06-07,5,0,7508,0,0,North Carolina,66.595631326585
27355,Staley,2020-06-07,23,0,3196,0,0,North Carolina,719.649561952441
27356,Star,2020-06-07,22,1,3513,0,0,North Carolina,626.24537432394
27357,Stokesdale,2020-06-07,18,1,8325,0,0,North Carolina,216.216216216216
27358,Summerfield,2020-06-07,25,1,15960,0,0,North Carolina,156.641604010025
27370,Trinity,2020-06-07,35,0,14622,0,0,North Carolina,239.365339898783
27376,West End,2020-06-07,16,1,9884,0,0,North Carolina,161.877782274383
27377,Whitsett,2020-06-07,21,0,9597,0,0,North Carolina,218.818380743982
27379,Yanceyville,2020-06-07,10,0,6057,0,0,North Carolina,165.098233448902
27403,Greensboro,2020-06-07,30,2,21278,0,0,North Carolina,140.990694614155
27407,Greensboro,2020-06-07,182,7,49837,0,0,North Carolina,365.190521098782
27410,Greensboro,2020-06-07,55,3,56968,0,0,North Carolina,96.5454290127791
27411,Greensboro,2020-06-07,0,0,847,0,0,North Carolina,0
27412,Greensboro,2020-06-07,0,0,1886,0,0,North Carolina,0
27503,Bahama,2020-06-07,14,0,7222,0,0,North Carolina,193.852118526724
27504,Benson,2020-06-07,52,1,16320,0,0,North Carolina,318.627450980392
27507,Bullock,2020-06-07,9,0,2053,0,0,North Carolina,438.382854359474
27508,Bunn,2020-06-07,3,0,2340,0,0,North Carolina,128.205128205128
27521,Coats,2020-06-07,11,0,7149,0,0,North Carolina,153.867673800532
27525,Franklinton,2020-06-07,35,0,15534,0,0,North Carolina,225.312218359727
27526,Fuquay Varina,2020-06-07,42,0,54027,0,0,North Carolina,77.738908323616
27531,Goldsboro,2020-06-07,1,0,666,0,0,North Carolina,150.15015015015
27539,Apex,2020-06-07,32,1,26567,0,0,North Carolina,120.450182557308
27540,Holly Springs,2020-06-07,32,1,39075,0,0,North Carolina,81.8937939859245
27541,Hurdle Mills,2020-06-07,3,0,4044,0,0,North Carolina,74.1839762611276
27542,Kenly,2020-06-07,16,2,10043,0,0,North Carolina,159.314945733347
27544,Kittrell,2020-06-07,11,0,4291,0,0,North Carolina,256.350501048707
27551,Macon,2020-06-07,4,0,2205,0,0,North Carolina,181.40589569161
27553,Manson,2020-06-07,9,0,2030,0,0,North Carolina,443.349753694581
27557,Middlesex,2020-06-07,16,0,9214,0,0,North Carolina,173.648795311483
27559,Moncure,2020-06-07,3,0,2874,0,0,North Carolina,104.384133611691
27562,New Hill,2020-06-07,9,0,2791,0,0,North Carolina,322.465066284486
27563,Norlina,2020-06-07,29,1,5312,0,0,North Carolina,545.933734939759
27571,Rolesville,2020-06-07,5,0,7385,0,0,North Carolina,67.7048070412999
27572,Rougemont,2020-06-07,7,0,7316,0,0,North Carolina,95.6806998359759
27573,Roxboro,2020-06-07,26,1,11561,0,0,North Carolina,224.894040307932
27583,Timberlake,2020-06-07,15,0,7012,0,0,North Carolina,213.918996006845
27587,Wake Forest,2020-06-07,107,6,74087,0,0,North Carolina,144.424797872771
27589,Warrenton,2020-06-07,35,1,8312,0,0,North Carolina,421.077959576516
27596,Youngsville,2020-06-07,26,0,18655,0,0,North Carolina,139.372822299652
27601,Raleigh,2020-06-07,27,0,12139,0,0,North Carolina,222.42359337672
27607,Raleigh,2020-06-07,22,0,30296,0,0,North Carolina,72.6168471085292
27608,Raleigh,2020-06-07,7,0,11603,0,0,North Carolina,60.3292252003792
27613,Raleigh,2020-06-07,43,0,46521,0,0,North Carolina,92.4313750779218
27617,Raleigh,2020-06-07,31,0,19511,0,0,North Carolina,158.884731689816
27708,Durham,2020-06-07,1,0,4635,0,0,North Carolina,21.5749730312837
27806,Aurora,2020-06-07,1,0,2441,0,0,North Carolina,40.9668168783286
27808,Bath,2020-06-07,8,0,2481,0,0,North Carolina,322.450624748086
27809,Battleboro,2020-06-07,27,1,5254,0,0,North Carolina,513.894175866007
27810,Belhaven,2020-06-07,0,0,4224,0,0,North Carolina,0
27812,Bethel,2020-06-07,11,0,2951,0,0,North Carolina,372.754998305659
27813,Black Creek,2020-06-07,2,0,687,0,0,North Carolina,291.120815138282
27814,Blounts Creek,2020-06-07,1,0,1801,0,0,North Carolina,55.5247084952804
27816,Castalia,2020-06-07,3,0,2634,0,0,North Carolina,113.895216400911
27817,Chocowinity,2020-06-07,5,0,7777,0,0,North Carolina,64.2921435000643
27820,Conway,2020-06-07,15,2,3292,0,0,North Carolina,455.650060753341
27823,Enfield,2020-06-07,25,0,7812,0,0,North Carolina,320.020481310804
27824,Engelhard,2020-06-07,0,0,1540,0,0,North Carolina,0
27826,Fairfield,2020-06-07,0,0,1245,0,0,North Carolina,0
27828,Farmville,2020-06-07,21,0,9031,0,0,North Carolina,232.532388439818
27829,Fountain,2020-06-07,4,0,1872,0,0,North Carolina,213.675213675214
27830,Fremont,2020-06-07,12,1,4858,0,0,North Carolina,247.015232606011
27831,Garysburg,2020-06-07,9,0,3588,0,0,North Carolina,250.836120401338
27832,Gaston,2020-06-07,24,0,2912,0,0,North Carolina,824.175824175824
27837,Grimesland,2020-06-07,6,0,6506,0,0,North Carolina,92.2225637872733
27839,Halifax,2020-06-07,6,0,3702,0,0,North Carolina,162.074554294976
27840,Hamilton,2020-06-07,5,1,535,0,0,North Carolina,934.579439252336
27842,Henrico,2020-06-07,2,0,1436,0,0,North Carolina,139.275766016713
27843,Hobgood,2020-06-07,3,0,946,0,0,North Carolina,317.124735729387
27844,Hollister,2020-06-07,13,0,3039,0,0,North Carolina,427.772293517605
27845,Jackson,2020-06-07,2,0,2841,0,0,North Carolina,70.3977472720873
27846,Jamesville,2020-06-07,3,0,3069,0,0,North Carolina,97.7517106549365
27847,Kelford,2020-06-07,6,0,1071,0,0,North Carolina,560.224089635854
27849,Lewiston Woodville,2020-06-07,3,0,1483,0,0,North Carolina,202.292650033715
27850,Littleton,2020-06-07,11,0,7413,0,0,North Carolina,148.387967084851
27852,Macclesfield,2020-06-07,11,0,3454,0,0,North Carolina,318.471337579618
27855,Murfreesboro,2020-06-07,16,1,6105,0,0,North Carolina,262.080262080262
27856,Nashville,2020-06-07,33,1,17301,0,0,North Carolina,190.740419628923
27860,Pantego,2020-06-07,2,0,2062,0,0,North Carolina,96.9932104752667
27862,Pendleton,2020-06-07,1,0,945,0,0,North Carolina,105.820105820106
27865,Pinetown,2020-06-07,2,0,2003,0,0,North Carolina,99.8502246630055
27866,Pleasant Hill,2020-06-07,6,1,672,0,0,North Carolina,892.857142857143
27869,Rich Square,2020-06-07,52,10,2167,0,0,North Carolina,2399.63082602677
27871,Robersonville,2020-06-07,20,1,4466,0,0,North Carolina,447.828034034931
27874,Scotland Neck,2020-06-07,7,0,4766,0,0,North Carolina,146.87368862778
27875,Scranton,2020-06-07,0,0,511,0,0,North Carolina,0
27876,Seaboard,2020-06-07,5,0,1290,0,0,North Carolina,387.596899224806
27883,Stantonsburg,2020-06-07,14,1,4361,0,0,North Carolina,321.027287319422
27884,Stokes,2020-06-07,2,0,1545,0,0,North Carolina,129.449838187702
27885,Swanquarter,2020-06-07,2,0,859,0,0,North Carolina,232.828870779977
27888,Walstonburg,2020-06-07,9,0,2803,0,0,North Carolina,321.08455226543
27889,Washington,2020-06-07,25,0,27543,0,0,North Carolina,90.7671640707258
27890,Weldon,2020-06-07,14,0,2398,0,0,North Carolina,583.819849874896
27891,Whitakers,2020-06-07,10,2,5011,0,0,North Carolina,199.560965875075
27892,Williamston,2020-06-07,46,2,14363,0,0,North Carolina,320.267353616932
27897,Woodland,2020-06-07,27,1,2467,0,0,North Carolina,1094.44669639238
27909,Elizabeth City,2020-06-07,103,13,40958,0,0,North Carolina,251.477122906392
27910,Ahoskie,2020-06-07,103,3,11609,0,0,North Carolina,887.242656559566
27915,Avon,2020-06-07,1,0,758,0,0,North Carolina,131.926121372032
27916,Aydlett,2020-06-07,1,0,554,0,0,North Carolina,180.505415162455
27917,Barco,2020-06-07,1,0,1084,0,0,North Carolina,92.2509225092251
27919,Belvidere,2020-06-07,0,0,1211,0,0,North Carolina,0
27920,Buxton,2020-06-07,0,0,1415,0,0,North Carolina,0
27921,Camden,2020-06-07,0,0,5366,0,0,North Carolina,0
27922,Cofield,2020-06-07,1,0,1107,0,0,North Carolina,90.3342366757001
27923,Coinjock,2020-06-07,0,0,990,0,0,North Carolina,0
27924,Colerain,2020-06-07,27,0,3509,0,0,North Carolina,769.449985750926
27925,Columbia,2020-06-07,5,0,4164,0,0,North Carolina,120.076849183477
27926,Corapeake,2020-06-07,3,0,1965,0,0,North Carolina,152.671755725191
27927,Corolla,2020-06-07,0,0,613,0,0,North Carolina,0
27928,Creswell,2020-06-07,3,0,1888,0,0,North Carolina,158.898305084746
27929,Currituck,2020-06-07,1,0,1949,0,0,North Carolina,51.3083632632119
27932,Edenton,2020-06-07,22,1,12644,0,0,North Carolina,173.995571021829
27935,Eure,2020-06-07,4,1,1674,0,0,North Carolina,238.9486260454
27936,Frisco,2020-06-07,0,0,961,0,0,North Carolina,0
27937,Gates,2020-06-07,9,0,4253,0,0,North Carolina,211.615330355044
27938,Gatesville,2020-06-07,2,0,1430,0,0,North Carolina,139.86013986014
27939,Grandy,2020-06-07,0,0,3370,0,0,North Carolina,0
27941,Harbinger,2020-06-07,0,0,670,0,0,North Carolina,0
27942,Harrellsville,2020-06-07,1,0,936,0,0,North Carolina,106.837606837607
27944,Hertford,2020-06-07,20,1,12230,0,0,North Carolina,163.532297628782
27946,Hobbsville,2020-06-07,4,0,1089,0,0,North Carolina,367.309458218549
27947,Jarvisburg,2020-06-07,0,0,845,0,0,North Carolina,0
27948,Kill Devil Hills,2020-06-07,3,0,12518,0,0,North Carolina,23.9654896948394
27949,Kitty Hawk,2020-06-07,8,0,7235,0,0,North Carolina,110.573600552868
27950,Knotts Island,2020-06-07,1,0,2183,0,0,North Carolina,45.8085203847916
27953,Manns Harbor,2020-06-07,0,0,992,0,0,North Carolina,0
27954,Manteo,2020-06-07,0,0,6405,0,0,North Carolina,0
27957,Merry Hill,2020-06-07,7,0,1419,0,0,North Carolina,493.305144467935
27958,Moyock,2020-06-07,10,0,12061,0,0,North Carolina,82.9118646878368
27959,Nags Head,2020-06-07,5,1,2451,0,0,North Carolina,203.998368013056
27960,Ocracoke,2020-06-07,0,0,899,0,0,North Carolina,0
27962,Plymouth,2020-06-07,17,0,7439,0,0,North Carolina,228.525339427342
27964,Point Harbor,2020-06-07,0,0,653,0,0,North Carolina,0
27965,Poplar Branch,2020-06-07,0,0,611,0,0,North Carolina,0
27966,Powells Point,2020-06-07,1,0,1473,0,0,North Carolina,67.8886625933469
27970,Roper,2020-06-07,12,3,3214,0,0,North Carolina,373.366521468575
27973,Shawboro,2020-06-07,0,0,1493,0,0,North Carolina,0
27974,Shiloh,2020-06-07,0,0,1375,0,0,North Carolina,0
27976,South Mills,2020-06-07,2,0,3561,0,0,North Carolina,56.16399887672
27979,Sunbury,2020-06-07,2,0,1813,0,0,North Carolina,110.314396028682
27980,Tyner,2020-06-07,0,0,2075,0,0,North Carolina,0
27981,Wanchese,2020-06-07,0,0,1863,0,0,North Carolina,0
27986,Winton,2020-06-07,24,0,2650,0,0,North Carolina,905.660377358491
28006,Alexis,2020-06-07,0,0,1136,0,0,North Carolina,0
28016,Bessemer City,2020-06-07,18,0,14526,0,0,North Carolina,123.915737298637
28021,Cherryville,2020-06-07,21,0,13436,0,0,North Carolina,156.296516820482
28033,Crouse,2020-06-07,2,0,3362,0,0,North Carolina,59.4883997620464
28036,Davidson,2020-06-07,31,2,18554,0,0,North Carolina,167.079874959577
28037,Denver,2020-06-07,23,0,23834,0,0,North Carolina,96.5007971804985
28040,Ellenboro,2020-06-07,8,0,8270,0,0,North Carolina,96.7351874244257
28071,Gold Hill,2020-06-07,3,0,3198,0,0,North Carolina,93.8086303939962
28077,High Shoals,2020-06-07,0,0,557,0,0,North Carolina,0
28080,Iron Station,2020-06-07,8,0,8157,0,0,North Carolina,98.0752727718524
28088,Landis,2020-06-07,6,0,3059,0,0,North Carolina,196.14253023864
28090,Lawndale,2020-06-07,7,1,8506,0,0,North Carolina,82.294850693628
28091,Lilesville,2020-06-07,5,0,2353,0,0,North Carolina,212.494687632809
28092,Lincolnton,2020-06-07,49,0,40052,0,0,North Carolina,122.340956756217
28097,Locust,2020-06-07,10,0,6124,0,0,North Carolina,163.291966035271
28098,Lowell,2020-06-07,2,0,4010,0,0,North Carolina,49.8753117206983
28103,Marshville,2020-06-07,21,0,11346,0,0,North Carolina,185.087255420413
28104,Matthews,2020-06-07,52,3,32469,0,0,North Carolina,160.152761095199
28107,Midland,2020-06-07,11,0,8210,0,0,North Carolina,133.982947624848
28112,Monroe,2020-06-07,157,5,28060,0,0,North Carolina,559.515324305061
28114,Mooresboro,2020-06-07,11,0,9034,0,0,North Carolina,121.762231569626
28119,Morven,2020-06-07,9,0,3034,0,0,North Carolina,296.63810151615
28124,Mount Pleasant,2020-06-07,15,1,7015,0,0,North Carolina,213.827512473272
28125,Mount Ulla,2020-06-07,3,0,2657,0,0,North Carolina,112.90929619872
28127,New London,2020-06-07,4,0,7631,0,0,North Carolina,52.4177696239025
28128,Norwood,2020-06-07,30,0,8098,0,0,North Carolina,370.46184243023
28129,Oakboro,2020-06-07,14,0,6031,0,0,North Carolina,232.133974465263
28135,Polkton,2020-06-07,10,0,5968,0,0,North Carolina,167.560321715818
28159,Spencer,2020-06-07,23,0,3126,0,0,North Carolina,735.76455534229
28160,Spindale,2020-06-07,32,1,4015,0,0,North Carolina,797.011207970112
28164,Stanley,2020-06-07,20,0,15447,0,0,North Carolina,129.474978960316
28166,Troutman,2020-06-07,10,0,9868,0,0,North Carolina,101.337657073368
28167,Union Mills,2020-06-07,11,0,2418,0,0,North Carolina,454.921422663358
28168,Vale,2020-06-07,6,0,10437,0,0,North Carolina,57.4877838459327
28170,Wadesboro,2020-06-07,36,1,12494,0,0,North Carolina,288.138306387066
28173,Waxhaw,2020-06-07,57,0,63837,0,0,North Carolina,89.2899102401429
28202,Charlotte,2020-06-07,49,0,16755,0,0,North Carolina,292.450014920919
28203,Charlotte,2020-06-07,58,1,19070,0,0,North Carolina,304.142632406922
28204,Charlotte,2020-06-07,24,1,8738,0,0,North Carolina,274.662394140536
28223,Charlotte,2020-06-07,0,0,2941,0,0,North Carolina,0
28278,Charlotte,2020-06-07,84,1,32539,0,0,North Carolina,258.151756353914
28305,Fayetteville,2020-06-07,7,1,5010,0,0,North Carolina,139.720558882236
28306,Fayetteville,2020-06-07,94,3,42565,0,0,North Carolina,220.838717255961
28307,Fort Bragg,2020-06-07,7,0,15486,0,0,North Carolina,45.2021180421026
28308,Pope Army Airfield,2020-06-07,0,0,737,0,0,North Carolina,0
28310,Fort Bragg,2020-06-07,6,0,8861,0,0,North Carolina,67.7124478049882
28312,Fayetteville,2020-06-07,30,1,18419,0,0,North Carolina,162.875291818231
28314,Fayetteville,2020-06-07,131,3,53642,0,0,North Carolina,244.211625219045
28318,Autryville,2020-06-07,10,0,4579,0,0,North Carolina,218.388294387421
28320,Bladenboro,2020-06-07,14,0,9381,0,0,North Carolina,149.237821127812
28323,Bunnlevel,2020-06-07,4,0,4578,0,0,North Carolina,87.3743993010048
28339,Erwin,2020-06-07,20,0,7226,0,0,North Carolina,276.778300581234
28343,Gibson,2020-06-07,2,0,1567,0,0,North Carolina,127.632418634333
28347,Hoffman,2020-06-07,2,0,1826,0,0,North Carolina,109.529025191676
28348,Hope Mills,2020-06-07,78,1,36052,0,0,North Carolina,216.354155109287
28351,Laurel Hill,2020-06-07,12,0,5269,0,0,North Carolina,227.747200607326
