county,objectid,county_fips,geoid,total_vax,new_vax,total_population,percent_total,pop_18_up,pop_16_up,update_dts
Onslow,1934,133,37133000403,616,0,1180,55.6458897922313,1096,1107,2021-05-09
Onslow,2006,133,37133002500,404,0,3448,15.8059467918623,2481,2556,2021-05-09
Onslow,2009,133,37133000103,1036,0,5720,22.536436806613,4462,4597,2021-05-09
Onslow,2014,133,37133000301,1030,0,6007,21.8451749734889,4519,4715,2021-05-09
Onslow,2015,133,37133001102,582,0,3923,17.9463459759482,3142,3243,2021-05-09
Onslow,2020,133,37133002600,581,0,3069,24.2285237698082,2317,2398,2021-05-09
Onslow,2073,133,37133002400,641,0,7151,11.9211456202343,5237,5377,2021-05-09
Onslow,2075,133,37133001800,429,0,1883,26.1425959780622,1599,1641,2021-05-09
Onslow,2076,133,37133001500,321,0,2863,15.5222437137331,2025,2068,2021-05-09
Onslow,2080,133,37133000401,1420,0,6849,27.5567630506501,5050,5153,2021-05-09
Onslow,2157,133,37133001700,351,0,2146,19.0140845070423,1744,1846,2021-05-09
Onslow,2158,133,37133000700,45,0,7246,1.12275449101796,3876,4008,2021-05-09
Onslow,2161,133,37133000900,21,0,6870,0.400381315538608,5235,5245,2021-05-09
Onslow,2189,133,37133000500,,,1518,,1518,1518,2021-05-09
Onslow,2191,133,37133000800,,,1370,,953,953,2021-05-09
Onslow,2192,133,37133001000,,,5490,,5255,5255,2021-05-09
Onslow,2193,133,37133000600,,,10751,0.0374146478346273,10685,10691,2021-05-09
Onslow,2194,133,37133990100,,,0,,0,0,2021-05-09
Orange,812,135,37135010701,1112,0,2274,62.296918767507,1740,1785,2021-05-09
Orange,813,135,37135011902,2082,0,3965,67.7734375,2982,3072,2021-05-09
Orange,821,135,37135010705,2401,0,5090,55.4119547657512,4247,4333,2021-05-09
Orange,855,135,37135011102,2051,0,6543,40.6138613861386,4821,5050,2021-05-09
Orange,858,135,37135012201,1551,0,2814,67.2593235039029,2242,2306,2021-05-09
Orange,933,135,37135011000,3566,0,7931,56.8830754506301,6087,6269,2021-05-09
Orange,934,135,37135011101,2563,0,8057,38.8568829593693,6371,6596,2021-05-09
Orange,936,135,37135010703,2339,0,5935,46.4917511429139,4999,5031,2021-05-09
Orange,937,135,37135012100,3604,0,8055,57.7564102564102,6141,6240,2021-05-09
Orange,941,135,37135010901,2055,0,5773,42.6614075150509,4514,4817,2021-05-09
Orange,942,135,37135010902,1838,0,6039,39.048226046314,4432,4707,2021-05-09
Orange,960,135,37135011400,2182,0,3818,61.6906983319197,3512,3537,2021-05-09
Orange,964,135,37135011204,1622,0,3204,60.2749907097733,2585,2691,2021-05-09
Orange,1061,135,37135010704,2447,0,5415,52.263989747971,4527,4682,2021-05-09
Orange,1065,135,37135011500,937,0,1957,56.7534827377347,1651,1651,2021-05-09
Orange,1066,135,37135011202,3682,0,8178,58.3888360291786,6016,6306,2021-05-09
Orange,1067,135,37135011203,2240,0,6469,43.921568627451,4973,5100,2021-05-09
Orange,1074,135,37135011700,1964,0,5337,38.0915438324282,5151,5156,2021-05-09
Orange,1075,135,37135012202,2721,0,5354,68.0079980004999,3847,4001,2021-05-09
Orange,1163,135,37135011800,1392,0,3169,51.3274336283186,2699,2712,2021-05-09
Orange,1166,135,37135011300,1105,0,3146,37.2555630478759,2955,2966,2021-05-09
Orange,1170,135,37135010706,1799,0,3503,68.4030418250951,2473,2630,2021-05-09
Orange,1171,135,37135011205,3823,0,8483,56.6454289524374,6172,6749,2021-05-09
Orange,1177,135,37135011602,671,0,6722,10.2317779810918,6541,6558,2021-05-09
Orange,1178,135,37135011901,2555,0,5034,62.8227194492255,3959,4067,2021-05-09
Orange,1217,135,37135010802,1713,0,4880,41.3568324480927,3997,4142,2021-05-09
Orange,1256,135,37135010801,1679,0,5268,38.0725623582766,4281,4410,2021-05-09
Orange,1300,135,37135011601,143,0,2423,5.93607305936073,2404,2409,2021-05-09
Pamlico,1610,137,37137950201,1331,0,3574,42.4832428981807,3096,3133,2021-05-09
Pamlico,1611,137,37137950202,1090,0,2237,52.3786641037962,2054,2081,2021-05-09
Pamlico,1677,137,37137950102,1053,0,3546,33.847637415622,3055,3111,2021-05-09
Pamlico,1761,137,37137950101,628,0,3344,22.8529839883552,2567,2748,2021-05-09
Pamlico,1805,137,37137990100,,,0,,0,0,2021-05-09
Pasquotank,809,139,37139960300,380,0,2412,23.1284236153378,1565,1643,2021-05-09
Pasquotank,810,139,37139960400,809,0,4180,26.9487008660893,2967,3002,2021-05-09
Pasquotank,929,139,37139960600,1898,0,6960,33.1528384279476,5656,5725,2021-05-09
Pasquotank,931,139,37139960200,988,0,4523,25.836820083682,3640,3824,2021-05-09
Pasquotank,932,139,37139960502,1279,0,4871,32.7193655666411,3835,3909,2021-05-09
Pasquotank,956,139,37139960702,847,0,3041,33.0214424951267,2552,2565,2021-05-09
Pasquotank,978,139,37139960503,516,0,2942,22.4347826086957,2226,2300,2021-05-09
Pasquotank,1058,139,37139960701,1808,0,5635,40.8957249491065,4312,4421,2021-05-09
Pasquotank,1059,139,37139960501,825,0,3459,30.1976573938507,2653,2732,2021-05-09
Pasquotank,1160,139,37139960100,277,0,1491,20.5642167780252,1297,1347,2021-05-09
Pender,1328,141,37141920602,1385,0,5166,30.0825369244136,4494,4604,2021-05-09
Pender,1329,141,37141920202,2731,0,8873,37.4931356397584,6969,7284,2021-05-09
Pender,1330,141,37141920201,2106,0,7243,39.9620493358634,5078,5270,2021-05-09
Pender,1344,141,37141920203,1158,0,5035,28.3614988978692,3864,4083,2021-05-09
Pender,1405,141,37141920502,377,0,1811,23.1430325352977,1597,1629,2021-05-09
Pender,1425,141,37141920601,570,0,3762,20.9867452135493,2656,2716,2021-05-09
Pender,1439,141,37141920401,443,0,2667,21.2470023980815,2017,2085,2021-05-09
Pender,1483,141,37141920403,989,0,3605,33.708248125426,2859,2934,2021-05-09
Pender,1608,141,37141920103,1395,0,5420,32.0247933884298,4252,4356,2021-05-09
Pender,1609,141,37141920402,969,0,3290,33.1168831168831,2842,2926,2021-05-09
Pender,1714,141,37141920501,1097,0,4971,28.1498588657942,3762,3897,2021-05-09
Pender,1720,141,37141920102,479,0,1171,44.8501872659176,1048,1068,2021-05-09
Pender,1741,141,37141920300,980,0,4368,29.3413173652695,3056,3340,2021-05-09
Pender,1742,141,37141920204,486,0,2608,22.5836431226766,2061,2152,2021-05-09
Pender,1789,141,37141920101,223,0,409,59.7855227882038,370,373,2021-05-09
Pender,1802,141,37141990100,,,0,,0,0,2021-05-09
Perquimans,408,143,37143920100,1680,0,6423,31.4547837483617,5238,5341,2021-05-09
Perquimans,504,143,37143920202,1321,0,4059,37.4327004817229,3433,3529,2021-05-09
Perquimans,709,143,37143920201,659,0,2948,28.9035087719298,2221,2280,2021-05-09
Person,1518,145,37145920500,1881,0,6946,32.6732673267327,5621,5757,2021-05-09
Person,1519,145,37145920200,1990,0,6554,35.6758694872714,5356,5578,2021-05-09
Person,1546,145,37145920602,1399,0,4982,34.2640215527798,3988,4083,2021-05-09
Person,1624,145,37145920601,1400,0,5789,30.7084887036631,4234,4559,2021-05-09
Person,1694,145,37145920300,1444,0,5487,31.6250547525186,4532,4566,2021-05-09
Person,1764,145,37145920100,1642,0,6712,30.8241036230524,5154,5327,2021-05-09
Person,1765,145,37145920400,819,0,2875,36.4485981308411,2125,2247,2021-05-09
Pitt,824,147,37147001100,1357,0,5236,32.4874311706967,4054,4177,2021-05-09
Pitt,850,147,37147001301,1219,0,4089,37.4500768049155,3074,3255,2021-05-09
Pitt,851,147,37147001302,1949,0,5701,43.7093518726172,4372,4459,2021-05-09
Pitt,872,147,37147001600,2487,0,8859,34.7491965907503,6808,7157,2021-05-09
Pitt,874,147,37147000202,880,0,3009,33.6391437308869,2564,2616,2021-05-09
Pitt,875,147,37147001402,728,0,2647,33.7349397590361,2054,2158,2021-05-09
Pitt,922,147,37147000701,830,0,3248,31.5349544072948,2434,2632,2021-05-09
Pitt,923,147,37147000100,1094,0,6499,17.8495676293033,6028,6129,2021-05-09
Pitt,924,147,37147002001,1195,0,6324,25.7654161276412,4499,4638,2021-05-09
Pitt,925,147,37147000302,2768,0,9012,36.344537815126,7482,7616,2021-05-09
Pitt,926,147,37147000603,3270,0,10647,42.489604989605,7543,7696,2021-05-09
Pitt,927,147,37147000601,2442,0,8471,35.7487922705314,6708,6831,2021-05-09
Pitt,950,147,37147001700,1418,0,4644,40.2612152186258,3295,3522,2021-05-09
Pitt,951,147,37147000301,1409,0,2940,55.9348947995236,2447,2519,2021-05-09
Pitt,1036,147,37147001200,1695,0,6454,33.5577113442883,4883,5051,2021-05-09
Pitt,1037,147,37147000900,1649,0,8102,26.7001295336788,6032,6176,2021-05-09
Pitt,1045,147,37147000702,477,0,2910,24.4490005125577,1858,1951,2021-05-09
Pitt,1046,147,37147001002,2252,0,6217,46.6832504145937,4668,4824,2021-05-09
Pitt,1047,147,37147001303,3175,0,8006,51.5254787406686,6005,6162,2021-05-09
Pitt,1048,147,37147000501,2427,0,6414,47.5416258570029,5031,5105,2021-05-09
Pitt,1049,147,37147001401,1307,0,4644,35.9362111630465,3450,3637,2021-05-09
Pitt,1050,147,37147001003,2119,0,5851,46.0251954821894,4453,4604,2021-05-09
Pitt,1149,147,37147000400,810,0,7183,11.5318906605923,6982,7024,2021-05-09
Pitt,1150,147,37147001500,684,0,3328,26.0076045627376,2507,2630,2021-05-09
Pitt,1151,147,37147000502,1963,0,7964,28.8379609225797,6762,6807,2021-05-09
Pitt,1154,147,37147000602,1048,0,6043,21.1546225272507,4917,4954,2021-05-09
Pitt,1155,147,37147000201,1076,0,4314,26.3080684596577,4011,4090,2021-05-09
Pitt,1207,147,37147001800,1736,0,6599,33.6825766395033,4835,5154,2021-05-09
Pitt,1208,147,37147000800,702,0,3270,28.0127693535515,2421,2506,2021-05-09
Pitt,1209,147,37147001900,658,0,2485,31.0084825636192,2006,2122,2021-05-09
Pitt,1233,147,37147002002,1076,0,5186,24.1363840287124,4202,4458,2021-05-09
Pitt,1290,147,37147001001,617,0,2137,36.857825567503,1635,1674,2021-05-09
Polk,1817,149,37149920200,1054,0,4833,27.0951156812339,3840,3890,2021-05-09
Polk,1831,149,37149920104,1152,0,3214,43.2270168855535,2568,2665,2021-05-09
Polk,1858,149,37149920103,689,0,3162,24.7485632183908,2678,2784,2021-05-09
Polk,1859,149,37149920101,587,0,3422,20.3325251125736,2792,2887,2021-05-09
Polk,1876,149,37149920304,1076,0,2864,40.9125475285171,2596,2630,2021-05-09
Polk,1885,149,37149920301,379,0,1102,37.8243512974052,992,1002,2021-05-09
Polk,2164,149,37149920303,601,0,1960,34.5998848589522,1717,1737,2021-05-09
Randolph,1348,151,37151031200,1054,0,4940,26.7376966007103,3825,3942,2021-05-09
Randolph,1378,151,37151030503,1102,0,5499,24.326710816777,4384,4530,2021-05-09
Randolph,1379,151,37151031505,783,0,3272,28.4004352557127,2610,2757,2021-05-09
Randolph,1420,151,37151030201,927,0,3317,34.6153846153846,2644,2678,2021-05-09
Randolph,1435,151,37151030302,644,0,2735,30.3058823529412,2042,2125,2021-05-09
Randolph,1499,151,37151030100,893,0,4695,23.0451612903226,3750,3875,2021-05-09
Randolph,1500,151,37151030502,1425,0,4306,40.5982905982906,3358,3510,2021-05-09
Randolph,1501,151,37151031501,1213,0,5631,27.0336527746824,4404,4487,2021-05-09
Randolph,1502,151,37151031504,1472,0,5078,35.9287283378082,3847,4097,2021-05-09
Randolph,1534,151,37151030802,1323,0,6319,26.2083993660856,4809,5048,2021-05-09
Randolph,1535,151,37151030900,762,0,4009,23.4678164459501,3172,3247,2021-05-09
Randolph,1587,151,37151030202,1406,0,4694,37.744966442953,3555,3725,2021-05-09
Randolph,1591,151,37151030801,1560,0,7326,26.6849127608621,5738,5846,2021-05-09
Randolph,1592,151,37151031400,1871,0,8349,30.6269438533312,5902,6109,2021-05-09
Randolph,1594,151,37151031503,606,0,3217,22.2958057395144,2639,2718,2021-05-09
Randolph,1654,151,37151030301,1288,0,6291,26.4966056367003,4788,4861,2021-05-09
Randolph,1655,151,37151030400,751,0,4256,23.7959442332066,3047,3156,2021-05-09
Randolph,1656,151,37151030600,1665,0,7531,27.6394422310757,5858,6024,2021-05-09
Randolph,1657,151,37151031100,954,0,6360,20.1350780920219,4593,4738,2021-05-09
Randolph,1658,151,37151030700,1085,0,6503,20.7973931378187,4871,5217,2021-05-09
Randolph,1659,151,37151031000,1410,0,7449,23.3289212442091,5653,6044,2021-05-09
Randolph,1709,151,37151031303,830,0,4369,22.5420966865834,3427,3682,2021-05-09
Randolph,1718,151,37151030504,1024,0,5972,20.7329418910711,4854,4939,2021-05-09
Randolph,1736,151,37151031601,930,0,4120,28.677150786309,3084,3243,2021-05-09
Randolph,1750,151,37151031602,297,0,1307,27.2977941176471,1064,1088,2021-05-09
Randolph,1756,151,37151031304,836,0,4971,21.1271165024008,3781,3957,2021-05-09
Randolph,1780,151,37151031306,1519,0,6919,25.9126577959741,5621,5862,2021-05-09
Randolph,1785,151,37151031305,710,0,3683,22.4116161616162,3107,3168,2021-05-09
Richmond,7,153,37153970800,1176,0,4589,30.3954510209356,3721,3869,2021-05-09
Richmond,22,153,37153970400,1349,0,3862,43.8984705499512,2967,3073,2021-05-09
Richmond,37,153,37153970700,538,0,2778,24.4656662119145,2118,2199,2021-05-09
Richmond,46,153,37153970100,709,0,4315,20.6645292917517,3324,3431,2021-05-09
Richmond,47,153,37153970200,895,0,5095,21.9416523657759,3965,4079,2021-05-09
Richmond,48,153,37153971000,876,0,4516,25.8026509572901,3273,3395,2021-05-09
Richmond,49,153,37153971100,847,0,4426,24.4092219020173,3300,3470,2021-05-09
Richmond,50,153,37153970300,1152,0,4027,33.6645236703682,3400,3422,2021-05-09
Richmond,51,153,37153970600,881,0,4054,29.4648829431438,2889,2990,2021-05-09
Richmond,52,153,37153970500,702,0,2406,36.9668246445498,1824,1899,2021-05-09
Richmond,103,153,37153970900,1510,0,4929,36.3068045203174,3959,4159,2021-05-09
Robeson,337,155,37155961302,912,0,5617,23.7933733368119,3675,3833,2021-05-09
Robeson,380,155,37155960102,807,0,5099,20.1951951951952,3888,3996,2021-05-09
Robeson,383,155,37155960501,358,0,3517,13.147264047007,2575,2723,2021-05-09
Robeson,415,155,37155960300,1060,0,6428,21.1450229403551,4770,5013,2021-05-09
Robeson,416,155,37155960201,583,0,4940,14.219512195122,3936,4100,2021-05-09
Robeson,418,155,37155961301,1467,0,4840,37.5,3801,3912,2021-05-09
Robeson,520,155,37155960600,775,0,6794,14.96138996139,4789,5180,2021-05-09
Robeson,521,155,37155961700,1017,0,5035,25.2796420581655,3902,4023,2021-05-09
Robeson,522,155,37155961400,716,0,4060,21.7960426179604,3191,3285,2021-05-09
Robeson,523,155,37155961000,452,0,1991,27.6452599388379,1568,1635,2021-05-09
Robeson,524,155,37155960900,634,0,2082,38.4242424242424,1623,1650,2021-05-09
Robeson,525,155,37155961200,595,0,3236,22.1354166666667,2568,2688,2021-05-09
Robeson,526,155,37155960701,917,0,6120,20.2921000221288,4313,4519,2021-05-09
Robeson,530,155,37155960801,672,0,3352,25.3584905660377,2574,2650,2021-05-09
Robeson,531,155,37155961601,540,0,4313,17.9223365416528,2853,3013,2021-05-09
Robeson,532,155,37155960503,297,0,1838,20.0269723533378,1450,1483,2021-05-09
Robeson,714,155,37155961500,873,0,5041,20.9101796407186,3926,4175,2021-05-09
Robeson,715,155,37155960202,371,0,4379,11.0548271752086,3290,3356,2021-05-09
Robeson,716,155,37155960101,428,0,4123,14.6174863387978,2807,2928,2021-05-09
Robeson,717,155,37155960402,458,0,4044,14.4161158325464,2985,3177,2021-05-09
Robeson,744,155,37155960802,254,0,1475,24.1215574548908,1001,1053,2021-05-09
Robeson,765,155,37155960502,504,0,4683,12.933025404157,3834,3897,2021-05-09
Robeson,770,155,37155960401,810,0,7197,13.9462809917355,5576,5808,2021-05-09
Robeson,772,155,37155961900,625,0,4939,15.8669713125159,3825,3939,2021-05-09
Robeson,775,155,37155961602,615,0,4030,18.4629240468328,3203,3331,2021-05-09
Robeson,776,155,37155962001,444,0,3506,16.0520607375271,2704,2766,2021-05-09
Robeson,782,155,37155961801,527,0,5687,12.6896219600289,3994,4153,2021-05-09
Robeson,783,155,37155962002,359,0,3310,13.7706175680859,2463,2607,2021-05-09
Robeson,784,155,37155961802,755,0,5418,17.2099384545247,4321,4387,2021-05-09
Robeson,793,155,37155960702,440,0,3265,18.1593066446554,2324,2423,2021-05-09
Robeson,795,155,37155961100,223,0,2237,14.8468708388815,1462,1502,2021-05-09
Rockingham,1827,157,37157040300,1158,0,3649,37.6340591485213,2920,3077,2021-05-09
Rockingham,1883,157,37157040602,1126,0,4364,30.042689434365,3529,3748,2021-05-09
Rockingham,1937,157,37157041602,1338,0,4614,35.1273300078761,3706,3809,2021-05-09
Rockingham,1953,157,37157040501,849,0,3541,30.1920341394026,2747,2812,2021-05-09
Rockingham,2017,157,37157041002,1562,0,5700,33.8608280945155,4487,4613,2021-05-09
Rockingham,2022,157,37157041001,1460,0,5898,31.5062580923608,4395,4634,2021-05-09
Rockingham,2023,157,37157040400,1143,0,6087,22.6920786182251,5004,5037,2021-05-09
Rockingham,2027,157,37157040502,735,0,2937,31.0257492612917,2307,2369,2021-05-09
Rockingham,2028,157,37157041100,1887,0,6785,33.7567084078712,5455,5590,2021-05-09
Rockingham,2029,157,37157041500,2376,0,7188,40.594566888775,5700,5853,2021-05-09
Rockingham,2081,157,37157040700,977,0,4454,26.1789924973205,3622,3732,2021-05-09
Rockingham,2085,157,37157040900,568,0,2631,26.2355658198614,2142,2165,2021-05-09
Rockingham,2117,157,37157041300,1507,0,6150,29.8120672601385,4919,5055,2021-05-09
Rockingham,2143,157,37157040601,762,0,4058,23.5330450895615,3143,3238,2021-05-09
Rockingham,2144,157,37157041200,1104,0,4841,27.1386430678466,4006,4068,2021-05-09
Rockingham,2159,157,37157040101,847,0,3877,27.1387375841077,3003,3121,2021-05-09
Rockingham,2165,157,37157041400,633,0,2953,26.8106734434562,2257,2361,2021-05-09
Rockingham,2172,157,37157041601,903,0,3333,31.095041322314,2849,2904,2021-05-09
Rockingham,2180,157,37157040800,425,0,1583,30.4223335719399,1355,1397,2021-05-09
Rockingham,2183,157,37157040200,695,0,3754,23.1358189081225,2829,3004,2021-05-09
Rockingham,2190,157,37157040102,564,0,2680,26.3921385119326,2046,2137,2021-05-09
Rowan,814,159,37159050201,941,0,4236,28.1063321385902,3204,3348,2021-05-09
Rowan,815,159,37159051303,1589,0,5850,33.4878819810327,4688,4745,2021-05-09
Rowan,827,159,37159050901,1105,0,4706,29.0789473684211,3699,3800,2021-05-09
Rowan,859,159,37159051400,1069,0,8273,16.2610282932765,6408,6574,2021-05-09
Rowan,860,159,37159050202,1201,0,5346,29.995004995005,3881,4004,2021-05-09
Rowan,861,159,37159050300,808,0,3526,28.6931818181818,2780,2816,2021-05-09
Rowan,862,159,37159050903,1319,0,5977,27.8505067567568,4589,4736,2021-05-09
Rowan,882,159,37159051700,1415,0,8022,22.0233463035019,6231,6425,2021-05-09
Rowan,883,159,37159051101,1252,0,5905,24.816650148662,4888,5045,2021-05-09
Rowan,884,159,37159051102,720,0,3452,26.6075388026608,2578,2706,2021-05-09
Rowan,885,159,37159051204,777,0,3687,26.2145748987854,2798,2964,2021-05-09
Rowan,965,159,37159051902,1181,0,6131,23.2251720747296,4872,5085,2021-05-09
Rowan,966,159,37159051002,1078,0,5810,24.567000911577,4173,4388,2021-05-09
Rowan,981,159,37159051901,997,0,4505,27.3450356555129,3501,3646,2021-05-09
Rowan,1085,159,37159051201,1084,0,5942,22.5223353417827,4629,4813,2021-05-09
Rowan,1086,159,37159051302,1465,0,4604,37.7480030919866,3771,3881,2021-05-09
Rowan,1087,159,37159051202,895,0,3445,32.4628219078709,2627,2757,2021-05-09
Rowan,1180,159,37159051301,602,0,2199,33.59375,1697,1792,2021-05-09
Rowan,1181,159,37159050700,653,0,3222,25.9435836313071,2399,2517,2021-05-09
Rowan,1182,159,37159050500,1028,0,3704,30.9359012940114,3279,3323,2021-05-09
Rowan,1183,159,37159051502,571,0,3440,19.8401667824878,2710,2878,2021-05-09
Rowan,1197,159,37159051802,966,0,4625,25.5285412262156,3713,3784,2021-05-09
Rowan,1221,159,37159051001,1169,0,7759,18.3458882611425,6159,6372,2021-05-09
Rowan,1222,159,37159050800,365,0,2633,15.8145580589255,2241,2308,2021-05-09
Rowan,1258,159,37159051801,588,0,4870,15.3244722439406,3617,3837,2021-05-09
Rowan,1259,159,37159051501,521,0,3951,18.0589254766031,2835,2885,2021-05-09
Rowan,1260,159,37159052000,472,0,2371,24.855186940495,1827,1899,2021-05-09
Rowan,1284,159,37159050400,255,0,2870,11.2781954887218,2145,2261,2021-05-09
Rowan,1299,159,37159050904,399,0,2451,19.4729136163982,1967,2049,2021-05-09
Rowan,1633,159,37159051600,1109,0,6784,21.7792615868028,4950,5092,2021-05-09
Rutherford,823,161,37161960100,1287,0,7420,21.6484440706476,5743,5945,2021-05-09
Rutherford,863,161,37161961101,723,0,5768,14.6563957024123,4875,4933,2021-05-09
Rutherford,886,161,37161960200,1457,0,7052,24.5162375904425,5749,5943,2021-05-09
Rutherford,887,161,37161960700,1204,0,4027,37.5311720698254,3137,3208,2021-05-09
Rutherford,888,161,37161961000,1237,0,6521,22.4990905783921,5219,5498,2021-05-09
Rutherford,889,161,37161960600,902,0,3821,28.3024788202071,3097,3187,2021-05-09
Rutherford,890,161,37161960500,1711,0,7282,27.623506619309,6018,6194,2021-05-09
Rutherford,891,161,37161960400,746,0,3685,24.4429882044561,2981,3052,2021-05-09
Rutherford,899,161,37161960900,1031,0,5725,23.7667127708621,4230,4338,2021-05-09
Rutherford,902,161,37161961102,423,0,3248,17.0702179176755,2420,2478,2021-05-09
Rutherford,1261,161,37161960300,1046,0,2772,42.8512904547317,2388,2441,2021-05-09
Rutherford,1262,161,37161960800,799,0,4649,22.6473922902494,3343,3528,2021-05-09
