state,county,date,cases_daily,deaths_daily,pct_pos,cases_confirmed_cum,deaths_confirmed_cum
North Carolina,Northampton,2020-12-23,7,0,0.107,1047,17
North Carolina,Stokes,2020-12-23,39,0,0.107,1808,14
North Carolina,Warren,2020-12-23,6,0,0.107,1031,2
North Carolina,Vance,2020-12-23,50,0,0.107,2484,55
North Carolina,Granville,2020-12-23,37,0,0.107,3502,41
North Carolina,Caswell,2020-12-23,10,0,0.107,1064,2
North Carolina,Person,2020-12-23,19,0,0.107,1455,12
North Carolina,Pasquotank,2020-12-23,13,0,0.107,1542,23
North Carolina,Halifax,2020-12-23,34,0,0.107,2630,35
North Carolina,Wilkes,2020-12-23,40,1,0.107,3583,59
North Carolina,Watauga,2020-12-23,35,0,0.107,2456,
North Carolina,Perquimans,2020-12-23,8,0,0.107,476,1
North Carolina,Chowan,2020-12-23,7,0,0.107,773,12
North Carolina,Avery,2020-12-23,37,0,0.107,1291,
North Carolina,Yadkin,2020-12-23,33,0,0.107,2205,10
North Carolina,Dare,2020-12-23,10,0,0.107,920,0
North Carolina,Forsyth,2020-12-23,209,5,0.107,18984,202
North Carolina,Franklin,2020-12-23,20,0,0.107,2816,33
North Carolina,Bertie,2020-12-23,11,0,0.107,1143,14
North Carolina,Orange,2020-12-23,35,0,0.107,4740,49
North Carolina,Durham,2020-12-23,144,3,0.107,13957,134
North Carolina,Nash,2020-12-23,35,1,0.107,5681,105
North Carolina,Mitchell,2020-12-23,5,0,0.107,822,2
North Carolina,Edgecombe,2020-12-23,11,0,0.107,3073,71
North Carolina,Caldwell,2020-12-23,54,0,0.107,5254,11
North Carolina,Tyrrell,2020-12-23,0,0,0.111,165,0
North Carolina,Yancey,2020-12-23,27,0,0.107,960,7
North Carolina,Madison,2020-12-23,5,0,0.107,746,3
North Carolina,Martin,2020-12-23,12,0,0.107,1210,10
North Carolina,Wake,2020-12-23,209,0,0.107,39508,340
North Carolina,Davie,2020-12-23,28,0,0.107,1872,6
North Carolina,Washington,2020-12-23,4,0,0.107,399,3
North Carolina,Burke,2020-12-23,87,0,0.107,5687,65
North Carolina,Davidson,2020-12-23,103,3,0.107,7782,59
North Carolina,McDowell,2020-12-23,24,0,0.107,2805,31
North Carolina,Chatham,2020-12-23,19,0,0.107,2765,38
North Carolina,Wilson,2020-12-23,46,3,0.107,5168,92
North Carolina,Buncombe,2020-12-23,111,1,0.107,8225,148
North Carolina,Haywood,2020-12-23,32,3,0.107,1889,50
North Carolina,Catawba,2020-12-23,99,0,0.107,10199,119
North Carolina,Pitt,2020-12-23,105,0,0.107,10523,37
North Carolina,Johnston,2020-12-23,164,3,0.107,10553,81
North Carolina,Swain,2020-12-23,22,0,0.107,604,0
North Carolina,Beaufort,2020-12-23,16,0,0.107,2275,51
North Carolina,Hyde,2020-12-23,3,0,0.107,256,
North Carolina,Greene,2020-12-23,15,0,0.107,1475,27
North Carolina,Rutherford,2020-12-23,72,0,0.107,3875,77
North Carolina,Lee,2020-12-23,48,0,0.107,3231,24
North Carolina,Cleveland,2020-12-23,64,2,0.107,6081,131
North Carolina,Jackson,2020-12-23,23,0,0.107,2090,8
North Carolina,Harnett,2020-12-23,65,0,0.107,5480,80
North Carolina,Graham,2020-12-23,4,0,0.107,350,6
North Carolina,Henderson,2020-12-23,81,0,0.107,4834,79
North Carolina,Moore,2020-12-23,46,0,0.107,4502,52
North Carolina,Montgomery,2020-12-23,19,0,0.107,1817,32
North Carolina,Stanly,2020-12-23,58,0,0.107,3955,44
North Carolina,Transylvania,2020-12-23,20,0,0.107,811,5
North Carolina,Polk,2020-12-23,7,0,0.107,662,6
North Carolina,Lenoir,2020-12-23,43,0,0.107,3004,56
North Carolina,Craven,2020-12-23,107,0,0.107,4724,73
North Carolina,Macon,2020-12-23,29,0,0.107,1249,0
North Carolina,Cherokee,2020-12-23,11,0,0.107,1180,4
North Carolina,Pamlico,2020-12-23,3,0,0.107,511,1
North Carolina,Sampson,2020-12-23,27,1,0.107,4604,43
North Carolina,Cumberland,2020-12-23,168,1,0.107,12859,130
North Carolina,Clay,2020-12-23,0,0,0.111,349,1
North Carolina,Jones,2020-12-23,2,0,0.107,397,1
North Carolina,Carteret,2020-12-23,35,0,0.107,2492,9
North Carolina,Union,2020-12-23,152,0,0.107,11147,87
North Carolina,Anson,2020-12-23,7,4,0.107,1305,10
North Carolina,Hoke,2020-12-23,26,0,0.107,2571,18
North Carolina,Duplin,2020-12-23,20,0,0.107,3975,49
North Carolina,Richmond,2020-12-23,11,0,0.107,2485,35
North Carolina,Scotland,2020-12-23,18,0,0.107,2405,42
North Carolina,Onslow,2020-12-23,97,0,0.107,7966,50
North Carolina,Robeson,2020-12-23,71,1,0.107,9091,114
North Carolina,Bladen,2020-12-23,14,0,0.107,1696,20
North Carolina,Pender,2020-12-23,10,0,0.107,2522,11
North Carolina,Columbus,2020-12-23,38,0,0.107,3335,67
North Carolina,New Hanover,2020-12-23,79,1,0.107,8970,65
North Carolina,Brunswick,2020-12-23,43,1,0.107,4030,63
North Carolina,Iredell,2020-12-23,180,5,0.107,8584,60
North Carolina,Rowan,2020-12-23,153,4,0.107,8200,155
North Carolina,Lincoln,2020-12-23,49,0,0.107,4884,8
North Carolina,Mecklenburg,2020-12-23,624,2,0.107,57769,516
North Carolina,Cabarrus,2020-12-23,185,3,0.107,10161,117
North Carolina,Gaston,2020-12-23,142,0,0.107,14059,220
North Carolina,Rockingham,2020-12-24,0,0,0.107,4105,10
North Carolina,Guilford,2020-12-24,0,0,0.107,22683,303
North Carolina,Alamance,2020-12-24,0,0,0.107,9612,88
North Carolina,Alexander,2020-12-24,0,0,0.107,2393,19
North Carolina,Randolph,2020-12-24,0,0,0.107,7430,105
North Carolina,Wayne,2020-12-24,0,0,0.107,7011,133
North Carolina,Ashe,2020-12-24,0,0,0.107,1121,6
North Carolina,Alleghany,2020-12-24,0,0,0.107,563,0
North Carolina,Currituck,2020-12-24,0,0,0.107,581,
North Carolina,Camden,2020-12-24,0,0,0.107,260,0
North Carolina,Surry,2020-12-24,0,0,0.107,4042,45
North Carolina,Gates,2020-12-24,0,0,0.107,337,4
North Carolina,Hertford,2020-12-24,0,0,0.107,1270,37
North Carolina,Northampton,2020-12-24,0,0,0.107,1047,17
North Carolina,Stokes,2020-12-24,0,0,0.107,1808,14
North Carolina,Warren,2020-12-24,0,0,0.107,1031,2
North Carolina,Vance,2020-12-24,0,0,0.107,2484,55
North Carolina,Granville,2020-12-24,0,0,0.107,3502,41
North Carolina,Caswell,2020-12-24,0,0,0.107,1064,2
North Carolina,Person,2020-12-24,0,0,0.107,1455,12
North Carolina,Pasquotank,2020-12-24,0,0,0.107,1542,23
North Carolina,Halifax,2020-12-24,0,0,0.107,2630,35
North Carolina,Wilkes,2020-12-24,0,0,0.107,3583,59
North Carolina,Watauga,2020-12-24,0,0,0.107,2456,
North Carolina,Perquimans,2020-12-24,0,0,0.107,476,1
North Carolina,Chowan,2020-12-24,0,0,0.107,773,12
North Carolina,Avery,2020-12-24,0,0,0.107,1291,
North Carolina,Yadkin,2020-12-24,0,0,0.107,2205,10
North Carolina,Dare,2020-12-24,0,0,0.107,920,0
North Carolina,Forsyth,2020-12-24,0,0,0.107,18984,202
North Carolina,Franklin,2020-12-24,0,0,0.107,2816,33
North Carolina,Bertie,2020-12-24,0,0,0.107,1143,14
North Carolina,Orange,2020-12-24,0,0,0.107,4740,49
North Carolina,Durham,2020-12-24,0,0,0.107,13957,134
North Carolina,Nash,2020-12-24,0,0,0.107,5681,105
North Carolina,Mitchell,2020-12-24,0,0,0.107,822,2
North Carolina,Edgecombe,2020-12-24,0,0,0.107,3073,71
North Carolina,Caldwell,2020-12-24,0,0,0.107,5254,11
North Carolina,Tyrrell,2020-12-24,0,0,0.107,165,0
North Carolina,Yancey,2020-12-24,0,0,0.107,960,7
North Carolina,Madison,2020-12-24,0,0,0.107,746,3
North Carolina,Martin,2020-12-24,0,0,0.107,1210,10
North Carolina,Wake,2020-12-24,0,0,0.107,39508,340
North Carolina,Davie,2020-12-24,0,0,0.107,1872,6
North Carolina,Washington,2020-12-24,0,0,0.107,399,3
North Carolina,Burke,2020-12-24,0,0,0.107,5687,65
North Carolina,Davidson,2020-12-24,0,0,0.107,7782,59
North Carolina,McDowell,2020-12-24,0,0,0.107,2805,31
North Carolina,Chatham,2020-12-24,0,0,0.107,2765,38
North Carolina,Wilson,2020-12-24,0,0,0.107,5168,92
North Carolina,Buncombe,2020-12-24,0,0,0.107,8225,148
North Carolina,Haywood,2020-12-24,0,0,0.107,1889,50
North Carolina,Catawba,2020-12-24,0,0,0.107,10199,119
North Carolina,Pitt,2020-12-24,0,0,0.107,10523,37
North Carolina,Johnston,2020-12-24,0,0,0.107,10553,81
North Carolina,Swain,2020-12-24,0,0,0.107,604,0
North Carolina,Beaufort,2020-12-24,0,0,0.107,2275,51
North Carolina,Hyde,2020-12-24,0,0,0.107,256,
North Carolina,Greene,2020-12-24,0,0,0.107,1475,27
North Carolina,Rutherford,2020-12-24,0,0,0.107,3875,77
North Carolina,Lee,2020-12-24,0,0,0.107,3231,24
North Carolina,Cleveland,2020-12-24,0,0,0.107,6081,131
North Carolina,Jackson,2020-12-24,0,0,0.107,2090,8
North Carolina,Harnett,2020-12-24,0,0,0.107,5480,80
North Carolina,Graham,2020-12-24,0,0,0.107,350,6
North Carolina,Henderson,2020-12-24,0,0,0.107,4834,79
North Carolina,Moore,2020-12-24,0,0,0.107,4502,52
North Carolina,Montgomery,2020-12-24,0,0,0.107,1817,32
North Carolina,Stanly,2020-12-24,0,0,0.107,3955,44
North Carolina,Transylvania,2020-12-24,0,0,0.107,811,5
North Carolina,Polk,2020-12-24,0,0,0.107,662,6
North Carolina,Lenoir,2020-12-24,0,0,0.107,3004,56
North Carolina,Craven,2020-12-24,0,0,0.107,4724,73
North Carolina,Macon,2020-12-24,0,0,0.107,1249,0
North Carolina,Cherokee,2020-12-24,0,0,0.107,1180,4
North Carolina,Pamlico,2020-12-24,0,0,0.107,511,1
North Carolina,Sampson,2020-12-24,0,0,0.107,4604,43
North Carolina,Cumberland,2020-12-24,0,0,0.107,12859,130
North Carolina,Clay,2020-12-24,0,0,0.107,349,1
North Carolina,Jones,2020-12-24,0,0,0.107,397,1
North Carolina,Carteret,2020-12-24,0,0,0.107,2492,9
North Carolina,Union,2020-12-24,0,0,0.107,11147,87
North Carolina,Anson,2020-12-24,0,0,0.107,1305,10
North Carolina,Hoke,2020-12-24,0,0,0.107,2571,18
North Carolina,Duplin,2020-12-24,0,0,0.107,3975,49
North Carolina,Richmond,2020-12-24,0,0,0.107,2485,35
North Carolina,Scotland,2020-12-24,0,0,0.107,2405,42
North Carolina,Onslow,2020-12-24,0,0,0.107,7966,50
North Carolina,Robeson,2020-12-24,0,0,0.107,9091,114
North Carolina,Bladen,2020-12-24,0,0,0.107,1696,20
North Carolina,Pender,2020-12-24,0,0,0.107,2522,11
North Carolina,Columbus,2020-12-24,0,0,0.107,3335,67
North Carolina,New Hanover,2020-12-24,0,0,0.107,8970,65
North Carolina,Brunswick,2020-12-24,0,0,0.107,4030,63
North Carolina,Iredell,2020-12-24,0,0,0.107,8584,60
North Carolina,Rowan,2020-12-24,0,0,0.107,8200,155
North Carolina,Lincoln,2020-12-24,0,0,0.107,4884,8
North Carolina,Mecklenburg,2020-12-24,0,0,0.107,57769,516
North Carolina,Cabarrus,2020-12-24,0,0,0.107,10161,117
North Carolina,Gaston,2020-12-24,0,0,0.107,14059,220
North Carolina,Rockingham,2020-12-25,0,0,0.107,4105,10
North Carolina,Guilford,2020-12-25,0,0,0.107,22683,303
North Carolina,Alamance,2020-12-25,0,0,0.107,9612,88
North Carolina,Alexander,2020-12-25,0,0,0.107,2393,19
North Carolina,Randolph,2020-12-25,0,0,0.107,7430,105
North Carolina,Wayne,2020-12-25,0,0,0.107,7011,133
North Carolina,Ashe,2020-12-25,0,0,0.107,1121,6
North Carolina,Alleghany,2020-12-25,0,0,0.107,563,0
North Carolina,Currituck,2020-12-25,0,0,0.107,581,
North Carolina,Camden,2020-12-25,0,0,0.107,260,0
North Carolina,Surry,2020-12-25,0,0,0.107,4042,45
North Carolina,Gates,2020-12-25,0,0,0.107,337,4
North Carolina,Hertford,2020-12-25,0,0,0.107,1270,37
North Carolina,Northampton,2020-12-25,0,0,0.107,1047,17
North Carolina,Stokes,2020-12-25,0,0,0.107,1808,14
North Carolina,Warren,2020-12-25,0,0,0.107,1031,2
North Carolina,Vance,2020-12-25,0,0,0.107,2484,55
North Carolina,Granville,2020-12-25,0,0,0.107,3502,41
North Carolina,Caswell,2020-12-25,0,0,0.107,1064,2
North Carolina,Person,2020-12-25,0,0,0.107,1455,12
North Carolina,Pasquotank,2020-12-25,0,0,0.107,1542,23
North Carolina,Halifax,2020-12-25,0,0,0.107,2630,35
North Carolina,Wilkes,2020-12-25,0,0,0.107,3583,59
North Carolina,Watauga,2020-12-25,0,0,0.107,2456,
North Carolina,Perquimans,2020-12-25,0,0,0.107,476,1
North Carolina,Chowan,2020-12-25,0,0,0.107,773,12
North Carolina,Avery,2020-12-25,0,0,0.107,1291,
North Carolina,Yadkin,2020-12-25,0,0,0.107,2205,10
North Carolina,Dare,2020-12-25,0,0,0.107,920,0
North Carolina,Forsyth,2020-12-25,0,0,0.107,18984,202
North Carolina,Franklin,2020-12-25,0,0,0.107,2816,33
North Carolina,Bertie,2020-12-25,0,0,0.107,1143,14
North Carolina,Orange,2020-12-25,0,0,0.107,4740,49
North Carolina,Durham,2020-12-25,0,0,0.107,13957,134
North Carolina,Nash,2020-12-25,0,0,0.107,5681,105
North Carolina,Mitchell,2020-12-25,0,0,0.107,822,2
North Carolina,Edgecombe,2020-12-25,0,0,0.107,3073,71
North Carolina,Caldwell,2020-12-25,0,0,0.107,5254,11
North Carolina,Tyrrell,2020-12-25,0,0,0.107,165,0
North Carolina,Yancey,2020-12-25,0,0,0.107,960,7
North Carolina,Madison,2020-12-25,0,0,0.107,746,3
North Carolina,Martin,2020-12-25,0,0,0.107,1210,10
North Carolina,Wake,2020-12-25,0,0,0.107,39508,340
North Carolina,Davie,2020-12-25,0,0,0.107,1872,6
North Carolina,Washington,2020-12-25,0,0,0.107,399,3
North Carolina,Burke,2020-12-25,0,0,0.107,5687,65
North Carolina,Davidson,2020-12-25,0,0,0.107,7782,59
North Carolina,McDowell,2020-12-25,0,0,0.107,2805,31
North Carolina,Chatham,2020-12-25,0,0,0.107,2765,38
North Carolina,Wilson,2020-12-25,0,0,0.107,5168,92
North Carolina,Buncombe,2020-12-25,0,0,0.107,8225,148
North Carolina,Haywood,2020-12-25,0,0,0.107,1889,50
North Carolina,Catawba,2020-12-25,0,0,0.107,10199,119
North Carolina,Pitt,2020-12-25,0,0,0.107,10523,37
North Carolina,Johnston,2020-12-25,0,0,0.107,10553,81
North Carolina,Swain,2020-12-25,0,0,0.107,604,0
North Carolina,Beaufort,2020-12-25,0,0,0.107,2275,51
North Carolina,Hyde,2020-12-25,0,0,0.107,256,
North Carolina,Greene,2020-12-25,0,0,0.107,1475,27
North Carolina,Rutherford,2020-12-25,0,0,0.107,3875,77
North Carolina,Lee,2020-12-25,0,0,0.107,3231,24
North Carolina,Cleveland,2020-12-25,0,0,0.107,6081,131
North Carolina,Jackson,2020-12-25,0,0,0.107,2090,8
North Carolina,Harnett,2020-12-25,0,0,0.107,5480,80
North Carolina,Graham,2020-12-25,0,0,0.107,350,6
North Carolina,Henderson,2020-12-25,0,0,0.107,4834,79
North Carolina,Moore,2020-12-25,0,0,0.107,4502,52
North Carolina,Montgomery,2020-12-25,0,0,0.107,1817,32
North Carolina,Stanly,2020-12-25,0,0,0.107,3955,44
North Carolina,Transylvania,2020-12-25,0,0,0.107,811,5
North Carolina,Polk,2020-12-25,0,0,0.107,662,6
North Carolina,Lenoir,2020-12-25,0,0,0.107,3004,56
North Carolina,Craven,2020-12-25,0,0,0.107,4724,73
North Carolina,Macon,2020-12-25,0,0,0.107,1249,0
North Carolina,Cherokee,2020-12-25,0,0,0.107,1180,4
North Carolina,Pamlico,2020-12-25,0,0,0.107,511,1
North Carolina,Sampson,2020-12-25,0,0,0.107,4604,43
North Carolina,Cumberland,2020-12-25,0,0,0.107,12859,130
North Carolina,Clay,2020-12-25,0,0,0.107,349,1
North Carolina,Jones,2020-12-25,0,0,0.107,397,1
North Carolina,Carteret,2020-12-25,0,0,0.107,2492,9
North Carolina,Union,2020-12-25,0,0,0.107,11147,87
North Carolina,Anson,2020-12-25,0,0,0.107,1305,10
North Carolina,Hoke,2020-12-25,0,0,0.107,2571,18
North Carolina,Duplin,2020-12-25,0,0,0.107,3975,49
North Carolina,Richmond,2020-12-25,0,0,0.107,2485,35
North Carolina,Scotland,2020-12-25,0,0,0.107,2405,42
North Carolina,Onslow,2020-12-25,0,0,0.107,7966,50
North Carolina,Robeson,2020-12-25,0,0,0.107,9091,114
North Carolina,Bladen,2020-12-25,0,0,0.107,1696,20
North Carolina,Pender,2020-12-25,0,0,0.107,2522,11
North Carolina,Columbus,2020-12-25,0,0,0.107,3335,67
North Carolina,New Hanover,2020-12-25,0,0,0.107,8970,65
North Carolina,Brunswick,2020-12-25,0,0,0.107,4030,63
North Carolina,Iredell,2020-12-25,0,0,0.107,8584,60
North Carolina,Rowan,2020-12-25,0,0,0.107,8200,155
North Carolina,Lincoln,2020-12-25,0,0,0.107,4884,8
North Carolina,Mecklenburg,2020-12-25,0,0,0.107,57769,516
North Carolina,Cabarrus,2020-12-25,0,0,0.107,10161,117
North Carolina,Gaston,2020-12-25,0,0,0.107,14059,220
North Carolina,Rockingham,2020-12-26,171,0,0.104,4276,10
North Carolina,Guilford,2020-12-26,801,5,0.104,23484,308
North Carolina,Alamance,2020-12-26,433,0,0.104,10045,88
North Carolina,Alexander,2020-12-26,112,0,0.104,2505,19
North Carolina,Randolph,2020-12-26,236,3,0.104,7666,108
North Carolina,Wayne,2020-12-26,172,8,0.104,7183,141
North Carolina,Ashe,2020-12-26,59,5,0.104,1180,11
North Carolina,Alleghany,2020-12-26,44,0,0.104,607,0
North Carolina,Currituck,2020-12-26,24,0,0.104,605,
North Carolina,Camden,2020-12-26,11,0,0.104,271,0
North Carolina,Surry,2020-12-26,166,3,0.104,4208,48
North Carolina,Gates,2020-12-26,10,0,0.104,347,4
North Carolina,Hertford,2020-12-26,38,0,0.104,1308,37
North Carolina,Northampton,2020-12-26,25,0,0.104,1072,17
North Carolina,Stokes,2020-12-26,80,0,0.104,1888,14
North Carolina,Warren,2020-12-26,23,0,0.104,1054,2
North Carolina,Vance,2020-12-26,90,1,0.104,2574,56
North Carolina,Granville,2020-12-26,68,0,0.104,3570,41
North Carolina,Caswell,2020-12-26,58,0,0.104,1122,2
North Carolina,Person,2020-12-26,60,0,0.104,1515,12
North Carolina,Pasquotank,2020-12-26,138,0,0.104,1680,23
North Carolina,Halifax,2020-12-26,127,0,0.104,2757,35
North Carolina,Wilkes,2020-12-26,126,1,0.104,3709,60
North Carolina,Watauga,2020-12-26,71,0,0.104,2527,
North Carolina,Perquimans,2020-12-26,28,0,0.104,504,1
North Carolina,Chowan,2020-12-26,30,0,0.104,803,12
North Carolina,Avery,2020-12-26,40,0,0.104,1331,
North Carolina,Yadkin,2020-12-26,77,0,0.104,2282,10
North Carolina,Dare,2020-12-26,57,0,0.104,977,0
North Carolina,Forsyth,2020-12-26,718,1,0.104,19702,203
North Carolina,Franklin,2020-12-26,94,0,0.104,2910,33
North Carolina,Bertie,2020-12-26,17,0,0.104,1160,14
North Carolina,Orange,2020-12-26,144,0,0.104,4884,49
North Carolina,Durham,2020-12-26,357,1,0.104,14314,135
North Carolina,Nash,2020-12-26,164,1,0.104,5845,106
North Carolina,Mitchell,2020-12-26,38,0,0.104,860,2
North Carolina,Edgecombe,2020-12-26,68,2,0.104,3141,73
North Carolina,Caldwell,2020-12-26,312,0,0.104,5566,11
North Carolina,Tyrrell,2020-12-26,1,0,0.104,166,0
North Carolina,Yancey,2020-12-26,53,1,0.104,1013,8
North Carolina,Madison,2020-12-26,36,0,0.104,782,3
North Carolina,Martin,2020-12-26,54,0,0.104,1264,10
North Carolina,Wake,2020-12-26,1368,0,0.104,40876,340
North Carolina,Davie,2020-12-26,102,0,0.104,1974,6
North Carolina,Washington,2020-12-26,28,0,0.104,427,3
North Carolina,Burke,2020-12-26,287,1,0.104,5974,66
North Carolina,Davidson,2020-12-26,413,0,0.104,8195,59
North Carolina,McDowell,2020-12-26,150,0,0.104,2955,31
North Carolina,Chatham,2020-12-26,58,0,0.104,2823,38
North Carolina,Wilson,2020-12-26,174,0,0.104,5342,92
North Carolina,Buncombe,2020-12-26,521,1,0.104,8746,149
North Carolina,Haywood,2020-12-26,94,1,0.104,1983,51
North Carolina,Catawba,2020-12-26,450,5,0.104,10649,124
North Carolina,Pitt,2020-12-26,424,0,0.104,10947,37
North Carolina,Johnston,2020-12-26,439,9,0.104,10992,90
North Carolina,Swain,2020-12-26,31,0,0.104,635,0
North Carolina,Beaufort,2020-12-26,115,0,0.104,2390,51
North Carolina,Hyde,2020-12-26,43,0,0.104,299,
North Carolina,Greene,2020-12-26,24,0,0.104,1499,27
North Carolina,Rutherford,2020-12-26,212,0,0.104,4087,77
North Carolina,Lee,2020-12-26,126,0,0.104,3357,24
North Carolina,Cleveland,2020-12-26,270,4,0.104,6351,135
North Carolina,Jackson,2020-12-26,114,2,0.104,2204,10
North Carolina,Harnett,2020-12-26,192,0,0.104,5672,80
North Carolina,Graham,2020-12-26,30,0,0.104,380,6
North Carolina,Henderson,2020-12-26,275,0,0.104,5109,79
North Carolina,Moore,2020-12-26,183,0,0.104,4685,52
North Carolina,Montgomery,2020-12-26,58,0,0.104,1875,32
North Carolina,Stanly,2020-12-26,163,0,0.104,4118,44
North Carolina,Transylvania,2020-12-26,48,0,0.104,859,5
North Carolina,Polk,2020-12-26,32,0,0.104,694,6
North Carolina,Lenoir,2020-12-26,117,3,0.104,3121,59
North Carolina,Craven,2020-12-26,153,0,0.104,4877,73
North Carolina,Macon,2020-12-26,75,0,0.104,1324,0
North Carolina,Cherokee,2020-12-26,60,0,0.104,1240,4
North Carolina,Pamlico,2020-12-26,12,0,0.104,523,1
North Carolina,Sampson,2020-12-26,184,1,0.104,4788,44
North Carolina,Cumberland,2020-12-26,431,2,0.104,13290,132
North Carolina,Clay,2020-12-26,18,0,0.104,367,1
North Carolina,Jones,2020-12-26,18,0,0.104,415,1
North Carolina,Carteret,2020-12-26,124,0,0.104,2616,9
North Carolina,Union,2020-12-26,507,2,0.104,11654,89
North Carolina,Anson,2020-12-26,55,0,0.104,1360,10
North Carolina,Hoke,2020-12-26,81,0,0.104,2652,18
North Carolina,Duplin,2020-12-26,139,2,0.104,4114,51
North Carolina,Richmond,2020-12-26,70,2,0.104,2555,37
North Carolina,Scotland,2020-12-26,54,1,0.104,2459,43
North Carolina,Onslow,2020-12-26,322,1,0.104,8288,51
North Carolina,Robeson,2020-12-26,299,19,0.104,9390,133
North Carolina,Bladen,2020-12-26,73,0,0.104,1769,20
North Carolina,Pender,2020-12-26,122,0,0.104,2644,11
North Carolina,Columbus,2020-12-26,155,2,0.104,3490,69
North Carolina,New Hanover,2020-12-26,331,8,0.104,9301,73
North Carolina,Brunswick,2020-12-26,166,0,0.104,4196,63
North Carolina,Iredell,2020-12-26,364,19,0.104,8948,79
North Carolina,Rowan,2020-12-26,374,2,0.104,8574,157
North Carolina,Lincoln,2020-12-26,241,0,0.104,5125,8
North Carolina,Mecklenburg,2020-12-26,1949,16,0.104,59718,532
North Carolina,Cabarrus,2020-12-26,415,7,0.104,10576,124
North Carolina,Gaston,2020-12-26,652,5,0.104,14711,225
North Carolina,Rockingham,2020-12-27,14,0,0.119,4290,10
North Carolina,Guilford,2020-12-27,146,0,0.119,23630,308
North Carolina,Alamance,2020-12-27,41,1,0.119,10086,89
North Carolina,Alexander,2020-12-27,7,0,0.119,2512,19
North Carolina,Randolph,2020-12-27,20,1,0.119,7686,109
North Carolina,Wayne,2020-12-27,27,0,0.119,7210,141
North Carolina,Ashe,2020-12-27,4,0,0.119,1184,11
North Carolina,Alleghany,2020-12-27,8,0,0.119,615,0
North Carolina,Currituck,2020-12-27,6,0,0.119,611,
North Carolina,Camden,2020-12-27,0,0,0.104,271,0
North Carolina,Surry,2020-12-27,14,0,0.119,4222,48
North Carolina,Gates,2020-12-27,0,0,0.104,347,4
North Carolina,Hertford,2020-12-27,2,0,0.119,1310,37
North Carolina,Northampton,2020-12-27,0,0,0.104,1072,17
North Carolina,Stokes,2020-12-27,11,0,0.119,1899,14
North Carolina,Warren,2020-12-27,4,0,0.119,1058,2
North Carolina,Vance,2020-12-27,5,0,0.119,2579,56
North Carolina,Granville,2020-12-27,13,1,0.119,3583,42
North Carolina,Caswell,2020-12-27,5,0,0.119,1127,2
North Carolina,Person,2020-12-27,8,0,0.119,1523,12
North Carolina,Pasquotank,2020-12-27,18,0,0.119,1698,23
North Carolina,Halifax,2020-12-27,4,0,0.119,2761,35
North Carolina,Wilkes,2020-12-27,17,0,0.119,3726,60
North Carolina,Watauga,2020-12-27,7,0,0.119,2534,
North Carolina,Perquimans,2020-12-27,3,0,0.119,507,1
North Carolina,Chowan,2020-12-27,3,0,0.119,806,12
North Carolina,Avery,2020-12-27,0,0,0.104,1331,
North Carolina,Yadkin,2020-12-27,14,0,0.119,2296,10
North Carolina,Dare,2020-12-27,14,0,0.119,991,0
North Carolina,Forsyth,2020-12-27,117,3,0.119,19819,206
North Carolina,Franklin,2020-12-27,19,0,0.119,2929,33
North Carolina,Bertie,2020-12-27,4,0,0.119,1164,14
North Carolina,Orange,2020-12-27,9,0,0.119,4893,49
North Carolina,Durham,2020-12-27,50,0,0.119,14364,135
North Carolina,Nash,2020-12-27,18,0,0.119,5863,106
North Carolina,Mitchell,2020-12-27,1,0,0.119,861,2
North Carolina,Edgecombe,2020-12-27,6,0,0.119,3147,73
North Carolina,Caldwell,2020-12-27,37,0,0.119,5603,11
North Carolina,Tyrrell,2020-12-27,1,0,0.119,167,0
North Carolina,Yancey,2020-12-27,4,0,0.119,1017,8
North Carolina,Madison,2020-12-27,3,0,0.119,785,3
North Carolina,Martin,2020-12-27,5,0,0.119,1269,10
North Carolina,Wake,2020-12-27,263,0,0.119,41139,340
North Carolina,Davie,2020-12-27,7,0,0.119,1981,6
North Carolina,Washington,2020-12-27,2,0,0.119,429,3
North Carolina,Burke,2020-12-27,7,0,0.119,5981,66
North Carolina,Davidson,2020-12-27,71,0,0.119,8266,59
North Carolina,McDowell,2020-12-27,9,0,0.119,2964,31
North Carolina,Chatham,2020-12-27,9,0,0.119,2832,38
North Carolina,Wilson,2020-12-27,6,0,0.119,5348,92
North Carolina,Buncombe,2020-12-27,63,0,0.119,8809,149
North Carolina,Haywood,2020-12-27,19,0,0.119,2002,51
North Carolina,Catawba,2020-12-27,65,0,0.119,10714,124
North Carolina,Pitt,2020-12-27,15,0,0.119,10962,37
North Carolina,Johnston,2020-12-27,50,0,0.119,11042,90
North Carolina,Swain,2020-12-27,4,0,0.119,639,0
North Carolina,Beaufort,2020-12-27,11,0,0.119,2401,51
North Carolina,Hyde,2020-12-27,4,0,0.119,303,
North Carolina,Greene,2020-12-27,2,0,0.119,1501,27
North Carolina,Rutherford,2020-12-27,47,0,0.119,4134,77
North Carolina,Lee,2020-12-27,12,0,0.119,3369,24
North Carolina,Cleveland,2020-12-27,40,0,0.119,6391,135
North Carolina,Jackson,2020-12-27,5,0,0.119,2209,10
North Carolina,Harnett,2020-12-27,17,0,0.119,5689,80
North Carolina,Graham,2020-12-27,2,0,0.119,382,6
North Carolina,Henderson,2020-12-27,29,0,0.119,5138,79
