OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,GeoName,FIPS,SVI,UpdateDTS
396,097,37097061001,916,3948,29.1255961844197,Iredell,3038,3145,"Census Tract 610.01, Iredell County, North Carolina",37097061001,0.4817,202105071931
437,097,37097061407,1368,4660,35.6621480709072,Iredell,3723,3836,"Census Tract 614.07, Iredell County, North Carolina",37097061407,0.1809,202105071931
477,097,37097061204,1341,4045,41.1981566820277,Iredell,3094,3255,"Census Tract 612.04, Iredell County, North Carolina",37097061204,0.0014,202105071931
478,097,37097061501,765,3863,26.0558583106267,Iredell,2863,2936,"Census Tract 615.01, Iredell County, North Carolina",37097061501,0.4813,202105071931
601,097,37097061601,565,3613,20.9647495361781,Iredell,2567,2695,"Census Tract 616.01, Iredell County, North Carolina",37097061601,0.7936,202105071931
603,097,37097061403,905,3280,33.5061088485746,Iredell,2665,2701,"Census Tract 614.03, Iredell County, North Carolina",37097061403,0.1138,202105071931
604,097,37097061405,1144,3762,35.3522867737948,Iredell,3135,3236,"Census Tract 614.05, Iredell County, North Carolina",37097061405,0.0157,202105071931
605,097,37097060902,829,4151,24.3895263312739,Iredell,3243,3399,"Census Tract 609.02, Iredell County, North Carolina",37097060902,0.3082,202105071931
606,097,37097060702,944,4553,26.0126756682282,Iredell,3514,3629,"Census Tract 607.02, Iredell County, North Carolina",37097060702,0.4734,202105071931
727,097,37097061404,827,2692,37.353206865402,Iredell,2107,2214,"Census Tract 614.04, Iredell County, North Carolina",37097061404,0.0481,202105071931
796,097,37097061103,499,3129,20.4257060990585,Iredell,2407,2443,"Census Tract 611.03, Iredell County, North Carolina",37097061103,0.5354,202105071931
797,097,37097060901,645,3959,20.0310559006211,Iredell,3062,3220,"Census Tract 609.01, Iredell County, North Carolina",37097060901,0.4239,202105071931
1846,099,37099950300,1617,6198,31.668625146886,Jackson,4780,5106,"Census Tract 9503, Jackson County, North Carolina",37099950300,0.3517,202105071931
1948,099,37099950700,718,2927,29.4866529774127,Jackson,2399,2435,"Census Tract 9507, Jackson County, North Carolina",37099950700,0.5761,202105071931
1954,099,37099950200,483,2190,24.5801526717557,Jackson,1903,1965,"Census Tract 9502, Jackson County, North Carolina",37099950200,0.2476,202105071931
1992,099,37099950500,1661,5659,35.4687166346359,Jackson,4668,4683,"Census Tract 9505, Jackson County, North Carolina",37099950500,0.3165,202105071931
1993,099,37099950400,1441,4619,38.2939144299761,Jackson,3704,3763,"Census Tract 9504, Jackson County, North Carolina",37099950400,0.3364,202105071931
1994,099,37099950600,1967,10688,19.8867657466384,Jackson,9756,9891,"Census Tract 9506, Jackson County, North Carolina",37099950600,0.5673,202105071931
2109,099,37099940200,464,6063,9.50430151577222,Jackson,4675,4882,"Census Tract 9402, Jackson County, North Carolina",37099940200,0.8061,202105071931
2152,099,37099950800,453,2244,24.0957446808511,Jackson,1842,1880,"Census Tract 9508, Jackson County, North Carolina",37099950800,0.516,202105071931
2153,099,37099950900,754,2350,36.69099756691,Jackson,2001,2055,"Census Tract 9509, Jackson County, North Carolina",37099950900,0.2392,202105071931
6,101,37101041400,1611,7159,28.1643356643357,Johnston,5518,5720,"Census Tract 414, Johnston County, North Carolina",37101041400,0.7473,202105071931
17,101,37101040700,973,3901,30.4443053817272,Johnston,3157,3196,"Census Tract 407, Johnston County, North Carolina",37101040700,0.8834,202105071931
102,101,37101040600,668,3821,22.7986348122867,Johnston,2833,2930,"Census Tract 406, Johnston County, North Carolina",37101040600,0.9098,202105071931
152,101,37101040301,780,4899,21.8793828892006,Johnston,3392,3565,"Census Tract 403.01, Johnston County, North Carolina",37101040301,0.9621,202105071931
153,101,37101041102,3344,14095,31.0204081632653,Johnston,10260,10780,"Census Tract 411.02, Johnston County, North Carolina",37101041102,0.2471,202105071931
154,101,37101040203,3968,19761,27.6496411399902,Johnston,13832,14351,"Census Tract 402.03, Johnston County, North Carolina",37101040203,0.1643,202105071931
159,101,37101040202,1443,7060,26.7867087432708,Johnston,5150,5387,"Census Tract 402.02, Johnston County, North Carolina",37101040202,0.6113,202105071931
160,101,37101040902,1488,7895,24.0077444336883,Johnston,5858,6198,"Census Tract 409.02, Johnston County, North Carolina",37101040902,0.5081,202105071931
161,101,37101040302,1075,5573,25.9975816203144,Johnston,3991,4135,"Census Tract 403.02, Johnston County, North Carolina",37101040302,0.8635,202105071931
162,101,37101041002,2335,8918,33.5777969513949,Johnston,6736,6954,"Census Tract 410.02, Johnston County, North Carolina",37101041002,0.4711,202105071931
165,101,37101041103,3842,15881,30.876798199791,Johnston,11994,12443,"Census Tract 411.03, Johnston County, North Carolina",37101041103,0.1249,202105071931
171,101,37101040100,1393,7209,25.6632277081798,Johnston,5332,5428,"Census Tract 401, Johnston County, North Carolina",37101040100,0.7274,202105071931
178,101,37101040201,1298,6361,25.4260528893242,Johnston,4706,5105,"Census Tract 402.01, Johnston County, North Carolina",37101040201,0.7395,202105071931
182,101,37101040901,2644,11817,28.2720273738238,Johnston,9050,9352,"Census Tract 409.01, Johnston County, North Carolina",37101040901,0.4947,202105071931
183,101,37101041202,860,5241,21.4785214785215,Johnston,3834,4004,"Census Tract 412.02, Johnston County, North Carolina",37101041202,0.8598,202105071931
184,101,37101041501,1651,7603,27.8039744021556,Johnston,5718,5938,"Census Tract 415.01, Johnston County, North Carolina",37101041501,0.3882,202105071931
185,101,37101041502,1731,8365,26.2670713201821,Johnston,6367,6590,"Census Tract 415.02, Johnston County, North Carolina",37101041502,0.1717,202105071931
209,101,37101040400,860,4422,25.4437869822485,Johnston,3285,3380,"Census Tract 404, Johnston County, North Carolina",37101040400,0.5599,202105071931
210,101,37101041101,1768,8118,28.2518376478108,Johnston,6100,6258,"Census Tract 411.01, Johnston County, North Carolina",37101041101,0.2226,202105071931
213,101,37101041300,1180,6502,22.7491806439175,Johnston,5022,5187,"Census Tract 413, Johnston County, North Carolina",37101041300,0.8029,202105071931
214,101,37101041201,1046,4153,32.4743868363862,Johnston,3163,3221,"Census Tract 412.01, Johnston County, North Carolina",37101041201,0.7145,202105071931
215,101,37101041001,2082,9273,30.2836363636364,Johnston,6710,6875,"Census Tract 410.01, Johnston County, North Carolina",37101041001,0.7237,202105071931
216,101,37101041503,1663,8363,24.8765893792072,Johnston,6279,6685,"Census Tract 415.03, Johnston County, North Carolina",37101041503,0.5724,202105071931
240,101,37101040800,992,3807,31.8561335902376,Johnston,3029,3114,"Census Tract 408, Johnston County, North Carolina",37101040800,0.6705,202105071931
241,101,37101040500,1258,6673,23.8347859037514,Johnston,5050,5278,"Census Tract 405, Johnston County, North Carolina",37101040500,0.7783,202105071931
1901,103,37103920100,952,3472,31.989247311828,Jones,2914,2976,"Census Tract 9201, Jones County, North Carolina",37103920100,0.7982,202105071931
2167,103,37103920200,627,2885,25.6232120964446,Jones,2373,2447,"Census Tract 9202, Jones County, North Carolina",37103920200,0.8024,202105071931
2177,103,37103920300,789,3237,30.2298850574713,Jones,2494,2610,"Census Tract 9203, Jones County, North Carolina",37103920300,0.8496,202105071931
1836,105,37105030701,1231,5007,30.705911698678,Lee,3843,4009,"Census Tract 307.01, Lee County, North Carolina",37105030701,0.5261,202105071931
1870,105,37105030602,1323,5058,31.5225160829164,Lee,4090,4197,"Census Tract 306.02, Lee County, North Carolina",37105030602,0.4183,202105071931
1873,105,37105030401,721,4011,22.8888888888889,Lee,2980,3150,"Census Tract 304.01, Lee County, North Carolina",37105030401,0.8404,202105071931
1959,105,37105030101,1146,5490,27.6211135213304,Lee,3997,4149,"Census Tract 301.01, Lee County, North Carolina",37105030101,0.8292,202105071931
1960,105,37105030402,1493,7509,27.6276831976314,Lee,5342,5404,"Census Tract 304.02, Lee County, North Carolina",37105030402,0.8704,202105071931
1961,105,37105030702,1054,4394,30.1056840902599,Lee,3362,3501,"Census Tract 307.02, Lee County, North Carolina",37105030702,0.4516,202105071931
2036,105,37105030200,443,3304,20.0271247739602,Lee,2094,2212,"Census Tract 302, Lee County, North Carolina",37105030200,0.987,202105071931
2037,105,37105030102,1982,5486,43.694885361552,Lee,4423,4536,"Census Tract 301.02, Lee County, North Carolina",37105030102,0.1944,202105071931
2038,105,37105030601,1129,3141,43.895800933126,Lee,2550,2572,"Census Tract 306.01, Lee County, North Carolina",37105030601,0.099,202105071931
2039,105,37105030501,1533,4736,38.8396250316696,Lee,3836,3947,"Census Tract 305.01, Lee County, North Carolina",37105030501,0.3989,202105071931
2100,105,37105030300,539,3015,24.7930082796688,Lee,2126,2174,"Census Tract 303, Lee County, North Carolina",37105030300,0.9838,202105071931
2101,105,37105030503,1431,7292,25.122893258427,Lee,5526,5696,"Census Tract 305.03, Lee County, North Carolina",37105030503,0.764,202105071931
2120,105,37105030502,511,2038,31.4849044978435,Lee,1561,1623,"Census Tract 305.02, Lee County, North Carolina",37105030502,0.7793,202105071931
363,107,37107011300,1114,4967,28.950103950104,Lenoir,3653,3848,"Census Tract 113, Lenoir County, North Carolina",37107011300,0.9209,202105071931
444,107,37107010800,1897,5108,44.6038090759464,Lenoir,4103,4253,"Census Tract 108, Lenoir County, North Carolina",37107010800,0.7635,202105071931
445,107,37107010100,1222,4085,34.5392877331826,Lenoir,3422,3538,"Census Tract 101, Lenoir County, North Carolina",37107010100,0.8801,202105071931
446,107,37107011001,1371,4778,35.3077517383466,Lenoir,3809,3883,"Census Tract 110.01, Lenoir County, North Carolina",37107011001,0.6955,202105071931
458,107,37107011100,1381,5847,28.5743844403062,Lenoir,4766,4833,"Census Tract 111, Lenoir County, North Carolina",37107011100,0.8954,202105071931
628,107,37107010200,578,2452,29.5652173913043,Lenoir,1822,1955,"Census Tract 102, Lenoir County, North Carolina",37107010200,0.9084,202105071931
631,107,37107010900,1025,3225,40.1803214425715,Lenoir,2519,2551,"Census Tract 109, Lenoir County, North Carolina",37107010900,0.9334,202105071931
722,107,37107011400,1170,3709,39.4870064124198,Lenoir,2944,2963,"Census Tract 114, Lenoir County, North Carolina",37107011400,0.5099,202105071931
730,107,37107010700,526,2043,29.451287793953,Lenoir,1747,1786,"Census Tract 107, Lenoir County, North Carolina",37107010700,0.9065,202105071931
731,107,37107011200,1421,7464,25.0396475770925,Lenoir,5410,5675,"Census Tract 112, Lenoir County, North Carolina",37107011200,0.807,202105071931
732,107,37107010300,159,1437,16.1257606490872,Lenoir,972,986,"Census Tract 103, Lenoir County, North Carolina",37107010300,0.8626,202105071931
737,107,37107010600,1354,3649,45.5432223343424,Lenoir,2895,2973,"Census Tract 106, Lenoir County, North Carolina",37107010600,0.5937,202105071931
738,107,37107010400,131,740,19.4940476190476,Lenoir,622,672,"Census Tract 104, Lenoir County, North Carolina",37107010400,0.7543,202105071931
739,107,37107011002,1048,3777,35.7069846678024,Lenoir,2880,2935,"Census Tract 110.02, Lenoir County, North Carolina",37107011002,0.6131,202105071931
773,107,37107010500,631,3475,24.176245210728,Lenoir,2411,2610,"Census Tract 105, Lenoir County, North Carolina",37107010500,0.9986,202105071931
1874,109,37109071001,969,5715,21.4713051185464,Lincoln,4287,4513,"Census Tract 710.01, Lincoln County, North Carolina",37109071001,0.5303,202105071931
1981,109,37109071101,1398,6052,28.2652648604933,Lincoln,4834,4946,"Census Tract 711.01, Lincoln County, North Carolina",37109071101,0.2804,202105071931
2053,109,37109070400,1020,5538,22.0017256255393,Lincoln,4331,4636,"Census Tract 704, Lincoln County, North Carolina",37109070400,0.5919,202105071931
2054,109,37109070300,1051,4097,29.597296536187,Lincoln,3407,3551,"Census Tract 703, Lincoln County, North Carolina",37109070300,0.7783,202105071931
2055,109,37109070100,1170,5125,28.6835008580534,Lincoln,3913,4079,"Census Tract 701, Lincoln County, North Carolina",37109070100,0.8649,202105071931
2056,109,37109070902,1380,6567,25.8669165885661,Lincoln,5164,5335,"Census Tract 709.02, Lincoln County, North Carolina",37109070902,0.1754,202105071931
2057,109,37109071102,1463,5841,31.901439162669,Lincoln,4525,4586,"Census Tract 711.02, Lincoln County, North Carolina",37109071102,0.0699,202105071931
2058,109,37109071202,1261,3311,46.4285714285714,Lincoln,2689,2716,"Census Tract 712.02, Lincoln County, North Carolina",37109071202,0.0532,202105071931
2059,109,37109071203,1514,5173,37.0714985308521,Lincoln,3977,4084,"Census Tract 712.03, Lincoln County, North Carolina",37109071203,0.0305,202105071931
2105,109,37109070800,1132,6848,19.4635488308116,Lincoln,5662,5816,"Census Tract 708, Lincoln County, North Carolina",37109070800,0.6067,202105071931
2123,109,37109070600,774,4113,22.9946524064171,Lincoln,3215,3366,"Census Tract 706, Lincoln County, North Carolina",37109070600,0.4442,202105071931
2124,109,37109070700,633,3685,22.0942408376963,Lincoln,2762,2865,"Census Tract 707, Lincoln County, North Carolina",37109070700,0.311,202105071931
2125,109,37109070500,873,4807,22.0232088799193,Lincoln,3793,3964,"Census Tract 705, Lincoln County, North Carolina",37109070500,0.3475,202105071931
2126,109,37109070201,796,5051,19.6204091693369,Lincoln,3859,4057,"Census Tract 702.01, Lincoln County, North Carolina",37109070201,0.8552,202105071931
2127,109,37109071002,489,2676,22.3389675650982,Lincoln,2153,2189,"Census Tract 710.02, Lincoln County, North Carolina",37109071002,0.5511,202105071931
2128,109,37109070202,879,3235,32.1037253469686,Lincoln,2596,2738,"Census Tract 702.02, Lincoln County, North Carolina",37109070202,0.3901,202105071931
2129,109,37109070901,624,3246,24.9699879951981,Lincoln,2458,2499,"Census Tract 709.01, Lincoln County, North Carolina",37109070901,0.3244,202105071931
2130,109,37109071201,619,1839,39.7559409120103,Lincoln,1530,1557,"Census Tract 712.01, Lincoln County, North Carolina",37109071201,0.0657,202105071931
1829,111,37111970100,1119,5505,25.3454133635334,McDowell,4373,4415,"Census Tract 9701, McDowell County, North Carolina",37111970100,0.4359,202105071931
1830,111,37111970901,1234,7063,20.4169424222369,McDowell,5843,6044,"Census Tract 9709.01, McDowell County, North Carolina",37111970901,0.6816,202105071931
1939,111,37111970600,806,3704,26.9475091942494,McDowell,2940,2991,"Census Tract 9706, McDowell County, North Carolina",37111970600,0.3091,202105071931
1940,111,37111970700,966,4410,26.3430597218435,McDowell,3523,3667,"Census Tract 9707, McDowell County, North Carolina",37111970700,0.6196,202105071931
1941,111,37111970500,994,4101,30.0756429652042,McDowell,3274,3305,"Census Tract 9705, McDowell County, North Carolina",37111970500,0.8209,202105071931
2031,111,37111970800,915,4495,23.7971391417425,McDowell,3712,3845,"Census Tract 9708, McDowell County, North Carolina",37111970800,0.5049,202105071931
2095,111,37111970300,812,3012,34.2905405405405,McDowell,2335,2368,"Census Tract 9703, McDowell County, North Carolina",37111970300,0.8996,202105071931
2096,111,37111970902,1007,5152,24.9072470937423,McDowell,3844,4043,"Census Tract 9709.02, McDowell County, North Carolina",37111970902,0.5872,202105071931
2150,111,37111970400,525,3045,20.9748302037555,McDowell,2385,2503,"Census Tract 9704, McDowell County, North Carolina",37111970400,0.8015,202105071931
2174,111,37111970200,970,4740,24.8208802456499,McDowell,3740,3908,"Census Tract 9702, McDowell County, North Carolina",37111970200,0.6446,202105071931
984,113,37113970501,726,1363,56.6302652106084,Macon,1266,1282,"Census Tract 9705.01, Macon County, North Carolina",37113970501,0.18,202105071931
1051,113,37113970302,1472,4292,43.4346414871644,Macon,3328,3389,"Census Tract 9703.02, Macon County, North Carolina",37113970302,0.5886,202105071931
1094,113,37113970600,1869,5601,39.7068196303378,Macon,4517,4707,"Census Tract 9706, Macon County, North Carolina",37113970600,0.4632,202105071931
1095,113,37113970502,862,2128,45.6567796610169,Macon,1869,1888,"Census Tract 9705.02, Macon County, North Carolina",37113970502,0.2281,202105071931
1156,113,37113970700,1786,6617,32.5496628394387,Macon,5397,5487,"Census Tract 9707, Macon County, North Carolina",37113970700,0.3896,202105071931
1244,113,37113970200,1225,3828,39.3258426966292,Macon,2972,3115,"Census Tract 9702, Macon County, North Carolina",37113970200,0.5211,202105071931
1245,113,37113970400,1293,4225,35.9466221851543,Macon,3532,3597,"Census Tract 9704, Macon County, North Carolina",37113970400,0.3813,202105071931
1246,113,37113970301,1299,3969,38.7992831541219,Macon,3270,3348,"Census Tract 9703.01, Macon County, North Carolina",37113970301,0.8223,202105071931
1268,113,37113970100,1010,2790,43.6096718480138,Macon,2268,2316,"Census Tract 9701, Macon County, North Carolina",37113970100,0.2101,202105071931
967,115,37115010500,1278,4250,35.0809772165797,Madison,3601,3643,"Census Tract 105, Madison County, North Carolina",37115010500,0.4317,202105071931
1238,115,37115010600,1827,7781,27.4200810445745,Madison,6479,6663,"Census Tract 106, Madison County, North Carolina",37115010600,0.3309,202105071931
1239,115,37115010700,742,3266,28.8491446345257,Madison,2494,2572,"Census Tract 107, Madison County, North Carolina",37115010700,0.5909,202105071931
1278,115,37115010100,782,2553,37.8143133462282,Madison,2029,2068,"Census Tract 101, Madison County, North Carolina",37115010100,0.5349,202105071931
1279,115,37115010400,475,1474,39.5503746877602,Madison,1166,1201,"Census Tract 104, Madison County, North Carolina",37115010400,0.5437,202105071931
1298,115,37115010200,542,2175,29.2183288409703,Madison,1806,1855,"Census Tract 102, Madison County, North Carolina",37115010200,0.6978,202105071931
1349,117,37117970500,1374,5306,32.0354394963861,Martin,4172,4289,"Census Tract 9705, Martin County, North Carolina",37117970500,0.485,202105071931
1412,117,37117970400,568,2093,30.0052826201796,Martin,1842,1893,"Census Tract 9704, Martin County, North Carolina",37117970400,0.6886,202105071931
1413,117,37117970300,1058,3774,35.3846153846154,Martin,2964,2990,"Census Tract 9703, Martin County, North Carolina",37117970300,0.7677,202105071931
1431,117,37117970600,620,3263,23.502653525398,Martin,2541,2638,"Census Tract 9706, Martin County, North Carolina",37117970600,0.7867,202105071931
1445,117,37117970200,1276,3905,37.6845835794448,Martin,3198,3386,"Census Tract 9702, Martin County, North Carolina",37117970200,0.7043,202105071931
1622,117,37117970100,1035,4508,28.8381164669824,Martin,3444,3589,"Census Tract 9701, Martin County, North Carolina",37117970100,0.6256,202105071931
313,119,37119003015,1914,4972,47.2592592592593,Mecklenburg,3935,4050,"Census Tract 30.15, Mecklenburg County, North Carolina",37119003015,0.0259,202105071931
314,119,37119005523,949,5843,19.037111334002,Mecklenburg,4985,4985,"Census Tract 55.23, Mecklenburg County, North Carolina",37119005523,0.4007,202105071931
315,119,37119003008,2032,5643,44.4153005464481,Mecklenburg,4440,4575,"Census Tract 30.08, Mecklenburg County, North Carolina",37119003008,0.4049,202105071931
320,119,37119003007,3071,6951,60.2511281145772,Mecklenburg,4845,5097,"Census Tract 30.07, Mecklenburg County, North Carolina",37119003007,0.0555,202105071931
321,119,37119005832,1155,3279,48.2859531772575,Mecklenburg,2186,2392,"Census Tract 58.32, Mecklenburg County, North Carolina",37119005832,0.1111,202105071931
344,119,37119005713,1382,4551,38.4636793765655,Mecklenburg,3475,3593,"Census Tract 57.13, Mecklenburg County, North Carolina",37119005713,0.0472,202105071931
345,119,37119002200,2399,5149,59.8552894211577,Mecklenburg,3914,4008,"Census Tract 22, Mecklenburg County, North Carolina",37119002200,0.13,202105071931
346,119,37119005515,924,2488,48.8372093023256,Mecklenburg,1844,1892,"Census Tract 55.15, Mecklenburg County, North Carolina",37119005515,0.224,202105071931
347,119,37119005612,1125,5188,26.6524520255864,Mecklenburg,4156,4221,"Census Tract 56.12, Mecklenburg County, North Carolina",37119005612,0.1805,202105071931
348,119,37119003006,1620,4788,43.2,Mecklenburg,3644,3750,"Census Tract 30.06, Mecklenburg County, North Carolina",37119003006,0.0592,202105071931
349,119,37119006212,961,3661,36.6793893129771,Mecklenburg,2541,2620,"Census Tract 62.12, Mecklenburg County, North Carolina",37119006212,0.2582,202105071931
350,119,37119006108,875,4529,26.1194029850746,Mecklenburg,3151,3350,"Census Tract 61.08, Mecklenburg County, North Carolina",37119006108,0.4512,202105071931
351,119,37119001508,1263,6893,24.4767441860465,Mecklenburg,4935,5160,"Census Tract 15.08, Mecklenburg County, North Carolina",37119001508,0.7404,202105071931
352,119,37119004303,686,2911,28.6789297658863,Mecklenburg,2307,2392,"Census Tract 43.03, Mecklenburg County, North Carolina",37119004303,0.7177,202105071931
353,119,37119005000,456,2155,27.3545290941812,Mecklenburg,1635,1667,"Census Tract 50, Mecklenburg County, North Carolina",37119005000,0.814,202105071931
354,119,37119005835,894,2930,39.2967032967033,Mecklenburg,2185,2275,"Census Tract 58.35, Mecklenburg County, North Carolina",37119005835,0.1245,202105071931
355,119,37119006203,1952,5168,43.9046333783176,Mecklenburg,4246,4446,"Census Tract 62.03, Mecklenburg County, North Carolina",37119006203,0.0453,202105071931
356,119,37119005512,955,4759,24.7345247345247,Mecklenburg,3653,3861,"Census Tract 55.12, Mecklenburg County, North Carolina",37119005512,0.3998,202105071931
357,119,37119006405,2442,5142,57.5943396226415,Mecklenburg,4118,4240,"Census Tract 64.05, Mecklenburg County, North Carolina",37119006405,0.1564,202105071931
358,119,37119005200,448,1825,30.7903780068729,Mecklenburg,1449,1455,"Census Tract 52, Mecklenburg County, North Carolina",37119005200,0.9176,202105071931
359,119,37119005620,1742,10828,21.7234069085921,Mecklenburg,7502,8019,"Census Tract 56.20, Mecklenburg County, North Carolina",37119005620,0.6858,202105071931
360,119,37119002906,1727,4806,43.2940586613186,Mecklenburg,3820,3989,"Census Tract 29.06, Mecklenburg County, North Carolina",37119002906,0.1189,202105071931
367,119,37119005617,614,1864,41.0153640614562,Mecklenburg,1371,1497,"Census Tract 56.17, Mecklenburg County, North Carolina",37119005617,0.2059,202105071931
368,119,37119005618,813,3616,28.5063113604488,Mecklenburg,2721,2852,"Census Tract 56.18, Mecklenburg County, North Carolina",37119005618,0.1999,202105071931
369,119,37119005825,1468,5301,35.7874207703559,Mecklenburg,4087,4102,"Census Tract 58.25, Mecklenburg County, North Carolina",37119005825,0.7196,202105071931
370,119,37119001510,658,3247,25.6031128404669,Mecklenburg,2487,2570,"Census Tract 15.10, Mecklenburg County, North Carolina",37119001510,0.8274,202105071931
372,119,37119003500,1264,2615,54.4827586206897,Mecklenburg,2272,2320,"Census Tract 35, Mecklenburg County, North Carolina",37119003500,0.0213,202105071931
373,119,37119005308,171,2717,9.14438502673797,Mecklenburg,1748,1870,"Census Tract 53.08, Mecklenburg County, North Carolina",37119005308,0.9292,202105071931
374,119,37119000300,793,1115,74.952741020794,Mecklenburg,1058,1058,"Census Tract 3, Mecklenburg County, North Carolina",37119000300,0.2652,202105071931
375,119,37119002905,1434,3604,53.607476635514,Mecklenburg,2493,2675,"Census Tract 29.05, Mecklenburg County, North Carolina",37119002905,0.0689,202105071931
377,119,37119003400,2562,5667,56.518861681006,Mecklenburg,4371,4533,"Census Tract 34, Mecklenburg County, North Carolina",37119003400,0.0143,202105071931
378,119,37119003018,948,2922,40.1015228426396,Mecklenburg,2277,2364,"Census Tract 30.18, Mecklenburg County, North Carolina",37119003018,0.1708,202105071931
379,119,37119005848,1864,5710,44.7646493756004,Mecklenburg,3979,4164,"Census Tract 58.48, Mecklenburg County, North Carolina",37119005848,0.0102,202105071931
387,119,37119003600,987,4053,30.814861067749,Mecklenburg,3103,3203,"Census Tract 36, Mecklenburg County, North Carolina",37119003600,0.8427,202105071931
426,119,37119002004,1495,5448,35.7826711345141,Mecklenburg,4145,4178,"Census Tract 20.04, Mecklenburg County, North Carolina",37119002004,0.1786,202105071931
428,119,37119002702,2315,6095,49.1820692585511,Mecklenburg,4574,4707,"Census Tract 27.02, Mecklenburg County, North Carolina",37119002702,0.075,202105071931
429,119,37119001606,831,4569,22.6863226863227,Mecklenburg,3565,3663,"Census Tract 16.06, Mecklenburg County, North Carolina",37119001606,0.8195,202105071931
430,119,37119001923,566,4594,16.0067873303167,Mecklenburg,3342,3536,"Census Tract 19.23, Mecklenburg County, North Carolina",37119001923,0.6659,202105071931
434,119,37119005706,1891,7675,30.1691129546905,Mecklenburg,5895,6268,"Census Tract 57.06, Mecklenburg County, North Carolina",37119005706,0.3855,202105071931
435,119,37119005716,1035,4950,27.3159144893112,Mecklenburg,3716,3789,"Census Tract 57.16, Mecklenburg County, North Carolina",37119005716,0.2994,202105071931
453,119,37119001919,638,4354,19.636811326562,Mecklenburg,3193,3249,"Census Tract 19.19, Mecklenburg County, North Carolina",37119001919,0.8663,202105071931
454,119,37119005513,1351,4413,37.8643497757848,Mecklenburg,3432,3568,"Census Tract 55.13, Mecklenburg County, North Carolina",37119005513,0.248,202105071931
455,119,37119005717,1399,6677,26.4311354619309,Mecklenburg,5161,5293,"Census Tract 57.17, Mecklenburg County, North Carolina",37119005717,0.3753,202105071931
461,119,37119005621,1464,4105,44.963144963145,Mecklenburg,3104,3256,"Census Tract 56.21, Mecklenburg County, North Carolina",37119005621,0.3003,202105071931
547,119,37119005710,846,4877,22.2455955824349,Mecklenburg,3693,3803,"Census Tract 57.10, Mecklenburg County, North Carolina",37119005710,0.5951,202105071931
550,119,37119001509,610,3699,22.6850130159911,Mecklenburg,2593,2689,"Census Tract 15.09, Mecklenburg County, North Carolina",37119001509,0.7302,202105071931
551,119,37119003109,315,4503,9.30026572187777,Mecklenburg,3265,3387,"Census Tract 31.09, Mecklenburg County, North Carolina",37119003109,0.9218,202105071931
553,119,37119001802,878,2990,34.9383207321926,Mecklenburg,2513,2513,"Census Tract 18.02, Mecklenburg County, North Carolina",37119001802,0.2665,202105071931
554,119,37119001609,461,3443,17.5552170601676,Mecklenburg,2560,2626,"Census Tract 16.09, Mecklenburg County, North Carolina",37119001609,0.8408,202105071931
555,119,37119001607,375,3277,16.0324925181702,Mecklenburg,2242,2339,"Census Tract 16.07, Mecklenburg County, North Carolina",37119001607,0.9681,202105071931
556,119,37119001915,801,7190,14.5689341578756,Mecklenburg,5310,5498,"Census Tract 19.15, Mecklenburg County, North Carolina",37119001915,0.7325,202105071931
557,119,37119006006,1227,8228,19.3197921587152,Mecklenburg,6193,6351,"Census Tract 60.06, Mecklenburg County, North Carolina",37119006006,0.832,202105071931
558,119,37119006109,760,4150,20.2020202020202,Mecklenburg,3567,3762,"Census Tract 61.09, Mecklenburg County, North Carolina",37119006109,0.727,202105071931
559,119,37119001920,646,5936,15.8023483365949,Mecklenburg,3794,4088,"Census Tract 19.20, Mecklenburg County, North Carolina",37119001920,0.9028,202105071931
560,119,37119003017,1587,3929,50.9797622871828,Mecklenburg,3054,3113,"Census Tract 30.17, Mecklenburg County, North Carolina",37119003017,0.1092,202105071931
562,119,37119001507,384,5216,10.1052631578947,Mecklenburg,3634,3800,"Census Tract 15.07, Mecklenburg County, North Carolina",37119001507,0.9496,202105071931
563,119,37119001917,593,4620,17.7491768931458,Mecklenburg,3252,3341,"Census Tract 19.17, Mecklenburg County, North Carolina",37119001917,0.6793,202105071931
564,119,37119005910,907,6185,20.3911870503597,Mecklenburg,4233,4448,"Census Tract 59.10, Mecklenburg County, North Carolina",37119005910,0.3401,202105071931
565,119,37119005524,1602,9612,20.6496519721578,Mecklenburg,7623,7758,"Census Tract 55.24, Mecklenburg County, North Carolina",37119005524,0.3198,202105071931
569,119,37119002500,853,1932,48.7986270022883,Mecklenburg,1696,1748,"Census Tract 25, Mecklenburg County, North Carolina",37119002500,0.0333,202105071931
570,119,37119005404,947,4877,23.2964329643296,Mecklenburg,3905,4065,"Census Tract 54.04, Mecklenburg County, North Carolina",37119005404,0.5983,202105071931
571,119,37119001914,754,3271,30.268968285829,Mecklenburg,2470,2491,"Census Tract 19.14, Mecklenburg County, North Carolina",37119001914,0.6714,202105071931
572,119,37119005510,824,5509,19.6097096620657,Mecklenburg,3998,4202,"Census Tract 55.10, Mecklenburg County, North Carolina",37119005510,0.7182,202105071931
573,119,37119006107,1184,6144,23.2750147434637,Mecklenburg,4837,5087,"Census Tract 61.07, Mecklenburg County, North Carolina",37119006107,0.3036,202105071931
