OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,UpdateDTS
785,067,37067000301,234,1858,18.8557614826753,Forsyth,1210,1241,202105041931
790,067,37067000302,285,1546,22.9099678456592,Forsyth,1203,1244,202105041931
791,067,37067002100,947,2206,50.3455608718767,Forsyth,1839,1881,202105041931
792,067,37067003311,488,1927,32.1899736147757,Forsyth,1455,1516,202105041931
799,067,37067003313,322,1676,25.4746835443038,Forsyth,1232,1264,202105041931
1,069,37069060501,1789,7599,28.4691279439847,Franklin,6013,6284,202105041931
9,069,37069060402,1183,4984,30.0558943089431,Franklin,3749,3936,202105041931
10,069,37069060802,1049,5105,25.4549866537248,Franklin,4034,4121,202105041931
60,069,37069060200,838,3704,26.0734287492222,Franklin,3084,3214,202105041931
61,069,37069060301,1644,6123,31.9968859478396,Franklin,5096,5138,202105041931
62,069,37069060600,1853,9200,25.5234159779614,Franklin,7063,7260,202105041931
85,069,37069060302,468,2702,21.3406292749658,Franklin,2107,2193,202105041931
86,069,37069060401,531,2774,21.8608480856319,Franklin,2305,2429,202105041931
87,069,37069060801,600,4102,18.1268882175227,Franklin,3138,3310,202105041931
88,069,37069060502,1984,8934,29.0228203627853,Franklin,6590,6836,202105041931
107,069,37069060100,896,4744,23.8361266294227,Franklin,3687,3759,202105041931
121,069,37069060700,900,6391,17.9712460063898,Franklin,4780,5008,202105041931
1828,071,37071030101,897,3627,31.0918544194107,Gaston,2839,2885,202105041931
1849,071,37071031101,516,3025,21.3841690841276,Gaston,2371,2413,202105041931
1866,071,37071032301,708,2712,30.4647160068847,Gaston,2269,2324,202105041931
1868,071,37071033305,820,4299,24.2747187685021,Gaston,3223,3378,202105041931
1869,071,37071030901,423,2154,23.7373737373737,Gaston,1693,1782,202105041931
1880,071,37071030700,849,3474,31.1674008810573,Gaston,2580,2724,202105041931
1881,071,37071032600,1195,3854,39.8067954696869,Gaston,2874,3002,202105041931
1884,071,37071031900,453,2278,24.0318302387268,Gaston,1745,1885,202105041931
1938,071,37071030402,787,4492,20.9419904204364,Gaston,3591,3758,202105041931
1947,071,37071033203,401,2453,20.1204214751631,Gaston,1892,1993,202105041931
1951,071,37071031302,796,5005,19.3438639125152,Gaston,3977,4115,202105041931
1952,071,37071031704,537,3761,17.8346064430422,Gaston,2864,3011,202105041931
1977,071,37071031202,282,2389,13.4799235181644,Gaston,2030,2092,202105041931
1978,071,37071031401,432,2746,21.1350293542074,Gaston,1962,2044,202105041931
1979,071,37071032505,890,3958,26.6068759342302,Gaston,3194,3345,202105041931
1980,071,37071033303,1184,3263,43.227455275648,Gaston,2646,2739,202105041931
2007,071,37071031301,634,3767,21.3252606794484,Gaston,2862,2973,202105041931
2008,071,37071032200,798,4362,21.8990120746432,Gaston,3535,3644,202105041931
2012,071,37071032100,585,2952,26.3632266786841,Gaston,2195,2219,202105041931
2013,071,37071031600,575,4035,18.1445250867782,Gaston,3087,3169,202105041931
2018,071,37071032800,1254,6005,27.0900842514582,Gaston,4542,4629,202105041931
2019,071,37071032702,656,2129,35.8274167121791,Gaston,1778,1831,202105041931
2024,071,37071032502,1026,3986,33.1181407359587,Gaston,2884,3098,202105041931
2025,071,37071032401,1641,5435,39.5421686746988,Gaston,4092,4150,202105041931
2026,071,37071032402,1560,5408,35.5677154582763,Gaston,4188,4386,202105041931
2030,071,37071030205,456,4199,14.7429679922405,Gaston,2976,3093,202105041931
2032,071,37071031004,606,2829,25.2816020025031,Gaston,2277,2397,202105041931
2047,071,37071031201,630,3478,22.5402504472272,Gaston,2763,2795,202105041931
2048,071,37071032508,953,2480,46.6470876162506,Gaston,1951,2043,202105041931
2049,071,37071033307,437,2058,24.3589743589744,Gaston,1767,1794,202105041931
2074,071,37071031001,364,3392,14.048629872636,Gaston,2560,2591,202105041931
2077,071,37071033100,507,2955,21.7316759537077,Gaston,2187,2333,202105041931
2078,071,37071031701,648,3507,21.4356599404565,Gaston,2902,3023,202105041931
2079,071,37071031500,407,3760,13.9288158795346,Gaston,2836,2922,202105041931
2082,071,37071032900,688,4113,21.7034700315457,Gaston,3083,3170,202105041931
2083,071,37071033202,523,2232,27.9380341880342,Gaston,1795,1872,202105041931
2086,071,37071032302,657,2967,30.0274223034735,Gaston,2131,2188,202105041931
2087,071,37071032506,599,3288,22.2428518380988,Gaston,2571,2693,202105041931
2088,071,37071032507,1075,3631,37.8521126760563,Gaston,2764,2840,202105041931
2089,071,37071032703,413,2067,25.5727554179567,Gaston,1555,1615,202105041931
2090,071,37071032704,1300,4193,36.0810435747988,Gaston,3485,3603,202105041931
2091,071,37071033304,1787,5911,38.3147512864494,Gaston,4413,4664,202105041931
2092,071,37071030902,534,3782,18.9026548672566,Gaston,2752,2825,202105041931
2093,071,37071030102,846,4011,25.558912386707,Gaston,3249,3310,202105041931
2094,071,37071030502,589,3581,19.2420777523685,Gaston,2848,3061,202105041931
2097,071,37071030602,498,2565,23.5683861807856,Gaston,2054,2113,202105041931
2098,071,37071031003,912,3990,27.8388278388278,Gaston,3240,3276,202105041931
2104,071,37071031703,573,2626,26.1643835616438,Gaston,2077,2190,202105041931
2118,071,37071033204,484,3527,19.7309417040359,Gaston,2374,2453,202105041931
2119,071,37071030204,753,3491,27.8270509977827,Gaston,2548,2706,202105041931
2121,071,37071031402,590,2492,27.7385989656794,Gaston,2048,2127,202105041931
2137,071,37071032000,367,2913,15.6303236797274,Gaston,2250,2348,202105041931
2145,071,37071033500,1044,4883,26.5919510952624,Gaston,3875,3926,202105041931
2146,071,37071030302,398,2518,19.7518610421836,Gaston,1983,2015,202105041931
2147,071,37071030601,582,2640,26.2635379061372,Gaston,2159,2216,202105041931
2148,071,37071030802,594,4096,18.3616692426584,Gaston,3081,3235,202105041931
2149,071,37071033306,385,1570,28.3296541574687,Gaston,1293,1359,202105041931
2151,071,37071031102,328,2161,19.0255220417633,Gaston,1705,1724,202105041931
2155,071,37071033400,339,2734,15.9679698539802,Gaston,2065,2123,202105041931
2160,071,37071031800,509,3375,21.4677351328553,Gaston,2238,2371,202105041931
2169,071,37071030401,835,4271,24.6094901267315,Gaston,3335,3393,202105041931
2173,071,37071030203,423,2377,21.6147164026571,Gaston,1917,1957,202105041931
2184,071,37071030501,384,2778,17.5985334555454,Gaston,2112,2182,202105041931
2185,071,37071030801,232,1538,18.1533646322379,Gaston,1266,1278,202105041931
2187,071,37071030301,420,2723,19.8300283286119,Gaston,2065,2118,202105041931
1424,073,37073970200,600,4002,18.3654729109275,Gates,3145,3267,202105041931
1475,073,37073970100,810,3905,24.7177296307598,Gates,3196,3277,202105041931
1770,073,37073970300,523,3641,17.9478380233356,Gates,2846,2914,202105041931
1707,075,37075920200,477,2427,24.4490005125577,Graham,1905,1951,202105041931
1746,075,37075920100,435,2554,19.1377034755829,Graham,2137,2273,202105041931
1790,075,37075920300,532,3528,19.1160618038088,Graham,2718,2783,202105041931
1832,077,37077970701,1245,5466,28.3469945355191,Granville,4258,4392,202105041931
1848,077,37077970200,1395,4820,35.944344241175,Granville,3752,3881,202105041931
1882,077,37077970703,587,4389,16.188637617209,Granville,3517,3626,202105041931
1913,077,37077970601,1364,5433,30.1970334292672,Granville,4350,4517,202105041931
1914,077,37077970602,2029,8553,29.177451826287,Granville,6591,6954,202105041931
1932,077,37077970603,1614,6810,30.9432515337423,Granville,5058,5216,202105041931
2111,077,37077970300,1049,3529,34.9084858569052,Granville,2828,3005,202105041931
2138,077,37077970400,1273,3753,43.0358350236646,Granville,2889,2958,202105041931
2139,077,37077970500,1106,4265,31.6723940435281,Granville,3296,3492,202105041931
2140,077,37077970702,884,2615,39.1323594510846,Granville,2212,2259,202105041931
2141,077,37077970101,1225,4876,29.1944709246902,Granville,4080,4196,202105041931
2142,077,37077970102,904,3580,30.1132578281146,Granville,2997,3002,202105041931
2195,077,37077970704,,1239,,Granville,1199,1220,202105041931
157,079,37079950102,1079,5224,23.1893402106168,Greene,4511,4653,202105041931
212,079,37079950200,947,4828,25.0396615547329,Greene,3696,3782,202105041931
257,079,37079950300,1822,7173,31.4680483592401,Greene,5622,5790,202105041931
274,079,37079950101,879,3808,29.1445623342175,Greene,2891,3016,202105041931
371,081,37081016009,1513,3822,49.6553987528717,Guilford,2963,3047,202105041931
386,081,37081012504,892,3498,34.4268622153609,Guilford,2563,2591,202105041931
391,081,37081011101,629,3867,21.3654891304348,Guilford,2800,2944,202105041931
393,081,37081011400,610,5090,17.1734234234234,Guilford,3402,3552,202105041931
427,081,37081014502,698,5082,17.2260612043435,Guilford,3892,4052,202105041931
431,081,37081015402,1575,7715,30,Guilford,5104,5250,202105041931
432,081,37081016306,1734,5276,39.0364700585322,Guilford,4412,4442,202105041931
433,081,37081016701,1503,6005,31.5623687526249,Guilford,4530,4762,202105041931
452,081,37081012604,1121,4277,31.7383918459796,Guilford,3433,3532,202105041931
548,081,37081017200,2224,8084,33.9076078670529,Guilford,6342,6559,202105041931
549,081,37081010200,1034,5375,25.4429133858268,Guilford,3986,4064,202105041931
552,081,37081012505,2549,4550,68.1004541811381,Guilford,3629,3743,202105041931
561,081,37081014200,402,4637,11.6218560277537,Guilford,3231,3459,202105041931
566,081,37081015901,1528,5740,34.7351670834281,Guilford,4178,4399,202105041931
567,081,37081016702,916,3583,31.6735822959889,Guilford,2783,2892,202105041931
568,081,37081014409,809,2699,36.2617660242044,Guilford,2202,2231,202105041931
576,081,37081012510,1823,3103,71.0721247563353,Guilford,2549,2565,202105041931
577,081,37081014412,1118,3128,41.8413173652695,Guilford,2601,2672,202105041931
578,081,37081015705,910,3224,31.6411682892907,Guilford,2755,2876,202105041931
579,081,37081015706,2597,6075,53.7458609271523,Guilford,4735,4832,202105041931
580,081,37081015902,1376,3941,45.0704225352113,Guilford,2909,3053,202105041931
587,081,37081016203,1467,4909,37.4808380173735,Guilford,3814,3914,202105041931
588,081,37081016204,1224,4566,37.4426430100948,Guilford,3102,3269,202105041931
589,081,37081016205,1490,4208,46.76710608914,Guilford,2991,3186,202105041931
590,081,37081016305,1316,3484,45.8217270194986,Guilford,2752,2872,202105041931
658,081,37081012703,1998,4434,55.9037493005036,Guilford,3482,3574,202105041931
659,081,37081010602,1483,4280,37.2425916624812,Guilford,3954,3982,202105041931
660,081,37081012803,2224,8474,34.5771144278607,Guilford,6161,6432,202105041931
661,081,37081017000,1210,4681,31.1053984575836,Guilford,3774,3890,202105041931
662,081,37081010404,1388,2503,70.7080998471727,Guilford,1856,1963,202105041931
668,081,37081016900,1284,4595,33.8339920948617,Guilford,3669,3795,202105041931
669,081,37081011601,542,2505,26.5296133137543,Guilford,1987,2043,202105041931
671,081,37081012608,374,2829,18.0240963855422,Guilford,2059,2075,202105041931
672,081,37081015703,2542,5630,57.8252957233849,Guilford,4266,4396,202105041931
673,081,37081010800,1178,3133,40.0544032641959,Guilford,2917,2941,202105041931
674,081,37081012511,2832,4811,70.6586826347305,Guilford,3852,4008,202105041931
678,081,37081015707,2816,6290,53.1521328803322,Guilford,5161,5298,202105041931
679,081,37081016103,1373,5776,28.6519198664441,Guilford,4737,4792,202105041931
680,081,37081016303,1215,3230,44.5707997065297,Guilford,2655,2726,202105041931
685,081,37081016304,1537,3725,50.0651465798046,Guilford,2917,3070,202105041931
686,081,37081016409,1030,2578,46.5641952983725,Guilford,2122,2212,202105041931
687,081,37081014410,821,3922,26.7165636186137,Guilford,3004,3073,202105041931
688,081,37081015704,2466,6322,48.1640625,Guilford,4930,5120,202105041931
695,081,37081016006,1738,4862,46.0275423728814,Guilford,3725,3776,202105041931
696,081,37081016007,2084,4714,51.2921486586266,Guilford,4033,4063,202105041931
697,081,37081016008,2599,7101,46.1388247825315,Guilford,5384,5633,202105041931
698,081,37081016010,979,2621,43.07083150022,Guilford,2269,2273,202105041931
699,081,37081016011,1357,5679,28.4546026420633,Guilford,4595,4769,202105041931
750,081,37081010100,291,1910,21.2253829321663,Guilford,1303,1371,202105041931
751,081,37081012706,607,3373,22.3408170776592,Guilford,2659,2717,202105041931
752,081,37081013800,598,4786,16.410537870472,Guilford,3363,3644,202105041931
753,081,37081014411,872,6028,18.3540307303726,Guilford,4571,4751,202105041931
754,081,37081015401,1530,5657,34.5606505534222,Guilford,4307,4427,202105041931
769,081,37081012707,404,2950,20.1899050474763,Guilford,1871,2001,202105041931
774,081,37081016005,731,1829,48.442677269715,Guilford,1481,1509,202105041931
777,081,37081016405,380,1684,27.7372262773723,Guilford,1355,1370,202105041931
779,081,37081012607,748,2627,36.0481927710843,Guilford,1945,2075,202105041931
789,081,37081010900,717,1688,47.0472440944882,Guilford,1505,1524,202105041931
807,081,37081015800,2925,8680,43.0020582181711,Guilford,6451,6802,202105041931
808,081,37081012804,1003,4406,28.9382573571841,Guilford,3255,3466,202105041931
903,081,37081016408,952,1974,56.9377990430622,Guilford,1608,1672,202105041931
907,081,37081014407,1877,5799,40.1154092754862,Guilford,4433,4679,202105041931
914,081,37081016101,2271,4904,49.7917123437843,Guilford,4516,4561,202105041931
947,081,37081012704,746,3846,24.6856386499007,Guilford,2952,3022,202105041931
976,081,37081011905,893,4775,25.8241758241758,Guilford,3382,3458,202105041931
986,081,37081016406,1147,4275,31.3730853391685,Guilford,3606,3656,202105041931
992,081,37081016506,1902,5177,46.7436716637995,Guilford,3880,4069,202105041931
1003,081,37081013700,1541,3926,47.6647077018249,Guilford,3099,3233,202105041931
1004,081,37081013900,382,4338,11.8156510980513,Guilford,3086,3233,202105041931
1009,081,37081011602,577,3957,20.8152958152958,Guilford,2645,2772,202105041931
1011,081,37081010701,876,2182,43.8657986980471,Guilford,1970,1997,202105041931
1018,081,37081016003,1547,5261,40.6677181913775,Guilford,3645,3804,202105041931
1019,081,37081015500,1491,6688,27.9004491017964,Guilford,5163,5344,202105041931
1020,081,37081015600,3253,10648,39.0375615024601,Guilford,8007,8333,202105041931
1021,081,37081012609,1856,8488,28.8064566195872,Guilford,6327,6443,202105041931
1027,081,37081016503,1261,5364,28.2862270076267,Guilford,4437,4458,202105041931
1028,081,37081016102,903,4219,25.9036144578313,Guilford,3396,3486,202105041931
1029,081,37081017100,2843,7242,46.2276422764228,Guilford,5965,6150,202105041931
1030,081,37081016201,1832,6366,38.0477673935618,Guilford,4692,4815,202105041931
1033,081,37081015100,1218,4607,31.5298990421952,Guilford,3740,3863,202105041931
1034,081,37081012601,1302,6758,22.766217870257,Guilford,5564,5719,202105041931
1035,081,37081015200,2329,9071,32.0269526952695,Guilford,7115,7272,202105041931
1096,081,37081016407,1654,4435,45.6275862068966,Guilford,3440,3625,202105041931
1097,081,37081016410,1477,6265,30.2416052416052,Guilford,4739,4884,202105041931
1098,081,37081016505,1612,5907,34.3343982960596,Guilford,4615,4695,202105041931
1109,081,37081014000,720,3408,26.775753068055,Guilford,2583,2689,202105041931
1110,081,37081012610,971,3510,33.2534246575342,Guilford,2817,2920,202105041931
1113,081,37081011102,684,2740,30.2654867256637,Guilford,2143,2260,202105041931
1121,081,37081012612,1389,6951,26.2570888468809,Guilford,5028,5290,202105041931
1122,081,37081012617,658,3407,26.1838440111421,Guilford,2455,2513,202105041931
1123,081,37081014406,652,2576,31.5891472868217,Guilford,2027,2064,202105041931
1124,081,37081015300,2496,9440,34.2951360263809,Guilford,7089,7278,202105041931
1132,081,37081016502,2383,5949,47.2255251684503,Guilford,4808,5046,202105041931
1133,081,37081010500,1066,2361,52.5900345337938,Guilford,2008,2027,202105041931
1134,081,37081016600,518,2266,26.3345195729537,Guilford,1839,1967,202105041931
1135,081,37081016800,1751,8011,26.0410469958358,Guilford,6404,6724,202105041931
1136,081,37081012508,1486,3566,49.6657754010695,Guilford,2923,2992,202105041931
1139,081,37081012503,1907,4417,52.7524204702628,Guilford,3493,3615,202105041931
1199,081,37081012611,804,3958,27.2357723577236,Guilford,2952,2952,202105041931
1205,081,37081010601,1171,2673,52.1139296840231,Guilford,2205,2247,202105041931
1206,081,37081011200,963,6033,20.3594080338266,Guilford,4525,4730,202105041931
1228,081,37081011000,230,5474,4.4921875,Guilford,4999,5120,202105041931
1229,081,37081011904,764,4737,20.3029497741164,Guilford,3537,3763,202105041931
1230,081,37081013601,240,2539,9.91735537190083,Guilford,2414,2420,202105041931
1231,081,37081013602,720,3657,24.9393834430204,Guilford,2807,2887,202105041931
1232,081,37081014408,298,2325,18.2486221677893,Guilford,1568,1633,202105041931
1264,081,37081010401,746,1593,54.7723935389134,Guilford,1347,1362,202105041931
1265,081,37081014501,108,1136,12.3569794050343,Guilford,855,874,202105041931
1266,081,37081011300,659,3044,28.6771105308964,Guilford,2241,2298,202105041931
1267,081,37081010300,616,2650,30.8,Guilford,1865,2000,202105041931
1270,081,37081012705,1116,3831,36.6382140512147,Guilford,2798,3046,202105041931
1272,081,37081010403,633,1597,49.5305164319249,Guilford,1233,1278,202105041931
1273,081,37081012805,844,3210,31.387132763109,Guilford,2638,2689,202105041931
1277,081,37081011500,673,2630,31.3899253731343,Guilford,2106,2144,202105041931
1281,081,37081012509,1360,2601,63.3442012109921,Guilford,2080,2147,202105041931
1285,081,37081980100,,0,,Guilford,0,0,202105041931
1286,081,37081014300,282,3220,11.701244813278,Guilford,2221,2410,202105041931
1287,081,37081014503,424,3618,15.8504672897196,Guilford,2522,2675,202105041931
1288,081,37081010702,1062,6017,17.7562280555091,Guilford,5939,5981,202105041931
179,083,37083930700,1182,4059,32.8333333333333,Halifax,3508,3600,202105041931
180,083,37083930900,958,5051,22.7715711908724,Halifax,4124,4207,202105041931
197,083,37083930300,837,4300,25.2488687782805,Halifax,3153,3315,202105041931
198,083,37083930200,1558,4617,44.2236730059608,Halifax,3458,3523,202105041931
207,083,37083930800,1055,5047,25.4892486107756,Halifax,4071,4139,202105041931
208,083,37083931100,1084,4519,27.51269035533,Halifax,3850,3940,202105041931
225,083,37083930400,659,4005,22.4914675767918,Halifax,2830,2930,202105041931
226,083,37083930502,1305,5170,32.293986636971,Halifax,3806,4041,202105041931
227,083,37083930501,705,3675,22.7053140096618,Halifax,2941,3105,202105041931
289,083,37083931000,513,3168,18.5667752442997,Halifax,2713,2763,202105041931
291,083,37083930600,968,4333,28.5209192692988,Halifax,3270,3394,202105041931
292,083,37083930100,636,3246,25.1383399209486,Halifax,2455,2530,202105041931
1339,085,37085071204,774,7288,14.5845110231769,Harnett,5132,5307,202105041931
1365,085,37085070904,792,3785,27.1698113207547,Harnett,2856,2915,202105041931
1452,085,37085071303,1235,11556,15.2789805765186,Harnett,7753,8083,202105041931
1453,085,37085071102,999,5228,23.2001857872736,Harnett,4098,4306,202105041931
1561,085,37085071001,1398,5517,30.678077682686,Harnett,4351,4557,202105041931
1562,085,37085071101,724,3677,25.1913709116214,Harnett,2826,2874,202105041931
1563,085,37085071302,680,5926,16.6381208710546,Harnett,3882,4087,202105041931
1564,085,37085071401,564,4383,16.5250512745385,Harnett,3237,3413,202105041931
1565,085,37085071201,375,2962,17.1781951442968,Harnett,2128,2183,202105041931
1566,085,37085071202,376,5265,10.4764558372806,Harnett,3467,3589,202105041931
1639,085,37085071203,199,2654,10.9340659340659,Harnett,1756,1820,202105041931
1704,085,37085071002,818,3524,29.1310541310541,Harnett,2715,2808,202105041931
1705,085,37085071301,641,3995,20.0437773608505,Harnett,3016,3198,202105041931
1706,085,37085070903,542,2186,31.3657407407407,Harnett,1675,1728,202105041931
1732,085,37085071402,718,11602,10.0574310127469,Harnett,6686,7139,202105041931
1733,085,37085070901,661,3103,28.1156954487452,Harnett,2291,2351,202105041931
1871,085,37085070600,775,4520,20.985648524235,Harnett,3634,3693,202105041931
1898,085,37085070100,984,4642,26.9662921348315,Harnett,3548,3649,202105041931
1899,085,37085070700,1508,5321,33.099209833187,Harnett,4429,4556,202105041931
1900,085,37085070402,1250,6773,23.3078500839083,Harnett,5061,5363,202105041931
1942,085,37085070300,1351,5062,33.0641213901126,Harnett,4018,4086,202105041931
1943,085,37085070902,611,2779,28.4450651769088,Harnett,2069,2148,202105041931
1972,085,37085070200,677,3053,27.0475429484618,Harnett,2460,2503,202105041931
1973,085,37085070500,1370,6224,26.7630396561828,Harnett,5012,5119,202105041931
1974,085,37085070401,884,3904,29.1268533772652,Harnett,3007,3035,202105041931
1975,085,37085070802,1057,4924,23.4472049689441,Harnett,4474,4508,202105041931
2103,085,37085070801,607,2430,32.8463203463203,Harnett,1801,1848,202105041931
1370,087,37087921200,1536,5475,33.669443226655,Haywood,4439,4562,202105041931
1419,087,37087920500,1467,6897,26.0475852272727,Haywood,5430,5632,202105041931
1428,087,37087920800,1102,3176,38.6666666666667,Haywood,2728,2850,202105041931
1455,087,37087920200,1616,6792,29.8927118017018,Haywood,5268,5406,202105041931
1533,087,37087920102,1132,3675,36.6580310880829,Haywood,2999,3088,202105041931
1569,087,37087920600,1701,4859,39.521375464684,Haywood,4119,4304,202105041931
1570,087,37087920700,1294,3910,36.6053748231966,Haywood,3444,3535,202105041931
1571,087,37087921100,928,2654,39.6073410157917,Haywood,2302,2343,202105041931
1645,087,37087920300,856,3221,34.5998383185125,Haywood,2427,2474,202105041931
1734,087,37087921000,972,3159,36.734693877551,Haywood,2605,2646,202105041931
1735,087,37087920900,487,1890,30.418488444722,Haywood,1583,1601,202105041931
1762,087,37087921302,1065,4885,26.0518590998043,Haywood,4040,4088,202105041931
1774,087,37087920400,343,1908,22.6104152933421,Haywood,1460,1517,202105041931
1779,087,37087920101,899,3483,29.2262678803641,Haywood,2955,3076,202105041931
1781,087,37087921301,1118,5069,26.2935089369708,Haywood,4105,4252,202105041931
1795,087,37087980100,,0,,Haywood,0,0,202105041931
323,089,37089931200,549,2173,29.0629962943356,Henderson,1793,1889,202105041931
361,089,37089931802,1656,4630,41.4414414414414,Henderson,3919,3996,202105041931
376,089,37089930800,1348,5550,29.4130482216888,Henderson,4229,4583,202105041931
388,089,37089931801,1510,3748,46.4044253226798,Henderson,3194,3254,202105041931
392,089,37089930701,1026,3544,35.0051177072671,Henderson,2814,2931,202105041931
436,089,37089930703,1678,5797,33.6137820512821,Henderson,4877,4992,202105041931
456,089,37089931300,830,4067,25.197328476017,Henderson,3168,3294,202105041931
466,089,37089930200,1052,6396,21.6016427104723,Henderson,4668,4870,202105041931
467,089,37089931400,959,6227,19.2996578788489,Henderson,4696,4969,202105041931
468,089,37089931902,839,3055,32.1332822673305,Henderson,2592,2611,202105041931
586,089,37089931600,1600,5025,37.593984962406,Henderson,4225,4256,202105041931
595,089,37089930600,1427,5224,34.5855550169656,Henderson,4091,4126,202105041931
596,089,37089930502,1263,4828,31.575,Henderson,3857,4000,202105041931
597,089,37089931901,1293,4218,36.0669456066946,Henderson,3522,3585,202105041931
598,089,37089930402,548,3116,21.3229571984436,Henderson,2487,2570,202105041931
692,089,37089930300,1709,8212,25.74958565617,Henderson,6406,6637,202105041931
693,089,37089931000,2071,5236,46.3829787234043,Henderson,4291,4465,202105041931
694,089,37089931700,1227,3187,43.0224403927069,Henderson,2786,2852,202105041931
703,089,37089930501,1150,5831,25.0708524089819,Henderson,4499,4587,202105041931
704,089,37089930702,1241,4875,30.8860129417621,Henderson,3872,4018,202105041931
726,089,37089930100,811,4433,22.7234519473242,Henderson,3534,3569,202105041931
756,089,37089931500,1686,3822,50.0148323939484,Henderson,3351,3371,202105041931
757,089,37089930900,869,2874,34.0650725205802,Henderson,2473,2551,202105041931
758,089,37089931100,582,1865,34.0949033391916,Henderson,1688,1707,202105041931
759,089,37089930401,564,2690,24.8348745046235,Henderson,2231,2271,202105041931
764,089,37089932000,927,4290,25.3764029564741,Henderson,3589,3653,202105041931
803,089,37089980100,,0,,Henderson,0,0,202105041931
1865,091,37091950100,1226,7384,19.9576754028976,Hertford,5884,6143,202105041931
2010,091,37091950300,508,3567,17.2145035581159,Hertford,2864,2951,202105041931
2011,091,37091950401,721,3546,24.982674982675,Hertford,2834,2886,202105041931
2016,091,37091950402,734,3779,23.7694300518135,Hertford,3003,3088,202105041931
2179,091,37091950200,805,5736,16.272488376794,Hertford,4864,4947,202105041931
1347,093,37093970401,502,3682,17.1389552748378,Hoke,2859,2929,202105041931
1375,093,37093970201,742,5193,17.6121528601946,Hoke,4132,4213,202105041931
1462,093,37093970102,1534,13195,16.3574322883344,Hoke,9222,9378,202105041931
1582,093,37093970300,1288,5237,30.6666666666667,Hoke,4051,4200,202105041931
1583,093,37093970402,443,3245,17.3385518590998,Hoke,2352,2555,202105041931
1584,093,37093970202,584,4224,17.0860152135752,Hoke,3166,3418,202105041931
1585,093,37093970101,1072,10537,14.620840152755,Hoke,7033,7332,202105041931
1586,093,37093970103,1055,8644,16.3186388244393,Hoke,6231,6465,202105041931
1797,093,37093980100,,0,,Hoke,0,0,202105041931
1529,095,37095920100,1353,5213,31.8577819637391,Hyde,4122,4247,202105041931
1801,095,37095990100,,0,,Hyde,0,0,202105041931
1802,095,37095990200,,0,,Hyde,0,0,202105041931
168,097,37097061303,1081,4671,30.4335585585586,Iredell,3435,3552,202105041931
169,097,37097061502,919,4102,29.6165001611344,Iredell,2912,3103,202105041931
173,097,37097061202,1001,4726,25.2141057934509,Iredell,3793,3970,202105041931
174,097,37097061408,909,4320,28.4774436090226,Iredell,2956,3192,202105041931
176,097,37097060703,793,3381,28.7214777254618,Iredell,2667,2761,202105041931
177,097,37097060801,614,3466,20.8772526351581,Iredell,2798,2941,202105041931
232,097,37097061003,985,4120,30.3918543659364,Iredell,3189,3241,202105041931
233,097,37097060601,1322,5555,29.0677220756376,Iredell,4325,4548,202105041931
234,097,37097061201,866,4003,27.370417193426,Iredell,3028,3164,202105041931
255,097,37097060100,1454,5721,30.7985596271976,Iredell,4539,4721,202105041931
256,097,37097060500,971,4000,29.5856185252895,Iredell,3199,3282,202105041931
258,097,37097061002,857,4766,22.6719576719577,Iredell,3727,3780,202105041931
259,097,37097061102,613,3347,23.0277986476334,Iredell,2535,2662,202105041931
260,097,37097060701,531,2569,24.3689765947682,Iredell,2096,2179,202105041931
261,097,37097060603,298,1868,19.6052631578947,Iredell,1514,1520,202105041931
262,097,37097060602,708,2045,42.1177870315289,Iredell,1628,1681,202105041931
263,097,37097061304,832,4960,21.0047967684928,Iredell,3805,3961,202105041931
264,097,37097061302,744,4772,19.9838839645447,Iredell,3630,3723,202105041931
267,097,37097061406,1684,4909,44.4092827004219,Iredell,3626,3792,202105041931
268,097,37097061503,1074,3739,36.8060315284441,Iredell,2823,2918,202105041931
269,097,37097061602,1606,7994,25.113369820172,Iredell,6198,6395,202105041931
273,097,37097060400,589,3924,19.2546583850932,Iredell,2997,3059,202105041931
280,097,37097060200,234,2354,13.9618138424821,Iredell,1621,1676,202105041931
281,097,37097061301,334,3157,13.206801107157,Iredell,2442,2529,202105041931
282,097,37097061104,459,2249,25.8010118043845,Iredell,1739,1779,202105041931
283,097,37097060802,646,3466,24.331450094162,Iredell,2591,2655,202105041931
284,097,37097060300,311,2332,17.6905574516496,Iredell,1697,1758,202105041931
285,097,37097061101,499,3240,18.8301886792453,Iredell,2650,2650,202105041931
316,097,37097061402,1513,6078,31.9198312236287,Iredell,4492,4740,202105041931
329,097,37097061401,1524,5190,38.9969293756397,Iredell,3758,3908,202105041931
330,097,37097061205,1182,3969,35.4954954954955,Iredell,3265,3330,202105041931
362,097,37097061203,1314,4890,33.5975453848121,Iredell,3784,3911,202105041931
396,097,37097061001,838,3948,26.6454689984102,Iredell,3038,3145,202105041931
437,097,37097061407,1240,4660,32.325338894682,Iredell,3723,3836,202105041931
477,097,37097061204,1207,4045,37.0814132104455,Iredell,3094,3255,202105041931
478,097,37097061501,675,3863,22.9904632152589,Iredell,2863,2936,202105041931
601,097,37097061601,516,3613,19.1465677179963,Iredell,2567,2695,202105041931
603,097,37097061403,813,3280,30.0999629766753,Iredell,2665,2701,202105041931
