OBJECTID,COUNTYFP10,GEOID10,GeoName,FIPS,County,ZIP,TotalPop,TotalVax,SVI,Pop5Up,PctVax,UpdateDTS
1696,065,37065020600,"Census Tract 206, Edgecombe County, North Carolina",37065020600,Edgecombe,27801,2364,1495,0.8288,2158,63.2402707275804,202209131832
1719,065,37065021000,"Census Tract 210, Edgecombe County, North Carolina",37065021000,Edgecombe,27886,3006,2374,0.8542,2848,78.9753825681969,202209131832
1720,065,37065020700,"Census Tract 207, Edgecombe County, North Carolina",37065020700,Edgecombe,27886,1918,1215,0.6978,1819,63.3472367049009,202209131832
1721,065,37065021500,"Census Tract 215, Edgecombe County, North Carolina",37065021500,Edgecombe,27801,3305,1278,0.6576,3192,38.6686838124054,202209131832
1747,065,37065020800,"Census Tract 208, Edgecombe County, North Carolina",37065020800,Edgecombe,27812,3324,1880,0.6534,3159,56.5583634175692,202209131832
1754,065,37065020400,"Census Tract 204, Edgecombe County, North Carolina",37065020400,Edgecombe,27801,4724,2859,0.8454,4510,60.5207451312447,202209131832
1779,065,37065020900,"Census Tract 209, Edgecombe County, North Carolina",37065020900,Edgecombe,27886,2582,1318,0.9574,2532,51.0457010069713,202209131832
303,067,37067003703,"Census Tract 37.03, Forsyth County, North Carolina",37067003703,Forsyth,27127,8211,6663,0.2878,7474,81.1472415052978,202209131832
304,067,37067002603,"Census Tract 26.03, Forsyth County, North Carolina",37067002603,Forsyth,27106,5528,7067,0.2096,5214,127.84008683068,202209131832
314,067,37067004011,"Census Tract 40.11, Forsyth County, North Carolina",37067004011,Forsyth,27023,5965,5871,0.0578,5590,98.4241408214585,202209131832
332,067,37067004012,"Census Tract 40.12, Forsyth County, North Carolina",37067004012,Forsyth,27012,6310,5599,0.4063,5848,88.7321711568938,202209131832
335,067,37067001000,"Census Tract 10, Forsyth County, North Carolina",37067001000,Forsyth,27101,4119,3771,0.6636,3682,91.551347414421,202209131832
336,067,37067003905,"Census Tract 39.05, Forsyth County, North Carolina",37067003905,Forsyth,27104,3504,3483,0.2735,3292,99.4006849315068,202209131832
337,067,37067001601,"Census Tract 16.01, Forsyth County, North Carolina",37067001601,Forsyth,27105,3256,2916,0.7871,3062,89.5577395577396,202209131832
340,067,37067003805,"Census Tract 38.05, Forsyth County, North Carolina",37067003805,Forsyth,27103,5518,6047,0.4424,5256,109.586806814063,202209131832
362,067,37067002702,"Census Tract 27.02, Forsyth County, North Carolina",37067002702,Forsyth,27105,5924,4404,0.963,5533,74.3416610398379,202209131832
381,067,37067001400,"Census Tract 14, Forsyth County, North Carolina",37067001400,Forsyth,27105,3641,2735,0.9875,3392,75.116726174128,202209131832
387,067,37067000400,"Census Tract 4, Forsyth County, North Carolina",37067000400,Forsyth,27101,3559,1991,0.8746,3402,55.9426805282383,202209131832
408,067,37067004005,"Census Tract 40.05, Forsyth County, North Carolina",37067004005,Forsyth,27012,4584,5547,0.0976,4343,121.007853403141,202209131832
409,067,37067004007,"Census Tract 40.07, Forsyth County, North Carolina",37067004007,Forsyth,27012,8119,8186,0.1254,7800,100.825224781377,202209131832
410,067,37067002502,"Census Tract 25.02, Forsyth County, North Carolina",37067002502,Forsyth,27104,2899,3755,0.0292,2741,129.527423249396,202209131832
411,067,37067001500,"Census Tract 15, Forsyth County, North Carolina",37067001500,Forsyth,27105,4674,2828,0.9348,4250,60.5049208386821,202209131832
416,067,37067001200,"Census Tract 12, Forsyth County, North Carolina",37067001200,Forsyth,27101,1991,3025,0.1546,1921,151.933701657459,202209131832
417,067,37067003500,"Census Tract 35, Forsyth County, North Carolina",37067003500,Forsyth,27107,7565,4918,0.8695,6932,65.0099140779907,202209131832
418,067,37067003600,"Census Tract 36, Forsyth County, North Carolina",37067003600,Forsyth,27107,7308,5257,0.4868,6975,71.9348659003831,202209131832
419,067,37067002002,"Census Tract 20.02, Forsyth County, North Carolina",37067002002,Forsyth,27127,3627,2513,0.8144,3441,69.2859112213951,202209131832
420,067,37067003107,"Census Tract 31.07, Forsyth County, North Carolina",37067003107,Forsyth,27284,4338,3229,0.3235,4084,74.4352236053481,202209131832
421,067,37067004014,"Census Tract 40.14, Forsyth County, North Carolina",37067004014,Forsyth,27012,2882,3122,0.2559,2839,108.327550312283,202209131832
422,067,37067004104,"Census Tract 41.04, Forsyth County, North Carolina",37067004104,Forsyth,27040,4119,4343,0.1273,3880,105.438213158534,202209131832
445,067,37067003803,"Census Tract 38.03, Forsyth County, North Carolina",37067003803,Forsyth,27103,5480,4432,0.2846,5142,80.8759124087591,202209131832
447,067,37067003906,"Census Tract 39.06, Forsyth County, North Carolina",37067003906,Forsyth,27104,3533,4532,0.0671,3256,128.276252476649,202209131832
448,067,37067003908,"Census Tract 39.08, Forsyth County, North Carolina",37067003908,Forsyth,27104,3015,4234,9e-04,2885,140.431177446103,202209131832
454,067,37067003105,"Census Tract 31.05, Forsyth County, North Carolina",37067003105,Forsyth,27009,3763,2321,0.5201,3632,61.6795110284348,202209131832
457,067,37067003106,"Census Tract 31.06, Forsyth County, North Carolina",37067003106,Forsyth,27009,3140,2000,0.0366,2936,63.6942675159236,202209131832
461,067,37067000600,"Census Tract 6, Forsyth County, North Carolina",37067000600,Forsyth,27101,2259,1507,0.9926,2097,66.7109340416113,202209131832
462,067,37067002903,"Census Tract 29.03, Forsyth County, North Carolina",37067002903,Forsyth,27051,3898,2384,0.7645,3761,61.1595690097486,202209131832
506,067,37067003315,"Census Tract 33.15, Forsyth County, North Carolina",37067003315,Forsyth,27284,3488,2786,0.28,3316,79.8738532110092,202209131832
507,067,37067004013,"Census Tract 40.13, Forsyth County, North Carolina",37067004013,Forsyth,27012,3454,3650,0.6205,3229,105.674580196873,202209131832
508,067,37067004103,"Census Tract 41.03, Forsyth County, North Carolina",37067004103,Forsyth,27040,4479,4407,0.1166,4303,98.3924983255191,202209131832
509,067,37067003702,"Census Tract 37.02, Forsyth County, North Carolina",37067003702,Forsyth,27127,5241,4473,0.3614,4939,85.3463079564968,202209131832
510,067,37067002801,"Census Tract 28.01, Forsyth County, North Carolina",37067002801,Forsyth,27021,4330,3527,0.0338,4095,81.4549653579677,202209131832
511,067,37067002807,"Census Tract 28.07, Forsyth County, North Carolina",37067002807,Forsyth,27019,5269,3739,0.571,5036,70.9622319225659,202209131832
512,067,37067004009,"Census Tract 40.09, Forsyth County, North Carolina",37067004009,Forsyth,27023,4657,4401,0.0583,4437,94.5028988619283,202209131832
513,067,37067003307,"Census Tract 33.07, Forsyth County, North Carolina",37067003307,Forsyth,27284,3970,2987,0.2934,3632,75.2392947103275,202209131832
514,067,37067002804,"Census Tract 28.04, Forsyth County, North Carolina",37067002804,Forsyth,27010,4174,3127,0.6992,3863,74.9161475802587,202209131832
515,067,37067003903,"Census Tract 39.03, Forsyth County, North Carolina",37067003903,Forsyth,27103,4502,3398,0.8214,4078,75.4775655264327,202209131832
516,067,37067002901,"Census Tract 29.01, Forsyth County, North Carolina",37067002901,Forsyth,27019,4812,3489,0.7071,4488,72.5062344139651,202209131832
524,067,37067002701,"Census Tract 27.01, Forsyth County, North Carolina",37067002701,Forsyth,27106,6700,4796,0.8751,6156,71.5820895522388,202209131832
525,067,37067003201,"Census Tract 32.01, Forsyth County, North Carolina",37067003201,Forsyth,27284,5037,3980,0.4739,4803,79.0152868771094,202209131832
526,067,37067002806,"Census Tract 28.06, Forsyth County, North Carolina",37067002806,Forsyth,27045,3147,2336,0.9357,2966,74.2294248490626,202209131832
530,067,37067003804,"Census Tract 38.04, Forsyth County, North Carolina",37067003804,Forsyth,27103,4838,5189,0.4253,4599,107.255064076064,202209131832
531,067,37067002200,"Census Tract 22, Forsyth County, North Carolina",37067002200,Forsyth,27103,3526,4246,0.2193,3294,120.419739081112,202209131832
532,067,37067003402,"Census Tract 34.02, Forsyth County, North Carolina",37067003402,Forsyth,27107,2368,1680,0.5669,2270,70.9459459459459,202209131832
533,067,37067000700,"Census Tract 7, Forsyth County, North Carolina",37067000700,Forsyth,27101,2238,1567,0.7881,2001,70.017873100983,202209131832
537,067,37067003701,"Census Tract 37.01, Forsyth County, North Carolina",37067003701,Forsyth,27103,4337,3136,0.72,3965,72.3080470371224,202209131832
538,067,37067003003,"Census Tract 30.03, Forsyth County, North Carolina",37067003003,Forsyth,27051,3332,2481,0.249,3070,74.4597839135654,202209131832
539,067,37067003309,"Census Tract 33.09, Forsyth County, North Carolina",37067003309,Forsyth,27101,5431,3779,0.7797,4917,69.5820290922482,202209131832
540,067,37067004015,"Census Tract 40.15, Forsyth County, North Carolina",37067004015,Forsyth,27012,4749,4259,0.1393,4387,89.6820383238577,202209131832
541,067,37067003806,"Census Tract 38.06, Forsyth County, North Carolina",37067003806,Forsyth,27103,3217,2871,0.3221,2998,89.2446378613615,202209131832
542,067,37067003909,"Census Tract 39.09, Forsyth County, North Carolina",37067003909,Forsyth,27104,4436,5203,0.0245,4240,117.29035166817,202209131832
543,067,37067002808,"Census Tract 28.08, Forsyth County, North Carolina",37067002808,Forsyth,27021,4045,2856,0.1971,3800,70.6056860321384,202209131832
622,067,37067003108,"Census Tract 31.08, Forsyth County, North Carolina",37067003108,Forsyth,27284,3822,2461,0.9477,3551,64.3903715332287,202209131832
623,067,37067003312,"Census Tract 33.12, Forsyth County, North Carolina",37067003312,Forsyth,27284,3444,2854,0.2689,3253,82.8687572590012,202209131832
624,067,37067003314,"Census Tract 33.14, Forsyth County, North Carolina",37067003314,Forsyth,27235,3400,2092,0.2749,3286,61.5294117647059,202209131832
633,067,37067003103,"Census Tract 31.03, Forsyth County, North Carolina",37067003103,Forsyth,27009,5463,4591,0.1277,5278,84.0380743181402,202209131832
634,067,37067000100,"Census Tract 1, Forsyth County, North Carolina",37067000100,Forsyth,27101,2320,2719,0.2915,2307,117.198275862069,202209131832
635,067,37067003202,"Census Tract 32.02, Forsyth County, North Carolina",37067003202,Forsyth,27284,3884,2797,0.7844,3773,72.0133882595263,202209131832
636,067,37067002604,"Census Tract 26.04, Forsyth County, North Carolina",37067002604,Forsyth,27106,6604,6577,0.3758,6264,99.5911568746214,202209131832
637,067,37067003904,"Census Tract 39.04, Forsyth County, North Carolina",37067003904,Forsyth,27103,6185,6514,0.2522,5820,105.319320937753,202209131832
638,067,37067000900,"Census Tract 9, Forsyth County, North Carolina",37067000900,Forsyth,27101,3273,2838,0.7672,3135,86.7094408799267,202209131832
639,067,37067002601,"Census Tract 26.01, Forsyth County, North Carolina",37067002601,Forsyth,27106,2824,3367,0.0199,2673,119.228045325779,202209131832
640,067,37067002703,"Census Tract 27.03, Forsyth County, North Carolina",37067002703,Forsyth,27105,6439,5118,0.6853,6183,79.4843919863333,202209131832
641,067,37067001300,"Census Tract 13, Forsyth County, North Carolina",37067001300,Forsyth,27105,4846,3746,0.5891,4806,77.3008666941808,202209131832
642,067,37067002501,"Census Tract 25.01, Forsyth County, North Carolina",37067002501,Forsyth,27104,2611,3523,0.0255,2527,134.929145921103,202209131832
643,067,37067003308,"Census Tract 33.08, Forsyth County, North Carolina",37067003308,Forsyth,27107,8798,6961,0.0875,8272,79.1202546033189,202209131832
644,067,37067000200,"Census Tract 2, Forsyth County, North Carolina",37067000200,Forsyth,27101,1083,1278,0.8237,1033,118.005540166205,202209131832
645,067,37067001100,"Census Tract 11, Forsyth County, North Carolina",37067001100,Forsyth,27101,2603,2790,0.3073,2547,107.184018440261,202209131832
648,067,37067002001,"Census Tract 20.01, Forsyth County, North Carolina",37067002001,Forsyth,27107,2692,1840,0.8653,2551,68.3506686478455,202209131832
649,067,37067003004,"Census Tract 30.04, Forsyth County, North Carolina",37067003004,Forsyth,27101,3577,3047,0.4118,3392,85.1831143416271,202209131832
650,067,37067003310,"Census Tract 33.10, Forsyth County, North Carolina",37067003310,Forsyth,27107,4337,3052,0.4267,4055,70.3712243486281,202209131832
651,067,37067004010,"Census Tract 40.10, Forsyth County, North Carolina",37067004010,Forsyth,27023,3995,5705,0.018,3771,142.803504380476,202209131832
652,067,37067002809,"Census Tract 28.09, Forsyth County, North Carolina",37067002809,Forsyth,27040,2898,2510,0.1384,2813,86.6114561766736,202209131832
707,067,37067001700,"Census Tract 17, Forsyth County, North Carolina",37067001700,Forsyth,27101,5678,3847,0.8825,4866,67.7527298344488,202209131832
708,067,37067004102,"Census Tract 41.02, Forsyth County, North Carolina",37067004102,Forsyth,27023,3389,2734,0.4225,3263,80.6727648273827,202209131832
709,067,37067001800,"Census Tract 18, Forsyth County, North Carolina",37067001800,Forsyth,27107,4308,2897,0.9801,4036,67.246982358403,202209131832
739,067,37067003002,"Census Tract 30.02, Forsyth County, North Carolina",37067003002,Forsyth,27051,4087,3274,0.4961,3944,80.1076584291657,202209131832
740,067,37067001602,"Census Tract 16.02, Forsyth County, North Carolina",37067001602,Forsyth,27101,3449,1868,0.9,3081,54.1606262684836,202209131832
742,067,37067000802,"Census Tract 8.02, Forsyth County, North Carolina",37067000802,Forsyth,27107,2536,1112,0.9422,2437,43.8485804416404,202209131832
743,067,37067001901,"Census Tract 19.01, Forsyth County, North Carolina",37067001901,Forsyth,27107,1608,889,0.919,1503,55.2860696517413,202209131832
744,067,37067001902,"Census Tract 19.02, Forsyth County, North Carolina",37067001902,Forsyth,27127,1911,1878,0.3582,1839,98.2731554160126,202209131832
745,067,37067003403,"Census Tract 34.03, Forsyth County, North Carolina",37067003403,Forsyth,27107,3259,2020,0.8876,2858,61.9822031297944,202209131832
746,067,37067003404,"Census Tract 34.04, Forsyth County, North Carolina",37067003404,Forsyth,27107,4198,2322,0.9366,3717,55.3120533587423,202209131832
757,067,37067000500,"Census Tract 5, Forsyth County, North Carolina",37067000500,Forsyth,27105,2271,1379,0.938,2129,60.7221488331132,202209131832
758,067,37067000801,"Census Tract 8.01, Forsyth County, North Carolina",37067000801,Forsyth,27101,3399,401,0.851,3295,11.7975875257429,202209131832
764,067,37067002904,"Census Tract 29.04, Forsyth County, North Carolina",37067002904,Forsyth,27019,2285,1250,0.1726,2205,54.7045951859956,202209131832
782,067,37067000301,"Census Tract 3.01, Forsyth County, North Carolina",37067000301,Forsyth,27101,1858,1030,0.9634,1664,55.4359526372443,202209131832
787,067,37067000302,"Census Tract 3.02, Forsyth County, North Carolina",37067000302,Forsyth,27104,1546,1210,0.8172,1447,78.2664941785252,202209131832
788,067,37067002100,"Census Tract 21, Forsyth County, North Carolina",37067002100,Forsyth,27103,2206,2287,0.5113,2064,103.671804170444,202209131832
789,067,37067003311,"Census Tract 33.11, Forsyth County, North Carolina",37067003311,Forsyth,27107,1927,1592,0.1023,1812,82.6154644525169,202209131832
796,067,37067003313,"Census Tract 33.13, Forsyth County, North Carolina",37067003313,Forsyth,27265,1676,1004,0.6548,1543,59.9045346062053,202209131832
1,069,37069060501,"Census Tract 605.01, Franklin County, North Carolina",37069060501,Franklin,27525,7599,6402,0.3017,7117,84.247927358863,202209131832
9,069,37069060402,"Census Tract 604.02, Franklin County, North Carolina",37069060402,Franklin,27525,4984,4308,0.895,4714,86.4365971107544,202209131832
10,069,37069060802,"Census Tract 608.02, Franklin County, North Carolina",37069060802,Franklin,27557,5105,3505,0.5053,4850,68.6581782566112,202209131832
60,069,37069060200,"Census Tract 602, Franklin County, North Carolina",37069060200,Franklin,27549,3704,2276,0.4752,3561,61.4470842332613,202209131832
61,069,37069060301,"Census Tract 603.01, Franklin County, North Carolina",37069060301,Franklin,27544,6123,4360,0.6798,5684,71.2069247101094,202209131832
62,069,37069060600,"Census Tract 606, Franklin County, North Carolina",37069060600,Franklin,27525,9200,6177,0.4697,8782,67.1413043478261,202209131832
85,069,37069060302,"Census Tract 603.02, Franklin County, North Carolina",37069060302,Franklin,27525,2702,1579,0.9972,2536,58.4381939304219,202209131832
86,069,37069060401,"Census Tract 604.01, Franklin County, North Carolina",37069060401,Franklin,27525,2774,2008,0.695,2707,72.3864455659697,202209131832
87,069,37069060801,"Census Tract 608.01, Franklin County, North Carolina",37069060801,Franklin,27508,4102,2322,0.4984,3828,56.6065333983423,202209131832
88,069,37069060502,"Census Tract 605.02, Franklin County, North Carolina",37069060502,Franklin,27525,8934,6718,0.1758,8471,75.1958809044101,202209131832
107,069,37069060100,"Census Tract 601, Franklin County, North Carolina",37069060100,Franklin,27537,4744,2838,0.7658,4450,59.822934232715,202209131832
121,069,37069060700,"Census Tract 607, Franklin County, North Carolina",37069060700,Franklin,27508,6391,2841,0.4863,5937,44.4531372242216,202209131832
1816,071,37071030101,"Census Tract 301.01, Gaston County, North Carolina",37071030101,Gaston,28120,3627,3127,0.1888,3467,86.2145023435346,202209131832
1837,071,37071031101,"Census Tract 311.01, Gaston County, North Carolina",37071031101,Gaston,28120,3025,1593,0.3961,2784,52.6611570247934,202209131832
1854,071,37071032301,"Census Tract 323.01, Gaston County, North Carolina",37071032301,Gaston,28012,2712,2345,0.4188,2560,86.4675516224189,202209131832
1856,071,37071033305,"Census Tract 333.05, Gaston County, North Carolina",37071033305,Gaston,28056,4299,2591,0.4933,3965,60.2698301930682,202209131832
1857,071,37071030901,"Census Tract 309.01, Gaston County, North Carolina",37071030901,Gaston,28034,2154,1313,0.5817,2056,60.9563602599814,202209131832
1868,071,37071030700,"Census Tract 307, Gaston County, North Carolina",37071030700,Gaston,28021,3474,2053,0.336,3342,59.0961427748992,202209131832
1869,071,37071032600,"Census Tract 326, Gaston County, North Carolina",37071032600,Gaston,28054,3854,3264,0.2499,3622,84.6912298910223,202209131832
1872,071,37071031900,"Census Tract 319, Gaston County, North Carolina",37071031900,Gaston,28052,2278,1496,0.9866,2147,65.6716417910448,202209131832
1926,071,37071030402,"Census Tract 304.02, Gaston County, North Carolina",37071030402,Gaston,28016,4492,2732,0.5197,4285,60.8192341941229,202209131832
1935,071,37071033203,"Census Tract 332.03, Gaston County, North Carolina",37071033203,Gaston,28052,2453,1528,0.8103,2355,62.291072156543,202209131832
1939,071,37071031302,"Census Tract 313.02, Gaston County, North Carolina",37071031302,Gaston,28054,5005,2912,0.6844,4733,58.1818181818182,202209131832
1940,071,37071031704,"Census Tract 317.04, Gaston County, North Carolina",37071031704,Gaston,28052,3761,1895,0.6728,3569,50.3855357617655,202209131832
1965,071,37071031202,"Census Tract 312.02, Gaston County, North Carolina",37071031202,Gaston,28012,2389,1165,0.5275,2226,48.7651737128506,202209131832
1966,071,37071031401,"Census Tract 314.01, Gaston County, North Carolina",37071031401,Gaston,28052,2746,1493,0.8519,2454,54.3699927166788,202209131832
1967,071,37071032505,"Census Tract 325.05, Gaston County, North Carolina",37071032505,Gaston,28054,3958,3087,0.6252,3765,77.9939363314806,202209131832
1968,071,37071033303,"Census Tract 333.03, Gaston County, North Carolina",37071033303,Gaston,28054,3263,3240,0.0088,3147,99.2951271835734,202209131832
1995,071,37071031301,"Census Tract 313.01, Gaston County, North Carolina",37071031301,Gaston,28054,3767,2459,0.6155,3439,65.2774090788426,202209131832
1996,071,37071032200,"Census Tract 322, Gaston County, North Carolina",37071032200,Gaston,28032,4362,2659,0.6478,4131,60.9582760201742,202209131832
2000,071,37071032100,"Census Tract 321, Gaston County, North Carolina",37071032100,Gaston,28054,2952,1767,0.9852,2745,59.8577235772358,202209131832
2001,071,37071031600,"Census Tract 316, Gaston County, North Carolina",37071031600,Gaston,28016,4035,1903,0.7746,3738,47.1623296158612,202209131832
2006,071,37071032800,"Census Tract 328, Gaston County, North Carolina",37071032800,Gaston,28052,6005,3958,0.8098,5629,65.9117402164863,202209131832
2007,071,37071032702,"Census Tract 327.02, Gaston County, North Carolina",37071032702,Gaston,28054,2129,1848,0.2906,2109,86.801315171442,202209131832
2012,071,37071032502,"Census Tract 325.02, Gaston County, North Carolina",37071032502,Gaston,28012,3986,3329,0.0916,3740,83.5173105870547,202209131832
2013,071,37071032401,"Census Tract 324.01, Gaston County, North Carolina",37071032401,Gaston,28012,5435,5093,0.193,5164,93.7074517019319,202209131832
2014,071,37071032402,"Census Tract 324.02, Gaston County, North Carolina",37071032402,Gaston,28012,5408,4677,0.0278,5121,86.4829881656805,202209131832
2018,071,37071030205,"Census Tract 302.05, Gaston County, North Carolina",37071030205,Gaston,28006,4199,1702,0.3744,3803,40.5334603477018,202209131832
2020,071,37071031004,"Census Tract 310.04, Gaston County, North Carolina",37071031004,Gaston,28012,2829,2037,0.5067,2763,72.0042417815482,202209131832
2035,071,37071031201,"Census Tract 312.01, Gaston County, North Carolina",37071031201,Gaston,28012,3478,2319,0.4091,3198,66.6762507188039,202209131832
2036,071,37071032508,"Census Tract 325.08, Gaston County, North Carolina",37071032508,Gaston,28012,2480,2585,0.1735,2322,104.233870967742,202209131832
2037,071,37071033307,"Census Tract 333.07, Gaston County, North Carolina",37071033307,Gaston,28012,2058,1318,0.3327,2007,64.0427599611273,202209131832
2062,071,37071031001,"Census Tract 310.01, Gaston County, North Carolina",37071031001,Gaston,28012,3392,1300,0.7904,3212,38.3254716981132,202209131832
2065,071,37071033100,"Census Tract 331, Gaston County, North Carolina",37071033100,Gaston,28052,2955,1956,0.7584,2765,66.1928934010152,202209131832
2066,071,37071031701,"Census Tract 317.01, Gaston County, North Carolina",37071031701,Gaston,28052,3507,2027,0.5405,3348,57.7986883376105,202209131832
2067,071,37071031500,"Census Tract 315, Gaston County, North Carolina",37071031500,Gaston,28052,3760,1735,0.9181,3521,46.1436170212766,202209131832
2070,071,37071032900,"Census Tract 329, Gaston County, North Carolina",37071032900,Gaston,28052,4113,2325,0.7321,3727,56.5280816921955,202209131832
2071,071,37071033202,"Census Tract 332.02, Gaston County, North Carolina",37071033202,Gaston,28052,2232,1529,0.3924,2130,68.5035842293907,202209131832
2074,071,37071032302,"Census Tract 323.02, Gaston County, North Carolina",37071032302,Gaston,28012,2967,2191,0.7779,2651,73.8456353218739,202209131832
2075,071,37071032506,"Census Tract 325.06, Gaston County, North Carolina",37071032506,Gaston,28054,3288,2276,0.3461,3115,69.2214111922141,202209131832
2076,071,37071032507,"Census Tract 325.07, Gaston County, North Carolina",37071032507,Gaston,28056,3631,3383,0.2448,3440,93.1699256403195,202209131832
2077,071,37071032703,"Census Tract 327.03, Gaston County, North Carolina",37071032703,Gaston,28054,2067,1425,0.5687,2005,68.9404934687954,202209131832
2078,071,37071032704,"Census Tract 327.04, Gaston County, North Carolina",37071032704,Gaston,28054,4193,3365,0.5585,3995,80.2528022895302,202209131832
2079,071,37071033304,"Census Tract 333.04, Gaston County, North Carolina",37071033304,Gaston,28054,5911,4871,0.1328,5613,82.4056843173744,202209131832
2080,071,37071030902,"Census Tract 309.02, Gaston County, North Carolina",37071030902,Gaston,28034,3782,2318,0.8723,3444,61.2903225806452,202209131832
2081,071,37071030102,"Census Tract 301.02, Gaston County, North Carolina",37071030102,Gaston,28120,4011,3125,0.2888,3792,77.9107454500125,202209131832
2082,071,37071030502,"Census Tract 305.02, Gaston County, North Carolina",37071030502,Gaston,28016,3581,1828,0.3346,3413,51.0471935213627,202209131832
2085,071,37071030602,"Census Tract 306.02, Gaston County, North Carolina",37071030602,Gaston,28021,2565,1301,0.5571,2413,50.7212475633528,202209131832
2086,071,37071031003,"Census Tract 310.03, Gaston County, North Carolina",37071031003,Gaston,28056,3990,3020,0.0717,3812,75.6892230576441,202209131832
2092,071,37071031703,"Census Tract 317.03, Gaston County, North Carolina",37071031703,Gaston,28016,2626,1880,0.4817,2525,71.5917745620716,202209131832
2106,071,37071033204,"Census Tract 332.04, Gaston County, North Carolina",37071033204,Gaston,28052,3527,1996,0.926,3221,56.5920045364332,202209131832
2107,071,37071030204,"Census Tract 302.04, Gaston County, North Carolina",37071030204,Gaston,28120,3491,2526,0.254,3344,72.3574906903466,202209131832
2109,071,37071031402,"Census Tract 314.02, Gaston County, North Carolina",37071031402,Gaston,28054,2492,1523,0.3947,2428,61.115569823435,202209131832
2125,071,37071032000,"Census Tract 320, Gaston County, North Carolina",37071032000,Gaston,28052,2913,1495,0.9162,2696,51.3216615173361,202209131832
2133,071,37071033500,"Census Tract 335, Gaston County, North Carolina",37071033500,Gaston,28034,4883,3076,0.3248,4470,62.9940610280565,202209131832
2134,071,37071030302,"Census Tract 303.02, Gaston County, North Carolina",37071030302,Gaston,28034,2518,1254,0.6511,2364,49.801429706116,202209131832
2135,071,37071030601,"Census Tract 306.01, Gaston County, North Carolina",37071030601,Gaston,28021,2640,1506,0.4614,2581,57.0454545454545,202209131832
2136,071,37071030802,"Census Tract 308.02, Gaston County, North Carolina",37071030802,Gaston,28016,4096,2125,0.7108,3834,51.8798828125,202209131832
2137,071,37071033306,"Census Tract 333.06, Gaston County, North Carolina",37071033306,Gaston,28056,1570,1056,0.2707,1508,67.2611464968153,202209131832
2139,071,37071031102,"Census Tract 311.02, Gaston County, North Carolina",37071031102,Gaston,28120,2161,1294,0.528,2043,59.8796853308653,202209131832
2143,071,37071033400,"Census Tract 334, Gaston County, North Carolina",37071033400,Gaston,28052,2734,1440,0.8186,2479,52.6700804681785,202209131832
2148,071,37071031800,"Census Tract 318, Gaston County, North Carolina",37071031800,Gaston,28016,3375,1913,0.8334,3025,56.6814814814815,202209131832
2157,071,37071030401,"Census Tract 304.01, Gaston County, North Carolina",37071030401,Gaston,28016,4271,2300,0.242,4005,53.8515570124093,202209131832
2161,071,37071030203,"Census Tract 302.03, Gaston County, North Carolina",37071030203,Gaston,28006,2377,1350,0.2943,2313,56.7942785023138,202209131832
2172,071,37071030501,"Census Tract 305.01, Gaston County, North Carolina",37071030501,Gaston,28016,2778,1222,0.342,2544,43.9884809215263,202209131832
2173,071,37071030801,"Census Tract 308.01, Gaston County, North Carolina",37071030801,Gaston,28016,1538,755,0.5595,1465,49.0897269180754,202209131832
2175,071,37071030301,"Census Tract 303.01, Gaston County, North Carolina",37071030301,Gaston,28034,2723,1171,0.3845,2564,43.0040396621374,202209131832
1419,073,37073970200,"Census Tract 9702, Gates County, North Carolina",37073970200,Gates,27926,4002,1366,0.4105,3795,34.1329335332334,202209131832
1470,073,37073970100,"Census Tract 9701, Gates County, North Carolina",37073970100,Gates,27919,3905,1783,0.4674,3794,45.6594110115237,202209131832
1765,073,37073970300,"Census Tract 9703, Gates County, North Carolina",37073970300,Gates,27935,3641,1179,0.5317,3498,32.3812139522109,202209131832
1702,075,37075920200,"Census Tract 9202, Graham County, North Carolina",37075920200,Graham,28771,2427,1062,0.354,2268,43.7577255871446,202209131832
1741,075,37075920100,"Census Tract 9201, Graham County, North Carolina",37075920100,Graham,28702,2554,995,0.2434,2473,38.9584964761159,202209131832
1785,075,37075920300,"Census Tract 9203, Graham County, North Carolina",37075920300,Graham,28771,3528,1294,0.8436,3389,36.6780045351474,202209131832
1820,077,37077970701,"Census Tract 9707.01, Granville County, North Carolina",37077970701,Granville,27509,5466,3819,0.3188,5192,69.8682766190999,202209131832
1836,077,37077970200,"Census Tract 9702, Granville County, North Carolina",37077970200,Granville,27565,4820,3612,0.6381,4569,74.9377593360996,202209131832
1870,077,37077970703,"Census Tract 9707.03, Granville County, North Carolina",37077970703,Granville,27509,4389,2460,0.9283,4236,56.0492139439508,202209131832
1901,077,37077970601,"Census Tract 9706.01, Granville County, North Carolina",37077970601,Granville,27522,5433,4724,0.3151,5268,86.9501196392417,202209131832
1902,077,37077970602,"Census Tract 9706.02, Granville County, North Carolina",37077970602,Granville,27522,8553,7227,0.0865,8002,84.4966678358471,202209131832
1920,077,37077970603,"Census Tract 9706.03, Granville County, North Carolina",37077970603,Granville,27509,6810,5511,0.3114,6343,80.9251101321586,202209131832
2099,077,37077970300,"Census Tract 9703, Granville County, North Carolina",37077970300,Granville,27565,3529,3068,0.6812,3369,86.9368092944177,202209131832
2126,077,37077970400,"Census Tract 9704, Granville County, North Carolina",37077970400,Granville,27565,3753,3349,0.8899,3549,89.2352784439115,202209131832
