state,county,date,cases_confirmed_cum,cases_daily,deaths_confirmed_cum,deaths_daily
North Carolina,Craven,3/1/2020,0,0,0,0
North Carolina,Craven,3/2/2020,0,0,0,0
North Carolina,Craven,3/3/2020,0,0,0,0
North Carolina,Craven,3/4/2020,0,0,0,0
North Carolina,Craven,3/5/2020,0,0,0,0
North Carolina,Craven,3/6/2020,0,0,0,0
North Carolina,Craven,3/7/2020,0,0,0,0
North Carolina,Craven,3/8/2020,0,0,0,0
North Carolina,Craven,3/9/2020,0,0,0,0
North Carolina,Craven,3/10/2020,0,0,0,0
North Carolina,Craven,3/11/2020,0,0,0,0
North Carolina,Craven,3/12/2020,0,0,0,0
North Carolina,Craven,3/13/2020,0,0,0,0
North Carolina,Craven,3/14/2020,1,1,0,0
North Carolina,Craven,3/15/2020,1,0,0,0
North Carolina,Craven,3/16/2020,1,0,0,0
North Carolina,Craven,3/17/2020,1,0,0,0
North Carolina,Craven,3/18/2020,1,0,0,0
North Carolina,Cumberland,1/22/2020,0,0,0,0
North Carolina,Cumberland,1/23/2020,0,0,0,0
North Carolina,Cumberland,1/24/2020,0,0,0,0
North Carolina,Cumberland,1/25/2020,0,0,0,0
North Carolina,Cumberland,1/26/2020,0,0,0,0
North Carolina,Cumberland,1/27/2020,0,0,0,0
North Carolina,Cumberland,1/28/2020,0,0,0,0
North Carolina,Cumberland,1/29/2020,0,0,0,0
North Carolina,Cumberland,1/30/2020,0,0,0,0
North Carolina,Cumberland,1/31/2020,0,0,0,0
North Carolina,Cumberland,2/1/2020,0,0,0,0
North Carolina,Cumberland,2/2/2020,0,0,0,0
North Carolina,Cumberland,2/3/2020,0,0,0,0
North Carolina,Cumberland,2/4/2020,0,0,0,0
North Carolina,Cumberland,2/5/2020,0,0,0,0
North Carolina,Cumberland,2/6/2020,0,0,0,0
North Carolina,Cumberland,2/7/2020,0,0,0,0
North Carolina,Cumberland,2/8/2020,0,0,0,0
North Carolina,Cumberland,2/9/2020,0,0,0,0
North Carolina,Cumberland,2/10/2020,0,0,0,0
North Carolina,Cumberland,2/11/2020,0,0,0,0
North Carolina,Cumberland,2/12/2020,0,0,0,0
North Carolina,Cumberland,2/13/2020,0,0,0,0
North Carolina,Cumberland,2/14/2020,0,0,0,0
North Carolina,Cumberland,2/15/2020,0,0,0,0
North Carolina,Cumberland,2/16/2020,0,0,0,0
North Carolina,Cumberland,2/17/2020,0,0,0,0
North Carolina,Cumberland,2/18/2020,0,0,0,0
North Carolina,Cumberland,2/19/2020,0,0,0,0
North Carolina,Cumberland,2/20/2020,0,0,0,0
North Carolina,Cumberland,2/21/2020,0,0,0,0
North Carolina,Cumberland,2/22/2020,0,0,0,0
North Carolina,Cumberland,2/23/2020,0,0,0,0
North Carolina,Cumberland,2/24/2020,0,0,0,0
North Carolina,Cumberland,2/25/2020,0,0,0,0
North Carolina,Cumberland,2/26/2020,0,0,0,0
North Carolina,Cumberland,2/27/2020,0,0,0,0
North Carolina,Cumberland,2/28/2020,0,0,0,0
North Carolina,Cumberland,2/29/2020,0,0,0,0
North Carolina,Cumberland,3/1/2020,0,0,0,0
North Carolina,Cumberland,3/2/2020,0,0,0,0
North Carolina,Cumberland,3/3/2020,0,0,0,0
North Carolina,Cumberland,3/4/2020,0,0,0,0
North Carolina,Cumberland,3/5/2020,0,0,0,0
North Carolina,Cumberland,3/6/2020,0,0,0,0
North Carolina,Cumberland,3/7/2020,0,0,0,0
North Carolina,Cumberland,3/8/2020,0,0,0,0
North Carolina,Cumberland,3/9/2020,0,0,0,0
North Carolina,Cumberland,3/10/2020,0,0,0,0
North Carolina,Cumberland,3/11/2020,0,0,0,0
North Carolina,Cumberland,3/12/2020,0,0,0,0
North Carolina,Cumberland,3/13/2020,0,0,0,0
North Carolina,Cumberland,3/14/2020,0,0,0,0
North Carolina,Cumberland,3/15/2020,0,0,0,0
North Carolina,Cumberland,3/16/2020,0,0,0,0
North Carolina,Cumberland,3/17/2020,0,0,0,0
North Carolina,Cumberland,3/18/2020,0,0,0,0
North Carolina,Currituck,1/22/2020,0,0,0,0
North Carolina,Currituck,1/23/2020,0,0,0,0
North Carolina,Currituck,1/24/2020,0,0,0,0
North Carolina,Currituck,1/25/2020,0,0,0,0
North Carolina,Currituck,1/26/2020,0,0,0,0
North Carolina,Currituck,1/27/2020,0,0,0,0
North Carolina,Currituck,1/28/2020,0,0,0,0
North Carolina,Currituck,1/29/2020,0,0,0,0
North Carolina,Currituck,1/30/2020,0,0,0,0
North Carolina,Currituck,1/31/2020,0,0,0,0
North Carolina,Currituck,2/1/2020,0,0,0,0
North Carolina,Currituck,2/2/2020,0,0,0,0
North Carolina,Currituck,2/3/2020,0,0,0,0
North Carolina,Currituck,2/4/2020,0,0,0,0
North Carolina,Currituck,2/5/2020,0,0,0,0
North Carolina,Currituck,2/6/2020,0,0,0,0
North Carolina,Currituck,2/7/2020,0,0,0,0
North Carolina,Currituck,2/8/2020,0,0,0,0
North Carolina,Currituck,2/9/2020,0,0,0,0
North Carolina,Currituck,2/10/2020,0,0,0,0
North Carolina,Currituck,2/11/2020,0,0,0,0
North Carolina,Currituck,2/12/2020,0,0,0,0
North Carolina,Currituck,2/13/2020,0,0,0,0
North Carolina,Currituck,2/14/2020,0,0,0,0
North Carolina,Currituck,2/15/2020,0,0,0,0
North Carolina,Currituck,2/16/2020,0,0,0,0
North Carolina,Currituck,2/17/2020,0,0,0,0
North Carolina,Currituck,2/18/2020,0,0,0,0
North Carolina,Currituck,2/19/2020,0,0,0,0
North Carolina,Currituck,2/20/2020,0,0,0,0
North Carolina,Currituck,2/21/2020,0,0,0,0
North Carolina,Currituck,2/22/2020,0,0,0,0
North Carolina,Currituck,2/23/2020,0,0,0,0
North Carolina,Currituck,2/24/2020,0,0,0,0
North Carolina,Currituck,2/25/2020,0,0,0,0
North Carolina,Currituck,2/26/2020,0,0,0,0
North Carolina,Currituck,2/27/2020,0,0,0,0
North Carolina,Currituck,2/28/2020,0,0,0,0
North Carolina,Currituck,2/29/2020,0,0,0,0
North Carolina,Currituck,3/1/2020,0,0,0,0
North Carolina,Currituck,3/2/2020,0,0,0,0
North Carolina,Currituck,3/3/2020,0,0,0,0
North Carolina,Currituck,3/4/2020,0,0,0,0
North Carolina,Currituck,3/5/2020,0,0,0,0
North Carolina,Currituck,3/6/2020,0,0,0,0
North Carolina,Currituck,3/7/2020,0,0,0,0
North Carolina,Currituck,3/8/2020,0,0,0,0
North Carolina,Currituck,3/9/2020,0,0,0,0
North Carolina,Currituck,3/10/2020,0,0,0,0
North Carolina,Currituck,3/11/2020,0,0,0,0
North Carolina,Currituck,3/12/2020,0,0,0,0
North Carolina,Currituck,3/13/2020,0,0,0,0
North Carolina,Currituck,3/14/2020,0,0,0,0
North Carolina,Currituck,3/15/2020,0,0,0,0
North Carolina,Currituck,3/16/2020,0,0,0,0
North Carolina,Currituck,3/17/2020,0,0,0,0
North Carolina,Currituck,3/18/2020,0,0,0,0
North Carolina,Dare,1/22/2020,0,0,0,0
North Carolina,Dare,1/23/2020,0,0,0,0
North Carolina,Dare,1/24/2020,0,0,0,0
North Carolina,Dare,1/25/2020,0,0,0,0
North Carolina,Dare,1/26/2020,0,0,0,0
North Carolina,Dare,1/27/2020,0,0,0,0
North Carolina,Dare,1/28/2020,0,0,0,0
North Carolina,Dare,1/29/2020,0,0,0,0
North Carolina,Dare,1/30/2020,0,0,0,0
North Carolina,Dare,1/31/2020,0,0,0,0
North Carolina,Dare,2/1/2020,0,0,0,0
North Carolina,Dare,2/2/2020,0,0,0,0
North Carolina,Dare,2/3/2020,0,0,0,0
North Carolina,Dare,2/4/2020,0,0,0,0
North Carolina,Dare,2/5/2020,0,0,0,0
North Carolina,Dare,2/6/2020,0,0,0,0
North Carolina,Dare,2/7/2020,0,0,0,0
North Carolina,Dare,2/8/2020,0,0,0,0
North Carolina,Dare,2/9/2020,0,0,0,0
North Carolina,Dare,2/10/2020,0,0,0,0
North Carolina,Dare,2/11/2020,0,0,0,0
North Carolina,Dare,2/12/2020,0,0,0,0
North Carolina,Dare,2/13/2020,0,0,0,0
North Carolina,Dare,2/14/2020,0,0,0,0
North Carolina,Dare,2/15/2020,0,0,0,0
North Carolina,Dare,2/16/2020,0,0,0,0
North Carolina,Dare,2/17/2020,0,0,0,0
North Carolina,Dare,2/18/2020,0,0,0,0
North Carolina,Dare,2/19/2020,0,0,0,0
North Carolina,Dare,2/20/2020,0,0,0,0
North Carolina,Dare,2/21/2020,0,0,0,0
North Carolina,Dare,2/22/2020,0,0,0,0
North Carolina,Dare,2/23/2020,0,0,0,0
North Carolina,Dare,2/24/2020,0,0,0,0
North Carolina,Dare,2/25/2020,0,0,0,0
North Carolina,Dare,2/26/2020,0,0,0,0
North Carolina,Dare,2/27/2020,0,0,0,0
North Carolina,Dare,2/28/2020,0,0,0,0
North Carolina,Dare,2/29/2020,0,0,0,0
North Carolina,Dare,3/1/2020,0,0,0,0
North Carolina,Dare,3/2/2020,0,0,0,0
North Carolina,Dare,3/3/2020,0,0,0,0
North Carolina,Dare,3/4/2020,0,0,0,0
North Carolina,Dare,3/5/2020,0,0,0,0
North Carolina,Dare,3/6/2020,0,0,0,0
North Carolina,Dare,3/7/2020,0,0,0,0
North Carolina,Dare,3/8/2020,0,0,0,0
North Carolina,Dare,3/9/2020,0,0,0,0
North Carolina,Dare,3/10/2020,0,0,0,0
North Carolina,Dare,3/11/2020,0,0,0,0
North Carolina,Dare,3/12/2020,0,0,0,0
North Carolina,Dare,3/13/2020,0,0,0,0
North Carolina,Dare,3/14/2020,0,0,0,0
North Carolina,Dare,3/15/2020,0,0,0,0
North Carolina,Dare,3/16/2020,0,0,0,0
North Carolina,Dare,3/17/2020,0,0,0,0
North Carolina,Dare,3/18/2020,0,0,0,0
North Carolina,Davidson,1/22/2020,0,0,0,0
North Carolina,Davidson,1/23/2020,0,0,0,0
North Carolina,Davidson,1/24/2020,0,0,0,0
North Carolina,Davidson,1/25/2020,0,0,0,0
North Carolina,Davidson,1/26/2020,0,0,0,0
North Carolina,Davidson,1/27/2020,0,0,0,0
North Carolina,Davidson,1/28/2020,0,0,0,0
North Carolina,Davidson,1/29/2020,0,0,0,0
North Carolina,Davidson,1/30/2020,0,0,0,0
North Carolina,Davidson,1/31/2020,0,0,0,0
North Carolina,Davidson,2/1/2020,0,0,0,0
North Carolina,Davidson,2/2/2020,0,0,0,0
North Carolina,Davidson,2/3/2020,0,0,0,0
North Carolina,Davidson,2/4/2020,0,0,0,0
North Carolina,Davidson,2/5/2020,0,0,0,0
North Carolina,Davidson,2/6/2020,0,0,0,0
North Carolina,Davidson,2/7/2020,0,0,0,0
North Carolina,Davidson,2/8/2020,0,0,0,0
North Carolina,Davidson,2/9/2020,0,0,0,0
North Carolina,Davidson,2/10/2020,0,0,0,0
North Carolina,Davidson,2/11/2020,0,0,0,0
North Carolina,Davidson,2/12/2020,0,0,0,0
North Carolina,Davidson,2/13/2020,0,0,0,0
North Carolina,Davidson,2/14/2020,0,0,0,0
North Carolina,Davidson,2/15/2020,0,0,0,0
North Carolina,Davidson,2/16/2020,0,0,0,0
North Carolina,Davidson,2/17/2020,0,0,0,0
North Carolina,Davidson,2/18/2020,0,0,0,0
North Carolina,Davidson,2/19/2020,0,0,0,0
North Carolina,Davidson,2/20/2020,0,0,0,0
North Carolina,Davidson,2/21/2020,0,0,0,0
North Carolina,Davidson,2/22/2020,0,0,0,0
North Carolina,Davidson,2/23/2020,0,0,0,0
North Carolina,Davidson,2/24/2020,0,0,0,0
North Carolina,Davidson,2/25/2020,0,0,0,0
North Carolina,Davidson,2/26/2020,0,0,0,0
North Carolina,Davidson,2/27/2020,0,0,0,0
North Carolina,Davidson,2/28/2020,0,0,0,0
North Carolina,Davidson,2/29/2020,0,0,0,0
North Carolina,Davidson,3/1/2020,0,0,0,0
North Carolina,Davidson,3/2/2020,0,0,0,0
North Carolina,Davidson,3/3/2020,0,0,0,0
North Carolina,Davidson,3/4/2020,0,0,0,0
North Carolina,Davidson,3/5/2020,0,0,0,0
North Carolina,Davidson,3/6/2020,0,0,0,0
North Carolina,Davidson,3/7/2020,0,0,0,0
North Carolina,Davidson,3/8/2020,0,0,0,0
North Carolina,Davidson,3/9/2020,0,0,0,0
North Carolina,Davidson,3/10/2020,0,0,0,0
North Carolina,Davidson,3/11/2020,0,0,0,0
North Carolina,Davidson,3/12/2020,0,0,0,0
North Carolina,Davidson,3/13/2020,0,0,0,0
North Carolina,Davidson,3/14/2020,0,0,0,0
North Carolina,Davidson,3/15/2020,0,0,0,0
North Carolina,Davidson,3/16/2020,0,0,0,0
North Carolina,Davidson,3/17/2020,0,0,0,0
North Carolina,Davidson,3/18/2020,0,0,0,0
North Carolina,Davie,1/22/2020,0,0,0,0
North Carolina,Davie,1/23/2020,0,0,0,0
North Carolina,Davie,1/24/2020,0,0,0,0
North Carolina,Davie,1/25/2020,0,0,0,0
North Carolina,Davie,1/26/2020,0,0,0,0
North Carolina,Davie,1/27/2020,0,0,0,0
North Carolina,Davie,1/28/2020,0,0,0,0
North Carolina,Davie,1/29/2020,0,0,0,0
North Carolina,Davie,1/30/2020,0,0,0,0
North Carolina,Davie,1/31/2020,0,0,0,0
North Carolina,Davie,2/1/2020,0,0,0,0
North Carolina,Davie,2/2/2020,0,0,0,0
North Carolina,Davie,2/3/2020,0,0,0,0
North Carolina,Davie,2/4/2020,0,0,0,0
North Carolina,Davie,2/5/2020,0,0,0,0
North Carolina,Davie,2/6/2020,0,0,0,0
North Carolina,Davie,2/7/2020,0,0,0,0
North Carolina,Davie,2/8/2020,0,0,0,0
North Carolina,Davie,2/9/2020,0,0,0,0
North Carolina,Davie,2/10/2020,0,0,0,0
North Carolina,Davie,2/11/2020,0,0,0,0
North Carolina,Davie,2/12/2020,0,0,0,0
North Carolina,Davie,2/13/2020,0,0,0,0
North Carolina,Davie,2/14/2020,0,0,0,0
North Carolina,Davie,2/15/2020,0,0,0,0
North Carolina,Davie,2/16/2020,0,0,0,0
North Carolina,Davie,2/17/2020,0,0,0,0
North Carolina,Davie,2/18/2020,0,0,0,0
North Carolina,Davie,2/19/2020,0,0,0,0
North Carolina,Davie,2/20/2020,0,0,0,0
North Carolina,Davie,2/21/2020,0,0,0,0
North Carolina,Davie,2/22/2020,0,0,0,0
North Carolina,Davie,2/23/2020,0,0,0,0
North Carolina,Davie,2/24/2020,0,0,0,0
North Carolina,Davie,2/25/2020,0,0,0,0
North Carolina,Davie,2/26/2020,0,0,0,0
North Carolina,Davie,2/27/2020,0,0,0,0
North Carolina,Davie,2/28/2020,0,0,0,0
North Carolina,Davie,2/29/2020,0,0,0,0
North Carolina,Davie,3/1/2020,0,0,0,0
North Carolina,Davie,3/2/2020,0,0,0,0
North Carolina,Davie,3/3/2020,0,0,0,0
North Carolina,Davie,3/4/2020,0,0,0,0
North Carolina,Davie,3/5/2020,0,0,0,0
North Carolina,Davie,3/6/2020,0,0,0,0
North Carolina,Davie,3/7/2020,0,0,0,0
North Carolina,Davie,3/8/2020,0,0,0,0
North Carolina,Davie,3/9/2020,0,0,0,0
North Carolina,Davie,3/10/2020,0,0,0,0
North Carolina,Davie,3/11/2020,0,0,0,0
North Carolina,Davie,3/12/2020,0,0,0,0
North Carolina,Davie,3/13/2020,0,0,0,0
North Carolina,Davie,3/14/2020,0,0,0,0
North Carolina,Davie,3/15/2020,0,0,0,0
North Carolina,Davie,3/16/2020,0,0,0,0
North Carolina,Davie,3/17/2020,0,0,0,0
North Carolina,Davie,3/18/2020,0,0,0,0
North Carolina,Duplin,1/22/2020,0,0,0,0
North Carolina,Duplin,1/23/2020,0,0,0,0
North Carolina,Duplin,1/24/2020,0,0,0,0
North Carolina,Duplin,1/25/2020,0,0,0,0
North Carolina,Duplin,1/26/2020,0,0,0,0
North Carolina,Duplin,1/27/2020,0,0,0,0
North Carolina,Duplin,1/28/2020,0,0,0,0
North Carolina,Duplin,1/29/2020,0,0,0,0
North Carolina,Duplin,1/30/2020,0,0,0,0
North Carolina,Duplin,1/31/2020,0,0,0,0
North Carolina,Duplin,2/1/2020,0,0,0,0
North Carolina,Duplin,2/2/2020,0,0,0,0
North Carolina,Duplin,2/3/2020,0,0,0,0
North Carolina,Duplin,2/4/2020,0,0,0,0
North Carolina,Duplin,2/5/2020,0,0,0,0
North Carolina,Duplin,2/6/2020,0,0,0,0
North Carolina,Duplin,2/7/2020,0,0,0,0
North Carolina,Duplin,2/8/2020,0,0,0,0
North Carolina,Duplin,2/9/2020,0,0,0,0
North Carolina,Duplin,2/10/2020,0,0,0,0
North Carolina,Duplin,2/11/2020,0,0,0,0
North Carolina,Duplin,2/12/2020,0,0,0,0
North Carolina,Duplin,2/13/2020,0,0,0,0
North Carolina,Duplin,2/14/2020,0,0,0,0
North Carolina,Duplin,2/15/2020,0,0,0,0
North Carolina,Duplin,2/16/2020,0,0,0,0
North Carolina,Duplin,2/17/2020,0,0,0,0
North Carolina,Duplin,2/18/2020,0,0,0,0
North Carolina,Duplin,2/19/2020,0,0,0,0
North Carolina,Duplin,2/20/2020,0,0,0,0
North Carolina,Duplin,2/21/2020,0,0,0,0
North Carolina,Duplin,2/22/2020,0,0,0,0
North Carolina,Duplin,2/23/2020,0,0,0,0
North Carolina,Duplin,2/24/2020,0,0,0,0
North Carolina,Duplin,2/25/2020,0,0,0,0
North Carolina,Duplin,2/26/2020,0,0,0,0
North Carolina,Duplin,2/27/2020,0,0,0,0
North Carolina,Duplin,2/28/2020,0,0,0,0
North Carolina,Duplin,2/29/2020,0,0,0,0
North Carolina,Duplin,3/1/2020,0,0,0,0
North Carolina,Duplin,3/2/2020,0,0,0,0
North Carolina,Duplin,3/3/2020,0,0,0,0
North Carolina,Duplin,3/4/2020,0,0,0,0
North Carolina,Duplin,3/5/2020,0,0,0,0
North Carolina,Duplin,3/6/2020,0,0,0,0
North Carolina,Duplin,3/7/2020,0,0,0,0
North Carolina,Duplin,3/8/2020,0,0,0,0
North Carolina,Duplin,3/9/2020,0,0,0,0
North Carolina,Duplin,3/10/2020,0,0,0,0
North Carolina,Duplin,3/11/2020,0,0,0,0
North Carolina,Duplin,3/12/2020,0,0,0,0
North Carolina,Duplin,3/13/2020,0,0,0,0
North Carolina,Duplin,3/14/2020,0,0,0,0
North Carolina,Duplin,3/15/2020,0,0,0,0
North Carolina,Duplin,3/16/2020,0,0,0,0
North Carolina,Duplin,3/17/2020,0,0,0,0
North Carolina,Duplin,3/18/2020,0,0,0,0
North Carolina,Durham,1/22/2020,0,0,0,0
North Carolina,Durham,1/23/2020,0,0,0,0
North Carolina,Durham,1/24/2020,0,0,0,0
North Carolina,Durham,1/25/2020,0,0,0,0
North Carolina,Durham,1/26/2020,0,0,0,0
North Carolina,Durham,1/27/2020,0,0,0,0
North Carolina,Durham,1/28/2020,0,0,0,0
North Carolina,Durham,1/29/2020,0,0,0,0
North Carolina,Durham,1/30/2020,0,0,0,0
North Carolina,Durham,1/31/2020,0,0,0,0
North Carolina,Durham,2/1/2020,0,0,0,0
North Carolina,Durham,2/2/2020,0,0,0,0
North Carolina,Durham,2/3/2020,0,0,0,0
North Carolina,Durham,2/4/2020,0,0,0,0
North Carolina,Durham,2/5/2020,0,0,0,0
North Carolina,Durham,2/6/2020,0,0,0,0
North Carolina,Durham,2/7/2020,0,0,0,0
North Carolina,Durham,2/8/2020,0,0,0,0
North Carolina,Durham,2/9/2020,0,0,0,0
North Carolina,Durham,2/10/2020,0,0,0,0
North Carolina,Durham,2/11/2020,0,0,0,0
North Carolina,Durham,2/12/2020,0,0,0,0
North Carolina,Durham,2/13/2020,0,0,0,0
North Carolina,Durham,2/14/2020,0,0,0,0
North Carolina,Durham,2/15/2020,0,0,0,0
North Carolina,Durham,2/16/2020,0,0,0,0
North Carolina,Durham,2/17/2020,0,0,0,0
North Carolina,Durham,2/18/2020,0,0,0,0
North Carolina,Durham,2/19/2020,0,0,0,0
North Carolina,Durham,2/20/2020,0,0,0,0
North Carolina,Durham,2/21/2020,0,0,0,0
North Carolina,Durham,2/22/2020,0,0,0,0
North Carolina,Durham,2/23/2020,0,0,0,0
North Carolina,Durham,2/24/2020,0,0,0,0
North Carolina,Durham,2/25/2020,0,0,0,0
North Carolina,Durham,2/26/2020,0,0,0,0
North Carolina,Durham,2/27/2020,0,0,0,0
North Carolina,Durham,2/28/2020,0,0,0,0
North Carolina,Durham,2/29/2020,0,0,0,0
North Carolina,Durham,3/1/2020,0,0,0,0
North Carolina,Durham,3/2/2020,0,0,0,0
North Carolina,Durham,3/3/2020,0,0,0,0
North Carolina,Durham,3/4/2020,0,0,0,0
North Carolina,Durham,3/5/2020,0,0,0,0
North Carolina,Durham,3/6/2020,0,0,0,0
North Carolina,Durham,3/7/2020,0,0,0,0
North Carolina,Durham,3/8/2020,0,0,0,0
North Carolina,Durham,3/9/2020,0,0,0,0
North Carolina,Durham,3/10/2020,0,0,0,0
North Carolina,Durham,3/11/2020,0,0,0,0
North Carolina,Durham,3/12/2020,1,1,0,0
North Carolina,Durham,3/13/2020,1,0,0,0
North Carolina,Durham,3/14/2020,1,0,0,0
North Carolina,Durham,3/15/2020,1,0,0,0
North Carolina,Durham,3/16/2020,1,0,0,0
North Carolina,Durham,3/17/2020,16,15,0,0
North Carolina,Durham,3/18/2020,27,11,0,0
North Carolina,Edgecombe,1/22/2020,0,0,0,0
North Carolina,Edgecombe,1/23/2020,0,0,0,0
North Carolina,Edgecombe,1/24/2020,0,0,0,0
North Carolina,Edgecombe,1/25/2020,0,0,0,0
North Carolina,Edgecombe,1/26/2020,0,0,0,0
North Carolina,Edgecombe,1/27/2020,0,0,0,0
North Carolina,Edgecombe,1/28/2020,0,0,0,0
North Carolina,Edgecombe,1/29/2020,0,0,0,0
North Carolina,Edgecombe,1/30/2020,0,0,0,0
North Carolina,Edgecombe,1/31/2020,0,0,0,0
North Carolina,Edgecombe,2/1/2020,0,0,0,0
North Carolina,Edgecombe,2/2/2020,0,0,0,0
North Carolina,Edgecombe,2/3/2020,0,0,0,0
North Carolina,Edgecombe,2/4/2020,0,0,0,0
North Carolina,Edgecombe,2/5/2020,0,0,0,0
North Carolina,Edgecombe,2/6/2020,0,0,0,0
North Carolina,Edgecombe,2/7/2020,0,0,0,0
North Carolina,Edgecombe,2/8/2020,0,0,0,0
North Carolina,Edgecombe,2/9/2020,0,0,0,0
North Carolina,Edgecombe,2/10/2020,0,0,0,0
North Carolina,Edgecombe,2/11/2020,0,0,0,0
North Carolina,Edgecombe,2/12/2020,0,0,0,0
North Carolina,Edgecombe,2/13/2020,0,0,0,0
North Carolina,Edgecombe,2/14/2020,0,0,0,0
North Carolina,Edgecombe,2/15/2020,0,0,0,0
North Carolina,Edgecombe,2/16/2020,0,0,0,0
North Carolina,Edgecombe,2/17/2020,0,0,0,0
North Carolina,Edgecombe,2/18/2020,0,0,0,0
North Carolina,Edgecombe,2/19/2020,0,0,0,0
North Carolina,Edgecombe,2/20/2020,0,0,0,0
North Carolina,Edgecombe,2/21/2020,0,0,0,0
North Carolina,Edgecombe,2/22/2020,0,0,0,0
North Carolina,Edgecombe,2/23/2020,0,0,0,0
North Carolina,Edgecombe,2/24/2020,0,0,0,0
North Carolina,Edgecombe,2/25/2020,0,0,0,0
North Carolina,Edgecombe,2/26/2020,0,0,0,0
North Carolina,Edgecombe,2/27/2020,0,0,0,0
North Carolina,Edgecombe,2/28/2020,0,0,0,0
North Carolina,Edgecombe,2/29/2020,0,0,0,0
North Carolina,Edgecombe,3/1/2020,0,0,0,0
North Carolina,Edgecombe,3/2/2020,0,0,0,0
North Carolina,Edgecombe,3/3/2020,0,0,0,0
North Carolina,Edgecombe,3/4/2020,0,0,0,0
North Carolina,Edgecombe,3/5/2020,0,0,0,0
North Carolina,Edgecombe,3/6/2020,0,0,0,0
North Carolina,Edgecombe,3/7/2020,0,0,0,0
North Carolina,Edgecombe,3/8/2020,0,0,0,0
North Carolina,Edgecombe,3/9/2020,0,0,0,0
North Carolina,Edgecombe,3/10/2020,0,0,0,0
North Carolina,Edgecombe,3/11/2020,0,0,0,0
North Carolina,Edgecombe,3/12/2020,0,0,0,0
North Carolina,Edgecombe,3/13/2020,0,0,0,0
North Carolina,Edgecombe,3/14/2020,0,0,0,0
North Carolina,Edgecombe,3/15/2020,0,0,0,0
North Carolina,Edgecombe,3/16/2020,0,0,0,0
North Carolina,Edgecombe,3/17/2020,0,0,0,0
North Carolina,Edgecombe,3/18/2020,0,0,0,0
North Carolina,Forsyth,1/22/2020,0,0,0,0
North Carolina,Forsyth,1/23/2020,0,0,0,0
North Carolina,Forsyth,1/24/2020,0,0,0,0
North Carolina,Forsyth,1/25/2020,0,0,0,0
North Carolina,Forsyth,1/26/2020,0,0,0,0
North Carolina,Forsyth,1/27/2020,0,0,0,0
North Carolina,Forsyth,1/28/2020,0,0,0,0
North Carolina,Forsyth,1/29/2020,0,0,0,0
North Carolina,Forsyth,1/30/2020,0,0,0,0
North Carolina,Forsyth,1/31/2020,0,0,0,0
North Carolina,Forsyth,2/1/2020,0,0,0,0
North Carolina,Forsyth,2/2/2020,0,0,0,0
North Carolina,Forsyth,2/3/2020,0,0,0,0
North Carolina,Forsyth,2/4/2020,0,0,0,0
North Carolina,Forsyth,2/5/2020,0,0,0,0
North Carolina,Forsyth,2/6/2020,0,0,0,0
North Carolina,Forsyth,2/7/2020,0,0,0,0
North Carolina,Forsyth,2/8/2020,0,0,0,0
North Carolina,Forsyth,2/9/2020,0,0,0,0
North Carolina,Forsyth,2/10/2020,0,0,0,0
North Carolina,Forsyth,2/11/2020,0,0,0,0
North Carolina,Forsyth,2/12/2020,0,0,0,0
North Carolina,Forsyth,2/13/2020,0,0,0,0
North Carolina,Forsyth,2/14/2020,0,0,0,0
North Carolina,Forsyth,2/15/2020,0,0,0,0
North Carolina,Forsyth,2/16/2020,0,0,0,0
North Carolina,Forsyth,2/17/2020,0,0,0,0
North Carolina,Forsyth,2/18/2020,0,0,0,0
North Carolina,Forsyth,2/19/2020,0,0,0,0
North Carolina,Forsyth,2/20/2020,0,0,0,0
North Carolina,Forsyth,2/21/2020,0,0,0,0
North Carolina,Forsyth,2/22/2020,0,0,0,0
North Carolina,Forsyth,2/23/2020,0,0,0,0
North Carolina,Forsyth,2/24/2020,0,0,0,0
North Carolina,Forsyth,2/25/2020,0,0,0,0
North Carolina,Forsyth,2/26/2020,0,0,0,0
North Carolina,Forsyth,2/27/2020,0,0,0,0
North Carolina,Forsyth,2/28/2020,0,0,0,0
North Carolina,Forsyth,2/29/2020,0,0,0,0
North Carolina,Forsyth,3/1/2020,0,0,0,0
North Carolina,Forsyth,3/2/2020,0,0,0,0
North Carolina,Forsyth,3/3/2020,0,0,0,0
North Carolina,Forsyth,3/4/2020,0,0,0,0
North Carolina,Forsyth,3/5/2020,0,0,0,0
North Carolina,Forsyth,3/6/2020,0,0,0,0
North Carolina,Forsyth,3/7/2020,0,0,0,0
North Carolina,Forsyth,3/8/2020,0,0,0,0
North Carolina,Forsyth,3/9/2020,0,0,0,0
North Carolina,Forsyth,3/10/2020,0,0,0,0
North Carolina,Forsyth,3/11/2020,0,0,0,0
North Carolina,Forsyth,3/12/2020,3,3,0,0
North Carolina,Forsyth,3/13/2020,2,0,0,0
North Carolina,Forsyth,3/14/2020,2,0,0,0
North Carolina,Forsyth,3/15/2020,2,0,0,0
North Carolina,Forsyth,3/16/2020,2,0,0,0
North Carolina,Forsyth,3/17/2020,2,0,0,0
North Carolina,Forsyth,3/18/2020,2,0,0,0
North Carolina,Franklin,1/22/2020,0,0,0,0
North Carolina,Franklin,1/23/2020,0,0,0,0
North Carolina,Franklin,1/24/2020,0,0,0,0
North Carolina,Franklin,1/25/2020,0,0,0,0
